scenario,signal,series,t_s,value
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.526,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.559,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.625,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.658,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.691,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.757,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.823,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.856,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.889,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,20.955,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.021,0.6299999952316284
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.087,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.153,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.219,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.285,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.351,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.417,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.483,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.549,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.615,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.681,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.747,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.78,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.813,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.879,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.945,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,21.978,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.011,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.077,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.143,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.176,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.209,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.275,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.341,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.374,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.407,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.473,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.539,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.572,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.605,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.671,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.737,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.77,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.803,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.869,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.935,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,22.968,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.067,0.6292999982833862
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.133,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.166,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.199,0.628600001335144
