scenario,signal,error_gt_minus_est
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-34.17167863358031
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-39.16858735340395
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-34.581988103953506
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-56.23668359443741
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-56.442923673421774
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-77.93181755317221
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-101.29561145562673
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-120.81664448609445
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-111.93110912335919
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-182.8444225466344
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-151.3001368361712
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-147.8369901963075
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-154.07402014441368
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-160.6159771922928
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-150.62479143687767
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-133.61718573885446
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-104.16504984423091
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-93.10430494607363
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-113.01754679106295
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-93.95376293063418
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-94.0667381400159
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-80.6106233157783
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-80.13744102791486
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-72.97235575316404
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-78.11524112101483
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-57.90726638435012
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-60.05346574651492
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-46.73437555480598
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-56.1878818854737
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-40.01091130551549
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-33.0771406757068
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-23.02083770854796
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-33.79360963220995
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-26.286958444211223
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-26.548335170278392
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-16.019250271265037
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-11.076402635799411
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-14.278657738431662
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-0.27404599282454
Excitation-S4D-Pinn-decay-mu,front_sum_fy,4.390673176319979
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.0571362995301
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-7.05346693811066
Excitation-S4D-Pinn-decay-mu,front_sum_fy,4.136560053879975
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.519624586660484
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.3560724147610017
Excitation-S4D-Pinn-decay-mu,front_sum_fy,9.008328388129826
Excitation-S4D-Pinn-decay-mu,front_sum_fy,8.23051865848413
Excitation-S4D-Pinn-decay-mu,front_sum_fy,9.357354486889363
Excitation-S4D-Pinn-decay-mu,front_sum_fy,7.257137745826981
Excitation-S4D-Pinn-decay-mu,front_sum_fy,3.445444137295169
Excitation-S4D-Pinn-decay-mu,front_sum_fy,7.879104598587048
Excitation-S4D-Pinn-decay-mu,front_sum_fy,6.732453748642996
Excitation-S4D-Pinn-decay-mu,front_sum_fy,6.1352553408517
Excitation-S4D-Pinn-decay-mu,front_sum_fy,6.605759929338888
Excitation-S4D-Pinn-decay-mu,front_sum_fy,7.322460804721459
Excitation-S4D-Pinn-decay-mu,front_sum_fy,6.381244537268287
Excitation-S4D-Pinn-decay-mu,front_sum_fy,5.591967756545387
Excitation-S4D-Pinn-decay-mu,front_sum_fy,3.762181507132283
Excitation-S4D-Pinn-decay-mu,front_sum_fy,5.331232485745943
Excitation-S4D-Pinn-decay-mu,front_sum_fy,5.192522626274666
Excitation-S4D-Pinn-decay-mu,front_sum_fy,4.453726088018136
Excitation-S4D-Pinn-decay-mu,front_sum_fy,5.497615403801262
Excitation-S4D-Pinn-decay-mu,front_sum_fy,6.4356041000604165
Excitation-S4D-Pinn-decay-mu,front_sum_fy,4.1098525474897585
Excitation-S4D-Pinn-decay-mu,front_sum_fy,3.821211949660615
Excitation-S4D-Pinn-decay-mu,front_sum_fy,3.6889594192660518
