signal,unit,t_s,ground_truth,estimate
omega,rad/s,818.036996,-0.0002960155839364599,0.01212863731141906
omega,rad/s,818.135996,0.0018312934821919716,0.002394264389413188
omega,rad/s,818.234996,1.0639308153024003e-06,0.010958638708263448
omega,rad/s,818.366996,0.0012083832316054698,0.003049220818780283
omega,rad/s,818.498996,0.0007016530362711652,0.0019118223898489952
omega,rad/s,818.696996,-4.748043183493842e-05,-9.164773032821747e-05
omega,rad/s,818.861996,-0.002076626800903537,0.0014255811793495265
omega,rad/s,818.960996,-0.00109454616750443,0.0008355279033390557
omega,rad/s,819.059996,-0.0018291113991257162,0.0007747632964948861
omega,rad/s,819.158996,-0.001621896429280116,0.0028225265131899832
omega,rad/s,819.257996,-0.001733952967448491,0.001298720445680118
omega,rad/s,819.422996,-0.0007605841524056429,0.005665507634154467
omega,rad/s,819.620996,-0.0003163750055401131,0.00879828444157767
omega,rad/s,819.752996,0.0010068587353604574,0.006926189624675326
omega,rad/s,819.884996,0.0009928660145151818,0.004652854648983749
omega,rad/s,820.082996,-0.0007933037177718374,0.007691319520153801
omega,rad/s,820.181996,-0.0022356397938636044,-0.0003905286774334869
omega,rad/s,820.346996,-0.004189480763424422,-0.0029734018696419397
omega,rad/s,820.478996,-0.0057724934659401095,-0.0010200559889896772
omega,rad/s,820.610996,-0.007570485123436867,-0.003399356833820925
omega,rad/s,820.742996,-0.007088900666370079,-0.0015081687200268956
omega,rad/s,820.874996,-0.005323363180682528,0.002263249507427096
omega,rad/s,821.006996,-0.0034044840367301946,0.001145389250977236
omega,rad/s,821.204996,0.00032702502220896204,0.017169064280489154
omega,rad/s,821.336996,0.002802530404984141,0.009836814274479584
omega,rad/s,821.402996,0.0033080324845161,0.008460928611740304
omega,rad/s,821.501996,0.005004584026123315,0.007807022083891366
omega,rad/s,821.567996,0.0060080735524752306,0.008338367240265194
omega,rad/s,821.699996,0.004946737008552834,0.006217854358917711
omega,rad/s,821.864996,0.003192750697938228,0.00968010503253931
omega,rad/s,821.930996,0.0027350912893464563,0.003244641170330754
omega,rad/s,822.095996,-0.00025250919221471993,0.0006820641244323196
omega,rad/s,822.260996,-0.0021640460433261116,0.0030944877062598166
omega,rad/s,822.326996,-0.0027135468079109585,-0.0013443205045043595
omega,rad/s,822.491996,-0.003189005840500195,0.005441384819595614
omega,rad/s,822.623996,0.0007423845852305782,0.024105221867579005
omega,rad/s,822.722996,0.0038069422438420375,0.03592756345260363
omega,rad/s,822.854996,0.014258573293402018,0.019358138742329386
omega,rad/s,823.019996,0.019379523910189222,0.0030112957720767747
omega,rad/s,823.118996,0.01743097891614208,0.006450822821993083
omega,rad/s,823.250996,0.008080522146318048,-0.005032647525953483
omega,rad/s,823.448996,-0.012345690682933907,-0.04873110772848058
omega,rad/s,823.646996,-0.0189919859962332,-0.017679205493391765
omega,rad/s,823.778996,-0.017712048318140095,-0.01214228003485849
omega,rad/s,823.910996,-0.013725391064809331,-0.0015834568544387858
omega,rad/s,824.009996,-0.010250631211495657,-0.0007505657339931058
omega,rad/s,824.141996,-0.004362889996975521,-0.001423348209961292
omega,rad/s,824.207996,-0.0034484318605027013,0.00915701682803795
omega,rad/s,824.306996,0.00030064450699151434,0.0016175264164235812
omega,rad/s,824.405996,0.0023300118868358637,0.02500059646997415
omega,rad/s,824.504996,0.009298065721876988,0.008096776874628923
omega,rad/s,824.570996,0.008650920405690536,0.013758608075214555
omega,rad/s,824.669996,0.008263943375380486,0.007931520046941273
omega,rad/s,824.735996,0.00834439505435721,0.008103581705330059
omega,rad/s,824.867996,0.004543420893978564,0.005157037542860408
omega,rad/s,824.999996,0.0029508196937569117,0.007060468046608299
omega,rad/s,825.065996,0.0018125316958044868,0.0022243097687034046
omega,rad/s,825.197996,0.00047989028458383346,0.005121007216328135
omega,rad/s,825.263996,-0.00018772681575532439,0.00022024877797805734
omega,rad/s,825.362996,-0.0016139118793852471,0.0002740130397753015
omega,rad/s,825.428996,-0.002281756578992415,0.00032961321412635757
omega,rad/s,825.494996,-0.0022293390833512724,-0.000747896531890579
omega,rad/s,825.626996,-0.0025046781420501097,0.0023416583781851945
omega,rad/s,825.725996,-0.002375657325555533,0.0015134733515305972
omega,rad/s,825.824996,-0.002592570481238097,0.0033244595964742694
omega,rad/s,825.923995,-0.00206391623758519,0.0001924126882198499
omega,rad/s,825.989995,-0.0019580390269259983,0.0020187751543190003
omega,rad/s,826.088996,-0.0010376349909147146,0.0023704557512566784
omega,rad/s,826.154996,2.998023610091001e-05,0.002915875757863745
omega,rad/s,826.286996,0.0011369481053149241,0.00921748684458635
omega,rad/s,826.352996,0.0014359753352724122,0.003802181054488404
omega,rad/s,826.484996,0.002593763052426711,0.00836078291008084
omega,rad/s,826.583996,0.003082393451356239,0.008283633380793723
omega,rad/s,826.649996,0.003027530983608162,0.009906876426114923
omega,rad/s,826.781996,0.005029536617819764,0.008725923831615625
omega,rad/s,826.847996,0.005582039057416741,0.010219268498469516
omega,rad/s,826.979995,0.00576198765235527,0.008216971539930652
omega,rad/s,827.045995,0.005209086937293127,0.007047821555512152
omega,rad/s,827.144996,0.003838420046808498,0.00582063913486935
omega,rad/s,827.210996,0.0028853800617352973,0.002901330510354627
omega,rad/s,827.276996,0.0016383164720440485,0.001717094664974644
omega,rad/s,827.375996,-0.0005699170850986156,0.0006168928090586913
omega,rad/s,827.474996,-0.0023720549451828597,-0.002517796182854533
omega,rad/s,827.606996,-0.00483928512798073,-0.004749643600799106
omega,rad/s,827.738996,-0.006356591103600343,-0.004850435451378611
omega,rad/s,827.804996,-0.006744640583180568,-0.004344950028750741
omega,rad/s,827.903996,-0.006398947464196609,-0.0030018840490914547
omega,rad/s,828.068995,-0.004303248995539663,0.008172132696975877
omega,rad/s,828.134996,-0.003516250679611894,0.001547327906821235
omega,rad/s,828.266996,0.0004253316224422438,0.01206131715512445
omega,rad/s,828.398996,0.004134672780526453,0.017982064330732118
omega,rad/s,828.530996,0.008991825934981481,0.018814771413841226
omega,rad/s,828.695996,0.012145488663585101,0.029527332857135505
omega,rad/s,828.794996,0.013733346918501678,0.02265607797975972
omega,rad/s,828.992996,0.006715355067201343,0.006686348939988844
omega,rad/s,829.124995,0.0040181513011885986,0.0011212865239602632
omega,rad/s,829.322996,0.0005717776316494157,-0.006493035595906693
omega,rad/s,829.421996,-0.0011862982805822386,-0.00538854846149299
omega,rad/s,829.586996,-0.0030400394405526382,-0.01763667143461894
omega,rad/s,829.652996,-0.0034110647068327257,-0.007851269791054914
omega,rad/s,829.817996,-0.0035625028589659504,-0.007898804089952582
omega,rad/s,829.982996,-0.0023867742232710648,-0.01590736212599689
omega,rad/s,830.048995,-0.0014985658574826674,-0.006613094673629965
omega,rad/s,830.180995,2.7357318924041557e-05,-0.008443252529674995
omega,rad/s,830.312996,0.0024688723549193864,0.0107541832889168
omega,rad/s,830.444996,0.010468542885218514,0.027451682049894406
omega,rad/s,830.543996,0.018830972950992744,0.029773600488271185
omega,rad/s,830.708996,0.038366774492248235,0.09187777529534939
omega,rad/s,830.774996,0.04379709626006194,0.04746700486539185
omega,rad/s,830.939996,0.05636849495823455,0.06339124902405564
omega,rad/s,831.038996,0.06289589371399713,0.08488361465324687
omega,rad/s,831.137995,0.0688224704607721,0.07349025906111617
omega,rad/s,831.236995,0.07185326053816636,0.08999393576788219
omega,rad/s,831.335996,0.07632532454010842,0.07888910403109566
omega,rad/s,831.500996,0.07804933837107099,0.08616911641729852
omega,rad/s,831.698996,0.07713876436209989,0.09135612543596572
omega,rad/s,831.830996,0.07756878809602845,0.10273471321347537
omega,rad/s,831.896996,0.07889063802236312,0.09360566802003348
omega,rad/s,832.028996,0.08782193951624866,0.12233732094610539
omega,rad/s,832.160995,0.08927947194672035,0.15444134028159057
omega,rad/s,832.259995,0.092069330496804,0.11804237384765603
omega,rad/s,832.424996,0.10520189530055743,0.17277952413977282
omega,rad/s,832.622996,0.11836936774573416,0.2069710859783727
omega,rad/s,832.754996,0.13381715337206435,0.22031375637585193
omega,rad/s,832.886996,0.1441046821867972,0.2178099445517242
omega,rad/s,833.084996,0.16111334463162455,0.323075181445269
omega,rad/s,833.183995,0.1663455397302903,0.216999581260579
omega,rad/s,833.348995,0.18480038395366583,0.2798126656533917
omega,rad/s,833.480996,0.19282075122002576,0.2733967970588303
omega,rad/s,833.612996,0.20466171366476543,0.2732822168871297
omega,rad/s,833.810996,0.2088522775289712,0.3812251414327078
omega,rad/s,834.008996,0.21278956426759954,0.37238387468580303
omega,rad/s,834.140996,0.22317772284482804,0.3215020607645902
omega,rad/s,834.272995,0.24685826070905778,0.38860187818715486
omega,rad/s,834.404995,0.24837161070046682,0.3384682266687174
omega,rad/s,834.536996,0.25522183881897725,0.3255949004010523
omega,rad/s,834.701996,0.24708489140695342,0.34068824577611384
omega,rad/s,834.800996,0.2427097751218786,0.30987559807544557
omega,rad/s,834.932996,0.2662198239280441,0.24289238113990666
omega,rad/s,835.064996,0.219745851987735,0.21110337169446733
omega,rad/s,835.130996,0.2059034989778524,0.22523343771086646
omega,rad/s,835.262995,0.19735747217428057,0.26601835505264715
omega,rad/s,835.460995,0.20108384567830556,0.3475109138775369
omega,rad/s,835.658996,0.21772093664262057,0.4010659305753123
omega,rad/s,835.790996,0.2218321486707863,0.33348768368133486
omega,rad/s,835.856996,0.2260289055207657,0.2777987111920092
