signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.045982582575380286
|e_y|,m,RUNNING_PP,0.043125848797942186
|e_y|,m,RUNNING_PP,0.03926262525573896
|e_y|,m,RUNNING_PP,0.03785182068928265
|e_y|,m,RUNNING_PP,0.03620899497126291
|e_y|,m,RUNNING_PP,0.03492456486560073
|e_y|,m,RUNNING_PP,0.03413473239017914
|e_y|,m,RUNNING_PP,0.03350697752059831
|e_y|,m,RUNNING_PP,0.03239638492173306
|e_y|,m,RUNNING_PP,0.03164825587792834
|e_y|,m,RUNNING_PP,0.03197196504489235
|e_y|,m,RUNNING_PP,0.030562241843553082
|e_y|,m,RUNNING_PP,0.028946806425696327
|e_y|,m,RUNNING_PP,0.027208008694495352
|e_y|,m,RUNNING_PP,0.024094358842372814
|e_y|,m,RUNNING_PP,0.021973781107916375
|e_y|,m,RUNNING_PP,0.01871687487810271
|e_y|,m,RUNNING_PP,0.016699447125707152
|e_y|,m,RUNNING_PP,0.014230552376909338
|e_y|,m,RUNNING_PP,0.011583346783887663
|e_y|,m,RUNNING_PP,0.009832735059654759
|e_y|,m,RUNNING_PP,0.008155020507121913
|e_y|,m,RUNNING_PP,0.006853227171447068
|e_y|,m,RUNNING_PP,0.006392401918218188
|e_y|,m,RUNNING_PP,0.005633332711624056
|e_y|,m,RUNNING_PP,0.004657708687288653
|e_y|,m,RUNNING_PP,0.003114466622226572
|e_y|,m,RUNNING_PP,0.0008134352748358307
|e_y|,m,RUNNING_PP,0.001032675593830485
|e_y|,m,RUNNING_PP,0.003296338462876372
|e_y|,m,RUNNING_PP,0.0049689201373848135
|e_y|,m,RUNNING_PP,0.006182330247384182
|e_y|,m,RUNNING_PP,0.007480620656184073
|e_y|,m,RUNNING_PP,0.008511993374963334
|e_y|,m,RUNNING_PP,0.009875173018707158
|e_y|,m,RUNNING_PP,0.010401311844035255
|e_y|,m,RUNNING_PP,0.01257817556072345
|e_y|,m,RUNNING_PP,0.013632257518309841
|e_y|,m,RUNNING_PP,0.015078364006694395
|e_y|,m,RUNNING_PP,0.01603817757131852
|e_y|,m,RUNNING_PP,0.016665528898639453
|e_y|,m,RUNNING_PP,0.017143279375402137
|e_y|,m,RUNNING_PP,0.01981340158317541
|e_y|,m,RUNNING_PP,0.021945239218475954
|e_y|,m,RUNNING_PP,0.024923932472458027
|e_y|,m,RUNNING_PP,0.027148450708715438
|e_y|,m,RUNNING_PP,0.029678792186604852
|e_y|,m,RUNNING_PP,0.03197933740879836
|e_y|,m,RUNNING_PP,0.03327987708711773
|e_y|,m,RUNNING_PP,0.036459348153807164
|e_y|,m,RUNNING_PP,0.038902219884709204
|e_y|,m,RUNNING_PP,0.038399058290704564
|e_y|,m,RUNNING_PP,0.038604640699031675
|e_y|,m,RUNNING_PP,0.0359865913103519
|e_y|,m,RUNNING_PP,0.031632297022450954
|e_y|,m,RUNNING_PP,0.02889087647819333
|e_y|,m,RUNNING_PP,0.02696195010431419
|e_y|,m,RUNNING_PP,0.029389817683901594
|e_y|,m,RUNNING_PP,0.03536770381990296
|e_y|,m,RUNNING_PP,0.04012913858838232
|e_y|,m,RUNNING_PP,0.04733892463238509
|e_y|,m,RUNNING_PP,0.05152956130994864
|e_y|,m,RUNNING_PP,0.0535022848973663
|e_y|,m,RUNNING_PP,0.05358019678049464
|e_y|,m,RUNNING_PP,0.05403575519307546
|e_y|,m,RUNNING_PP,0.05247570004384522
|e_y|,m,RUNNING_PP,0.051591954024047905
|e_y|,m,RUNNING_PP,0.051560175888509446
|e_y|,m,RUNNING_PP,0.05383026506770945
|e_y|,m,RUNNING_PP,0.05654795970661883
|e_y|,m,RUNNING_PP,0.0595353978743099
|e_y|,m,RUNNING_PP,0.06184480222442658
|e_y|,m,RUNNING_PP,0.06191832897291354
|e_y|,m,RUNNING_PP,0.060578723721144846
|e_y|,m,RUNNING_PP,0.05810978167116
|e_y|,m,RUNNING_PP,0.055005118600242243
|e_y|,m,RUNNING_PP,0.0516354662132671
|e_y|,m,RUNNING_PP,0.04867283433698415
|e_y|,m,RUNNING_PP,0.044444496796154476
|e_y|,m,RUNNING_PP,0.04535074734649506
|e_y|,m,RUNNING_PP,0.043340410230382764
|e_y|,m,RUNNING_PP,0.04355855599010952
|e_y|,m,RUNNING_PP,0.043844974209477666
|e_y|,m,RUNNING_PP,0.044167869949799876
|e_y|,m,RUNNING_PP,0.04452019013685837
|e_y|,m,RUNNING_PP,0.04471718560336016
|e_y|,m,RUNNING_PP,0.04603849415426017
|e_y|,m,RUNNING_PP,0.04613582072961637
|e_y|,m,RUNNING_PP,0.045182492027290716
|e_y|,m,RUNNING_PP,0.04502633208298873
|e_y|,m,RUNNING_PP,0.04443732485116969
|e_y|,m,RUNNING_PP,0.04332850296932969
|e_y|,m,RUNNING_PP,0.04193692625957257
|e_y|,m,RUNNING_PP,0.04044989976551541
|e_y|,m,RUNNING_PP,0.036976178911365065
|e_y|,m,RUNNING_PP,0.03595208459337024
|e_y|,m,RUNNING_PP,0.0366226195338287
|e_y|,m,RUNNING_PP,0.03614208581687764
|e_y|,m,RUNNING_PP,0.035839884441542985
|e_y|,m,RUNNING_PP,0.035574394403457776
|e_y|,m,RUNNING_PP,0.03528041820728656
|e_y|,m,RUNNING_PP,0.03413287268867732
|e_y|,m,RUNNING_PP,0.03398225172430419
|e_y|,m,RUNNING_PP,0.03304830032670725
|e_y|,m,RUNNING_PP,0.03189937894097561
|e_y|,m,RUNNING_PP,0.03057607045397831
|e_y|,m,RUNNING_PP,0.029130899394161858
|e_y|,m,RUNNING_PP,0.028064554126544072
|e_y|,m,RUNNING_PP,0.026797428815631796
|e_y|,m,RUNNING_PP,0.025686493790685272
|e_y|,m,RUNNING_PP,0.024692591069482406
|e_y|,m,RUNNING_PP,0.0236517276074103
|e_y|,m,RUNNING_PP,0.02253852744457402
|e_y|,m,RUNNING_PP,0.02070467097528167
|e_y|,m,RUNNING_PP,0.019518445356448866
|e_y|,m,RUNNING_PP,0.018826460634726955
|e_y|,m,RUNNING_PP,0.01753242309519029
|e_y|,m,RUNNING_PP,0.01635521977137418
|e_y|,m,RUNNING_PP,0.015250669376948328
|e_y|,m,RUNNING_PP,0.014697493417068688
|e_y|,m,RUNNING_PP,0.01410966232308039
|e_y|,m,RUNNING_PP,0.01408204067417268
|e_y|,m,RUNNING_PP,0.013123360180683108
|e_y|,m,RUNNING_PP,0.01290033079334324
|e_y|,m,RUNNING_PP,0.013152545720209075
|e_y|,m,RUNNING_PP,0.012880305125608116
|e_y|,m,RUNNING_PP,0.01250206267100712
