scenario,signal,series,t_s,value
Baseline-NN-MSE,v_y,ground_truth,463.319998,-0.03723240324788435
Baseline-NN-MSE,v_y,ground_truth,463.451998,-0.027088669833164047
Baseline-NN-MSE,v_y,ground_truth,463.517998,-0.020738889886009915
Baseline-NN-MSE,v_y,ground_truth,463.583997,-0.013259626319918283
Baseline-NN-MSE,v_y,ground_truth,463.682997,-0.004544778306753372
Baseline-NN-MSE,v_y,ground_truth,463.781997,0.00013188931576024743
Baseline-NN-MSE,v_y,ground_truth,463.880997,-0.004619147846302241
Baseline-NN-MSE,v_y,ground_truth,463.946997,-0.010443631986069235
Baseline-NN-MSE,v_y,ground_truth,464.012997,-0.01666831181618811
Baseline-NN-MSE,v_y,ground_truth,464.144997,1.777070659692015e-05
Baseline-NN-MSE,v_y,ground_truth,464.210997,0.017643057287729746
Baseline-NN-MSE,v_y,ground_truth,464.276998,0.05201772914342584
Baseline-NN-MSE,v_y,ground_truth,464.408998,0.09748018160657423
Baseline-NN-MSE,v_y,ground_truth,464.474998,0.06667279589628272
Baseline-NN-MSE,v_y,ground_truth,464.573997,0.002941153956761866
Baseline-NN-MSE,v_y,ground_truth,464.672997,-0.04672782041303236
Baseline-NN-MSE,v_y,ground_truth,464.738997,-0.06563585602603972
Baseline-NN-MSE,v_y,ground_truth,464.837997,-0.07471691853369222
Baseline-NN-MSE,v_y,ground_truth,464.936997,-0.06113417324951165
Baseline-NN-MSE,v_y,ground_truth,465.002997,-0.048860628546819385
Baseline-NN-MSE,v_y,ground_truth,465.101997,-0.03348597942484588
Baseline-NN-MSE,v_y,ground_truth,465.200997,-0.02011374843682745
Baseline-NN-MSE,v_y,ground_truth,465.299998,-0.010161933134229528
Baseline-NN-MSE,v_y,ground_truth,465.365998,-0.005156869986858936
Baseline-NN-MSE,v_y,ground_truth,465.464998,0.00010932096494720156
Baseline-NN-MSE,v_y,ground_truth,465.563998,0.005598039264688381
Baseline-NN-MSE,v_y,ground_truth,465.629997,0.009201421496861428
Baseline-NN-MSE,v_y,ground_truth,465.728997,0.01482011255586535
Baseline-NN-MSE,v_y,ground_truth,465.827997,0.01932632123349265
Baseline-NN-MSE,v_y,ground_truth,465.893997,0.020818592345412057
Baseline-NN-MSE,v_y,ground_truth,465.992997,0.02157442371731122
Baseline-NN-MSE,v_y,ground_truth,466.091997,0.019215665210355226
Baseline-NN-MSE,v_y,ground_truth,466.157997,0.01745128292456144
Baseline-NN-MSE,v_y,ground_truth,466.256997,0.01354383175936924
Baseline-NN-MSE,v_y,ground_truth,466.355998,0.010704760578871486
Baseline-NN-MSE,v_y,ground_truth,466.421998,0.009206028056784277
Baseline-NN-MSE,v_y,ground_truth,466.520998,0.0076757791286041765
Baseline-NN-MSE,v_y,ground_truth,466.619998,0.00734766741781101
Baseline-NN-MSE,v_y,ground_truth,466.718997,0.007625479861072648
Baseline-NN-MSE,v_y,ground_truth,466.784997,0.008808377280690394
Baseline-NN-MSE,v_y,ground_truth,466.916997,0.01064148217966654
Baseline-NN-MSE,v_y,ground_truth,466.982997,0.01147401252495861
Baseline-NN-MSE,v_y,ground_truth,467.048997,0.011967068713891749
Baseline-NN-MSE,v_y,ground_truth,467.180997,0.013404489978801948
Baseline-NN-MSE,v_y,ground_truth,467.246997,0.014158251999280225
Baseline-NN-MSE,v_y,ground_truth,467.345997,0.015587093455655676
Baseline-NN-MSE,v_y,ground_truth,467.444998,0.017857582949662998
Baseline-NN-MSE,v_y,ground_truth,467.543998,0.019635058852202292
Baseline-NN-MSE,v_y,ground_truth,467.609998,0.020235200876994597
Baseline-NN-MSE,v_y,ground_truth,467.741997,0.02055979936550223
Baseline-NN-MSE,v_y,ground_truth,467.807997,0.02012601213466425
Baseline-NN-MSE,v_y,ground_truth,467.873997,0.018767450427827015
Baseline-NN-MSE,v_y,ground_truth,468.005997,0.017247087182505894
Baseline-NN-MSE,v_y,ground_truth,468.071997,0.015570359702566705
Baseline-NN-MSE,v_y,ground_truth,468.203997,0.01284949253873613
Baseline-NN-MSE,v_y,ground_truth,468.269997,0.010939304493412294
Baseline-NN-MSE,v_y,ground_truth,468.368997,0.007937527254851418
Baseline-NN-MSE,v_y,ground_truth,468.467998,0.004917400343407152
Baseline-NN-MSE,v_y,ground_truth,468.533998,0.0026420939522679987
Baseline-NN-MSE,v_y,ground_truth,468.665998,-0.0011886926569157907
Baseline-NN-MSE,v_y,ground_truth,468.731997,-0.002533434820476188
Baseline-NN-MSE,v_y,ground_truth,468.797997,-0.0037114356413479044
Baseline-NN-MSE,v_y,ground_truth,468.896997,-0.005287877419744902
Baseline-NN-MSE,v_y,ground_truth,468.962997,-0.006322309752142985
Baseline-NN-MSE,v_y,ground_truth,469.028997,-0.007078764645658708
Baseline-NN-MSE,v_y,ground_truth,469.127997,-0.003791653402158701
Baseline-NN-MSE,v_y,ground_truth,469.193997,-0.0007654820229365811
Baseline-NN-MSE,v_y,ground_truth,469.325997,0.01450864701738297
Baseline-NN-MSE,v_y,ground_truth,469.391997,0.02542469072740161
Baseline-NN-MSE,v_y,ground_truth,469.457997,0.03362769045622471
Baseline-NN-MSE,v_y,ground_truth,469.556998,0.05039329383542679
Baseline-NN-MSE,v_y,ground_truth,469.622998,0.058879537034571605
Baseline-NN-MSE,v_y,ground_truth,469.688998,0.06845551425584961
Baseline-NN-MSE,v_y,ground_truth,469.754997,0.07579937806038028
Baseline-NN-MSE,v_y,ground_truth,469.853997,0.08767397336072591
Baseline-NN-MSE,v_y,ground_truth,469.919997,0.09406910509810817
Baseline-NN-MSE,v_y,ground_truth,469.985997,0.1018154968520335
Baseline-NN-MSE,v_y,ground_truth,470.084997,0.11231312208074673
Baseline-NN-MSE,v_y,ground_truth,470.150997,0.11796955762178651
Baseline-NN-MSE,v_y,ground_truth,470.216997,0.12225518888783515
Baseline-NN-MSE,v_y,ground_truth,470.282997,0.1284561011801264
Baseline-NN-MSE,v_y,ground_truth,470.414997,0.14378188417591176
Baseline-NN-MSE,v_y,ground_truth,470.480997,0.15301030175186803
Baseline-NN-MSE,v_y,ground_truth,470.546997,0.16366189751148674
Baseline-NN-MSE,v_y,ground_truth,470.645998,0.1814625249454318
Baseline-NN-MSE,v_y,ground_truth,470.711998,0.19450148748976837
Baseline-NN-MSE,v_y,ground_truth,470.777997,0.2071145831940795
Baseline-NN-MSE,v_y,ground_truth,470.843997,0.21825743256980878
Baseline-NN-MSE,v_y,ground_truth,470.942997,0.23677368200762938
Baseline-NN-MSE,v_y,ground_truth,471.008997,0.24721708054040192
Baseline-NN-MSE,v_y,ground_truth,471.074997,0.24028073727486277
Baseline-NN-MSE,v_y,ground_truth,471.206997,0.2674277691338274
Baseline-NN-MSE,v_y,ground_truth,471.272997,0.2825442561547735
Baseline-NN-MSE,v_y,ground_truth,471.338997,0.30409741427315673
Baseline-NN-MSE,v_y,ground_truth,471.437997,0.29884260192157
Baseline-NN-MSE,v_y,ground_truth,471.503997,0.3151924776494406
Baseline-NN-MSE,v_y,ground_truth,471.569997,0.3294065820323482
Baseline-NN-MSE,v_y,ground_truth,471.668998,0.3568966803827429
Baseline-NN-MSE,v_y,ground_truth,471.767998,0.3779937848379875
Baseline-NN-MSE,v_y,ground_truth,471.866997,0.4016758945599479
Baseline-NN-MSE,v_y,ground_truth,471.932997,0.4093420759983841
Baseline-NN-MSE,v_y,ground_truth,472.031997,0.4257678681728905
Baseline-NN-MSE,v_y,ground_truth,472.097997,0.4344471506483929
Baseline-NN-MSE,v_y,ground_truth,472.163997,0.4358001521150978
Baseline-NN-MSE,v_y,ground_truth,472.262997,0.4557249034144881
Baseline-NN-MSE,v_y,ground_truth,472.361997,0.47536155830022064
Baseline-NN-MSE,v_y,ground_truth,472.427997,0.49084167542549295
Baseline-NN-MSE,v_y,ground_truth,472.526997,0.4840858528933527
Baseline-NN-MSE,v_y,ground_truth,472.592997,0.49335831930877116
Baseline-NN-MSE,v_y,ground_truth,472.658997,0.5064489749904748
Baseline-NN-MSE,v_y,ground_truth,472.724998,0.5128236650587601
Baseline-NN-MSE,v_y,ground_truth,472.823997,0.5205238997817823
Baseline-NN-MSE,v_y,ground_truth,472.922997,0.4943674109183518
Baseline-NN-MSE,v_y,ground_truth,472.988997,0.48518631219326114
Baseline-NN-MSE,v_y,ground_truth,473.054997,0.4807820984943514
Baseline-NN-MSE,v_y,ground_truth,473.120997,0.4705610391195907
Baseline-NN-MSE,v_y,ground_truth,473.186997,0.4708177484304237
Baseline-NN-MSE,v_y,ground_truth,473.252997,0.47181554464706954
Baseline-NN-MSE,v_y,ground_truth,473.318997,0.4757456083735807
Baseline-NN-MSE,v_y,ground_truth,473.384997,0.47920267322080656
Baseline-NN-MSE,v_y,ground_truth,473.483997,0.4368884892352729
Baseline-NN-MSE,v_y,ground_truth,473.549997,0.4313281318007989
Baseline-NN-MSE,v_y,ground_truth,473.615997,0.4312697959835683
Baseline-NN-MSE,v_y,ground_truth,473.681997,0.429447022484053
Baseline-NN-MSE,v_y,ground_truth,473.780998,0.42398738730257657
Baseline-NN-MSE,v_y,ground_truth,473.846997,0.42044807465147116
Baseline-NN-MSE,v_y,ground_truth,473.912997,0.4227057216198533
Baseline-NN-MSE,v_y,ground_truth,473.978997,0.4173729551379364
Baseline-NN-MSE,v_y,ground_truth,474.077997,0.4095233902406217
Baseline-NN-MSE,v_y,ground_truth,474.143997,0.405758105198353
Baseline-NN-MSE,v_y,ground_truth,474.209997,0.3994281788605847
Baseline-NN-MSE,v_y,ground_truth,474.275997,0.3995212138731774
Baseline-NN-MSE,v_y,ground_truth,474.374997,0.4092439437969495
Baseline-NN-MSE,v_y,ground_truth,474.440997,0.4156571280222623
Baseline-NN-MSE,v_y,ground_truth,474.506997,0.42451535729639645
Baseline-NN-MSE,v_y,ground_truth,474.572997,0.4278358381486961
Baseline-NN-MSE,v_y,ground_truth,474.638997,0.4313888573526877
Baseline-NN-MSE,v_y,ground_truth,474.737997,0.43020897847385964
Baseline-NN-MSE,v_y,ground_truth,474.803998,0.42938146956887724
Baseline-NN-MSE,v_y,ground_truth,474.902997,0.4312996966876346
Baseline-NN-MSE,v_y,ground_truth,474.968997,0.425807538627753
Baseline-NN-MSE,v_y,ground_truth,475.034997,0.42727612030496914
Baseline-NN-MSE,v_y,ground_truth,475.100997,0.4221001705108182
Baseline-NN-MSE,v_y,ground_truth,475.199997,0.41479914126221423
Baseline-NN-MSE,v_y,ground_truth,475.265997,0.4103149502353582
Baseline-NN-MSE,v_y,ground_truth,475.331997,0.409445776045018
Baseline-NN-MSE,v_y,ground_truth,475.430997,0.3989189427875474
Baseline-NN-MSE,v_y,ground_truth,475.496997,0.3870750165019826
Baseline-NN-MSE,v_y,ground_truth,475.562997,0.3854445135186064
Baseline-NN-MSE,v_y,ground_truth,475.628997,0.38323849108582464
Baseline-NN-MSE,v_y,ground_truth,475.727997,0.37539612708119346
Baseline-NN-MSE,v_y,ground_truth,475.793997,0.36379531652270136
Baseline-NN-MSE,v_y,ground_truth,475.859998,0.3587622244503941
Baseline-NN-MSE,v_y,ground_truth,475.925997,0.3609028202366247
Baseline-NN-MSE,v_y,ground_truth,476.024997,0.3594001753044994
Baseline-NN-MSE,v_y,ground_truth,476.090997,0.3541957508490383
Baseline-NN-MSE,v_y,ground_truth,476.156997,0.33537209430884496
Baseline-NN-MSE,v_y,ground_truth,476.222997,0.32337249993344197
Baseline-NN-MSE,v_y,ground_truth,476.321997,0.29510477769760457
Baseline-NN-MSE,v_y,ground_truth,476.387997,0.26632832764818226
Baseline-NN-MSE,v_y,ground_truth,476.453997,0.24521345342874934
Baseline-NN-MSE,v_y,ground_truth,476.519997,0.22116447110393023
Baseline-NN-MSE,v_y,ground_truth,476.618997,0.18132109250097894
Baseline-NN-MSE,v_y,ground_truth,476.684997,0.1558218123323678
Baseline-NN-MSE,v_y,ground_truth,476.750997,0.12987120955577258
Baseline-NN-MSE,v_y,ground_truth,476.849997,0.0934896945421051
Baseline-NN-MSE,v_y,ground_truth,476.981997,0.05153203986612209
Baseline-NN-MSE,v_y,ground_truth,477.047997,0.03410928101617583
Baseline-NN-MSE,v_y,ground_truth,477.146997,0.012741451497607859
Baseline-NN-MSE,v_y,ground_truth,477.245997,-0.0008473203907344296
Baseline-NN-MSE,v_y,ground_truth,477.311997,-0.00705919268528632
Baseline-NN-MSE,v_y,ground_truth,477.377997,-0.01138722688162308
Baseline-NN-MSE,v_y,ground_truth,477.476997,-0.017491997655276537
Baseline-NN-MSE,v_y,ground_truth,477.542997,-0.021136026569351873
Baseline-NN-MSE,v_y,ground_truth,477.608997,-0.024908963938654383
Baseline-NN-MSE,v_y,ground_truth,477.707997,-0.028396439073028024
Baseline-NN-MSE,v_y,ground_truth,477.806997,-0.03680411882334966
Baseline-NN-MSE,v_y,ground_truth,477.872997,-0.0430646432370656
Baseline-NN-MSE,v_y,ground_truth,477.938997,-0.05184383946514859
Baseline-NN-MSE,v_y,ground_truth,478.070997,-0.07401847496726499
Baseline-NN-MSE,v_y,ground_truth,478.136997,-0.0870616770285979
Baseline-NN-MSE,v_y,ground_truth,478.202997,-0.10040664160926238
Baseline-NN-MSE,v_y,ground_truth,478.268997,-0.11436614306225623
Baseline-NN-MSE,v_y,ground_truth,478.400997,-0.14971574521015318
Baseline-NN-MSE,v_y,ground_truth,478.466997,-0.1696912601631655
Baseline-NN-MSE,v_y,ground_truth,478.532997,-0.1935877447396177
Baseline-NN-MSE,v_y,ground_truth,478.631997,-0.2257668174973826
Baseline-NN-MSE,v_y,ground_truth,478.730997,-0.26417067552385154
Baseline-NN-MSE,v_y,ground_truth,478.796997,-0.28958670765563865
Baseline-NN-MSE,v_y,ground_truth,478.862997,-0.31770332938948154
Baseline-NN-MSE,v_y,ground_truth,478.994997,-0.3668188762080459
Baseline-NN-MSE,v_y,ground_truth,479.060997,-0.3900030558199754
Baseline-NN-MSE,v_y,ground_truth,479.126997,-0.4130348195474792
Baseline-NN-MSE,v_y,ground_truth,479.192997,-0.4277195631779679
Baseline-NN-MSE,v_y,ground_truth,479.258997,-0.4502149928376823
Baseline-NN-MSE,v_y,ground_truth,479.357997,-0.47478890940539886
Baseline-NN-MSE,v_y,ground_truth,479.423997,-0.4762918299512682
Baseline-NN-MSE,v_y,ground_truth,479.489997,-0.4707897756321433
Baseline-NN-MSE,v_y,ground_truth,479.555997,-0.45709875950192036
Baseline-NN-MSE,v_y,ground_truth,479.654997,-0.4288156387361543
Baseline-NN-MSE,v_y,ground_truth,479.753997,-0.4062020383830354
Baseline-NN-MSE,v_y,ground_truth,479.819997,-0.3977376666841426
Baseline-NN-MSE,v_y,ground_truth,479.918997,-0.39673291277448886
Baseline-NN-MSE,v_y,ground_truth,479.984997,-0.406803159390909
Baseline-NN-MSE,v_y,ground_truth,480.050997,-0.413416207760701
Baseline-NN-MSE,v_y,ground_truth,480.149997,-0.43696903547259436
Baseline-NN-MSE,v_y,ground_truth,480.248997,-0.4640090858301682
Baseline-NN-MSE,v_y,ground_truth,480.314997,-0.49424769353780906
Baseline-NN-MSE,v_y,ground_truth,480.380997,-0.5170247675024535
Baseline-NN-MSE,v_y,ground_truth,480.479997,-0.5621695407317793
Baseline-NN-MSE,v_y,ground_truth,480.578997,-0.5963890347126657
Baseline-NN-MSE,v_y,ground_truth,480.644997,-0.6222861328954856
Baseline-NN-MSE,v_y,ground_truth,480.743997,-0.640775777591029
Baseline-NN-MSE,v_y,ground_truth,480.809997,-0.6336221245528435
Baseline-NN-MSE,v_y,ground_truth,480.875997,-0.6629410132403604
Baseline-NN-MSE,v_y,ground_truth,480.941997,-0.7020710674728914
Baseline-NN-MSE,v_y,ground_truth,481.073997,-0.7701769133681715
Baseline-NN-MSE,v_y,ground_truth,481.139997,-0.7884427092317887
Baseline-NN-MSE,v_y,ground_truth,481.205997,-0.8060721139484199
Baseline-NN-MSE,v_y,ground_truth,481.304997,-0.8170970440849277
Baseline-NN-MSE,v_y,ground_truth,481.370997,-0.8113069058698259
Baseline-NN-MSE,v_y,ground_truth,481.469997,-0.7936951314071234
Baseline-NN-MSE,v_y,ground_truth,481.535997,-0.7667171898110365
Baseline-NN-MSE,v_y,ground_truth,481.601997,-0.7359524854681294
Baseline-NN-MSE,v_y,ground_truth,481.667997,-0.6961876277905348
Baseline-NN-MSE,v_y,ground_truth,481.766997,-0.6530605480580247
Baseline-NN-MSE,v_y,ground_truth,481.832997,-0.6030363851246392
Baseline-NN-MSE,v_y,ground_truth,481.931997,-0.546940468183382
Baseline-NN-MSE,v_y,ground_truth,482.030997,-0.4985043532186211
Baseline-NN-MSE,v_y,ground_truth,482.096997,-0.4702164210395834
Baseline-NN-MSE,v_y,ground_truth,482.162997,-0.4483437321469168
Baseline-NN-MSE,v_y,ground_truth,482.228997,-0.4323487382108171
Baseline-NN-MSE,v_y,ground_truth,482.294997,-0.4209401147058962
Baseline-NN-MSE,v_y,ground_truth,482.393997,-0.41057288898728395
Baseline-NN-MSE,v_y,ground_truth,482.459997,-0.4062469398382289
Baseline-NN-MSE,v_y,ground_truth,482.525997,-0.4038269530505225
Baseline-NN-MSE,v_y,ground_truth,482.657997,-0.4033096390387412
Baseline-NN-MSE,v_y,ground_truth,482.723997,-0.40690880937193086
Baseline-NN-MSE,v_y,ground_truth,482.789997,-0.4110810350305947
Baseline-NN-MSE,v_y,ground_truth,482.855997,-0.4117183582012842
Baseline-NN-MSE,v_y,ground_truth,482.987997,-0.4198560653371901
Baseline-NN-MSE,v_y,ground_truth,483.053997,-0.4203390966837679
Baseline-NN-MSE,v_y,ground_truth,483.119997,-0.4219873099597313
Baseline-NN-MSE,v_y,ground_truth,483.185997,-0.42352276424045954
Baseline-NN-MSE,v_y,ground_truth,483.284997,-0.4298614142822412
Baseline-NN-MSE,v_y,ground_truth,483.383997,-0.43062670182597707
Baseline-NN-MSE,v_y,ground_truth,483.449997,-0.42981295360039695
Baseline-NN-MSE,v_y,ground_truth,483.548997,-0.42193664777562656
Baseline-NN-MSE,v_y,ground_truth,483.614997,-0.41116807439555103
Baseline-NN-MSE,v_y,ground_truth,483.746997,-0.3872952307106905
Baseline-NN-MSE,v_y,ground_truth,483.812997,-0.3730506003699885
Baseline-NN-MSE,v_y,ground_truth,483.878997,-0.36017611515729797
Baseline-NN-MSE,v_y,ground_truth,483.977997,-0.3351513948744369
Baseline-NN-MSE,v_y,ground_truth,484.076997,-0.30582205644020366
Baseline-NN-MSE,v_y,ground_truth,484.175997,-0.2781880998733097
Baseline-NN-MSE,v_y,ground_truth,484.241997,-0.2599624402798444
Baseline-NN-MSE,v_y,ground_truth,484.307997,-0.2433396409310813
Baseline-NN-MSE,v_y,ground_truth,484.439997,-0.209829856080046
Baseline-NN-MSE,v_y,ground_truth,484.505997,-0.19422354674773779
Baseline-NN-MSE,v_y,ground_truth,484.604997,-0.1775265617641404
Baseline-NN-MSE,v_y,ground_truth,484.703997,-0.1525181147024126
Baseline-NN-MSE,v_y,ground_truth,484.802997,-0.14946800469618982
Baseline-NN-MSE,v_y,ground_truth,484.868997,-0.15005586965011286
Baseline-NN-MSE,v_y,ground_truth,485.000997,-0.15121871333577452
Baseline-NN-MSE,v_y,ground_truth,485.066997,-0.15284606382808796
Baseline-NN-MSE,v_y,ground_truth,485.198997,-0.1564380483981136
Baseline-NN-MSE,v_y,ground_truth,485.264997,-0.15855046569165232
Baseline-NN-MSE,v_y,ground_truth,485.330997,-0.15816949156872262
Baseline-NN-MSE,v_y,ground_truth,485.462997,-0.13757183981239685
Baseline-NN-MSE,v_y,ground_truth,485.528997,-0.13940626478781049
Baseline-NN-MSE,v_y,ground_truth,485.627997,-0.146889588613611
Baseline-NN-MSE,v_y,ground_truth,485.693997,-0.14901965637771752
Baseline-NN-MSE,v_y,ground_truth,485.759997,-0.14542891879747977
Baseline-NN-MSE,v_y,ground_truth,485.891997,-0.13684690701020408
Baseline-NN-MSE,v_y,ground_truth,485.957997,-0.13088307664440002
Baseline-NN-MSE,v_y,ground_truth,486.056997,-0.12360892091649234
Baseline-NN-MSE,v_y,ground_truth,486.155997,-0.11492451041439011
Baseline-NN-MSE,v_y,ground_truth,486.221997,-0.10913146023333375
Baseline-NN-MSE,v_y,ground_truth,486.320997,-0.10078447338057117
Baseline-NN-MSE,v_y,ground_truth,486.419997,-0.09560819950977795
Baseline-NN-MSE,v_y,ground_truth,486.485997,-0.08978762294299614
Baseline-NN-MSE,v_y,ground_truth,486.617997,-0.07477582986564713
Baseline-NN-MSE,v_y,ground_truth,486.716997,-0.06349594668187564
Baseline-NN-MSE,v_y,ground_truth,486.815997,-0.05305413005180348
Baseline-NN-MSE,v_y,ground_truth,486.914997,-0.04432636876076579
Baseline-NN-MSE,v_y,ground_truth,486.980997,-0.03887405204457828
Baseline-NN-MSE,v_y,ground_truth,487.112997,-0.0297404042159215
Baseline-NN-MSE,v_y,ground_truth,487.178997,-0.02421257308543545
Baseline-NN-MSE,v_y,ground_truth,487.310997,-0.016795529746303828
Baseline-NN-MSE,v_y,ground_truth,487.376997,-0.013671209566984643
Baseline-NN-MSE,v_y,ground_truth,487.475997,-0.01144138560185226
Baseline-NN-MSE,v_y,ground_truth,487.574997,-0.00843666455823655
Baseline-NN-MSE,v_y,ground_truth,487.673997,-0.009112577604332373
Baseline-NN-MSE,v_y,ground_truth,487.772997,-0.00966473793927225
Baseline-NN-MSE,v_y,ground_truth,487.838997,-0.009691012224998019
Baseline-NN-MSE,v_y,ground_truth,487.937997,-0.011567776965776488
Baseline-NN-MSE,v_y,ground_truth,488.003997,-0.011332001948316517
Baseline-NN-MSE,v_y,ground_truth,488.102997,-0.012384395823067607
Baseline-NN-MSE,v_y,ground_truth,488.168997,-0.012468138781447813
Baseline-NN-MSE,v_y,ground_truth,488.234997,-0.013779409837239243
Baseline-NN-MSE,v_y,ground_truth,488.333997,-0.013785600717119095
Baseline-NN-MSE,v_y,ground_truth,488.432997,-0.014324131771317639
Baseline-NN-MSE,v_y,ground_truth,488.498997,-0.014568512228550823
Baseline-NN-MSE,v_y,ground_truth,488.630997,-0.011825838130824273
Baseline-NN-MSE,v_y,ground_truth,488.696997,-0.010935195036920753
Baseline-NN-MSE,v_y,ground_truth,488.795997,-0.011456679851495899
Baseline-NN-MSE,v_y,ground_truth,488.894997,-0.011441358991057804
Baseline-NN-MSE,v_y,ground_truth,488.993997,-0.011342652298488964
Baseline-NN-MSE,v_y,ground_truth,489.092997,-0.010249211179750084
Baseline-NN-MSE,v_y,ground_truth,489.191997,-0.010628938921971809
Baseline-NN-MSE,v_y,ground_truth,489.257997,-0.010593856546191383
Baseline-NN-MSE,v_y,ground_truth,489.356997,-0.012050950466631072
Baseline-NN-MSE,v_y,ground_truth,489.455997,-0.01441090140576673
Baseline-NN-MSE,v_y,ground_truth,489.554997,-0.01504999135604379
Baseline-NN-MSE,v_y,ground_truth,489.653997,-0.015483011534385582
Baseline-NN-MSE,v_y,ground_truth,489.752997,-0.015426216231914758
Baseline-NN-MSE,v_y,ground_truth,489.851997,-0.01542533933144341
Baseline-NN-MSE,v_y,ground_truth,489.917997,-0.014965243548271445
Baseline-NN-MSE,v_y,ground_truth,490.049997,-0.015536528714137354
Baseline-NN-MSE,v_y,ground_truth,490.115997,-0.01591937329871751
Baseline-NN-MSE,v_y,ground_truth,490.214997,-0.01762884897651862
Baseline-NN-MSE,v_y,ground_truth,490.280997,-0.018603609516499198
Baseline-NN-MSE,v_y,ground_truth,490.346997,-0.020398248629461158
Baseline-NN-MSE,v_y,ground_truth,490.445997,-0.024080855049905203
Baseline-NN-MSE,v_y,ground_truth,490.511997,-0.020298486098628388
Baseline-NN-MSE,v_y,ground_truth,490.610997,-0.01488953999763698
Baseline-NN-MSE,v_y,ground_truth,490.709997,-0.012062259354260974
Baseline-NN-MSE,v_y,ground_truth,490.775997,-0.010096037859055329
Baseline-NN-MSE,v_y,ground_truth,490.907997,-0.007594148663183198
Baseline-NN-MSE,v_y,ground_truth,490.973997,-0.009033861031121582
Baseline-NN-MSE,v_y,ground_truth,491.072997,-0.008938466689706548
Baseline-NN-MSE,v_y,ground_truth,491.171997,-0.010573584345723752
Baseline-NN-MSE,v_y,ground_truth,491.237997,-0.010720502562590717
Baseline-NN-MSE,v_y,ground_truth,491.369997,-0.013280048283088153
Baseline-NN-MSE,v_y,ground_truth,491.435997,-0.014652823898066547
Baseline-NN-MSE,v_y,ground_truth,491.501997,-0.014792374321450641
Baseline-NN-MSE,v_y,ground_truth,491.633997,-0.013567706884197062
Baseline-NN-MSE,v_y,ground_truth,491.699997,-0.012538446013549365
Baseline-NN-MSE,v_y,ground_truth,491.798997,-0.012312771848184134
Baseline-NN-MSE,v_y,ground_truth,491.897997,-0.01105908855803861
Baseline-NN-MSE,v_y,ground_truth,491.996997,-0.011217193168747475
Baseline-NN-MSE,v_y,ground_truth,492.062997,-0.009621240303894663
Baseline-NN-MSE,v_y,ground_truth,492.161997,-0.009166034190975836
Baseline-NN-MSE,v_y,ground_truth,492.260997,-0.006205691554678872
Baseline-NN-MSE,v_y,ground_truth,492.359997,-0.002415301445982898
Baseline-NN-MSE,v_y,ground_truth,492.458997,-0.002058971118620967
Baseline-NN-MSE,v_y,ground_truth,492.557997,0.005847631547990062
Baseline-NN-MSE,v_y,ground_truth,492.656997,0.011658824046063998
Baseline-NN-MSE,v_y,ground_truth,492.722997,0.013765544417020159
Baseline-NN-MSE,v_y,ground_truth,492.821997,0.01915243599148697
Baseline-NN-MSE,v_y,ground_truth,492.920997,0.02295512710976544
Baseline-NN-MSE,v_y,ground_truth,492.986997,0.025425140450080708
Baseline-NN-MSE,v_y,ground_truth,493.118997,0.022340610412088235
Baseline-NN-MSE,v_y,ground_truth,493.184997,0.027513585678431873
Baseline-NN-MSE,v_y,ground_truth,493.250997,0.029838419543153805
Baseline-NN-MSE,v_y,ground_truth,493.349997,0.028004068517173852
Baseline-NN-MSE,v_y,ground_truth,493.448997,0.0294209180107754
Baseline-NN-MSE,v_y,ground_truth,493.547997,0.02828639173123082
Baseline-NN-MSE,v_y,ground_truth,493.613997,0.026941213084575644
Baseline-NN-MSE,v_y,ground_truth,493.679997,0.02569641420471447
Baseline-NN-MSE,v_y,ground_truth,493.811997,0.02371098867700283
Baseline-NN-MSE,v_y,ground_truth,493.877997,0.02188874408282193
Baseline-NN-MSE,v_y,ground_truth,493.943997,0.023611698978086015
Baseline-NN-MSE,v_y,ground_truth,494.075997,0.023950014765177885
Baseline-NN-MSE,v_y,ground_truth,494.141997,0.022111057889331986
Baseline-NN-MSE,v_y,ground_truth,494.207997,0.015363978758006103
Baseline-NN-MSE,v_y,ground_truth,494.339997,0.01894728341200147
Baseline-NN-MSE,v_y,ground_truth,494.405997,0.023594353691272774
Baseline-NN-MSE,v_y,ground_truth,494.471997,0.025383329827931872
Baseline-NN-MSE,v_y,ground_truth,494.570997,0.03127502251925334
Baseline-NN-MSE,v_y,ground_truth,494.669997,0.03644998640177197
Baseline-NN-MSE,v_y,ground_truth,494.735997,0.03613453522691651
Baseline-NN-MSE,v_y,ground_truth,494.834997,0.0454824246715565
Baseline-NN-MSE,v_y,ground_truth,494.900997,0.051283674632670806
Baseline-NN-MSE,v_y,ground_truth,494.966997,0.061332116462093356
Baseline-NN-MSE,v_y,ground_truth,495.065997,0.06705350772799257
Baseline-NN-MSE,v_y,ground_truth,495.131997,0.07090076645174603
Baseline-NN-MSE,v_y,ground_truth,495.197997,0.07870372993168262
Baseline-NN-MSE,v_y,ground_truth,495.263997,0.08491207912358334
Baseline-NN-MSE,v_y,ground_truth,495.362997,0.09726827522400128
Baseline-NN-MSE,v_y,ground_truth,495.428997,0.09952033448495401
Baseline-NN-MSE,v_y,ground_truth,495.494997,0.09696320499890354
