scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,front_sum_fy,61.115999,-66.71646117697458
Baseline-NN-MSE,front_sum_fy,61.446,-63.85556578079763
Baseline-NN-MSE,front_sum_fy,61.776,-68.35585654939405
Baseline-NN-MSE,front_sum_fy,61.941,-72.43569192492191
Baseline-NN-MSE,front_sum_fy,62.105999,-69.73833599985232
Baseline-NN-MSE,front_sum_fy,62.271,-80.04002779546568
Baseline-NN-MSE,front_sum_fy,62.436,-97.3346547020501
Baseline-NN-MSE,front_sum_fy,62.601,-78.93008492253261
Baseline-NN-MSE,front_sum_fy,62.766,-78.73217727352255
Baseline-NN-MSE,front_sum_fy,62.931,-74.99123765183748
Baseline-NN-MSE,front_sum_fy,63.095999,-79.3304097042959
Baseline-NN-MSE,front_sum_fy,63.261,-71.10641144108843
Baseline-NN-MSE,front_sum_fy,63.426,-76.10162596987203
Baseline-NN-MSE,front_sum_fy,63.591,-63.335577514549186
Baseline-NN-MSE,front_sum_fy,63.756,-60.70226474044341
Baseline-NN-MSE,front_sum_fy,63.921,-52.35175070827688
Baseline-NN-MSE,front_sum_fy,64.085999,-51.68489943344298
Baseline-NN-MSE,front_sum_fy,64.250999,-34.6526397026077
Baseline-NN-MSE,front_sum_fy,64.416,-28.39907637763531
Baseline-NN-MSE,front_sum_fy,64.581,-24.955028455581953
Baseline-NN-MSE,front_sum_fy,64.746,-15.280608495890561
Baseline-NN-MSE,front_sum_fy,64.911,-13.39268932575473
Baseline-NN-MSE,front_sum_fy,65.075999,-7.295571016989413
Baseline-NN-MSE,front_sum_fy,65.240999,-5.4891883038228
Baseline-NN-MSE,front_sum_fy,65.406,-11.140010679531429
Baseline-NN-MSE,front_sum_fy,65.571,-12.997469358800629
Baseline-NN-MSE,front_sum_fy,65.736,-15.17197692790188
Baseline-NN-MSE,front_sum_fy,65.901,-14.092207556032832
Baseline-NN-MSE,front_sum_fy,66.066,-11.717874420407668
Baseline-NN-MSE,front_sum_fy,66.230999,-10.951885629703497
Baseline-NN-MSE,front_sum_fy,66.395999,-8.730361354062751
Baseline-NN-MSE,front_sum_fy,66.561,-6.51566853674413
Baseline-NN-MSE,front_sum_fy,66.726,-6.992365928131136
Baseline-NN-MSE,front_sum_fy,66.891,-6.228673962209598
Baseline-NN-MSE,front_sum_fy,67.056,-4.9252101786723586
Baseline-NN-MSE,front_sum_fy,67.220999,-3.9503592920989092
Baseline-NN-MSE,front_sum_fy,67.385999,-2.833598795180734
Baseline-NN-MSE,front_sum_fy,67.551,-2.3830600698429265
Baseline-NN-MSE,front_sum_fy,67.716,-2.919682940197177
Baseline-NN-MSE,front_sum_fy,67.881,-3.5782951326191323
Baseline-NN-MSE,front_sum_fy,67.98,-3.111271574312042
Baseline-NN-MSE,front_sum_fy,68.046,-4.715523911812397
Baseline-NN-MSE,front_sum_fy,68.079,-4.4075942092285345
Baseline-NN-MSE,front_sum_fy,68.112,-3.954617782400831
Baseline-NN-MSE,front_sum_fy,68.177999,-2.8469730856853346
Baseline-NN-MSE,front_sum_fy,68.243999,-3.008045474662026
Baseline-NN-MSE,front_sum_fy,68.276999,-3.2495595870215936
Baseline-NN-MSE,front_sum_fy,68.309999,-2.174910435265204
Baseline-NN-MSE,front_sum_fy,68.375999,-2.720594428906111
Baseline-NN-MSE,front_sum_fy,68.441999,-3.312820567490874
Baseline-NN-MSE,front_sum_fy,68.474999,-3.6796418622184888
Baseline-NN-MSE,front_sum_fy,68.507999,-3.6888476046650283
Baseline-NN-MSE,front_sum_fy,68.574,-4.747328298451777
Baseline-NN-MSE,front_sum_fy,68.607,-4.916200121714269
Baseline-NN-MSE,front_sum_fy,68.64,-5.322595196079476
Baseline-NN-MSE,front_sum_fy,68.706,-6.274744313424321
Baseline-NN-MSE,front_sum_fy,68.772,-6.302785154169456
Baseline-NN-MSE,front_sum_fy,68.805,-6.346339281860708
Baseline-NN-MSE,front_sum_fy,68.838,-6.499033829417229
Baseline-NN-MSE,front_sum_fy,68.904,-5.698978070650497
Baseline-NN-MSE,front_sum_fy,68.97,-6.645085445755711
Baseline-NN-MSE,front_sum_fy,69.003,-6.903888185411063
Baseline-NN-MSE,front_sum_fy,69.036,-6.213081812126205
Baseline-NN-MSE,front_sum_fy,69.102,-6.872868706989436
Baseline-NN-MSE,front_sum_fy,69.168,-8.233819733678033
Baseline-NN-MSE,front_sum_fy,69.200999,-8.32712679262022
Baseline-NN-MSE,front_sum_fy,69.233999,-8.409346933886411
Baseline-NN-MSE,front_sum_fy,69.299999,-7.076904600025188
Baseline-NN-MSE,front_sum_fy,69.365999,-7.354029492884536
Baseline-NN-MSE,front_sum_fy,69.431999,-7.909609219552593
Baseline-NN-MSE,front_sum_fy,69.497999,-7.598063005773412
Baseline-NN-MSE,front_sum_fy,69.563999,-7.722487588455124
Baseline-NN-MSE,front_sum_fy,69.63,-5.92874560349
Baseline-NN-MSE,front_sum_fy,69.696,-5.733530084077017
Baseline-NN-MSE,front_sum_fy,69.762,-4.046064327245915
Baseline-NN-MSE,front_sum_fy,69.828,-3.991799447357522
Baseline-NN-MSE,front_sum_fy,69.894,-3.8593539529035468
Baseline-NN-MSE,front_sum_fy,69.927,-3.5006045957459833
Baseline-NN-MSE,front_sum_fy,69.96,-3.2074500429704926
Baseline-NN-MSE,front_sum_fy,70.026,-2.937978499323947
Baseline-NN-MSE,front_sum_fy,70.092,-2.396711316146167
Baseline-NN-MSE,front_sum_fy,70.125,-2.4407960287076094
Baseline-NN-MSE,front_sum_fy,70.158,-2.2909598266047055
Baseline-NN-MSE,front_sum_fy,70.224,-1.4992471402494658
Baseline-NN-MSE,front_sum_fy,70.289999,-1.1882519289698337
Baseline-NN-MSE,front_sum_fy,70.322999,-1.2610943881839063
Baseline-NN-MSE,front_sum_fy,70.355999,-1.6916041451566741
Baseline-NN-MSE,front_sum_fy,70.388999,-1.6949715316328167
Baseline-NN-MSE,front_sum_fy,70.421999,-1.8531118556393125
Baseline-NN-MSE,front_sum_fy,70.487999,-2.3758847310551516
Baseline-NN-MSE,front_sum_fy,70.520999,-2.3069925677151275
Baseline-NN-MSE,front_sum_fy,70.586999,-1.7251740910582214
Baseline-NN-MSE,front_sum_fy,70.752,-2.543957216216583
Baseline-NN-MSE,front_sum_fy,70.917,-3.6707022569198244
Baseline-NN-MSE,front_sum_fy,71.082,-5.182845383673168
Baseline-NN-MSE,front_sum_fy,71.247,-5.221332836158979
Baseline-NN-MSE,front_sum_fy,71.411999,-7.8467778346436035
Baseline-NN-MSE,front_sum_fy,71.576999,-5.635698625749285
Baseline-NN-MSE,front_sum_fy,71.742,-4.704617308977447
Baseline-NN-MSE,front_sum_fy,71.907,-3.5187034026234016
Baseline-NN-MSE,front_sum_fy,72.039,-2.4287598231338805
Baseline-NN-MSE,front_sum_fy,72.105,-2.315037217188447
Baseline-NN-MSE,front_sum_fy,72.138,-2.1606379324974867
Baseline-NN-MSE,front_sum_fy,72.171,-1.7065638053871197
Baseline-NN-MSE,front_sum_fy,72.237,-2.35914982008579
Baseline-NN-MSE,front_sum_fy,72.27,-2.4350872639819485
Baseline-NN-MSE,front_sum_fy,72.302999,-2.028701246527632
Baseline-NN-MSE,front_sum_fy,72.335999,-2.003460351694841
Baseline-NN-MSE,front_sum_fy,72.368999,-2.821942613419239
Baseline-NN-MSE,front_sum_fy,72.434999,-3.317300089018488
Baseline-NN-MSE,front_sum_fy,72.467999,-3.3364566231609274
Baseline-NN-MSE,front_sum_fy,72.500999,-1.1619071718307623
Baseline-NN-MSE,front_sum_fy,72.566999,-1.7840881007926583
Baseline-NN-MSE,front_sum_fy,72.632999,-0.36523690499029726
Baseline-NN-MSE,front_sum_fy,72.665999,-1.6049749216088571
Baseline-NN-MSE,front_sum_fy,72.698999,-1.9329046892154622
Baseline-NN-MSE,front_sum_fy,72.765,-3.555053916685921
Baseline-NN-MSE,front_sum_fy,72.831,-2.391680459974708
Baseline-NN-MSE,front_sum_fy,72.864,-1.656208405247341
Baseline-NN-MSE,front_sum_fy,72.897,-2.9561272762496174
Baseline-NN-MSE,front_sum_fy,72.963,-2.4047069069953864
Baseline-NN-MSE,front_sum_fy,73.029,-1.6237445282899614
Baseline-NN-MSE,front_sum_fy,73.062,-1.6112539743215848
Baseline-NN-MSE,front_sum_fy,73.095,-2.2854588285694604
Baseline-NN-MSE,front_sum_fy,73.161,-0.8159020483313739
Baseline-NN-MSE,front_sum_fy,73.227,-1.4979784486028649
Baseline-NN-MSE,front_sum_fy,73.26,-0.14282966061976765
Baseline-NN-MSE,front_sum_fy,73.293,-0.4115236005122185
Baseline-NN-MSE,front_sum_fy,73.358999,-1.9806827232037492
Baseline-NN-MSE,front_sum_fy,73.424999,-1.8013723512012945
Baseline-NN-MSE,front_sum_fy,73.457999,-2.0703527283040586
Baseline-NN-MSE,front_sum_fy,73.490999,-2.18723836490436
Baseline-NN-MSE,front_sum_fy,73.556999,-2.3205522179584364
Baseline-NN-MSE,front_sum_fy,73.589999,-1.4027639825604012
Baseline-NN-MSE,front_sum_fy,73.622999,-2.205181828035826
Baseline-NN-MSE,front_sum_fy,73.655999,-2.340117822245375
Baseline-NN-MSE,front_sum_fy,73.688999,-2.2477831668874018
Baseline-NN-MSE,front_sum_fy,73.754999,-2.0578126802114483
Baseline-NN-MSE,front_sum_fy,73.787999,-2.250263646102532
Baseline-NN-MSE,front_sum_fy,73.821,-2.83311976501016
Baseline-NN-MSE,front_sum_fy,73.887,-2.571882924891675
Baseline-NN-MSE,front_sum_fy,73.953,-3.050841954342019
Baseline-NN-MSE,front_sum_fy,73.986,-3.425069441260746
Baseline-NN-MSE,front_sum_fy,74.019,-3.40588583705987
Baseline-NN-MSE,front_sum_fy,74.085,-2.229605701169561
Baseline-NN-MSE,front_sum_fy,74.151,-2.431336480872659
Baseline-NN-MSE,front_sum_fy,74.184,-2.027686703852922
Baseline-NN-MSE,front_sum_fy,74.217,-2.9002645556361344
Baseline-NN-MSE,front_sum_fy,74.283,-3.0236006865713634
Baseline-NN-MSE,front_sum_fy,74.381999,-2.6693962098245407
Baseline-NN-MSE,front_sum_fy,74.546999,-2.0401476759234
Baseline-NN-MSE,front_sum_fy,74.711999,-0.48759262681527815
Baseline-NN-MSE,front_sum_fy,74.877,-0.2381907996001047
Baseline-NN-MSE,front_sum_fy,75.042,-0.15665045481343753
Baseline-NN-MSE,front_sum_fy,75.207,0.21021034719779053
Baseline-NN-MSE,front_sum_fy,75.372,-1.0984620595579742
Baseline-NN-MSE,front_sum_fy,75.536999,-0.44415757444650694
Baseline-NN-MSE,front_sum_fy,75.701999,-0.8671277374890849
Baseline-NN-MSE,front_sum_fy,75.866999,-0.41149051193025343
Baseline-NN-MSE,front_sum_fy,76.032,-1.1288018102257098
Baseline-NN-MSE,front_sum_fy,76.197,-1.6922154004225405
Baseline-NN-MSE,front_sum_fy,76.362,-1.2624735916757217
Baseline-NN-MSE,front_sum_fy,76.526999,-1.265477110530437
Baseline-NN-MSE,front_sum_fy,76.691999,-1.0113473516436393
Baseline-NN-MSE,front_sum_fy,76.856999,-0.400060050934556
Baseline-NN-MSE,front_sum_fy,77.022,0.10718155209034474
Baseline-NN-MSE,front_sum_fy,77.187,0.21183901936192662
Baseline-NN-MSE,front_sum_fy,77.352,0.25902359110398976
Baseline-NN-MSE,front_sum_fy,77.516999,0.6760983148772723
Baseline-NN-MSE,front_sum_fy,77.681999,1.0590086151202343
Baseline-NN-MSE,front_sum_fy,77.846999,2.9891457541706643
Baseline-NN-MSE,front_sum_fy,78.011999,0.03800404936305313
Baseline-NN-MSE,front_sum_fy,78.177,2.651241763530521
Baseline-NN-MSE,front_sum_fy,78.342,3.7407453327797384
Baseline-NN-MSE,front_sum_fy,78.506999,5.36587810064556
Baseline-NN-MSE,front_sum_fy,78.671999,6.069640780075929
Baseline-NN-MSE,front_sum_fy,78.836999,8.638369558157194
Baseline-NN-MSE,front_sum_fy,79.001999,14.431839111614579
Baseline-NN-MSE,front_sum_fy,79.167,15.693252908263815
Baseline-NN-MSE,front_sum_fy,79.332,16.43504773902322
Baseline-NN-MSE,front_sum_fy,79.497,22.518658974613686
Baseline-NN-MSE,front_sum_fy,79.661999,18.96368064270746
Baseline-NN-MSE,front_sum_fy,79.826999,20.62607260975301
Baseline-NN-MSE,front_sum_fy,79.991999,36.51179845577201
Baseline-NN-MSE,front_sum_fy,80.157,21.49693216341086
Baseline-NN-MSE,front_sum_fy,80.322,23.443297652475962
Baseline-NN-MSE,front_sum_fy,80.487,27.57389200687419
Baseline-NN-MSE,front_sum_fy,80.651999,20.68955605476941
Baseline-NN-MSE,front_sum_fy,80.816999,24.851382631791978
Baseline-NN-MSE,front_sum_fy,80.981999,31.07869240620522
Baseline-NN-MSE,front_sum_fy,81.146999,47.22909011066338
Baseline-NN-MSE,front_sum_fy,81.312,53.82304198668771
Baseline-NN-MSE,front_sum_fy,81.477,77.45747473007964
Baseline-NN-MSE,front_sum_fy,81.641999,82.30872078781636
Baseline-NN-MSE,front_sum_fy,81.806999,65.4504021715502
Baseline-NN-MSE,front_sum_fy,81.971999,47.558156661524436
Baseline-NN-MSE,front_sum_fy,82.136999,35.40427111254587
Baseline-NN-MSE,front_sum_fy,82.302,15.253912321598648
Baseline-NN-MSE,front_sum_fy,82.467,5.536544578811586
Baseline-NN-MSE,front_sum_fy,82.631999,-0.8593577756911515
Baseline-NN-MSE,front_sum_fy,82.796999,-7.626784004185225
Baseline-NN-MSE,front_sum_fy,82.961999,-11.232141629211725
Baseline-NN-MSE,front_sum_fy,83.126999,-11.688990127522686
Baseline-NN-MSE,front_sum_fy,83.291999,-9.922978207505935
Baseline-NN-MSE,front_sum_fy,83.457,-9.589714726413206
Baseline-NN-MSE,front_sum_fy,83.622,-11.198841542959087
Baseline-NN-MSE,front_sum_fy,83.786999,-11.76830820460276
Baseline-NN-MSE,front_sum_fy,83.951999,-12.290620651957681
Baseline-NN-MSE,front_sum_fy,84.116999,-15.320746696711979
Baseline-NN-MSE,front_sum_fy,84.281999,-20.65977118931778
Baseline-NN-MSE,front_sum_fy,84.447,-20.857934907849824
Baseline-NN-MSE,front_sum_fy,84.612,-35.53716568638487
Baseline-NN-MSE,front_sum_fy,84.776999,-44.97538603348755
Baseline-NN-MSE,front_sum_fy,84.941999,-65.04402465043091
Baseline-NN-MSE,front_sum_fy,85.106999,-82.06337228232928
Baseline-NN-MSE,front_sum_fy,85.271999,-99.76279171714691
Baseline-NN-MSE,front_sum_fy,85.437,-135.44206238050594
Baseline-NN-MSE,front_sum_fy,85.602,-144.4454161266524
Baseline-NN-MSE,front_sum_fy,85.766999,-146.72301104699739
Baseline-NN-MSE,front_sum_fy,85.931999,-136.5515454011471
Baseline-NN-MSE,front_sum_fy,86.096999,-138.13437072106058
Baseline-NN-MSE,front_sum_fy,86.261999,-125.15782335165295
Baseline-NN-MSE,front_sum_fy,86.426999,-124.24644154727321
Baseline-NN-MSE,front_sum_fy,86.592,-92.29685176976557
Baseline-NN-MSE,front_sum_fy,86.756999,-68.4368805121295
Baseline-NN-MSE,front_sum_fy,86.921999,-63.97680676207074
Baseline-NN-MSE,front_sum_fy,87.086999,-55.143208514598996
Baseline-NN-MSE,front_sum_fy,87.251999,-55.40014243093083
Baseline-NN-MSE,front_sum_fy,87.416999,-41.29095197765935
Baseline-NN-MSE,front_sum_fy,87.582,-42.22126179216923
Baseline-NN-MSE,front_sum_fy,87.747,-39.924993988446374
Baseline-NN-MSE,front_sum_fy,87.911999,-35.487000385316264
Baseline-NN-MSE,front_sum_fy,88.076999,-31.101000877812226
Baseline-NN-MSE,front_sum_fy,88.241999,-21.821823590267172
Baseline-NN-MSE,front_sum_fy,88.406999,-20.01053462560634
Baseline-NN-MSE,front_sum_fy,88.571999,-22.988555167851246
Baseline-NN-MSE,front_sum_fy,88.737,-24.362643678197315
Baseline-NN-MSE,front_sum_fy,88.901999,-12.689044241312104
Baseline-NN-MSE,front_sum_fy,89.066999,-3.465045815682359
Baseline-NN-MSE,front_sum_fy,89.231999,-0.35869083212221753
Baseline-NN-MSE,front_sum_fy,89.396999,2.6093230585351392
Baseline-NN-MSE,front_sum_fy,89.561999,4.769505648797974
Baseline-NN-MSE,front_sum_fy,89.727,8.373305196987815
Baseline-NN-MSE,front_sum_fy,89.891999,13.66196982610154
Baseline-NN-MSE,front_sum_fy,90.056999,21.27759859111802
Baseline-NN-MSE,front_sum_fy,90.221999,24.381780106465158
Baseline-NN-MSE,front_sum_fy,90.386999,30.7643406343297
Baseline-NN-MSE,front_sum_fy,90.551999,35.94059402860171
Baseline-NN-MSE,front_sum_fy,90.717,40.50051241218455
Baseline-NN-MSE,front_sum_fy,90.881999,42.737494287366644
Baseline-NN-MSE,front_sum_fy,91.046999,57.17461538801797
Baseline-NN-MSE,front_sum_fy,91.211999,56.21852213154739
Baseline-NN-MSE,front_sum_fy,91.376999,58.48321996957111
Baseline-NN-MSE,front_sum_fy,91.541999,55.78635978019042
Baseline-NN-MSE,front_sum_fy,91.706999,43.31402322016743
Baseline-NN-MSE,front_sum_fy,91.872,36.84899173690792
Baseline-NN-MSE,front_sum_fy,92.036999,32.372998299093126
Baseline-NN-MSE,front_sum_fy,92.201999,40.79865638801209
Baseline-NN-MSE,front_sum_fy,92.366999,40.14014884609355
Baseline-NN-MSE,front_sum_fy,92.531999,45.39850896241825
Baseline-NN-MSE,front_sum_fy,92.696999,49.08506910803965
Baseline-NN-MSE,front_sum_fy,92.862,66.01976171447689
Baseline-NN-MSE,front_sum_fy,93.026999,109.2895859634757
Baseline-NN-MSE,front_sum_fy,93.191999,126.53594516054955
Baseline-NN-MSE,front_sum_fy,93.356999,117.94902013831916
Baseline-NN-MSE,front_sum_fy,93.521999,154.14886478004405
Baseline-NN-MSE,front_sum_fy,93.686999,179.12120190930318
Baseline-NN-MSE,front_sum_fy,93.851999,179.92039387866942
Baseline-NN-MSE,front_sum_fy,94.016999,145.80067719565739
Baseline-NN-MSE,front_sum_fy,94.181999,161.10004427204262
Baseline-NN-MSE,front_sum_fy,94.346999,108.22434079770574
Baseline-NN-MSE,front_sum_fy,94.511999,87.20485587627525
Baseline-NN-MSE,front_sum_fy,94.676999,52.58705972005322
Baseline-NN-MSE,front_sum_fy,94.841999,36.13126409984261
Baseline-NN-MSE,front_sum_fy,95.006999,25.07140818507264
Baseline-NN-MSE,front_sum_fy,95.171999,11.318659953061598
Baseline-NN-MSE,front_sum_fy,95.336999,3.609500567601515
Baseline-NN-MSE,front_sum_fy,95.501999,1.289741366435635
Baseline-NN-MSE,front_sum_fy,95.666999,0.14172196914149282
Baseline-NN-MSE,front_sum_fy,95.831999,0.3298391483999268
Baseline-NN-MSE,front_sum_fy,95.997,0.1355333638279692
Baseline-NN-MSE,front_sum_fy,96.161999,-0.41684124059867855
Baseline-NN-MSE,front_sum_fy,96.326999,-1.2785581584358638
Baseline-NN-MSE,front_sum_fy,96.491999,-2.787080979469593
Baseline-NN-MSE,front_sum_fy,96.656999,-4.016048553219633
Baseline-NN-MSE,front_sum_fy,96.821999,-5.983683521485318
Baseline-NN-MSE,front_sum_fy,96.986999,-10.237616190980248
Baseline-NN-MSE,front_sum_fy,97.151999,-24.10704134693708
Baseline-NN-MSE,front_sum_fy,97.316999,-30.544421418262516
Baseline-NN-MSE,front_sum_fy,97.481999,-29.211378264979203
Baseline-NN-MSE,front_sum_fy,97.646999,-40.808529967140316
Baseline-NN-MSE,front_sum_fy,97.811999,-53.64306667250844
Baseline-NN-MSE,front_sum_fy,97.976999,-60.53242041201281
Baseline-NN-MSE,front_sum_fy,98.141999,-75.04429563157873
Baseline-NN-MSE,front_sum_fy,98.306999,-102.11218722492981
Baseline-NN-MSE,front_sum_fy,98.471999,-125.26327975013794
Baseline-NN-MSE,front_sum_fy,98.636999,-143.7155214736763
Baseline-NN-MSE,front_sum_fy,98.801999,-135.8824316287314
Baseline-NN-MSE,front_sum_fy,98.966999,-146.78322623282963
Baseline-NN-MSE,front_sum_fy,99.131999,-105.4311530912878
Baseline-NN-MSE,front_sum_fy,99.296999,-88.33978812995349
Baseline-NN-MSE,front_sum_fy,99.461999,-90.64634674007505
Baseline-NN-MSE,front_sum_fy,99.626999,-80.11408531759548
Baseline-NN-MSE,front_sum_fy,99.791999,-88.01611114660739
Baseline-NN-MSE,front_sum_fy,99.956999,-89.49718474982433
Baseline-NN-MSE,front_sum_fy,100.121999,-83.16108068503979
Baseline-NN-MSE,front_sum_fy,100.286999,-91.54613453261868
Baseline-NN-MSE,front_sum_fy,100.451999,-105.59697741767172
Baseline-NN-MSE,front_sum_fy,100.616999,-109.89423888023975
Baseline-NN-MSE,front_sum_fy,100.781999,-115.85297776145978
Baseline-NN-MSE,front_sum_fy,100.946999,-120.19275899546074
Baseline-NN-MSE,front_sum_fy,101.111999,-131.90631240145228
Baseline-NN-MSE,front_sum_fy,101.276999,-139.98990248500297
Baseline-NN-MSE,front_sum_fy,101.441999,-137.60046064391895
Baseline-NN-MSE,front_sum_fy,101.606999,-146.78912930545607
Baseline-NN-MSE,front_sum_fy,101.771999,-127.55673029605146
Baseline-NN-MSE,front_sum_fy,101.936999,-111.41114955795979
Baseline-NN-MSE,front_sum_fy,102.266999,-83.40930888426055
Baseline-NN-MSE,front_sum_fy,102.431999,-70.75829636112167
Baseline-NN-MSE,front_sum_fy,102.596999,-57.41535988815224
Baseline-NN-MSE,front_sum_fy,102.761999,-53.13326165020851
Baseline-NN-MSE,front_sum_fy,102.926999,-52.61858193762856
Baseline-NN-MSE,front_sum_fy,103.091999,-73.24099827133966
Baseline-NN-MSE,front_sum_fy,103.256999,-71.17529816705155
Baseline-NN-MSE,front_sum_fy,103.421999,-49.865344504878124
Baseline-NN-MSE,front_sum_fy,103.586999,-60.21276342489756
Baseline-NN-MSE,front_sum_fy,103.751999,-60.723168525038886
Baseline-NN-MSE,front_sum_fy,103.916999,-48.20459803057179
Baseline-NN-MSE,front_sum_fy,104.081999,-35.60268125027915
Baseline-NN-MSE,front_sum_fy,104.411999,-22.909869085572097
Baseline-NN-MSE,front_sum_fy,104.576999,-27.03931948423275
Baseline-NN-MSE,front_sum_fy,104.741999,-18.025274120933545
Baseline-NN-MSE,front_sum_fy,104.906999,-15.140698829216092
Baseline-NN-MSE,front_sum_fy,105.071999,-13.069683188951615
Baseline-NN-MSE,front_sum_fy,105.236999,-12.59860975745309
Baseline-NN-MSE,front_sum_fy,105.368999,-0.6571073974296198
Baseline-NN-MSE,front_sum_fy,105.533999,4.303008854082179
Baseline-NN-MSE,front_sum_fy,105.698999,10.703259314065917
Baseline-NN-MSE,front_sum_fy,105.863999,17.389839777590538
Baseline-NN-MSE,front_sum_fy,106.028999,22.689227658972925
Baseline-NN-MSE,front_sum_fy,106.193999,26.121343785685156
Baseline-NN-MSE,front_sum_fy,106.358999,20.282937017447807
Baseline-NN-MSE,front_sum_fy,106.523999,21.68296081235121
Baseline-NN-MSE,front_sum_fy,106.688999,30.425283958998534
Baseline-NN-MSE,front_sum_fy,106.853999,33.758132600126146
Baseline-NN-MSE,front_sum_fy,107.018999,56.46356561986158
Baseline-NN-MSE,front_sum_fy,107.183999,64.27791941650457
Baseline-NN-MSE,front_sum_fy,107.348999,85.70108121251224
Baseline-NN-MSE,front_sum_fy,107.513999,102.21309959716018
Baseline-NN-MSE,front_sum_fy,107.678999,112.63911913749553
Baseline-NN-MSE,front_sum_fy,107.843999,108.59827390534178
Baseline-NN-MSE,front_sum_fy,108.173999,96.81156477120703
Baseline-NN-MSE,front_sum_fy,108.338999,83.47081492224765
Baseline-NN-MSE,front_sum_fy,108.503999,52.18387642738412
Baseline-NN-MSE,front_sum_fy,108.668999,46.690919999209655
Baseline-NN-MSE,front_sum_fy,108.833999,34.4502658862782
Baseline-NN-MSE,front_sum_fy,108.998999,41.60445953687213
Baseline-NN-MSE,front_sum_fy,109.163999,26.741492581913064
Baseline-NN-MSE,front_sum_fy,109.328999,7.850216452912463
Baseline-NN-MSE,front_sum_fy,109.493999,1.6563008081761268
Baseline-NN-MSE,front_sum_fy,109.658999,0.2217855652385765
Baseline-NN-MSE,front_sum_fy,109.757999,-0.03655699721531391
Baseline-NN-MSE,front_sum_fy,109.823999,-0.8707451817162877
Baseline-NN-MSE,front_sum_fy,109.988999,0.008076825504787166
Baseline-NN-MSE,front_sum_fy,110.153999,-0.5836142811219105
Baseline-NN-MSE,front_sum_fy,110.318999,2.138643016490164
Baseline-NN-MSE,front_sum_fy,110.483999,0.30938419489939406
Baseline-NN-MSE,front_sum_fy,110.648999,2.9510715478451033
Baseline-NN-MSE,front_sum_fy,110.813999,0.9836952854369443
Baseline-NN-MSE,front_sum_fy,110.912999,0.9007958941006109
Baseline-NN-MSE,front_sum_fy,110.945999,0.15902369696759422
Baseline-NN-MSE,front_sum_fy,110.978999,0.2870857132191418
Baseline-NN-MSE,front_sum_fy,111.011999,0.15078469053197807
Baseline-NN-MSE,front_sum_fy,111.044999,0.09433355087283957
Baseline-NN-MSE,front_sum_fy,111.110999,-0.3430790917268105
Baseline-NN-MSE,front_sum_fy,111.143999,-0.2994495516316533
Baseline-NN-MSE,front_sum_fy,111.176999,-0.6589054181720098
Baseline-NN-MSE,front_sum_fy,111.242999,0.003748358757512449
Baseline-NN-MSE,front_sum_fy,111.308999,0.2870570973695976
Baseline-NN-MSE,front_sum_fy,111.341999,-0.1726190180540712
Baseline-NN-MSE,front_sum_fy,111.374999,-0.15322577296546847
Baseline-NN-MSE,front_sum_fy,111.440999,-0.25062005709282076
Baseline-NN-MSE,front_sum_fy,111.506999,-0.31216894607272927
Baseline-NN-MSE,front_sum_fy,111.572999,-0.306260681873189
Baseline-NN-MSE,front_sum_fy,111.638999,-0.31974042862876395
Baseline-NN-MSE,front_sum_fy,111.704999,-0.16823157115571696
Baseline-NN-MSE,front_sum_fy,111.770999,-0.18114499308160248
Baseline-NN-MSE,front_sum_fy,111.836999,-0.1223123249154936
Baseline-NN-MSE,front_sum_fy,111.869999,-0.1325693340272256
Baseline-NN-MSE,front_sum_fy,111.902999,-0.1390405939206012
Baseline-NN-MSE,front_sum_fy,111.968999,-0.1704536124220466
Baseline-NN-MSE,front_sum_fy,112.034999,-0.11872080008789965
Baseline-NN-MSE,front_sum_fy,112.067999,-0.08889519501349596
Baseline-NN-MSE,front_sum_fy,112.100999,-0.0755833923823439
Baseline-NN-MSE,front_sum_fy,112.166999,-0.05981942495211712
Baseline-NN-MSE,front_sum_fy,112.232999,-0.028243177008705267
Baseline-NN-MSE,front_sum_fy,112.265999,-0.013553100587023081
Baseline-NN-MSE,front_sum_fy,112.298999,-0.015055953529839794
Baseline-NN-MSE,front_sum_fy,112.364999,-0.004580579953843977
Baseline-NN-MSE,front_sum_fy,112.430999,0.03368149019332378
Baseline-NN-MSE,front_sum_fy,112.496999,0.0257051433660358
Baseline-NN-MSE,front_sum_fy,112.562999,-0.0014540766479079203
Baseline-NN-MSE,front_sum_fy,112.628999,0.04075295558892034
Baseline-NN-MSE,front_sum_fy,112.694999,0.014400043370117466
Baseline-NN-MSE,front_sum_fy,112.760999,-0.0027502329908140055
Baseline-NN-MSE,front_sum_fy,112.826999,0.02172928739274127
Baseline-NN-MSE,front_sum_fy,112.892999,0.029465278927818694
Baseline-NN-MSE,front_sum_fy,112.958999,0.03629068131432156
Baseline-NN-MSE,front_sum_fy,113.024999,0.030181831239968204
Baseline-NN-MSE,front_sum_fy,113.090999,0.05166216310027316
Baseline-NN-MSE,front_sum_fy,113.156999,0.18532206881741686
Baseline-NN-MSE,front_sum_fy,113.189999,0.17134560188068804
Baseline-NN-MSE,front_sum_fy,113.222999,0.06534085971053472
Baseline-NN-MSE,front_sum_fy,113.288999,-0.12138967749462637
