scenario,e_y_m
Baseline-NN-MSE,-0.15153331332301667
Baseline-NN-MSE,-0.1813670746081426
Baseline-NN-MSE,-0.21984251112393133
Baseline-NN-MSE,-0.2467226516497194
Baseline-NN-MSE,-0.2917963257841679
Baseline-NN-MSE,-0.33635979591267884
Baseline-NN-MSE,-0.3747112752555476
Baseline-NN-MSE,-0.41565387140432414
Baseline-NN-MSE,-0.4532700468329419
Baseline-NN-MSE,-0.4795377283364277
Baseline-NN-MSE,-0.5125281544688297
Baseline-NN-MSE,-0.5113454664156626
Baseline-NN-MSE,-0.4975973441611492
Baseline-NN-MSE,-0.4732425460994786
Baseline-NN-MSE,-0.41040935920431754
Baseline-NN-MSE,-0.3300384472847066
Baseline-NN-MSE,-0.25765711955590476
Baseline-NN-MSE,-0.1891978177387148
Baseline-NN-MSE,-0.10379150011027977
Baseline-NN-MSE,-0.03445556568730134
Baseline-NN-MSE,0.01843986205160386
Baseline-NN-MSE,0.04323618665373971
Baseline-NN-MSE,0.05892691521814086
Baseline-NN-MSE,0.06077434804161863
Baseline-NN-MSE,0.05387643762335094
Baseline-NN-MSE,0.045169499877523
Baseline-NN-MSE,0.03584243865626158
Baseline-NN-MSE,0.027887745389560917
Baseline-NN-MSE,0.023705030760358348
Baseline-NN-MSE,0.026038071573748486
Baseline-NN-MSE,0.033320006523311074
Baseline-NN-MSE,0.052202873477579334
Baseline-NN-MSE,0.06821326737647171
Baseline-NN-MSE,0.0966161200805261
Baseline-NN-MSE,0.11976612718023771
Baseline-NN-MSE,0.15249889775694095
Baseline-NN-MSE,0.18017965679893105
Baseline-NN-MSE,0.20609500111826992
Baseline-NN-MSE,0.2439919490697547
Baseline-NN-MSE,0.2782134845834698
Baseline-NN-MSE,0.3146177247902212
Baseline-NN-MSE,0.37949296021412904
Baseline-NN-MSE,0.4093633661182662
Baseline-NN-MSE,0.43288892448780003
Baseline-NN-MSE,0.43299964858025963
Baseline-NN-MSE,0.41888056856032074
Baseline-NN-MSE,0.38123417801292725
Baseline-NN-MSE,0.3282041766641796
Baseline-NN-MSE,0.3056026547403345
Baseline-NN-MSE,0.27500126764358845
Baseline-NN-MSE,0.2558640134838169
Baseline-NN-MSE,0.24904746710567832
Baseline-NN-MSE,0.2535890610051057
Baseline-NN-MSE,0.26192715075359513
Baseline-NN-MSE,0.29135478646325913
Baseline-NN-MSE,0.30782855478366067
Baseline-NN-MSE,0.3234851114202418
Baseline-NN-MSE,0.34075492458748013
Baseline-NN-MSE,0.3460355463916759
Baseline-NN-MSE,0.34965244216512115
Baseline-NN-MSE,0.35025486600119154
Baseline-NN-MSE,0.3543744748988454
Baseline-NN-MSE,0.34566548881746273
Baseline-NN-MSE,0.33895131532379136
Baseline-NN-MSE,0.32013218776313124
Baseline-NN-MSE,0.30251134158461124
Baseline-NN-MSE,0.2748712873487573
Baseline-NN-MSE,0.23658668785571896
Baseline-NN-MSE,0.2106921571709921
Baseline-NN-MSE,0.19276258816245678
Baseline-NN-MSE,0.1780209265954017
Baseline-NN-MSE,0.17650845653843933
Baseline-NN-MSE,0.17988525448453732
Baseline-NN-MSE,0.1926530454772899
Baseline-NN-MSE,0.20409120037902906
Baseline-NN-MSE,0.20621225013014338
Baseline-NN-MSE,0.19851004813383635
Baseline-NN-MSE,0.18455503594449404
Baseline-NN-MSE,0.15586188575060242
Baseline-NN-MSE,0.1238544126361226
Baseline-NN-MSE,0.0983761088246497
Baseline-NN-MSE,0.07283436404450583
Baseline-NN-MSE,0.06207913609422272
Baseline-NN-MSE,0.05004889730929372
Baseline-NN-MSE,0.04017217993893146
Baseline-NN-MSE,0.03022753919810625
Baseline-NN-MSE,0.013143139319614305
Baseline-NN-MSE,-0.014815788228538407
Baseline-NN-MSE,-0.05671873878614511
Baseline-NN-MSE,-0.09102791606598853
Baseline-NN-MSE,-0.11942654110449885
Baseline-NN-MSE,-0.13712371426421716
Baseline-NN-MSE,-0.14190570314802603
Baseline-NN-MSE,-0.1341246121493752
Baseline-NN-MSE,-0.11755244085351613
Baseline-NN-MSE,-0.10287221000679825
Baseline-NN-MSE,-0.09818884927854661
Baseline-NN-MSE,-0.09749215728002736
Baseline-NN-MSE,-0.11054799339847018
Baseline-NN-MSE,-0.14080516837856424
Baseline-NN-MSE,-0.17473314096254872
Baseline-NN-MSE,-0.23316985725490086
Baseline-NN-MSE,-0.29093443841441663
Baseline-NN-MSE,-0.3317014810047477
Baseline-NN-MSE,-0.3446961638733863
Baseline-NN-MSE,-0.34437410312424166
Baseline-NN-MSE,-0.3261707300745819
Baseline-NN-MSE,-0.29091358882105145
Baseline-NN-MSE,-0.25123416219499767
Baseline-NN-MSE,-0.18870137247616747
Baseline-NN-MSE,-0.1689891283076334
Baseline-NN-MSE,-0.10739486153951228
Baseline-NN-MSE,-0.08055873661228044
Baseline-NN-MSE,-0.05914204683298191
Baseline-NN-MSE,-0.03680145955036862
Baseline-NN-MSE,-0.011420213559595854
Baseline-NN-MSE,0.00970074014964728
Baseline-NN-MSE,0.02847520806601761
Baseline-NN-MSE,0.03004669790512504
Baseline-NN-MSE,0.018441265483683855
Baseline-NN-MSE,-0.00023566745443789894
Baseline-NN-MSE,-0.018125632241342456
Baseline-NN-MSE,-0.02635394632077137
Baseline-NN-MSE,-0.02931943960316502
Baseline-NN-MSE,-0.027085648470070334
Baseline-NN-MSE,-0.023630260752787957
Baseline-NN-MSE,-0.021341381514335872
Baseline-NN-MSE,-0.015224846219144661
Baseline-NN-MSE,-0.010875237026706609
Baseline-NN-MSE,-0.0072788242571273365
Baseline-NN-MSE,-0.0025069730236305654
Baseline-NN-MSE,-0.00012563083573546852
Baseline-NN-MSE,0.0018771256357912325
Baseline-NN-MSE,0.0013236225992575151
Baseline-NN-MSE,-0.0005421836960058934
Baseline-NN-MSE,-0.005243680554490704
Baseline-NN-MSE,-0.009582856292451914
Baseline-NN-MSE,-0.016506857862462754
Baseline-NN-MSE,-0.01962436488192898
Baseline-NN-MSE,-0.02368347031274576
Baseline-NN-MSE,-0.025177276480210425
Baseline-NN-MSE,-0.024634549663442584
Baseline-NN-MSE,-0.022252226329875294
Baseline-NN-MSE,-0.016437223542171864
Baseline-NN-MSE,-0.009364947049465402
Baseline-NN-MSE,-0.006010394245731854
Baseline-NN-MSE,-0.0005468357520884842
Baseline-NN-MSE,0.0022862003383973054
Baseline-NN-MSE,0.0030117793474888077
Baseline-NN-MSE,0.001548828346079778
Baseline-NN-MSE,0.0004052469168181888
Baseline-NN-MSE,-0.004710233405531811
Baseline-NN-MSE,-0.010744697835739142
Baseline-NN-MSE,-0.015374889186011265
Baseline-NN-MSE,-0.018326554389696326
Baseline-NN-MSE,-0.01876999150028802
Baseline-NN-MSE,-0.016605728314441376
Baseline-NN-MSE,-0.01447893580784762
Baseline-NN-MSE,-0.008734424319481182
Baseline-NN-MSE,-0.0057749890692424255
Baseline-NN-MSE,-0.0032224464281672555
Baseline-NN-MSE,-0.0017447868978156394
Baseline-NN-MSE,-0.0016539254241350887
Baseline-NN-MSE,-0.0030416260301133202
Baseline-NN-MSE,-0.00455597660934684
Baseline-NN-MSE,-0.007732980949027635
Baseline-NN-MSE,-0.008913150804329972
Baseline-NN-MSE,-0.011090366570351562
Baseline-NN-MSE,-0.011876985726432143
Baseline-NN-MSE,-0.01220163842387828
Baseline-NN-MSE,-0.012347526728330449
Baseline-NN-MSE,-0.012030053315360539
Baseline-NN-MSE,-0.010818856754436612
Baseline-NN-MSE,-0.008200868385180887
Baseline-NN-MSE,-0.0062418564636007035
Baseline-NN-MSE,-0.0032692798257357505
Baseline-NN-MSE,-0.0024909930202205444
Baseline-NN-MSE,-0.0008803365589132861
Baseline-NN-MSE,-0.001204586586607645
Baseline-NN-MSE,-0.0036501569408160586
Baseline-NN-MSE,-0.006382787440222415
Baseline-NN-MSE,-0.007144241868082339
Baseline-NN-MSE,-0.008788713082275024
Baseline-NN-MSE,-0.009303840453117579
Baseline-NN-MSE,-0.008848593462945031
Baseline-NN-MSE,-0.00793189669475619
Baseline-NN-MSE,-0.007029291959882389
Baseline-NN-MSE,-0.005900364285086335
Baseline-NN-MSE,-0.005385012236670372
Baseline-NN-MSE,-0.005542480143260045
Baseline-NN-MSE,-0.005986464082240406
Baseline-NN-MSE,-0.006301138030611414
Baseline-NN-MSE,-0.006241658051808624
Baseline-NN-MSE,-0.006066575034632794
Baseline-NN-MSE,-0.005992534141727207
Baseline-NN-MSE,-0.006130247067053979
Baseline-NN-MSE,-0.006555780622486074
Baseline-NN-MSE,-0.006814660833131092
Baseline-NN-MSE,-0.007278859014696326
Baseline-NN-MSE,-0.007669766647991572
Baseline-NN-MSE,-0.007989223064893747
Baseline-NN-MSE,-0.007484677229528169
Baseline-NN-MSE,-0.0067776571896208115
Baseline-NN-MSE,-0.005645072445468552
Baseline-NN-MSE,-0.004886292659305402
Baseline-NN-MSE,-0.0040616596545223205
Baseline-NN-MSE,-0.003306782367983846
Baseline-NN-MSE,-0.0033321842499360113
Baseline-NN-MSE,-0.004233940520459556
Baseline-NN-MSE,-0.00528023975413669
Baseline-NN-MSE,-0.006159242333747275
Baseline-NN-MSE,-0.006947380572200179
Baseline-NN-MSE,-0.007534626864719479
Baseline-NN-MSE,-0.007968232156934651
Baseline-NN-MSE,-0.00835116920119744
Baseline-NN-MSE,-0.008477149321913943
Baseline-NN-MSE,-0.008135273561521855
Baseline-NN-MSE,-0.007493186919540484
Baseline-NN-MSE,-0.006991308054947437
Baseline-NN-MSE,-0.0061886403407534485
Baseline-NN-MSE,-0.005606747429928227
Baseline-NN-MSE,-0.005561519977643925
Baseline-NN-MSE,-0.005949564053025547
Baseline-NN-MSE,-0.005110263361541578
Baseline-NN-MSE,-0.004802895963866294
Baseline-NN-MSE,-0.004661381817176999
Baseline-NN-MSE,-0.005437917806644953
Baseline-NN-MSE,-0.006104012201927356
Baseline-NN-MSE,-0.0064114460519962245
Baseline-NN-MSE,-0.008241777684279805
Baseline-NN-MSE,-0.008718747814498662
Baseline-NN-MSE,-0.009235180543726573
Baseline-NN-MSE,-0.008859555163405752
Baseline-NN-MSE,-0.007772400640894572
Baseline-NN-MSE,-0.0066166576893010864
Baseline-NN-MSE,-0.006648154889059288
Baseline-NN-MSE,-0.0050042213597235735
Baseline-NN-MSE,-0.004463044158320467
Baseline-NN-MSE,-0.003174574097667443
Baseline-NN-MSE,-0.0029615830076027694
Baseline-NN-MSE,-0.0031203005357827163
Baseline-NN-MSE,-0.0035944164033823445
Baseline-NN-MSE,-0.0029580281581175483
Baseline-NN-MSE,-0.0037552069020551637
Baseline-NN-MSE,-0.0037402934855670783
Baseline-NN-MSE,-0.0036106594003442183
Baseline-NN-MSE,-0.003273459582528504
Baseline-NN-MSE,-0.0021981481372361777
Baseline-NN-MSE,-0.0007608913515080307
Baseline-NN-MSE,0.00035557982138173516
Baseline-NN-MSE,0.0007767444946203406
Baseline-NN-MSE,0.0005886573949412388
Baseline-NN-MSE,0.000356843342858848
Baseline-NN-MSE,0.0012026389803018317
Baseline-NN-MSE,7.74832606574849e-05
Baseline-NN-MSE,-0.0007625452172645639
Baseline-NN-MSE,-0.0010404119411318857
Baseline-NN-MSE,-0.0017514678382942739
Baseline-NN-MSE,-0.0018305544664442598
Baseline-NN-MSE,-0.0023059452955977305
Baseline-NN-MSE,-0.0027218547290078776
Baseline-NN-MSE,-0.0018458631979256547
Baseline-NN-MSE,-0.0016455747779420271
Baseline-NN-MSE,0.0005983997428615495
Baseline-NN-MSE,0.0013416710116418706
Baseline-NN-MSE,0.0014709519677143512
Baseline-NN-MSE,0.004077536983938063
Baseline-NN-MSE,0.005443105355632388
Baseline-NN-MSE,0.005495110522686697
Baseline-NN-MSE,0.005834815879332156
Baseline-NN-MSE,0.007558722170895371
Baseline-NN-MSE,0.007793572594135989
Baseline-NN-MSE,0.008349958770984489
Baseline-NN-MSE,0.009069273478015394
Baseline-NN-MSE,0.011732156316340697
Baseline-NN-MSE,0.012425435744023397
Baseline-NN-MSE,0.012575886929100721
Baseline-NN-MSE,0.010355035185484238
Baseline-NN-MSE,0.007953160225198569
Baseline-NN-MSE,0.006905797465236341
Baseline-NN-MSE,0.003067516809237336
Baseline-NN-MSE,0.004949690112413696
Baseline-NN-MSE,0.019225030928370704
Baseline-NN-MSE,0.03921637496305028
Baseline-NN-MSE,0.05361070040472604
Baseline-NN-MSE,0.07118623811596803
Baseline-NN-MSE,0.08794839839762453
Baseline-NN-MSE,0.09598233002871173
Baseline-NN-MSE,0.09951970954511066
Baseline-NN-MSE,0.0979154348947858
Baseline-NN-MSE,0.09475862935188895
Baseline-NN-MSE,0.09089220727995789
Baseline-NN-MSE,0.0902703447297101
Baseline-NN-MSE,0.08750936521413832
Baseline-NN-MSE,0.09075219524545777
Baseline-NN-MSE,0.09372361650328187
Baseline-NN-MSE,0.09623042067542964
Baseline-NN-MSE,0.10534040421449603
Baseline-NN-MSE,0.11793028540389633
Baseline-NN-MSE,0.12813212515398795
Baseline-NN-MSE,0.1444609077959867
Baseline-NN-MSE,0.147834595139788
Baseline-NN-MSE,0.15732977811367815
Baseline-NN-MSE,0.16011634720772827
Baseline-NN-MSE,0.15439593921949563
Baseline-NN-MSE,0.1465573816696432
Baseline-NN-MSE,0.14063767312721565
Baseline-NN-MSE,0.11997779021203261
Baseline-NN-MSE,0.11224985927154829
Baseline-NN-MSE,0.13116722059801492
Baseline-NN-MSE,0.15692954563197853
Baseline-NN-MSE,0.2046189335105335
Baseline-NN-MSE,0.24271060979768705
Baseline-NN-MSE,0.26390241617452864
Baseline-NN-MSE,0.2652018755327874
Baseline-NN-MSE,0.2563519797898716
Baseline-NN-MSE,0.2258964514906746
Baseline-NN-MSE,0.21221930486335033
Baseline-NN-MSE,0.18866530431727818
Baseline-NN-MSE,0.17923507630447516
Baseline-NN-MSE,0.1654458884276994
Baseline-NN-MSE,0.15997670911379527
Baseline-NN-MSE,0.15693503072238207
Baseline-NN-MSE,0.16771902008582565
Baseline-NN-MSE,0.18317253264421726
Baseline-NN-MSE,0.1976868819092121
Baseline-NN-MSE,0.2267956938331899
Baseline-NN-MSE,0.23483552149073325
Baseline-NN-MSE,0.25674760460192725
Baseline-NN-MSE,0.27839584900156594
Baseline-NN-MSE,0.29624013737443256
Baseline-NN-MSE,0.29923028851237615
Baseline-NN-MSE,0.3072479806350304
Baseline-NN-MSE,0.3078894025704665
Baseline-NN-MSE,0.30619626517112164
Baseline-NN-MSE,0.2919196964766622
Baseline-NN-MSE,0.27852084019031964
Baseline-NN-MSE,0.24367026539235448
Baseline-NN-MSE,0.2237049898387741
Baseline-NN-MSE,0.20165035412371576
Baseline-NN-MSE,0.17876020242504131
Baseline-NN-MSE,0.16740212051904035
Baseline-NN-MSE,0.16329731071636266
Baseline-NN-MSE,0.15820228475652737
Baseline-NN-MSE,0.14911020440057193
Baseline-NN-MSE,0.14453562148694016
Baseline-NN-MSE,0.1396591823088934
Baseline-NN-MSE,0.14631310125188296
Baseline-NN-MSE,0.14930233027569134
Baseline-NN-MSE,0.16359657705023417
Baseline-NN-MSE,0.1514568805621828
Baseline-NN-MSE,0.12029807837441829
Baseline-NN-MSE,0.09420164198134201
Baseline-NN-MSE,0.09890209166657946
Baseline-NN-MSE,0.13074385460259008
Baseline-NN-MSE,0.1162120030423111
Baseline-NN-MSE,0.0755245219272252
Baseline-NN-MSE,0.03620673592472101
Baseline-NN-MSE,-0.011955734601569207
Baseline-NN-MSE,-0.02720216698264777
Baseline-NN-MSE,-0.04630768809228035
Baseline-NN-MSE,-0.05812492626700233
Baseline-NN-MSE,-0.06414885469219034
Baseline-NN-MSE,-0.06611427773248407
Baseline-NN-MSE,-0.063801651556499
Baseline-NN-MSE,-0.05412865950148335
Baseline-NN-MSE,-0.04351678585534807
Baseline-NN-MSE,-0.034854077750524126
Baseline-NN-MSE,-0.027682885842181176
Baseline-NN-MSE,-0.02862843042129229
Baseline-NN-MSE,-0.046587681127150574
Baseline-NN-MSE,-0.07333596693016312
Baseline-NN-MSE,-0.10412185270860119
Baseline-NN-MSE,-0.12440303607757425
Baseline-NN-MSE,-0.145879870773456
Baseline-NN-MSE,-0.14408712651900338
Baseline-NN-MSE,-0.13597148255025562
Baseline-NN-MSE,-0.10924578899515752
Baseline-NN-MSE,-0.0816561406050442
Baseline-NN-MSE,-0.05454808781798365
Baseline-NN-MSE,-0.036337301452642384
Baseline-NN-MSE,-0.02003503462748657
Baseline-NN-MSE,-0.01096306301522346
Baseline-NN-MSE,-0.010300537545406135
Baseline-NN-MSE,-0.01373460248435121
Baseline-NN-MSE,-0.01853599862087546
Baseline-NN-MSE,-0.026057648067066563
Baseline-NN-MSE,-0.03804052880904746
Baseline-NN-MSE,-0.04850770140948368
Baseline-NN-MSE,-0.06212818701999552
Baseline-NN-MSE,-0.06564275375172593
Baseline-NN-MSE,-0.06292519271797818
Baseline-NN-MSE,-0.05259878228440412
Baseline-NN-MSE,-0.04715277714514962
Baseline-NN-MSE,-0.024292887746772573
Baseline-NN-MSE,-0.01674520984193051
Baseline-NN-MSE,-0.013779311343031897
Baseline-NN-MSE,-0.016333029164453505
Baseline-NN-MSE,-0.018501437075026106
Baseline-NN-MSE,-0.025567345437745942
Baseline-NN-MSE,-0.027920603313364656
Baseline-NN-MSE,-0.03002062412722284
Baseline-NN-MSE,-0.03183822310367457
Baseline-NN-MSE,-0.03227308031313991
Baseline-NN-MSE,-0.030980421523442575
Baseline-NN-MSE,-0.02900929580661643
Baseline-NN-MSE,-0.024409095613077997
Baseline-NN-MSE,-0.02020160882963025
Baseline-NN-MSE,-0.012764153841281545
Baseline-NN-MSE,-0.007543276146636385
Baseline-NN-MSE,-0.0010427519554216114
Baseline-NN-MSE,0.005870512453215973
Baseline-NN-MSE,0.00840996551842571
Baseline-NN-MSE,0.01689237295889335
Baseline-NN-MSE,0.02262937471587978
Baseline-NN-MSE,0.029965445906135015
Baseline-NN-MSE,0.042414099646958525
Baseline-NN-MSE,0.05058684926488377
Baseline-NN-MSE,0.054908988294881084
Baseline-NN-MSE,0.057251568362644986
Baseline-NN-MSE,0.05108215340183525
Baseline-NN-MSE,0.04850377892407495
Baseline-NN-MSE,0.040906039040581044
Baseline-NN-MSE,0.03668176174990263
Baseline-NN-MSE,0.03202733689577768
Baseline-NN-MSE,0.030059796804718153
Baseline-NN-MSE,0.029898147883861137
Baseline-NN-MSE,0.03013517300486901
Baseline-NN-MSE,0.030488603858639385
Baseline-NN-MSE,0.031180377977354255
Baseline-NN-MSE,0.031356669192445716
Baseline-NN-MSE,0.03138461336152105
Baseline-NN-MSE,0.03113835597483494
Baseline-NN-MSE,0.031153240758955925
Baseline-NN-MSE,0.03066441618271945
Baseline-NN-MSE,0.029974754841483375
Baseline-NN-MSE,0.02911974458308811
Baseline-NN-MSE,0.028191494376755166
Baseline-NN-MSE,0.027250635277586366
Baseline-NN-MSE,0.02580556120981284
Baseline-NN-MSE,0.024674269409249217
Baseline-NN-MSE,0.023633347452679476
Baseline-NN-MSE,0.02263455979817925
Baseline-NN-MSE,0.021595161069625723
Baseline-NN-MSE,0.02013815973951244
Baseline-NN-MSE,0.018655809906226728
Baseline-NN-MSE,0.0172380422195839
Baseline-NN-MSE,0.01569725097446517
Baseline-NN-MSE,0.012303197117981557
Baseline-NN-MSE,0.008719641649551524
Baseline-NN-MSE,0.003239163547203827
Baseline-NN-MSE,-0.0044305031664250705
Baseline-NN-MSE,-0.01535216414903541
Baseline-NN-MSE,-0.025125389090790873
Baseline-NN-MSE,-0.04914021322144885
Baseline-NN-MSE,-0.07034486572606455
Baseline-NN-MSE,-0.10730940448964095
Baseline-NN-MSE,-0.12991678115160948
Baseline-NN-MSE,-0.16195072108368758
Baseline-NN-MSE,-0.1806945016816314
Baseline-NN-MSE,-0.21959757012304415
Baseline-NN-MSE,-0.24253157648684642
Baseline-NN-MSE,-0.27718379269159904
Baseline-NN-MSE,-0.2977285154026015
Baseline-NN-MSE,-0.31517984276679856
Baseline-NN-MSE,-0.34800742254086214
Baseline-NN-MSE,-0.3799399609858087
Baseline-NN-MSE,-0.40987174148776984
Baseline-NN-MSE,-0.4198969187854023
Baseline-NN-MSE,-0.44620335249973175
Baseline-NN-MSE,-0.4785830071339705
Baseline-NN-MSE,-0.5036887303934738
Baseline-NN-MSE,-0.5354848260072411
Baseline-NN-MSE,-0.5439846919332489
Baseline-NN-MSE,-0.5927070345961947
Baseline-NN-MSE,-0.6347082290337975
Baseline-NN-MSE,-0.6544468112196387
Baseline-NN-MSE,-0.6512497829817129
Baseline-NN-MSE,-0.6602366012090182
Baseline-NN-MSE,-0.6271398890274441
Baseline-NN-MSE,-0.6056236752170667
Baseline-NN-MSE,-0.5714512227254567
Baseline-NN-MSE,-0.5529405441768485
Baseline-NN-MSE,-0.5061511682567019
Baseline-NN-MSE,-0.46395958561560324
Baseline-NN-MSE,-0.4118210908397401
Baseline-NN-MSE,-0.3660873570039638
Baseline-NN-MSE,-0.302709466605341
Baseline-NN-MSE,-0.2340990819747084
Baseline-NN-MSE,-0.177930791391431
Baseline-NN-MSE,-0.12235336545644163
Baseline-NN-MSE,-0.058145863662632274
Baseline-NN-MSE,-0.011663996951539302
Baseline-NN-MSE,0.019486323582960596
Baseline-NN-MSE,0.06423032379005039
Baseline-NN-MSE,0.10088793426038223
Baseline-NN-MSE,0.1335034173822784
Baseline-NN-MSE,0.1643278442776649
Baseline-NN-MSE,0.19382205675922415
Baseline-NN-MSE,0.2198781029178806
Baseline-NN-MSE,0.24973263545204566
Baseline-NN-MSE,0.2725191635887537
Baseline-NN-MSE,0.29026952595391486
Baseline-NN-MSE,0.31734599937407393
Baseline-NN-MSE,0.36385565257337904
Baseline-NN-MSE,0.40115397297692257
Baseline-NN-MSE,0.4619002420646215
Baseline-NN-MSE,0.49857687347253876
Baseline-NN-MSE,0.5355150562755551
Baseline-NN-MSE,0.5596380985948582
Baseline-NN-MSE,0.5711346980401409
Baseline-NN-MSE,0.567271592861397
Baseline-NN-MSE,0.5483162012871691
Baseline-NN-MSE,0.5137354924946185
Baseline-NN-MSE,0.47149135801676845
Baseline-NN-MSE,0.4378138044817404
Baseline-NN-MSE,0.39534316330122193
Baseline-NN-MSE,0.3652508582221098
Baseline-NN-MSE,0.33870812120832755
Baseline-NN-MSE,0.3108842765017719
Baseline-NN-MSE,0.29527052398327813
Baseline-NN-MSE,0.26975598310157656
Baseline-NN-MSE,0.27066543539742816
Baseline-NN-MSE,0.2667931737111253
Baseline-NN-MSE,0.2614062094064783
Baseline-NN-MSE,0.266420090481376
Baseline-NN-MSE,0.26712634118222045
Baseline-NN-MSE,0.26326648622828364
Baseline-NN-MSE,0.2649791399671294
Baseline-NN-MSE,0.2534893019674402
Baseline-NN-MSE,0.2350354050013684
Baseline-NN-MSE,0.2126128620039273
Baseline-NN-MSE,0.19154557024199081
Baseline-NN-MSE,0.15057850066164652
Baseline-NN-MSE,0.12505293544248558
Baseline-NN-MSE,0.10102633024687668
Baseline-NN-MSE,0.078517945051057
Baseline-NN-MSE,0.060928023026456835
Baseline-NN-MSE,0.054974511885827915
Baseline-NN-MSE,0.04100654138828064
Baseline-NN-MSE,0.03239003089697248
Baseline-NN-MSE,0.024169151999409375
Baseline-NN-MSE,0.018702321759452578
Baseline-NN-MSE,0.01688466582143283
Baseline-NN-MSE,0.01812837645290749
Baseline-NN-MSE,0.028109949552612645
Baseline-NN-MSE,0.04430957994065621
Baseline-NN-MSE,0.06237856882852455
Baseline-NN-MSE,0.08745761160722412
Baseline-NN-MSE,0.10690878034679285
Baseline-NN-MSE,0.12689985926432715
Baseline-NN-MSE,0.1418548249356776
Baseline-NN-MSE,0.15743638114025835
Baseline-NN-MSE,0.16482447090757626
Baseline-NN-MSE,0.16905531201416452
Baseline-NN-MSE,0.17234634451724043
Baseline-NN-MSE,0.16984747993371366
Baseline-NN-MSE,0.1698037928704428
Baseline-NN-MSE,0.16378608568454617
Baseline-NN-MSE,0.16199334124058548
Baseline-NN-MSE,0.16023657495370636
Baseline-NN-MSE,0.1599357760619317
Baseline-NN-MSE,0.1629028774760431
Baseline-NN-MSE,0.17318618124693097
Baseline-NN-MSE,0.18029433325342648
Baseline-NN-MSE,0.19151934519063232
Baseline-NN-MSE,0.19980979325985135
Baseline-NN-MSE,0.20480565647214732
Baseline-NN-MSE,0.20940179110168045
Baseline-NN-MSE,0.21243505032300627
Baseline-NN-MSE,0.22878596311550087
Baseline-NN-MSE,0.23546338511647727
Baseline-NN-MSE,0.253352610807471
Baseline-NN-MSE,0.26467207446744034
Baseline-NN-MSE,0.2797322192499522
Baseline-NN-MSE,0.28858556211653563
Baseline-NN-MSE,0.2881160266527115
Baseline-NN-MSE,0.2893356358476835
Baseline-NN-MSE,0.28479716041005715
Baseline-NN-MSE,0.27954814724009186
Baseline-NN-MSE,0.2768172565421917
Baseline-NN-MSE,0.27194815927485294
Baseline-NN-MSE,0.25374141608832734
Baseline-NN-MSE,0.2333455115645548
Baseline-NN-MSE,0.21441782043446686
Baseline-NN-MSE,0.1948106472026424
Baseline-NN-MSE,0.15655937660671707
Baseline-NN-MSE,0.13338216886897056
Baseline-NN-MSE,0.09977541658621597
Baseline-NN-MSE,0.07883859340396318
Baseline-NN-MSE,0.062095343528626
Baseline-NN-MSE,0.05336994634673742
Baseline-NN-MSE,0.04619871223586129
Baseline-NN-MSE,0.036149629716458576
Baseline-NN-MSE,0.03024903308076135
Baseline-NN-MSE,0.022418078671619268
Baseline-NN-MSE,0.01874194107935827
Baseline-NN-MSE,0.014554878774749314
Baseline-NN-MSE,0.013231855477192078
Baseline-NN-MSE,0.008577375301733026
Baseline-NN-MSE,-0.004334375232949328
Baseline-NN-MSE,-0.023907047541019785
Baseline-NN-MSE,-0.045930288453375934
Baseline-NN-MSE,-0.06643281979649221
Baseline-NN-MSE,-0.08239833601394275
Baseline-NN-MSE,-0.09195309828982867
Baseline-NN-MSE,-0.09655416529555544
Baseline-NN-MSE,-0.09531487064758687
Baseline-NN-MSE,-0.09017209927731451
Baseline-NN-MSE,-0.08244853015947627
Baseline-NN-MSE,-0.07263932813688745
Baseline-NN-MSE,-0.06265435918454115
Baseline-NN-MSE,-0.05549172823602169
Baseline-NN-MSE,-0.04660000764655481
Baseline-NN-MSE,-0.038363165108778935
Baseline-NN-MSE,-0.03142678171214961
Baseline-NN-MSE,-0.023366312857617935
Baseline-NN-MSE,-0.01765257047511057
Baseline-NN-MSE,-0.012161285822145262
Baseline-NN-MSE,-0.007079604177259641
Baseline-NN-MSE,-0.004020912310719799
Baseline-NN-MSE,-0.0034134681057703675
Baseline-NN-MSE,-0.008399715934261642
Baseline-NN-MSE,-0.014602567421764245
Baseline-NN-MSE,-0.020721346268168142
Baseline-NN-MSE,-0.025308545178332087
Baseline-NN-MSE,-0.02775293548311973
Baseline-NN-MSE,-0.030685257032100274
Baseline-NN-MSE,-0.03199394802725897
Baseline-NN-MSE,-0.03366609556664668
Baseline-NN-MSE,-0.03446083412716244
Baseline-NN-MSE,-0.034720576315876994
Baseline-NN-MSE,-0.03367515672341215
Baseline-NN-MSE,-0.03133562173660674
Baseline-NN-MSE,-0.02781581711516201
Baseline-NN-MSE,-0.024622101762152522
Baseline-NN-MSE,-0.019841948076751714
Baseline-NN-MSE,-0.014905753560387258
Baseline-NN-MSE,-0.0107612958107879
Baseline-NN-MSE,-0.008014106420537959
Baseline-NN-MSE,-0.006844852191357442
Baseline-NN-MSE,-0.007324422504990866
Baseline-NN-MSE,-0.00917000581544447
Baseline-NN-MSE,-0.013166342904631145
Baseline-NN-MSE,-0.016969412079993196
Baseline-NN-MSE,-0.02137562363768203
Baseline-NN-MSE,-0.02583327096495247
Baseline-NN-MSE,-0.029509246865560113
