signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.009988662558604366
|e_y|,m,RUNNING_PP,0.01194763216346495
|e_y|,m,RUNNING_PP,0.013889467607549656
|e_y|,m,RUNNING_PP,0.014451757311081947
|e_y|,m,RUNNING_PP,0.015418782797673058
|e_y|,m,RUNNING_PP,0.017073204319373037
|e_y|,m,RUNNING_PP,0.018884735588476892
|e_y|,m,RUNNING_PP,0.020281258103688173
|e_y|,m,RUNNING_PP,0.020410236954702177
|e_y|,m,RUNNING_PP,0.02120653999526767
|e_y|,m,RUNNING_PP,0.021770968803530077
|e_y|,m,RUNNING_PP,0.02563205153971461
|e_y|,m,RUNNING_PP,0.0274834191809291
|e_y|,m,RUNNING_PP,0.02734351426923265
|e_y|,m,RUNNING_PP,0.030526924184091843
|e_y|,m,RUNNING_PP,0.031866291790198675
|e_y|,m,RUNNING_PP,0.030923550537261202
|e_y|,m,RUNNING_PP,0.03205342706741865
|e_y|,m,RUNNING_PP,0.035366515720261005
|e_y|,m,RUNNING_PP,0.03927349282503062
|e_y|,m,RUNNING_PP,0.0411557960180598
|e_y|,m,RUNNING_PP,0.0430119952048066
|e_y|,m,RUNNING_PP,0.04259464037470767
|e_y|,m,RUNNING_PP,0.0434176557589942
|e_y|,m,RUNNING_PP,0.04705608090245267
|e_y|,m,RUNNING_PP,0.04890077772947643
|e_y|,m,RUNNING_PP,0.05322977488459546
|e_y|,m,RUNNING_PP,0.05756808407908391
|e_y|,m,RUNNING_PP,0.06008194524193802
|e_y|,m,RUNNING_PP,0.059284293297746204
|e_y|,m,RUNNING_PP,0.06010171878108994
|e_y|,m,RUNNING_PP,0.06625553786936243
|e_y|,m,RUNNING_PP,0.06862948405350486
|e_y|,m,RUNNING_PP,0.06470889171695426
|e_y|,m,RUNNING_PP,0.06464443126805125
|e_y|,m,RUNNING_PP,0.06555797336135094
|e_y|,m,RUNNING_PP,0.06644946296454254
|e_y|,m,RUNNING_PP,0.06376781685179395
|e_y|,m,RUNNING_PP,0.059231800792598654
|e_y|,m,RUNNING_PP,0.05923086156045467
|e_y|,m,RUNNING_PP,0.0558776235789308
|e_y|,m,RUNNING_PP,0.052601093331700384
|e_y|,m,RUNNING_PP,0.04691254662370231
|e_y|,m,RUNNING_PP,0.044817272975558126
|e_y|,m,RUNNING_PP,0.046274966485199215
|e_y|,m,RUNNING_PP,0.046713373156902396
|e_y|,m,RUNNING_PP,0.04224394652403374
|e_y|,m,RUNNING_PP,0.0423916556141834
|e_y|,m,RUNNING_PP,0.041659073422346954
|e_y|,m,RUNNING_PP,0.04306439678090743
|e_y|,m,RUNNING_PP,0.042134327158220936
|e_y|,m,RUNNING_PP,0.040016484241739605
|e_y|,m,RUNNING_PP,0.037348110194594
|e_y|,m,RUNNING_PP,0.039278814032529384
|e_y|,m,RUNNING_PP,0.038595879173823566
|e_y|,m,RUNNING_PP,0.035294124601175564
|e_y|,m,RUNNING_PP,0.03554411444113622
|e_y|,m,RUNNING_PP,0.033124416401369886
|e_y|,m,RUNNING_PP,0.03505510156876045
|e_y|,m,RUNNING_PP,0.03359115992112607
|e_y|,m,RUNNING_PP,0.03126130494018563
|e_y|,m,RUNNING_PP,0.029299144540585263
|e_y|,m,RUNNING_PP,0.030192247766737998
|e_y|,m,RUNNING_PP,0.029898840156832827
|e_y|,m,RUNNING_PP,0.028461365345787137
|e_y|,m,RUNNING_PP,0.025932305048446996
|e_y|,m,RUNNING_PP,0.02679010324057548
|e_y|,m,RUNNING_PP,0.026144888720716276
|e_y|,m,RUNNING_PP,0.0245897518997351
|e_y|,m,RUNNING_PP,0.0228397974700415
|e_y|,m,RUNNING_PP,0.020903525862813396
|e_y|,m,RUNNING_PP,0.021888545064029825
|e_y|,m,RUNNING_PP,0.02139547677250434
|e_y|,m,RUNNING_PP,0.020350526783396616
|e_y|,m,RUNNING_PP,0.01826797261333702
|e_y|,m,RUNNING_PP,0.018328238206735743
|e_y|,m,RUNNING_PP,0.01941452381472354
|e_y|,m,RUNNING_PP,0.019055115816734886
|e_y|,m,RUNNING_PP,0.01808475432128342
|e_y|,m,RUNNING_PP,0.01596806175101606
|e_y|,m,RUNNING_PP,0.016685404759299464
