signal,unit,ground_truth,estimate
fl_fy,N,-72.64649963378906,-61.70335279719089
fl_fy,N,-73.69602966308594,-64.14108357716958
fl_fy,N,-72.63740539550781,-60.99410886722641
fl_fy,N,-73.4046401977539,-62.459596104754475
fl_fy,N,-73.1973648071289,-62.30604137501108
fl_fy,N,-74.46021270751953,-63.58225717471709
fl_fy,N,-74.73558807373047,-63.75707659989784
fl_fy,N,-74.4931411743164,-63.36496173404326
fl_fy,N,-77.50540924072266,-66.69074809262952
fl_fy,N,-78.3143081665039,-67.1244900318231
fl_fy,N,-78.48209381103516,-67.64863841599688
fl_fy,N,-79.6031723022461,-68.33351181462973
fl_fy,N,-81.47817993164062,-69.56554968098082
fl_fy,N,-82.67387390136719,-70.28732431171545
fl_fy,N,-84.23661804199219,-71.54610148903177
fl_fy,N,-85.1333999633789,-72.63946657702242
fl_fy,N,-90.21884155273438,-77.00234686544873
fl_fy,N,-90.74386596679688,-76.53071578204565
fl_fy,N,-91.68282318115234,-77.63926180589507
fl_fy,N,-93.14794921875,-79.73102185852872
fl_fy,N,-96.46511840820312,-81.30986306613977
fl_fy,N,-97.00855255126953,-82.11893021172867
fl_fy,N,-98.71353149414062,-84.26899759656881
fl_fy,N,-99.42675018310547,-85.10618628896542
fl_fy,N,-102.71592712402344,-88.62644063559254
fl_fy,N,-104.7146987915039,-91.60186540591049
fl_fy,N,-106.97126770019531,-94.43670683273744
fl_fy,N,-109.83242797851562,-95.89692886896681
fl_fy,N,-109.74532318115234,-96.10218561983521
fl_fy,N,-112.2153549194336,-99.63860894254994
fl_fy,N,-113.83125305175781,-101.33482477161103
fl_fy,N,-123.25254821777344,-110.18610458685876
fl_fy,N,-124.34443664550781,-109.62819658418907
fl_fy,N,-126.12577819824219,-113.31840348713683
fl_fy,N,-137.4806365966797,-122.70758342923544
fl_fy,N,-142.06625366210938,-128.23052645534383
fl_fy,N,-148.7159881591797,-136.25232838331667
fl_fy,N,-148.1620330810547,-133.67053493565845
fl_fy,N,-145.91567993164062,-131.56125140565138
fl_fy,N,-148.3431396484375,-133.88934853161584
fl_fy,N,-150.44384765625,-135.67607123564832
fl_fy,N,-142.88330078125,-128.4549024719345
fl_fy,N,-143.87648010253906,-129.02367401922805
fl_fy,N,-146.56381225585938,-131.36091796310336
fl_fy,N,-145.5660400390625,-131.04633346466804
fl_fy,N,-133.01136779785156,-117.28878795124676
fl_fy,N,-137.4525909423828,-117.35621515336625
fl_fy,N,-130.38169860839844,-112.37887680003973
fl_fy,N,-122.7922592163086,-105.1348269639309
fl_fy,N,-112.05314636230469,-96.9886646055184
fl_fy,N,-111.1106948852539,-96.76421662798248
fl_fy,N,-113.42623901367188,-99.16593633615649
fl_fy,N,-107.05152130126953,-91.8645081621281
fl_fy,N,-104.21438598632812,-90.17495182737257
fl_fy,N,-98.9326171875,-85.15710464956089
fl_fy,N,-95.5649642944336,-82.17901252728791
fl_fy,N,-98.28401184082031,-84.34942350721256
fl_fy,N,-92.26476287841797,-79.44796752466954
fl_fy,N,-90.17160034179688,-77.748001198752
fl_fy,N,-93.1328353881836,-81.19130828089871
fl_fy,N,-92.01638793945312,-80.42241802391824
fl_fy,N,-93.31351470947266,-81.42627086321534
fl_fy,N,-92.54731750488281,-81.33464383294154
