signal,unit,error_gt_minus_est
v_y,m/s,-0.021219842084173157
v_y,m/s,-0.017245677972176354
v_y,m/s,-0.05010214507359223
v_y,m/s,-0.01387352288042093
v_y,m/s,-0.008891509162728017
v_y,m/s,-0.02075153790276857
v_y,m/s,-0.01382041017172031
v_y,m/s,-0.018416610590677118
v_y,m/s,-0.01442985260161811
v_y,m/s,-0.012589298306023344
v_y,m/s,-0.0129580542661476
v_y,m/s,-0.0038840679894464603
v_y,m/s,-0.024308356730832203
v_y,m/s,-0.028469686131301297
v_y,m/s,-0.02173108986247574
v_y,m/s,-0.013964939692037603
v_y,m/s,-0.017395070878998053
v_y,m/s,-0.025067836562666312
v_y,m/s,-0.02380752010434395
v_y,m/s,-0.02976394569751295
v_y,m/s,-0.02991422865542004
v_y,m/s,-0.061871995789345546
v_y,m/s,-0.023337252004814735
v_y,m/s,-0.07473643520479989
v_y,m/s,-0.022876186677578292
v_y,m/s,-0.04086080971432071
v_y,m/s,-0.06911764158756639
v_y,m/s,-0.024424085341659074
v_y,m/s,-0.06506594793312537
v_y,m/s,-0.030142225031064507
v_y,m/s,-0.06617652852006822
v_y,m/s,-0.021778602408154712
v_y,m/s,-0.022075305190147998
v_y,m/s,-0.03795482831559854
v_y,m/s,-0.011496126737160495
v_y,m/s,-0.014054276204879285
v_y,m/s,-0.014701225715897631
v_y,m/s,-0.0007712354080934292
v_y,m/s,-0.013116611271770662
v_y,m/s,-0.010837502100977503
v_y,m/s,-0.11950266330826748
v_y,m/s,-0.011385614811058153
v_y,m/s,-0.0032583651369863242
v_y,m/s,-0.059302933361286
v_y,m/s,-0.010728485287232664
v_y,m/s,0.007754676969419033
v_y,m/s,-0.007483571257744376
v_y,m/s,-0.0068165838267885
v_y,m/s,8.529581475190395e-05
v_y,m/s,-0.002938499527682034
v_y,m/s,-0.003740325035317127
v_y,m/s,-0.0035192950687523566
v_y,m/s,-0.004706782153625924
v_y,m/s,-0.007568990601870634
v_y,m/s,-0.00844508224558152
v_y,m/s,-0.005822633438118535
v_y,m/s,-0.0054898647117651855
v_y,m/s,-0.005717041546741658
v_y,m/s,-0.007002024457875858
v_y,m/s,-0.010361540096004151
v_y,m/s,-0.005740039431980509
v_y,m/s,-0.0055393441513070935
v_y,m/s,-0.005545425808609145
v_y,m/s,-0.007265626706472739
v_y,m/s,-0.006950344538467046
v_y,m/s,-0.0070835024552280135
v_y,m/s,-0.005693324121900184
v_y,m/s,-0.006374853617952092
v_y,m/s,-0.010142043878664492
v_y,m/s,-0.0030247559224807624
v_y,m/s,-0.002061210503208996
v_y,m/s,-0.002504030021145437
v_y,m/s,-0.002397385079291714
v_y,m/s,-0.002179603365703664
v_y,m/s,-0.0013893593863159304
v_y,m/s,-0.0016721330701957166
v_y,m/s,-0.001292854183974096
v_y,m/s,-0.0015707702512717248
v_y,m/s,-0.0032474576884508055
v_y,m/s,-0.002450142430596325
v_y,m/s,-0.0028679766447790717
v_y,m/s,-0.003144737569495362
v_y,m/s,-0.003402670482600026
v_y,m/s,-0.0032755086945102097
v_y,m/s,-0.0035984119213551546
v_y,m/s,-0.009289805748495972
v_y,m/s,-0.00348377736607422
v_y,m/s,-0.004878280972323901
v_y,m/s,-0.003412959489662526
v_y,m/s,-0.0037958212758542054
v_y,m/s,-0.0029581613616086744
v_y,m/s,-0.003355269597738089
v_y,m/s,-0.002470002817470021
v_y,m/s,-0.0016781712183817354
v_y,m/s,-0.0015752598185985595
v_y,m/s,-0.0005100742946923809
v_y,m/s,0.0006099843775706909
v_y,m/s,0.0010004002091480654
v_y,m/s,0.001596162674282267
v_y,m/s,0.0007489785989203065
v_y,m/s,0.0011283642846799252
v_y,m/s,0.0001050571334181849
v_y,m/s,-0.0008147742643449252
v_y,m/s,-0.0022247471425576038
v_y,m/s,-0.00524904771690754
v_y,m/s,-0.00535193031861142
v_y,m/s,-0.005475529665409401
v_y,m/s,-0.006512781329641282
v_y,m/s,-0.005024258438987489
v_y,m/s,-0.004258589031467613
v_y,m/s,-0.00432852279448756
v_y,m/s,-0.0024426910108685668
v_y,m/s,-0.002738585793368997
v_y,m/s,-0.0015048440923061818
v_y,m/s,-0.0006552407548369721
v_y,m/s,-0.0006750963254468223
v_y,m/s,2.6245500919869214e-05
v_y,m/s,0.00022316043310646738
v_y,m/s,0.0009010956002562243
v_y,m/s,0.0003526393665994193
v_y,m/s,-0.0005008863572419225
v_y,m/s,-0.00037844951247721637
v_y,m/s,-0.0007319622624334665
v_y,m/s,-0.0007808673822460171
v_y,m/s,-0.0006429857623834051
v_y,m/s,-0.0006188636742430892
v_y,m/s,-0.00015729942017078669
v_y,m/s,-0.0009263858962786087
v_y,m/s,-0.0015532180013351493
v_y,m/s,-0.002044315239234054
v_y,m/s,-0.0020642613803592696
v_y,m/s,-0.0012100272133098028
v_y,m/s,-0.0013108490127499567
v_y,m/s,-0.00018471316629466855
v_y,m/s,-6.782379518894405e-05
v_y,m/s,0.00039309339079059147
v_y,m/s,0.0010374354488617218
v_y,m/s,7.865443093648533e-05
v_y,m/s,0.0006053669827477785
v_y,m/s,0.001337619961351736
v_y,m/s,0.0016415900740222589
v_y,m/s,0.0016222926735628175
v_y,m/s,0.001754907747783651
v_y,m/s,0.0007993343142546558
v_y,m/s,0.00022049459471260024
v_y,m/s,8.77893553140191e-05
v_y,m/s,0.00035325899395232535
v_y,m/s,-0.00015365040339844482
v_y,m/s,0.00026499472386629086
v_y,m/s,6.037984835158272e-05
v_y,m/s,-0.0007448108821676985
v_y,m/s,-0.00018013023484513002
v_y,m/s,-0.00011690175375798917
v_y,m/s,0.00021152745455062932
v_y,m/s,-0.00019937769321258514
v_y,m/s,-7.820591739687854e-05
v_y,m/s,-0.0003047944469684524
v_y,m/s,0.001038990353129772
v_y,m/s,-0.0003196148029534149
v_y,m/s,-0.00023670195279800604
v_y,m/s,0.0015980672821942626
v_y,m/s,0.0011258766677127406
v_y,m/s,0.0019311027937772562
v_y,m/s,0.0015114605672964243
v_y,m/s,0.0018810865008645431
v_y,m/s,0.004270973000280008
v_y,m/s,0.0013502029525955996
v_y,m/s,0.006351785019247151
v_y,m/s,0.0035274848611770264
v_y,m/s,0.002851739171596762
v_y,m/s,0.0026166409557752176
v_y,m/s,0.0027075214560469962
v_y,m/s,0.002261878929420015
v_y,m/s,0.0017432520621610478
v_y,m/s,0.0022209376614204107
v_y,m/s,0.0016870304584997928
v_y,m/s,0.002860021815518733
v_y,m/s,0.0034000199355731647
v_y,m/s,0.0033289011081205633
v_y,m/s,0.004488478466201769
v_y,m/s,0.004346681046656198
v_y,m/s,0.00453553800359538
v_y,m/s,0.005093681563895683
v_y,m/s,0.009354822057691115
v_y,m/s,0.005473598924094464
v_y,m/s,0.005857103953841425
v_y,m/s,0.00632267943094976
v_y,m/s,0.006274873647748758
v_y,m/s,0.007768766719088133
v_y,m/s,0.009181675176792609
v_y,m/s,0.007596513510100378
v_y,m/s,0.008693301083922467
v_y,m/s,0.0078051305550294325
v_y,m/s,0.008886697333320204
v_y,m/s,0.010742562909061393
v_y,m/s,0.010933858179344308
v_y,m/s,0.013440157530720642
v_y,m/s,0.013475757612069594
v_y,m/s,0.019399827270834058
v_y,m/s,0.014321271009249126
v_y,m/s,0.013879980265062153
v_y,m/s,0.013495879098612107
v_y,m/s,0.014423677135516233
v_y,m/s,0.013379990610837555
v_y,m/s,0.01358358914354113
v_y,m/s,0.01426649668123392
v_y,m/s,0.013973129195435252
v_y,m/s,0.013962968238040996
