signal,unit,error_gt_minus_est
v_y,m/s,0.00062426301247126
v_y,m/s,-0.0005977581690945755
v_y,m/s,0.00014834587578882452
v_y,m/s,0.0010637798791984232
v_y,m/s,0.0045972053905867505
v_y,m/s,0.001081798316751481
v_y,m/s,0.0003948244196311512
v_y,m/s,0.0029820779893348637
v_y,m/s,0.005136190035537225
v_y,m/s,0.007346742576037624
v_y,m/s,0.008521375250839347
v_y,m/s,0.005007674000833573
v_y,m/s,0.019753637057765117
v_y,m/s,0.0037609300036695603
v_y,m/s,0.01642373431216365
v_y,m/s,0.008695907773883849
v_y,m/s,0.015812628521024663
v_y,m/s,0.017120424125897593
v_y,m/s,0.016554680094900853
v_y,m/s,0.0015015569347515134
v_y,m/s,0.014838937104488914
v_y,m/s,0.01606603865732359
v_y,m/s,0.011219540561284047
v_y,m/s,0.012860024932348058
v_y,m/s,0.0058558932460820445
v_y,m/s,0.009389155627939405
v_y,m/s,0.00487909797996855
v_y,m/s,-0.007149707674802885
v_y,m/s,0.004087901108290437
v_y,m/s,0.0144570433955859
v_y,m/s,0.010861767136527367
v_y,m/s,0.011901895472899326
v_y,m/s,0.004105419040365321
v_y,m/s,0.014461576760335437
v_y,m/s,0.0062107597695255645
v_y,m/s,0.031319206022607404
v_y,m/s,0.005346127744184637
v_y,m/s,0.017478780516934855
v_y,m/s,0.005422745056674616
v_y,m/s,0.03152399173007103
v_y,m/s,0.005399408933297822
v_y,m/s,0.010152405220587024
v_y,m/s,0.00503196880908946
v_y,m/s,0.004017692649538607
v_y,m/s,0.009581932291378437
v_y,m/s,0.004205886975868156
v_y,m/s,0.005618403686647067
v_y,m/s,0.004556193852643942
v_y,m/s,0.00347696562168881
v_y,m/s,0.003656976054017602
v_y,m/s,0.004592785377367126
v_y,m/s,0.0056286248692482
v_y,m/s,0.0041290921013905635
v_y,m/s,4.0386071959663816e-05
v_y,m/s,0.005060188220599393
v_y,m/s,0.007067438495751033
v_y,m/s,0.005863638181610786
v_y,m/s,0.011206621852426601
v_y,m/s,0.01587233501251495
v_y,m/s,0.008559827562178601
v_y,m/s,-0.0005545200823186547
v_y,m/s,-0.004299076952532066
v_y,m/s,-0.0030377536161700913
v_y,m/s,-0.001764533065101881
v_y,m/s,-0.02541060044340271
v_y,m/s,-0.0009361972957117604
v_y,m/s,0.0008710350034472625
v_y,m/s,0.0013546757099441309
v_y,m/s,0.002174755814440904
v_y,m/s,0.0024464514297133366
v_y,m/s,0.0034010560798792555
v_y,m/s,0.008898727784545812
v_y,m/s,0.007427420797635975
v_y,m/s,0.010025572443588218
v_y,m/s,0.0023502689543803412
v_y,m/s,0.00566725022782999
v_y,m/s,0.003552276860514708
v_y,m/s,0.00454265707193488
v_y,m/s,0.003430665992045029
v_y,m/s,0.003753719551672391
v_y,m/s,0.0023430623900645986
v_y,m/s,0.0021179007145668005
v_y,m/s,0.0029976000559407967
v_y,m/s,0.0024393183309210087
v_y,m/s,0.0014145880566095725
v_y,m/s,0.002478528589041823
v_y,m/s,-0.0037085832245591643
v_y,m/s,0.0008318785214201374
v_y,m/s,0.0030627917588413045
v_y,m/s,0.0027242578533373807
v_y,m/s,0.0012028670642383055
v_y,m/s,0.0024546871172291262
v_y,m/s,0.003009710011381353
v_y,m/s,0.002732544001532125
v_y,m/s,0.0017866455193567554
v_y,m/s,0.0012929451646491036
v_y,m/s,0.0011096166212452713
v_y,m/s,0.0014139472453782512
v_y,m/s,0.0017545957073748508
v_y,m/s,0.0015316791036695462
v_y,m/s,0.0022823906820498077
v_y,m/s,0.00497943037227239
v_y,m/s,0.002901577236039111
v_y,m/s,0.006792048664897191
v_y,m/s,0.0028762158130940935
v_y,m/s,0.0036674683061235372
v_y,m/s,0.0033561976532922437
