t_s,commanded_tire_friction,schedule
351.633,1.000000,constant
351.667,1.000000,constant
351.700,1.000000,constant
351.733,1.000000,constant
351.766,1.000000,constant
351.800,1.000000,constant
351.833,1.000000,constant
351.866,1.000000,constant
351.900,1.000000,constant
351.933,1.000000,constant
351.966,1.000000,constant
352.000,1.000000,constant
352.033,1.000000,constant
352.066,1.000000,constant
352.100,1.000000,constant
352.133,1.000000,constant
352.167,1.000000,constant
352.200,1.000000,constant
352.233,1.000000,constant
352.266,1.000000,constant
352.300,1.000000,constant
352.333,1.000000,constant
352.366,1.000000,constant
352.400,1.000000,constant
352.433,1.000000,constant
352.467,1.000000,constant
352.500,1.000000,constant
352.533,1.000000,constant
352.567,1.000000,constant
352.600,1.000000,constant
352.633,1.000000,constant
352.666,1.000000,constant
352.700,1.000000,constant
352.733,1.000000,constant
352.766,1.000000,constant
352.800,1.000000,constant
352.833,1.000000,constant
352.866,1.000000,constant
352.900,1.000000,constant
352.933,1.000000,constant
352.966,1.000000,constant
353.000,1.000000,constant
353.033,1.000000,constant
353.066,1.000000,constant
353.100,1.000000,constant
353.133,1.000000,constant
353.166,1.000000,constant
353.200,1.000000,constant
353.233,1.000000,constant
353.266,1.000000,constant
353.300,1.000000,constant
353.333,1.000000,constant
353.366,1.000000,constant
353.400,1.000000,constant
353.433,1.000000,constant
353.466,1.000000,constant
353.500,1.000000,constant
353.533,1.000000,constant
353.566,1.000000,constant
353.600,1.000000,constant
353.633,1.000000,constant
353.666,1.000000,constant
353.700,1.000000,constant
353.733,1.000000,constant
353.766,1.000000,constant
353.800,1.000000,constant
353.833,1.000000,constant
353.867,1.000000,constant
353.900,1.000000,constant
353.933,1.000000,constant
353.966,1.000000,constant
354.000,1.000000,constant
354.033,1.000000,constant
354.066,1.000000,constant
354.100,1.000000,constant
354.133,1.000000,constant
354.166,1.000000,constant
354.200,1.000000,constant
354.233,1.000000,constant
354.266,1.000000,constant
354.299,1.000000,constant
354.333,1.000000,constant
354.366,1.000000,constant
354.400,1.000000,constant
354.433,1.000000,constant
354.466,1.000000,constant
354.500,1.000000,constant
354.533,1.000000,constant
354.566,1.000000,constant
354.600,1.000000,constant
354.633,1.000000,constant
354.667,1.000000,constant
354.700,1.000000,constant
354.733,1.000000,constant
354.766,1.000000,constant
354.800,1.000000,constant
354.833,1.000000,constant
354.866,1.000000,constant
354.900,1.000000,constant
354.933,1.000000,constant
354.966,1.000000,constant
355.000,1.000000,constant
355.033,1.000000,constant
355.066,1.000000,constant
355.100,1.000000,constant
355.133,1.000000,constant
355.166,1.000000,constant
355.200,1.000000,constant
355.233,1.000000,constant
355.266,1.000000,constant
355.300,1.000000,constant
355.333,1.000000,constant
355.366,1.000000,constant
355.400,1.000000,constant
355.433,1.000000,constant
355.466,1.000000,constant
355.500,1.000000,constant
355.533,1.000000,constant
355.566,1.000000,constant
355.600,1.000000,constant
355.633,1.000000,constant
355.667,1.000000,constant
355.700,1.000000,constant
355.733,1.000000,constant
355.766,1.000000,constant
355.800,1.000000,constant
355.833,1.000000,constant
355.866,1.000000,constant
355.900,1.000000,constant
355.933,1.000000,constant
355.966,1.000000,constant
356.000,1.000000,constant
356.033,1.000000,constant
356.066,1.000000,constant
356.100,1.000000,constant
356.133,1.000000,constant
356.166,1.000000,constant
356.200,1.000000,constant
356.233,1.000000,constant
356.266,1.000000,constant
356.300,1.000000,constant
356.333,1.000000,constant
356.366,1.000000,constant
356.400,1.000000,constant
356.433,1.000000,constant
356.466,1.000000,constant
356.500,1.000000,constant
356.533,1.000000,constant
356.566,1.000000,constant
356.600,1.000000,constant
356.633,1.000000,constant
356.666,1.000000,constant
356.700,1.000000,constant
356.733,1.000000,constant
356.766,1.000000,constant
356.800,1.000000,constant
356.833,1.000000,constant
356.866,1.000000,constant
356.900,1.000000,constant
356.933,1.000000,constant
356.967,1.000000,constant
357.000,1.000000,constant
357.033,1.000000,constant
357.066,1.000000,constant
357.100,1.000000,constant
357.133,1.000000,constant
357.166,1.000000,constant
357.200,1.000000,constant
357.233,1.000000,constant
357.266,1.000000,constant
357.300,1.000000,constant
357.333,1.000000,constant
357.366,1.000000,constant
357.400,1.000000,constant
357.433,1.000000,constant
357.466,1.000000,constant
357.500,1.000000,constant
357.533,1.000000,constant
357.566,1.000000,constant
357.600,1.000000,constant
357.634,1.000000,constant
357.666,1.000000,constant
357.700,1.000000,constant
357.733,1.000000,constant
357.766,1.000000,constant
357.800,1.000000,constant
357.833,1.000000,constant
357.866,1.000000,constant
357.900,1.000000,constant
357.933,1.000000,constant
357.966,1.000000,constant
358.000,1.000000,constant
358.033,1.000000,constant
358.066,1.000000,constant
358.100,1.000000,constant
358.133,1.000000,constant
358.167,1.000000,constant
358.200,1.000000,constant
358.233,1.000000,constant
358.266,1.000000,constant
358.300,1.000000,constant
358.333,1.000000,constant
358.366,1.000000,constant
358.400,1.000000,constant
358.433,1.000000,constant
358.466,1.000000,constant
358.500,1.000000,constant
358.533,1.000000,constant
358.567,1.000000,constant
358.600,1.000000,constant
358.633,1.000000,constant
358.667,1.000000,constant
358.700,1.000000,constant
358.733,1.000000,constant
358.766,1.000000,constant
358.800,1.000000,constant
358.833,1.000000,constant
358.866,1.000000,constant
358.900,1.000000,constant
358.933,1.000000,constant
358.966,1.000000,constant
359.000,1.000000,constant
359.033,1.000000,constant
359.066,1.000000,constant
359.100,1.000000,constant
359.133,1.000000,constant
359.166,1.000000,constant
359.200,1.000000,constant
359.233,1.000000,constant
359.266,1.000000,constant
359.300,1.000000,constant
359.333,1.000000,constant
359.366,1.000000,constant
359.400,1.000000,constant
359.433,1.000000,constant
359.466,1.000000,constant
359.500,1.000000,constant
359.533,1.000000,constant
359.566,1.000000,constant
359.600,1.000000,constant
359.633,1.000000,constant
359.666,1.000000,constant
359.700,1.000000,constant
359.733,1.000000,constant
359.766,1.000000,constant
359.800,1.000000,constant
359.833,1.000000,constant
359.867,1.000000,constant
359.900,1.000000,constant
359.933,1.000000,constant
359.966,1.000000,constant
360.000,1.000000,constant
360.033,1.000000,constant
360.066,1.000000,constant
360.100,1.000000,constant
360.133,1.000000,constant
360.166,1.000000,constant
360.200,1.000000,constant
360.233,1.000000,constant
360.266,1.000000,constant
360.300,1.000000,constant
360.333,1.000000,constant
360.366,1.000000,constant
360.400,1.000000,constant
360.433,1.000000,constant
360.466,1.000000,constant
360.500,1.000000,constant
360.533,1.000000,constant
360.567,1.000000,constant
360.600,1.000000,constant
360.633,1.000000,constant
360.666,1.000000,constant
360.700,1.000000,constant
360.733,1.000000,constant
360.766,1.000000,constant
360.800,1.000000,constant
360.833,1.000000,constant
360.866,1.000000,constant
360.900,1.000000,constant
360.933,1.000000,constant
360.966,1.000000,constant
361.000,1.000000,constant
361.033,1.000000,constant
361.066,1.000000,constant
361.100,1.000000,constant
361.133,1.000000,constant
361.166,1.000000,constant
361.200,1.000000,constant
361.233,1.000000,constant
361.266,1.000000,constant
361.300,1.000000,constant
361.333,1.000000,constant
361.366,1.000000,constant
361.399,1.000000,constant
361.433,1.000000,constant
361.466,1.000000,constant
361.500,1.000000,constant
361.533,1.000000,constant
361.566,1.000000,constant
361.600,1.000000,constant
361.633,1.000000,constant
361.666,1.000000,constant
361.700,1.000000,constant
361.733,1.000000,constant
361.766,1.000000,constant
361.800,1.000000,constant
361.833,1.000000,constant
361.866,1.000000,constant
361.900,1.000000,constant
361.933,1.000000,constant
361.968,1.000000,constant
362.000,1.000000,constant
362.033,1.000000,constant
362.066,1.000000,constant
362.100,1.000000,constant
362.133,1.000000,constant
362.166,1.000000,constant
362.200,1.000000,constant
362.233,1.000000,constant
362.266,1.000000,constant
362.300,1.000000,constant
362.333,1.000000,constant
362.367,1.000000,constant
362.400,1.000000,constant
362.433,1.000000,constant
362.466,1.000000,constant
362.500,1.000000,constant
362.533,1.000000,constant
362.566,1.000000,constant
362.600,1.000000,constant
362.633,1.000000,constant
362.666,1.000000,constant
362.700,1.000000,constant
362.733,1.000000,constant
362.766,1.000000,constant
362.800,1.000000,constant
362.833,1.000000,constant
362.866,1.000000,constant
362.900,1.000000,constant
362.933,1.000000,constant
362.966,1.000000,constant
363.000,1.000000,constant
363.033,1.000000,constant
363.066,1.000000,constant
363.100,1.000000,constant
363.133,1.000000,constant
363.166,1.000000,constant
363.200,1.000000,constant
363.233,1.000000,constant
363.266,1.000000,constant
363.300,1.000000,constant
363.333,1.000000,constant
363.366,1.000000,constant
363.400,1.000000,constant
363.433,1.000000,constant
363.466,1.000000,constant
363.500,1.000000,constant
363.533,1.000000,constant
363.566,1.000000,constant
363.600,1.000000,constant
363.633,1.000000,constant
363.666,1.000000,constant
363.700,1.000000,constant
363.733,1.000000,constant
363.767,1.000000,constant
363.799,1.000000,constant
363.833,1.000000,constant
363.866,1.000000,constant
363.899,1.000000,constant
363.933,1.000000,constant
363.967,1.000000,constant
364.000,1.000000,constant
364.033,1.000000,constant
364.066,1.000000,constant
364.100,1.000000,constant
364.133,1.000000,constant
364.166,1.000000,constant
364.199,1.000000,constant
364.233,1.000000,constant
364.266,1.000000,constant
364.300,1.000000,constant
364.333,1.000000,constant
364.367,1.000000,constant
364.400,1.000000,constant
364.433,1.000000,constant
364.467,1.000000,constant
364.500,1.000000,constant
364.533,1.000000,constant
364.566,1.000000,constant
364.600,1.000000,constant
364.633,1.000000,constant
364.666,1.000000,constant
364.700,1.000000,constant
364.733,1.000000,constant
364.766,1.000000,constant
364.800,1.000000,constant
364.833,1.000000,constant
364.866,1.000000,constant
364.900,1.000000,constant
364.933,1.000000,constant
364.966,1.000000,constant
365.000,1.000000,constant
365.033,1.000000,constant
365.066,1.000000,constant
365.100,1.000000,constant
365.133,1.000000,constant
365.166,1.000000,constant
365.200,1.000000,constant
365.233,1.000000,constant
365.266,1.000000,constant
365.300,1.000000,constant
365.333,1.000000,constant
365.366,1.000000,constant
365.400,1.000000,constant
365.433,1.000000,constant
365.466,1.000000,constant
365.500,1.000000,constant
365.533,1.000000,constant
365.566,1.000000,constant
365.600,1.000000,constant
365.633,1.000000,constant
365.666,1.000000,constant
365.700,1.000000,constant
365.733,1.000000,constant
365.766,1.000000,constant
365.800,1.000000,constant
365.833,1.000000,constant
365.866,1.000000,constant
365.900,1.000000,constant
365.933,1.000000,constant
365.966,1.000000,constant
366.000,1.000000,constant
366.033,1.000000,constant
366.066,1.000000,constant
366.100,1.000000,constant
366.133,1.000000,constant
366.166,1.000000,constant
366.200,1.000000,constant
366.233,1.000000,constant
366.266,1.000000,constant
366.300,1.000000,constant
366.333,1.000000,constant
366.366,1.000000,constant
366.400,1.000000,constant
366.433,1.000000,constant
366.467,1.000000,constant
366.499,1.000000,constant
366.533,1.000000,constant
366.567,1.000000,constant
366.600,1.000000,constant
366.633,1.000000,constant
366.666,1.000000,constant
366.700,1.000000,constant
366.733,1.000000,constant
366.766,1.000000,constant
366.800,1.000000,constant
366.833,1.000000,constant
366.866,1.000000,constant
366.900,1.000000,constant
366.933,1.000000,constant
366.966,1.000000,constant
367.000,1.000000,constant
367.033,1.000000,constant
367.066,1.000000,constant
367.100,1.000000,constant
367.133,1.000000,constant
367.166,1.000000,constant
367.200,1.000000,constant
367.233,1.000000,constant
367.266,1.000000,constant
367.300,1.000000,constant
367.333,1.000000,constant
367.367,1.000000,constant
367.400,1.000000,constant
367.433,1.000000,constant
367.466,1.000000,constant
367.500,1.000000,constant
367.533,1.000000,constant
367.566,1.000000,constant
367.600,1.000000,constant
367.633,1.000000,constant
367.666,1.000000,constant
367.700,1.000000,constant
367.733,1.000000,constant
367.766,1.000000,constant
367.800,1.000000,constant
367.833,1.000000,constant
367.866,1.000000,constant
367.900,1.000000,constant
367.933,1.000000,constant
367.968,1.000000,constant
368.000,1.000000,constant
368.033,1.000000,constant
368.066,1.000000,constant
368.100,1.000000,constant
368.133,1.000000,constant
368.166,1.000000,constant
368.199,1.000000,constant
368.233,1.000000,constant
368.266,1.000000,constant
368.300,1.000000,constant
368.333,1.000000,constant
368.366,1.000000,constant
368.400,1.000000,constant
368.433,1.000000,constant
368.466,1.000000,constant
368.500,1.000000,constant
368.533,1.000000,constant
368.566,1.000000,constant
368.600,1.000000,constant
368.633,1.000000,constant
368.666,1.000000,constant
368.700,1.000000,constant
368.733,1.000000,constant
368.766,1.000000,constant
368.799,1.000000,constant
368.833,1.000000,constant
368.866,1.000000,constant
368.900,1.000000,constant
368.933,1.000000,constant
368.966,1.000000,constant
369.000,1.000000,constant
369.033,1.000000,constant
369.067,1.000000,constant
369.100,1.000000,constant
369.133,1.000000,constant
369.166,1.000000,constant
369.200,1.000000,constant
369.233,1.000000,constant
369.266,1.000000,constant
369.300,1.000000,constant
369.333,1.000000,constant
369.366,1.000000,constant
369.400,1.000000,constant
369.433,1.000000,constant
369.466,1.000000,constant
369.500,1.000000,constant
369.533,1.000000,constant
369.566,1.000000,constant
369.600,1.000000,constant
369.633,1.000000,constant
369.666,1.000000,constant
369.700,1.000000,constant
369.733,1.000000,constant
369.766,1.000000,constant
369.800,1.000000,constant
369.833,1.000000,constant
369.866,1.000000,constant
369.900,1.000000,constant
369.933,1.000000,constant
369.966,1.000000,constant
370.000,1.000000,constant
370.033,1.000000,constant
370.066,1.000000,constant
370.100,1.000000,constant
370.133,1.000000,constant
370.166,1.000000,constant
370.200,1.000000,constant
370.233,1.000000,constant
370.266,1.000000,constant
370.300,1.000000,constant
370.333,1.000000,constant
370.366,1.000000,constant
370.400,1.000000,constant
370.433,1.000000,constant
370.466,1.000000,constant
370.500,1.000000,constant
370.533,1.000000,constant
370.566,1.000000,constant
370.599,1.000000,constant
370.633,1.000000,constant
370.666,1.000000,constant
370.699,1.000000,constant
370.733,1.000000,constant
370.766,1.000000,constant
370.800,1.000000,constant
370.833,1.000000,constant
370.866,1.000000,constant
370.900,1.000000,constant
370.933,1.000000,constant
370.966,1.000000,constant
370.999,1.000000,constant
371.033,1.000000,constant
371.066,1.000000,constant
371.099,1.000000,constant
371.133,1.000000,constant
371.166,1.000000,constant
371.200,1.000000,constant
371.233,1.000000,constant
371.266,1.000000,constant
371.299,1.000000,constant
371.333,1.000000,constant
371.366,1.000000,constant
371.400,1.000000,constant
371.433,1.000000,constant
371.466,1.000000,constant
371.500,1.000000,constant
371.533,1.000000,constant
371.566,1.000000,constant
371.599,1.000000,constant
371.633,1.000000,constant
371.666,1.000000,constant
371.699,1.000000,constant
371.733,1.000000,constant
371.766,1.000000,constant
371.800,1.000000,constant
371.833,1.000000,constant
371.866,1.000000,constant
371.900,1.000000,constant
371.933,1.000000,constant
371.967,1.000000,constant
372.000,1.000000,constant
372.033,1.000000,constant
372.066,1.000000,constant
372.100,1.000000,constant
372.133,1.000000,constant
372.166,1.000000,constant
372.199,1.000000,constant
372.233,1.000000,constant
372.266,1.000000,constant
372.300,1.000000,constant
372.333,1.000000,constant
372.367,1.000000,constant
372.400,1.000000,constant
372.433,1.000000,constant
372.467,1.000000,constant
372.500,1.000000,constant
372.533,1.000000,constant
372.566,1.000000,constant
372.599,1.000000,constant
372.633,1.000000,constant
372.666,1.000000,constant
372.700,1.000000,constant
372.733,1.000000,constant
372.766,1.000000,constant
372.800,1.000000,constant
372.833,1.000000,constant
372.866,1.000000,constant
372.899,1.000000,constant
372.933,1.000000,constant
372.967,1.000000,constant
373.000,1.000000,constant
373.033,1.000000,constant
373.066,1.000000,constant
373.100,1.000000,constant
373.133,1.000000,constant
373.166,1.000000,constant
373.199,1.000000,constant
373.233,1.000000,constant
373.267,1.000000,constant
373.300,1.000000,constant
373.333,1.000000,constant
373.366,1.000000,constant
373.400,1.000000,constant
373.433,1.000000,constant
373.466,1.000000,constant
373.500,1.000000,constant
373.533,1.000000,constant
373.566,1.000000,constant
373.599,1.000000,constant
373.633,1.000000,constant
373.666,1.000000,constant
373.699,1.000000,constant
373.733,1.000000,constant
373.767,1.000000,constant
373.800,1.000000,constant
373.833,1.000000,constant
373.866,1.000000,constant
373.900,1.000000,constant
373.933,1.000000,constant
373.966,1.000000,constant
374.000,1.000000,constant
374.033,1.000000,constant
374.066,1.000000,constant
374.100,1.000000,constant
374.133,1.000000,constant
374.167,1.000000,constant
374.200,1.000000,constant
374.233,1.000000,constant
374.266,1.000000,constant
374.300,1.000000,constant
374.333,1.000000,constant
374.366,1.000000,constant
374.400,1.000000,constant
374.433,1.000000,constant
374.466,1.000000,constant
374.500,1.000000,constant
374.533,1.000000,constant
374.566,1.000000,constant
374.600,1.000000,constant
374.633,1.000000,constant
374.666,1.000000,constant
374.700,1.000000,constant
374.733,1.000000,constant
374.766,1.000000,constant
374.800,1.000000,constant
374.833,1.000000,constant
374.866,1.000000,constant
374.900,1.000000,constant
374.933,1.000000,constant
374.967,1.000000,constant
375.000,1.000000,constant
375.033,1.000000,constant
375.066,1.000000,constant
375.100,1.000000,constant
375.133,1.000000,constant
375.166,1.000000,constant
375.199,1.000000,constant
375.233,1.000000,constant
375.266,1.000000,constant
375.299,1.000000,constant
375.333,1.000000,constant
375.366,1.000000,constant
375.400,1.000000,constant
375.433,1.000000,constant
375.466,1.000000,constant
375.500,1.000000,constant
375.533,1.000000,constant
375.566,1.000000,constant
375.600,1.000000,constant
375.633,1.000000,constant
375.667,1.000000,constant
375.700,1.000000,constant
375.733,1.000000,constant
375.766,1.000000,constant
375.800,1.000000,constant
375.833,1.000000,constant
375.866,1.000000,constant
375.899,1.000000,constant
375.933,1.000000,constant
375.966,1.000000,constant
376.000,1.000000,constant
376.033,1.000000,constant
376.067,1.000000,constant
376.100,1.000000,constant
376.133,1.000000,constant
376.166,1.000000,constant
376.200,1.000000,constant
376.233,1.000000,constant
376.266,1.000000,constant
376.300,1.000000,constant
376.333,1.000000,constant
376.366,1.000000,constant
376.399,1.000000,constant
376.433,1.000000,constant
376.466,1.000000,constant
376.500,1.000000,constant
376.533,1.000000,constant
376.566,1.000000,constant
376.600,1.000000,constant
376.633,1.000000,constant
376.666,1.000000,constant
376.700,1.000000,constant
376.733,1.000000,constant
376.767,1.000000,constant
376.800,1.000000,constant
376.833,1.000000,constant
376.866,1.000000,constant
376.900,1.000000,constant
376.933,1.000000,constant
376.966,1.000000,constant
377.000,1.000000,constant
377.033,1.000000,constant
377.066,1.000000,constant
377.100,1.000000,constant
377.133,1.000000,constant
377.166,1.000000,constant
377.200,1.000000,constant
377.233,1.000000,constant
377.266,1.000000,constant
377.300,1.000000,constant
377.333,1.000000,constant
377.367,1.000000,constant
377.399,1.000000,constant
377.433,1.000000,constant
377.466,1.000000,constant
377.500,1.000000,constant
377.533,1.000000,constant
377.566,1.000000,constant
377.600,1.000000,constant
377.633,1.000000,constant
377.666,1.000000,constant
377.699,1.000000,constant
377.733,1.000000,constant
377.766,1.000000,constant
377.799,1.000000,constant
377.833,1.000000,constant
377.866,1.000000,constant
377.900,1.000000,constant
377.933,1.000000,constant
377.966,1.000000,constant
377.999,1.000000,constant
378.033,1.000000,constant
378.066,1.000000,constant
378.100,1.000000,constant
378.133,1.000000,constant
378.167,1.000000,constant
378.200,1.000000,constant
378.233,1.000000,constant
378.266,1.000000,constant
378.300,1.000000,constant
378.333,1.000000,constant
378.366,1.000000,constant
378.400,1.000000,constant
378.433,1.000000,constant
378.466,1.000000,constant
378.500,1.000000,constant
378.533,1.000000,constant
378.566,1.000000,constant
378.600,1.000000,constant
378.633,1.000000,constant
378.666,1.000000,constant
378.700,1.000000,constant
378.733,1.000000,constant
378.767,1.000000,constant
378.800,1.000000,constant
378.833,1.000000,constant
378.866,1.000000,constant
378.900,1.000000,constant
378.933,1.000000,constant
378.966,1.000000,constant
379.000,1.000000,constant
379.033,1.000000,constant
379.066,1.000000,constant
379.100,1.000000,constant
379.133,1.000000,constant
379.166,1.000000,constant
379.200,1.000000,constant
379.233,1.000000,constant
379.266,1.000000,constant
379.299,1.000000,constant
379.333,1.000000,constant
379.366,1.000000,constant
379.400,1.000000,constant
379.433,1.000000,constant
379.466,1.000000,constant
379.500,1.000000,constant
379.533,1.000000,constant
379.566,1.000000,constant
379.600,1.000000,constant
379.633,1.000000,constant
379.666,1.000000,constant
379.699,1.000000,constant
379.733,1.000000,constant
379.766,1.000000,constant
379.800,1.000000,constant
379.833,1.000000,constant
379.866,1.000000,constant
379.899,1.000000,constant
379.933,1.000000,constant
379.966,1.000000,constant
379.999,1.000000,constant
380.033,1.000000,constant
380.066,1.000000,constant
380.100,1.000000,constant
380.133,1.000000,constant
380.166,1.000000,constant
380.199,1.000000,constant
380.233,1.000000,constant
380.266,1.000000,constant
380.299,1.000000,constant
380.333,1.000000,constant
380.366,1.000000,constant
380.400,1.000000,constant
380.433,1.000000,constant
380.466,1.000000,constant
380.500,1.000000,constant
380.533,1.000000,constant
380.566,1.000000,constant
380.600,1.000000,constant
380.633,1.000000,constant
380.666,1.000000,constant
380.700,1.000000,constant
380.733,1.000000,constant
380.767,1.000000,constant
380.800,1.000000,constant
380.833,1.000000,constant
380.866,1.000000,constant
380.900,1.000000,constant
380.933,1.000000,constant
380.966,1.000000,constant
380.999,1.000000,constant
381.033,1.000000,constant
381.066,1.000000,constant
381.100,1.000000,constant
381.133,1.000000,constant
381.166,1.000000,constant
381.200,1.000000,constant
381.233,1.000000,constant
381.266,1.000000,constant
381.300,1.000000,constant
381.333,1.000000,constant
381.366,1.000000,constant
381.400,1.000000,constant
381.433,1.000000,constant
381.466,1.000000,constant
381.499,1.000000,constant
381.533,1.000000,constant
381.566,1.000000,constant
381.600,1.000000,constant
381.633,1.000000,constant
381.666,1.000000,constant
381.700,1.000000,constant
381.733,1.000000,constant
381.766,1.000000,constant
381.800,1.000000,constant
381.833,1.000000,constant
381.866,1.000000,constant
381.900,1.000000,constant
381.933,1.000000,constant
381.966,1.000000,constant
382.000,1.000000,constant
382.033,1.000000,constant
382.066,1.000000,constant
382.099,1.000000,constant
382.133,1.000000,constant
382.166,1.000000,constant
382.199,1.000000,constant
382.233,1.000000,constant
382.266,1.000000,constant
382.299,1.000000,constant
382.333,1.000000,constant
382.366,1.000000,constant
382.400,1.000000,constant
382.433,1.000000,constant
382.466,1.000000,constant
382.499,1.000000,constant
382.533,1.000000,constant
382.567,1.000000,constant
382.600,1.000000,constant
382.633,1.000000,constant
382.666,1.000000,constant
382.700,1.000000,constant
382.733,1.000000,constant
382.766,1.000000,constant
382.800,1.000000,constant
382.833,1.000000,constant
382.866,1.000000,constant
382.900,1.000000,constant
382.933,1.000000,constant
382.966,1.000000,constant
383.000,1.000000,constant
383.033,1.000000,constant
383.066,1.000000,constant
383.100,1.000000,constant
383.133,1.000000,constant
383.166,1.000000,constant
383.200,1.000000,constant
383.233,1.000000,constant
383.267,1.000000,constant
383.300,1.000000,constant
383.333,1.000000,constant
383.368,1.000000,constant
383.400,1.000000,constant
383.433,1.000000,constant
383.466,1.000000,constant
383.500,1.000000,constant
383.533,1.000000,constant
383.566,1.000000,constant
383.600,1.000000,constant
383.633,1.000000,constant
383.666,1.000000,constant
383.700,1.000000,constant
383.733,1.000000,constant
383.766,1.000000,constant
383.799,1.000000,constant
383.833,1.000000,constant
383.866,1.000000,constant
383.899,1.000000,constant
383.933,1.000000,constant
383.967,1.000000,constant
384.000,1.000000,constant
384.033,1.000000,constant
384.067,1.000000,constant
384.100,1.000000,constant
384.133,1.000000,constant
384.166,1.000000,constant
384.200,1.000000,constant
384.233,1.000000,constant
384.266,1.000000,constant
384.300,1.000000,constant
384.333,1.000000,constant
384.366,1.000000,constant
384.399,1.000000,constant
384.433,1.000000,constant
384.466,1.000000,constant
384.499,1.000000,constant
384.533,1.000000,constant
384.566,1.000000,constant
384.599,1.000000,constant
384.633,1.000000,constant
384.666,1.000000,constant
384.699,1.000000,constant
384.733,1.000000,constant
384.766,1.000000,constant
384.800,1.000000,constant
384.833,1.000000,constant
384.866,1.000000,constant
384.900,1.000000,constant
384.933,1.000000,constant
384.967,1.000000,constant
385.000,1.000000,constant
385.033,1.000000,constant
385.066,1.000000,constant
385.100,1.000000,constant
385.133,1.000000,constant
385.166,1.000000,constant
385.200,1.000000,constant
385.233,1.000000,constant
385.266,1.000000,constant
385.300,1.000000,constant
385.333,1.000000,constant
385.366,1.000000,constant
385.400,1.000000,constant
385.433,1.000000,constant
385.466,1.000000,constant
385.500,1.000000,constant
385.533,1.000000,constant
385.566,1.000000,constant
385.599,1.000000,constant
385.633,1.000000,constant
385.666,1.000000,constant
385.700,1.000000,constant
385.733,1.000000,constant
385.766,1.000000,constant
385.800,1.000000,constant
385.833,1.000000,constant
385.866,1.000000,constant
385.900,1.000000,constant
385.933,1.000000,constant
385.966,1.000000,constant
386.000,1.000000,constant
386.033,1.000000,constant
386.066,1.000000,constant
386.099,1.000000,constant
386.133,1.000000,constant
386.166,1.000000,constant
386.200,1.000000,constant
386.233,1.000000,constant
386.266,1.000000,constant
386.300,1.000000,constant
386.333,1.000000,constant
386.366,1.000000,constant
386.400,1.000000,constant
386.433,1.000000,constant
386.466,1.000000,constant
386.500,1.000000,constant
386.533,1.000000,constant
386.566,1.000000,constant
386.599,1.000000,constant
386.633,1.000000,constant
386.666,1.000000,constant
386.700,1.000000,constant
386.733,1.000000,constant
386.766,1.000000,constant
386.800,1.000000,constant
386.833,1.000000,constant
386.866,1.000000,constant
386.899,1.000000,constant
386.933,1.000000,constant
386.966,1.000000,constant
387.000,1.000000,constant
387.033,1.000000,constant
387.067,1.000000,constant
387.099,1.000000,constant
387.133,1.000000,constant
387.166,1.000000,constant
387.200,1.000000,constant
387.233,1.000000,constant
387.266,1.000000,constant
387.300,1.000000,constant
387.333,1.000000,constant
387.366,1.000000,constant
387.400,1.000000,constant
387.433,1.000000,constant
387.466,1.000000,constant
387.500,1.000000,constant
387.533,1.000000,constant
387.566,1.000000,constant
387.600,1.000000,constant
387.633,1.000000,constant
387.666,1.000000,constant
387.700,1.000000,constant
387.733,1.000000,constant
387.766,1.000000,constant
387.800,1.000000,constant
387.833,1.000000,constant
387.866,1.000000,constant
387.900,1.000000,constant
387.933,1.000000,constant
387.966,1.000000,constant
387.999,1.000000,constant
388.033,1.000000,constant
388.066,1.000000,constant
388.100,1.000000,constant
388.133,1.000000,constant
388.166,1.000000,constant
388.199,1.000000,constant
388.233,1.000000,constant
388.266,1.000000,constant
388.300,1.000000,constant
388.333,1.000000,constant
388.366,1.000000,constant
388.400,1.000000,constant
388.433,1.000000,constant
388.466,1.000000,constant
388.500,1.000000,constant
388.533,1.000000,constant
388.567,1.000000,constant
388.600,1.000000,constant
388.633,1.000000,constant
388.666,1.000000,constant
388.700,1.000000,constant
388.733,1.000000,constant
388.766,1.000000,constant
388.799,1.000000,constant
388.833,1.000000,constant
388.866,1.000000,constant
388.900,1.000000,constant
388.933,1.000000,constant
388.966,1.000000,constant
389.000,1.000000,constant
389.033,1.000000,constant
389.066,1.000000,constant
389.100,1.000000,constant
389.133,1.000000,constant
389.166,1.000000,constant
389.200,1.000000,constant
389.233,1.000000,constant
389.266,1.000000,constant
389.300,1.000000,constant
389.333,1.000000,constant
389.366,1.000000,constant
389.400,1.000000,constant
389.433,1.000000,constant
389.466,1.000000,constant
389.500,1.000000,constant
389.533,1.000000,constant
389.566,1.000000,constant
389.600,1.000000,constant
389.633,1.000000,constant
389.666,1.000000,constant
389.700,1.000000,constant
389.733,1.000000,constant
389.766,1.000000,constant
389.799,1.000000,constant
389.833,1.000000,constant
389.866,1.000000,constant
389.899,1.000000,constant
389.933,1.000000,constant
389.966,1.000000,constant
389.999,1.000000,constant
390.033,1.000000,constant
390.066,1.000000,constant
390.100,1.000000,constant
390.133,1.000000,constant
390.166,1.000000,constant
390.200,1.000000,constant
390.233,1.000000,constant
390.266,1.000000,constant
390.300,1.000000,constant
390.333,1.000000,constant
390.366,1.000000,constant
390.399,1.000000,constant
390.433,1.000000,constant
