stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1788707692.6174874,-7.441430568695068,-5.308521646359126,-7.828305721282959,-5.560249792670091,-11.999486923217773,-9.796195400522858,-12.653755187988281,-10.286005439969399,-15.269736289978027,-10.868771439029217,-24.653242111206055,-20.082200840492256,-39.92297840118408,-30.950972279521473
1788707692.6504874,-7.450387954711914,-5.401249899869947,-7.864670276641846,-5.734403033090408,-11.701918601989746,-9.574280304853813,-12.343374252319336,-10.05965672824686,-15.31505823135376,-11.135652932960355,-24.045292854309082,-19.633937033100672,-39.36035108566284,-30.769589966061027
1788707692.7164874,-9.299458503723145,-6.732314337009115,-9.778229713439941,-7.046673545180306,-10.827005386352539,-9.036206535246954,-11.503939628601074,-9.656797977682762,-19.077688217163086,-13.778987882189423,-22.330945014953613,-18.69300451292972,-41.4086332321167,-32.471992395119145
1788707692.7494874,-9.104694366455078,-6.557237423862366,-9.578514099121094,-6.871298706316258,-10.995903015136719,-9.14526796354188,-11.600324630737305,-9.612973091834663,-18.683208465576172,-13.428536130178625,-22.596227645874023,-18.758241055376544,-41.279436111450195,-32.18677718555517
1788707692.7824874,-5.7480669021606445,-4.1657035278166745,-6.041223049163818,-4.352329104185718,-11.483419418334961,-9.513835368016302,-12.143145561218262,-10.050134873567396,-11.789289951324463,-8.518032632002392,-23.626564979553223,-19.563970241583696,-35.415854930877686,-28.082002873586088
1788707692.8154874,-5.5001091957092285,-3.9754080933308953,-5.799593925476074,-4.18391931834529,-10.786748886108398,-8.894161635357788,-11.400555610656738,-9.385374766433525,-11.299703121185303,-8.159327411676186,-22.187304496765137,-18.27953640179131,-33.48700761795044,-26.4388638134675
1788707692.8484874,-5.635190963745117,-4.059619186490586,-5.950372219085693,-4.285485432882583,-10.539287567138672,-8.745209682709127,-11.148955345153809,-9.250711467535194,-11.58556318283081,-8.345104619373169,-21.68824291229248,-17.99592115024432,-33.27380609512329,-26.341025769617488
1788707692.9144874,-6.218916416168213,-4.423320430164919,-6.540412425994873,-4.631929328762333,-8.172808647155762,-6.750666352863801,-8.613288879394531,-7.083208561555886,-12.759328842163086,-9.055249758927253,-16.786097526550293,-13.833874914419688,-29.54542636871338,-22.88912467334694
1788707692.9474874,-6.135330677032471,-4.356404875721926,-6.45888614654541,-4.573707398096634,-8.184074401855469,-6.6356614133475595,-8.699784278869629,-7.135568380317692,-12.59421682357788,-8.930112273818558,-16.883858680725098,-13.771229793665253,-29.47807550430298,-22.70134206748381
1788707692.9804873,-3.854278802871704,-2.7455198925968163,-4.0498504638671875,-2.869559958171064,-7.757082939147949,-6.291330237355248,-8.177289962768555,-6.606076928943375,-7.904129266738892,-5.615079850767881,-15.934372901916504,-12.897407166298624,-23.838502168655396,-18.512487017066505
1788707693.0464873,-4.525517463684082,-3.1964891012112933,-4.778085708618164,-3.3788791562947074,-8.003175735473633,-6.266154162942157,-8.477195739746094,-6.647838810078636,-9.303603172302246,-6.575368257506001,-16.480371475219727,-12.913992973020793,-25.783974647521973,-19.489361230526793
1788707693.1124873,-4.941488265991211,-3.4636501312844152,-5.214566707611084,-3.660407539691847,-6.945245265960693,-5.586840425639898,-7.345905780792236,-5.918609387930614,-10.156054973602295,-7.124057670976262,-14.29115104675293,-11.505449813570511,-24.447206020355225,-18.62950748454677
1788707693.1454873,-4.09517240524292,-2.871646954597693,-4.315753936767578,-3.026182726009114,-6.254565238952637,-5.021797491562791,-6.606520175933838,-5.306051420878416,-8.410926342010498,-5.897829680606807,-12.861085414886475,-10.327848912441207,-21.272011756896973,-16.225678593048013
1788707693.1784873,-2.8103432655334473,-1.966582446549254,-2.9602789878845215,-2.0703976640011423,-5.825995445251465,-4.6554282765576875,-6.151395797729492,-4.912670919954302,-5.770622253417969,-4.036980110550396,-11.977391242980957,-9.56809919651199,-17.748013496398926,-13.605079307062386
1788707693.2444873,-2.3893539905548096,-1.6850171669791552,-2.517622470855713,-1.7732348277581682,-5.1615705490112305,-4.106857809394947,-5.445273399353027,-4.331204566713898,-4.9069764614105225,-3.4582519947373234,-10.606843948364258,-8.438062376108846,-15.51382040977478,-11.89631437084617
1788707693.3104875,-3.6525182723999023,-2.554708482765257,-3.842935562133789,-2.687802161313303,-4.558780670166016,-3.6575145409343666,-4.807517051696777,-3.8531860957765103,-7.495453834533691,-5.2425106440785605,-9.366297721862793,-7.510700636710877,-16.861751556396484,-12.753211280789436
1788707693.3434875,-3.329699993133545,-2.320666815941806,-3.502800941467285,-2.441634232689136,-4.428311347961426,-3.5327004526859285,-4.669173240661621,-3.7261566907347894,-6.83250093460083,-4.762301048630942,-9.097484588623047,-7.258857143420718,-15.929985523223877,-12.02115819205166
1788707693.3764875,-2.453967809677124,-1.6777635050187918,-2.6143500804901123,-1.8188352678915432,-3.6419174671173096,-2.8959791803036707,-3.831538677215576,-3.038480988910733,-5.068317890167236,-3.496598772910335,-7.473456144332886,-5.934460169214404,-12.541774034500122,-9.43105894212474
1788707693.4424875,-2.078681468963623,-1.4217672983312126,-2.1778693199157715,-1.4824200134791585,-3.2645483016967773,-2.5302350715120174,-3.4283065795898438,-2.64501054386633,-4.2565507888793945,-2.904187311810371,-6.692854881286621,-5.175245615378348,-10.949405670166016,-8.07943292718872
1788707693.5084875,-3.7513527870178223,-2.552218202319551,-3.9347848892211914,-2.6708617629060254,-4.081811904907227,-3.1578549555838236,-4.2912187576293945,-3.3121407254418886,-7.686137676239014,-5.223079965225576,-8.373030662536621,-6.469995681025712,-16.059168338775635,-11.693075646251287
1788707693.5414875,-4.303027153015137,-2.924585574453205,-4.52016544342041,-3.071280007379917,-4.662354946136475,-3.6101046810096133,-4.9104509353637695,-3.8288442484402174,-8.823192596435547,-5.995865581833122,-9.572805881500244,-7.438948929449831,-18.39599847793579,-13.434814511282953
1788707693.5744874,-5.367016792297363,-3.643341028107988,-5.632014751434326,-3.8182022369802993,-4.66116189956665,-3.5877989902174594,-4.902883529663086,-3.769974783629137,-10.99903154373169,-7.461543265088287,-9.564045429229736,-7.3577737738465965,-20.563076972961426,-14.819317038934884
1788707693.6404874,-5.872124671936035,-3.999450937640603,-6.164886951446533,-4.1976748759624884,-5.5561676025390625,-4.280789673819647,-5.849049091339111,-4.508672556910911,-12.037011623382568,-8.19712581360309,-11.405216693878174,-8.789462230730557,-23.442228317260742,-16.986588044333647
1788707693.6734874,-6.060825824737549,-4.124961323304119,-6.362531661987305,-4.328701574486408,-5.89804220199585,-4.563737096255007,-6.236260414123535,-4.861675807278293,-12.423357486724854,-8.453662897790528,-12.134302616119385,-9.4254129035333,-24.55766010284424,-17.87907580132383
1788707693.7064874,-6.382003307342529,-4.289525853140679,-6.696147918701172,-4.49668295366982,-6.373726844787598,-4.921365279721885,-6.7070159912109375,-5.180511293718219,-13.078151226043701,-8.7862088068105,-13.080742835998535,-10.101876573440105,-26.158894062042236,-18.888085380250605
1788707693.7394874,-7.938605785369873,-5.4228969562940845,-8.283323287963867,-5.606059529186723,-7.81024169921875,-6.003370140175248,-8.24773120880127,-6.376837243491886,-16.22192907333374,-11.028956485480808,-16.05797290802002,-12.380207383667134,-32.27990198135376,-23.409163869147942
1788707693.7724874,-8.910310745239258,-6.081472305610781,-9.368490219116211,-6.412702580782792,-7.432304859161377,-5.616265542406132,-7.837932109832764,-5.945277109847464,-18.27880096435547,-12.494174886393573,-15.27023696899414,-11.561542652253596,-33.54903793334961,-24.05571753864717
1788707693.8384874,-8.880552291870117,-6.064890608802434,-9.336673736572266,-6.3940773141162675,-8.023185729980469,-6.2098507953178474,-8.455155372619629,-6.564350253026995,-18.217226028442383,-12.458967922918703,-16.478341102600098,-12.774201048344842,-34.69556713104248,-25.233168971263545
1788707693.8714874,-8.681474685668945,-5.905235301407614,-9.115815162658691,-6.2053141717507545,-8.016672134399414,-6.201445889065354,-8.437338829040527,-6.533461594914861,-17.797289848327637,-12.110549473158368,-16.45401096343994,-12.734907483980216,-34.25130081176758,-24.845456957138584
1788707693.9044874,-8.201730728149414,-5.575661541802062,-8.612438201904297,-5.859297302549644,-8.46274471282959,-6.535071136935567,-8.920214653015137,-6.921746332550172,-16.81416893005371,-11.434958844351705,-17.382959365844727,-13.456817469485738,-34.19712829589844,-24.891776313837443
1788707693.9374874,-8.498491287231445,-5.778178335082527,-8.920902252197266,-6.066353197714193,-8.68698787689209,-6.704164630200211,-9.140503883361816,-7.057253585207848,-17.41939353942871,-11.844531532796719,-17.827491760253906,-13.761418215408058,-35.24688529968262,-25.60594974820478
1788707694.1024873,-12.640135765075684,-8.677940458207228,-13.222162246704102,-9.028241181639652,-11.925423622131348,-9.103895658386161,-12.566987037658691,-9.61537523824097,-25.862298011779785,-17.706181639846882,-24.49241065979004,-18.71927089662713,-50.354708671569824,-36.42545253647401
1788707694.2674873,-11.520280838012695,-7.979496122017611,-12.108831405639648,-8.393567635089077,-12.369441032409668,-9.771718562504164,-12.950577735900879,-10.079314625040299,-23.629112243652344,-16.37306375710669,-25.320018768310547,-19.851033187544463,-48.94913101196289,-36.22409694465115
1788707694.4324875,-10.374824523925781,-7.177834923512227,-10.90338134765625,-7.512857370579939,-11.528921127319336,-9.072133375218897,-12.140327453613281,-9.540073382385577,-21.27820587158203,-14.690692294092166,-23.669248580932617,-18.612206757604476,-44.94745445251465,-33.30289905169664
1788707694.5974874,-8.846899032592773,-6.193342104663343,-9.306282997131348,-6.5074793569121825,-11.245244026184082,-8.972337343762801,-11.858489990234375,-9.45221199326298,-18.15318202972412,-12.700821461575526,-23.103734016418457,-18.42454933702578,-41.25691604614258,-31.125370798601306
1788707694.7624874,-7.201594352722168,-5.0812128571292465,-7.6377458572387695,-5.391313697860826,-10.185741424560547,-8.212107546961105,-10.75403118133545,-8.66111953825656,-14.839340209960938,-10.472526554990072,-20.939772605895996,-16.873227085217664,-35.779112815856934,-27.345753640207736
1788707694.9274874,-3.6328630447387695,-2.615344214320981,-3.818345308303833,-2.7346884845196446,-7.9868903160095215,-6.5320899686092355,-8.407949447631836,-6.837843221590536,-7.4512083530426025,-5.350032698840625,-16.394839763641357,-13.36993319019977,-23.84604811668396,-18.719965889040395
1788707695.0924873,-5.525132656097412,-3.9660099690544883,-5.841882228851318,-4.203405202783118,-8.823058128356934,-7.178366689318591,-9.281591415405273,-7.501677955242322,-11.36701488494873,-8.169415171837606,-18.104649543762207,-14.680044644560912,-29.471664428710938,-22.849459816398518
1788707695.2574873,-5.008429527282715,-3.5567827564337104,-5.282435894012451,-3.7748218396823887,-7.495296478271484,-6.088987664790886,-7.91533088684082,-6.418233168961284,-10.290865421295166,-7.331604596116099,-15.410627365112305,-12.50722083375217,-25.70149278640747,-19.83882542986827
1788707695.4224875,-7.539402961730957,-5.343712348609915,-7.941038608551025,-5.623933479275356,-9.53501033782959,-7.674378556618465,-10.070906639099121,-8.102269451449196,-15.480441570281982,-10.96764582788527,-19.60591697692871,-15.77664800806766,-35.08635854721069,-26.74429383595293
1788707695.5874875,-11.562187194824219,-8.09884468429403,-12.199458122253418,-8.572564728351791,-12.250755310058594,-9.725615453138513,-12.962669372558594,-10.327888301922671,-23.761645317077637,-16.671409412645822,-25.213424682617188,-20.053503755061186,-48.975069999694824,-36.72491316770701
1788707695.7524874,-13.434504508972168,-9.27362844065716,-14.02047348022461,-9.516540582681495,-14.108847618103027,-11.084661208805368,-14.89284896850586,-11.723710402739448,-27.454977989196777,-18.790169023338656,-29.001696586608887,-22.808371611544814,-56.456674575805664,-41.59854063488347
1788707695.9174874,-14.552227020263672,-9.961305398476881,-15.290247917175293,-10.466714161288941,-15.016940116882324,-11.737095262131168,-15.819952011108398,-12.37249623268562,-29.842474937438965,-20.428019559765822,-30.836892127990723,-24.10959149481679,-60.67936706542969,-44.53761105458261
1788707696.0824873,-14.218916893005371,-9.685233871267462,-14.927363395690918,-10.164832449331714,-14.643383026123047,-11.319139419550936,-15.410993576049805,-11.913679152178027,-29.14628028869629,-19.850066320599176,-30.05437660217285,-23.232818571728963,-59.20065689086914,-43.08288489232814
1788707696.2474873,-9.06205940246582,-6.164474878851875,-9.525028228759766,-6.487297719549586,-12.366477012634277,-9.586858978143036,-13.026927947998047,-10.115652427218857,-18.587087631225586,-12.651772598401461,-25.393404960632324,-19.702511405361893,-43.98049259185791,-32.354284003763354
1788707696.4124873,-3.511782646179199,-2.4048174818280357,-3.69389271736145,-2.5326737625723656,-7.831772327423096,-6.023772499793549,-8.234960556030273,-6.28284781322778,-7.205675363540649,-4.937491244400402,-16.06673288345337,-12.306620313021329,-23.27240824699402,-17.244111557421732
