stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1788557507.779072,-53.39833068847656,-44.14002944955614,-55.926753997802734,-46.13047040113124,-52.384620666503906,-45.16555748118912,-54.865421295166016,-46.97318629881048,-109.3250846862793,-90.27049985068737,-107.25004196166992,-92.1387437799996,-216.57512664794922,-182.40924363068697
1788557507.845072,-48.946109771728516,-40.83978638144675,-51.1970100402832,-42.45399061176613,-52.807289123535156,-45.80621478056411,-55.67222213745117,-48.509840403651765,-100.14311981201172,-83.29377699321287,-108.47951126098633,-94.31605518421588,-208.62263107299805,-177.60983217742876
1788557507.911072,-49.59999465942383,-41.34884581621068,-51.31816482543945,-41.60382406001581,-51.18899917602539,-44.86736712831734,-53.78564453125,-47.0278692431605,-100.91815948486328,-82.95266987622648,-104.97464370727539,-91.89523637147784,-205.89280319213867,-174.84790624770432
1788557507.977072,-48.9084358215332,-40.6734027617635,-51.36083984375,-42.7135164827469,-47.99946594238281,-41.961694030023715,-49.89046859741211,-42.58312655961222,-100.2692756652832,-83.3869192445104,-97.88993453979492,-84.54482058963593,-198.15921020507812,-167.93173983414633
1788557508.043072,-41.834712982177734,-34.64751937478293,-43.80076599121094,-36.109218433905795,-43.919761657714844,-38.38909037675197,-46.169189453125,-40.277140026959515,-85.63547897338867,-70.75673780868873,-90.08895111083984,-78.6662304037115,-175.72443008422852,-149.42296821240024
1788557508.1090722,-39.325714111328125,-32.41193690392873,-41.23939514160156,-33.90606392832629,-40.16697692871094,-34.902845739925716,-42.267356872558594,-36.70342026179153,-80.56510925292969,-66.31800083225502,-82.43433380126953,-71.60626600171724,-162.99944305419922,-137.92426683397227
1788557508.1750722,-37.282623291015625,-31.433589500500545,-39.03377914428711,-32.72932122928627,-36.359092712402344,-31.66459087801331,-38.128746032714844,-33.008019962228374,-76.31640243530273,-64.16291072978682,-74.48783874511719,-64.67261084024169,-150.80424118041992,-128.8355215700285
1788557508.2410722,-32.6927375793457,-26.944757955558327,-34.219505310058594,-28.03834994581877,-34.5295295715332,-30.202311862004148,-36.24585723876953,-31.54030406502666,-66.9122428894043,-54.983107901377096,-70.77538681030273,-61.74261592703081,-137.68762969970703,-116.72572382840791
1788557508.3070722,-31.223169326782227,-25.4582767657191,-32.694602966308594,-26.51444750783426,-32.65571594238281,-28.481242126146913,-34.28171920776367,-29.74011385573914,-63.91777229309082,-51.972724273553354,-66.93743515014648,-58.22135598188605,-130.8552074432373,-110.1940802554394
1788557508.3730721,-30.268468856811523,-24.997028576604805,-31.718280792236328,-26.062384426059715,-31.03949546813965,-26.83995879207373,-32.60594177246094,-28.058409524098057,-61.98674964904785,-51.05941300266452,-63.645437240600586,-54.89836831617178,-125.63218688964844,-105.95778131883631
1788557508.4390721,-29.955516815185547,-25.421169429093002,-31.416887283325195,-26.54129825308754,-30.504770278930664,-26.723996120480464,-32.05781173706055,-27.950822607971354,-61.37240409851074,-51.962467682180545,-62.56258201599121,-54.67481872845182,-123.93498611450195,-106.63728641063236
1788557508.4720721,-28.015636444091797,-23.77962427630201,-29.356718063354492,-24.768154823660264,-30.048311233520508,-26.66639505525217,-31.635454177856445,-27.99486468714877,-57.37235450744629,-48.54777909996227,-61.68376541137695,-54.661259742400944,-119.05611991882324,-103.20903884236321
1788557508.505072,-28.257909774780273,-23.98379548056582,-29.643539428710938,-25.041968482881153,-30.389015197753906,-27.447799422577027,-31.965181350708008,-28.74620245430464,-57.90144920349121,-49.02576396344698,-62.354196548461914,-56.19400187688167,-120.25564575195312,-105.21976584032865
1788557508.538072,-27.820266723632812,-23.79181220466383,-29.170923233032227,-24.80763846773031,-29.784730911254883,-26.915935668054026,-31.305402755737305,-28.131641040103904,-56.99118995666504,-48.59945067239414,-61.09013366699219,-55.04757670815793,-118.08132362365723,-103.64702738055207
1788557508.703072,-27.02065658569336,-22.95783540841206,-28.4149112701416,-24.08651172453747,-29.35272216796875,-26.565724580027805,-30.6876277923584,-27.243200286759954,-55.43556785583496,-47.044347132949525,-60.04034996032715,-53.80892486678776,-115.47591781616211,-100.85327199973729
1788557508.868072,-24.448488235473633,-20.638432424183453,-25.697542190551758,-21.62409334957691,-27.594520568847656,-24.665286598384412,-29.082395553588867,-25.919601565085582,-50.14603042602539,-42.26252577376036,-56.67691612243652,-50.58488816347,-106.82294654846191,-92.84741393723036
1788557509.033072,-23.055700302124023,-19.611563559650808,-24.19756507873535,-20.486854412510986,-25.925432205200195,-23.302017258491396,-27.275745391845703,-24.401115815892858,-47.253265380859375,-40.0984179721618,-53.2011775970459,-47.703133074384255,-100.45444297790527,-87.80155104654605
1788557509.1980722,-23.15774154663086,-19.060609669046986,-24.41878890991211,-20.13884886555029,-25.08120346069336,-22.36654681835532,-26.204551696777344,-22.85667088635553,-47.57653045654297,-39.19945853459728,-51.2857551574707,-45.22321770471085,-98.86228561401367,-84.42267623930812
1788557509.3630722,-18.740467071533203,-15.510780901216043,-19.719287872314453,-16.198086578750853,-20.612201690673828,-18.039795294076434,-21.717321395874023,-19.000764004110827,-38.459754943847656,-31.708867479966898,-42.32952308654785,-37.04055929818726,-80.78927803039551,-68.74942677815416
1788557509.528072,-15.789141654968262,-13.07326605910798,-16.557100296020508,-13.725049253560167,-16.687772750854492,-14.508056653897679,-17.549283981323242,-15.231624154577316,-32.34624195098877,-26.798315312668144,-34.237056732177734,-29.739680808474994,-66.5832986831665,-56.53799612114314
1788557509.693072,-14.309194564819336,-11.932122411849214,-15.012182235717773,-12.50702397169122,-14.186132431030273,-12.334141535554306,-14.931510925292969,-12.993115074947244,-29.32137680053711,-24.439146383540432,-29.117643356323242,-25.32725661050155,-58.43902015686035,-49.76640299404198
1788557509.858072,-14.765539169311523,-11.927242888145093,-15.545721054077148,-12.620341362318307,-13.898210525512695,-11.72254636073056,-14.668736457824707,-12.43892999775851,-30.311260223388672,-24.5475842504634,-28.566946983337402,-24.161476358489068,-58.878207206726074,-48.70906060895247
1788557510.023072,-12.97852897644043,-10.45812000699681,-13.783686637878418,-11.31516187052209,-11.986297607421875,-10.10608045288281,-12.578169822692871,-10.574119111321012,-26.762215614318848,-21.773281877518897,-24.564467430114746,-20.680199564203825,-51.326683044433594,-42.45348144172272
1788557510.188072,-15.017078399658203,-12.187392459980595,-15.738636016845703,-12.745805389426453,-13.997386932373047,-12.122594947936028,-14.652020454406738,-12.783969324333963,-30.755714416503906,-24.933197849407048,-28.649407386779785,-24.90656427226999,-59.40512180328369,-49.83976212167704
1788557510.3530722,-17.638818740844727,-14.28146678794769,-18.501739501953125,-14.95705169228489,-16.92607879638672,-14.28638213419728,-17.796409606933594,-15.002044452097742,-36.14055824279785,-29.238518480232578,-34.72248840332031,-29.288426586295024,-70.86304664611816,-58.5269450665276
1788557510.5180721,-18.326549530029297,-15.071117135365764,-19.25452995300293,-15.824137798526987,-18.923477172851562,-17.00504851980656,-19.93004035949707,-17.906803129696325,-37.58107948303223,-30.89525493389275,-38.85351753234863,-34.911851649502886,-76.43459701538086,-65.80710658339564
1788557510.683072,-18.382946014404297,-15.203089187407631,-19.302268981933594,-15.923638116199218,-20.01097869873047,-17.32012725942174,-21.266141891479492,-18.660737728877336,-37.68521499633789,-31.12672730360685,-41.27712059020996,-35.980864988299075,-78.96233558654785,-67.10759229190592
1788557510.848072,-18.479768753051758,-15.702343889868875,-19.427032470703125,-16.478294099507004,-20.959007263183594,-18.89458371538794,-22.093608856201172,-19.89252936357193,-37.90680122375488,-32.18063798937588,-43.052616119384766,-38.78711307895988,-80.95941734313965,-70.96775106833576
1788557511.013072,-17.314449310302734,-14.619577862625388,-18.197284698486328,-15.32465968609713,-19.64349365234375,-17.450193719448617,-20.6966609954834,-18.338092522599528,-35.51173400878906,-29.94423754872252,-40.34015464782715,-35.788286242048144,-75.85188865661621,-65.73252379077067
1788557511.178072,-14.11413288116455,-11.897217738813271,-14.857194900512695,-12.512712649455995,-18.01067543029785,-16.11129971130975,-19.006153106689453,-16.990491574823512,-28.971327781677246,-24.409930388269267,-37.016828536987305,-33.10179128613326,-65.98815631866455,-57.51172167440253
1788557511.3430722,-6.544013023376465,-5.41142367602548,-6.899731636047363,-5.706663523275238,-14.334773063659668,-12.860262762689198,-15.13850212097168,-13.592334102735226,-13.443744659423828,-11.118087199300717,-29.473275184631348,-26.452596865424425,-42.917019844055176,-37.57068406472514
1788557511.5080721,-1.8174214363098145,-1.5128887230618606,-1.9122694730758667,-1.5873758973911778,-7.357614517211914,-6.459098389131042,-7.7605695724487305,-6.8747366311722935,-3.729690909385681,-3.1002646204530384,-15.118184089660645,-13.333835020303336,-18.847874999046326,-16.434099640756376
1788557511.673072,0.47298797965049744,0.3902331628416904,0.4311712980270386,0.35385682502601046,-3.0254180431365967,-2.635279689860066,-3.188427686691284,-2.7783475438887577,0.904159277677536,0.7440899878677009,-6.213845729827881,-5.413627233748824,-5.309686452150345,-4.669537245881123
1788557511.838072,2.7902214527130127,2.304097704422159,2.9304823875427246,2.4229746738643305,1.0712720155715942,0.919781567443245,1.1275869607925415,0.9694246413585778,5.720703840255737,4.72707237828649,2.1988589763641357,1.8892062088018227,7.919562816619873,6.6162785870883125
1788557512.003072,2.210200309753418,1.7918324178921872,2.331895589828491,1.907635332039192,1.5014251470565796,1.2779747786414493,1.5876613855361938,1.3638702786292323,4.542095899581909,3.6994677499313795,3.0890865325927734,2.6418450572706815,7.631182432174683,6.341312807202061
1788557512.168072,3.46400785446167,2.807141164286985,3.640486478805542,2.9558270922471577,3.178553819656372,2.698178770169225,3.341977119445801,2.838678713628443,7.104494333267212,5.762968256534142,6.520530939102173,5.536857483797668,13.625025272369385,11.29982574033181
1788557512.3330722,1.9533168077468872,1.574003081093359,2.0515003204345703,1.6568838327241582,1.958885908126831,1.6520159714608973,2.0660576820373535,1.748475546322276,4.0048171281814575,3.230886913817517,4.024943590164185,3.4004915177831734,8.029760718345642,6.631378431600691
1788557512.4980721,2.6425282955169678,2.1306388248693753,2.7747342586517334,2.2408171027196087,1.5979315042495728,1.34493563596279,1.6819995641708374,1.4184032651936542,5.417262554168701,4.371455927588984,3.27993106842041,2.763338901156444,8.697193622589111,7.134794828745429
1788557512.663072,8.403044700622559,7.015598202609453,8.835163116455078,7.4019021115921335,5.286294460296631,4.566459360225128,5.5743560791015625,4.833908512674988,17.238207817077637,14.417500314201586,10.860650539398193,9.400367872900116,28.09885835647583,23.817868187101702
1788557512.828072,17.979080200195312,15.009906065570837,18.959203720092773,15.936134913430434,13.327842712402344,11.791063307658161,14.089495658874512,12.552064420801074,36.938283920288086,30.94604097900127,27.417338371276855,24.343127728459237,64.35562229156494,55.289168707460504
1788557512.993072,32.235225677490234,26.57781380695727,33.948123931884766,28.07800600499006,23.54122543334961,20.931202345178598,24.856184005737305,22.176289143647963,66.183349609375,54.655819811947325,48.397409439086914,43.10749148882656,114.58075904846191,97.76331130077389
1788557513.158072,41.960533142089844,34.773032541765495,44.255279541015625,36.82930392412052,31.854890823364258,27.64404568731076,33.70342254638672,29.36875826683628,86.21581268310547,71.60233646588601,65.55831336975098,57.012803954147046,151.77412605285645,128.61514042003307
1788557513.323072,48.912384033203125,41.718727494235175,51.63577651977539,44.30908036608555,41.364463806152344,37.012175413816635,43.409141540527344,38.58563327676288,100.54816055297852,86.02780786032073,84.77360534667969,75.59780869057951,185.3217658996582,161.62561655090025
1788557513.4880722,58.02232360839844,49.01661055857021,61.26603698730469,52.07142812103174,49.97956466674805,44.98324267482032,52.893375396728516,47.889087649331366,119.28836059570312,101.08803867960194,102.87294006347656,92.87233032415168,222.1613006591797,193.9603690037536
1788557513.653072,69.0571060180664,58.95971534917796,72.8367691040039,62.59925625841082,59.291709899902344,53.29824756474533,62.73210525512695,56.796683781214725,141.8938751220703,121.55897160758877,122.0238151550293,110.09493134596005,263.9176902770996,231.65390295354882
1788557513.818072,78.52890014648438,65.86536560540992,83.08091735839844,70.452444503681,69.1257095336914,61.327532716819356,73.32225799560547,65.8004472579116,161.6098175048828,136.3178101090909,142.44796752929688,127.12797997473095,304.0577850341797,263.44579008382186
1788557513.983072,88.05726623535156,74.34608375588952,93.07233428955078,79.55771295798392,80.00194549560547,70.85881739943324,84.80186462402344,76.12187306116697,181.12960052490234,153.90379671387345,164.8038101196289,146.98069046060021,345.93341064453125,300.88448717447363
1788557514.148072,96.7492446899414,82.18166966867996,102.02236938476562,87.57510883703173,89.8355484008789,81.66697541388272,94.81643676757812,87.06939794386855,198.77161407470703,169.75677850571168,184.65198516845703,168.7363733577513,383.42359924316406,338.49315186346297
1788557514.313072,100.48511505126953,85.49253863164157,107.07759857177734,93.54515789918347,93.1664047241211,82.9999544230472,99.53121948242188,91.19048039662248,207.56271362304688,179.03769653082503,192.69762420654297,174.1904348196697,400.26033782958984,353.2281313504947
1788557514.4780722,102.59841918945312,86.22233790192844,108.38294219970703,92.3154965022479,96.23440551757812,84.68849608425748,101.80908966064453,90.6765725326604,210.98136138916016,178.53783440417635,198.04349517822266,175.36506861691788,409.0248565673828,353.90290302109423
1788557514.6430721,110.77658081054688,96.02667162792937,116.89501190185547,102.71547918359978,102.44352722167969,91.4590485080757,108.34396362304688,97.95402076073553,227.67159271240234,198.74215081152914,210.78749084472656,189.41306926881123,438.4590835571289,388.15522008034037
1788557514.808072,111.56817626953125,94.26082697321384,117.674560546875,100.4564073992251,103.78047180175781,91.93446378457148,109.97606658935547,98.82843081757238,229.24273681640625,194.71723437243895,213.75653839111328,190.76289460214386,442.99927520751953,385.48012897458284
1788557514.973072,115.68628692626953,97.60785277645087,122.56685638427734,105.10137635317751,106.69483184814453,94.63703621443268,113.28079986572266,102.13765020349052,238.25314331054688,202.7092291296284,219.9756317138672,196.7746864179232,458.22877502441406,399.4839155475516
1788557515.138072,123.63866424560547,105.16354637570615,131.8967742919922,114.9527397636961,114.001953125,102.67171229509877,121.08340454101562,110.85260753935908,255.53543853759766,220.11628613940223,235.08535766601562,213.52431983445786,490.6207962036133,433.6406059738601
1788557515.303072,132.4593505859375,114.82383159561246,139.53460693359375,121.87275098728047,118.4218521118164,107.17688495090053,125.079833984375,114.05779069564349,271.99395751953125,236.69658258289292,243.5016860961914,221.23467564654402,515.4956436157227,457.93125822943693
1788557515.468072,139.57327270507812,119.7825110191628,148.40408325195312,129.51665819254364,126.35115051269531,114.29499638870459,134.63946533203125,123.89668384824627,287.97735595703125,249.29916921170644,260.99061584472656,238.19168023695084,548.9679718017578,487.4908494486573
1788557515.6330721,155.55772399902344,135.56520917189724,165.33245849609375,146.48944679671274,135.53172302246094,123.16246383018708,144.4564208984375,133.47895205555548,320.8901824951172,282.05465596860995,279.98814392089844,256.64141588574256,600.8783264160156,538.6960718543526
1788557515.798072,168.93374633789062,150.15075121830378,179.83128356933594,163.28831875347396,145.0873565673828,131.99355201535923,154.59591674804688,142.75748461008598,348.76502990722656,313.4390699717777,299.6832733154297,274.7510366254452,648.4483032226562,588.1901065972229
1788557515.963072,183.16029357910156,163.2216800323999,194.56256103515625,176.71674621993668,162.0566864013672,150.36220008724172,172.52957153320312,163.15919836050398,377.7228546142578,339.93842625233657,334.5862579345703,313.5213984477457,712.3091125488281,653.4598247000822
1788557516.128072,197.3522491455078,175.78668948648368,210.27188110351562,191.87842771807792,176.02713012695312,162.00263438417258,187.70562744140625,176.61265981947417,407.62413024902344,367.6651172045616,363.7327575683594,338.6152942036467,771.3568878173828,706.2804114082084
1788557516.293072,222.01681518554688,199.88632673069185,236.23484802246094,217.75875749041523,193.9037628173828,183.09871985732678,206.4805908203125,199.8116152373369,458.2516632080078,417.6450842211071,400.3843536376953,382.91033509466365,858.6360168457031,800.5554193157707
1788557516.458072,233.34555053710938,211.37954299084822,249.20458984375,232.0997544715665,217.58621215820312,201.12605957904952,233.26052856445312,221.6993152019496,482.5501403808594,443.4792974624147,450.84674072265625,422.82537478099914,933.3968811035156,866.3046722434138
1788557516.6230721,251.31459045410156,235.4282626777841,265.45819091796875,252.3885784062368,234.0500946044922,218.992294055608,252.3441162109375,243.5183735723563,516.7727813720703,487.8168410840209,486.3942108154297,462.51066762796427,1003.1669921875,950.3275087119852
1788557516.788072,214.7421875,191.99494792332604,233.7571258544922,217.53230101215578,223.3767547607422,209.46630201429,243.84439086914062,237.900444315227,448.4993133544922,409.5272489354818,467.2211456298828,447.366746329517,915.720458984375,856.8939952649988
1788557516.953072,197.16844177246094,182.94782611053367,204.2527313232422,187.45510894798178,219.40806579589844,218.8575400666094,229.97451782226562,224.96493909969206,401.4211730957031,370.4029350585155,449.38258361816406,443.8224791663015,850.8037567138672,814.225414224817
1788557517.118072,149.32080078125,136.65774849020306,155.8024444580078,141.48316393923707,170.3312530517578,166.11293905243448,178.3754425048828,171.97832919276007,305.1232452392578,278.14091242944016,348.7066955566406,338.09126824519456,653.8299407958984,616.2321806746347
1788557517.283072,71.88944244384766,64.88365448012823,76.57112121582031,69.69177818004474,90.72010040283203,85.4361567123911,97.044677734375,92.08477201606229,148.46056365966797,134.57543266017296,187.76477813720703,177.52092872845338,336.225341796875,312.09636138862635
1788557517.448072,4.984076023101807,4.519933474761966,4.97160005569458,4.480252630487326,26.46563148498535,25.06173359732644,27.840665817260742,26.037045130562223,9.955676078796387,9.000186105249291,54.306297302246094,51.098778727888664,64.26197338104248,60.098964833137956
1788557517.6130722,-27.031883239746094,-24.447800727506788,-28.53725814819336,-25.667440138911935,-15.93780517578125,-14.995065672594334,-16.865713119506836,-15.784662305931144,-55.56914138793945,-50.11524086641872,-32.803518295288086,-30.77972797852548,-88.37265968322754,-80.8949688449442
1788557517.778072,-34.86863708496094,-31.222059445046888,-36.71412658691406,-32.66325596316612,-26.587629318237305,-24.74037083822304,-28.101255416870117,-26.013453195905477,-71.582763671875,-63.88531540821301,-54.68888473510742,-50.75382403412851,-126.27164840698242,-114.63913944234153
1788557517.943072,-39.13288879394531,-34.83135120300899,-40.685325622558594,-35.413848074094986,-27.714906692504883,-25.25101643937828,-29.394437789916992,-26.833658174314873,-79.8182144165039,-70.24519927710398,-57.109344482421875,-52.08467461369315,-136.92755889892578,-122.32987389079713
1788557518.108072,-47.10635757446289,-40.18026504350084,-49.66997146606445,-42.396762251721995,-38.502079010009766,-34.199441102540156,-40.799652099609375,-36.430719585009996,-96.77632904052734,-82.57702729522283,-79.30173110961914,-70.63016068755016,-176.07806015014648,-153.207187982773
1788557518.273072,-47.311824798583984,-39.848999672903744,-49.86704635620117,-42.07109470439564,-37.227325439453125,-32.185621407048686,-39.743587493896484,-34.983051370487615,-97.17887115478516,-81.92009437729939,-76.97091293334961,-67.1686727775363,-174.14978408813477,-149.0887671548357
1788557518.438072,-50.579681396484375,-42.439139777132276,-53.290138244628906,-44.818703123224765,-42.75994110107422,-37.12776620275769,-45.181434631347656,-39.37996922942248,-103.86981964111328,-87.25784290035705,-87.94137573242188,-76.50773543218017,-191.81119537353516,-163.76557833253722
1788557518.603072,-58.317813873291016,-48.76223896937377,-61.0792236328125,-50.744443488492905,-52.91508865356445,-45.82372273859388,-55.87831497192383,-48.520459041249104,-119.39703750610352,-99.50668245786667,-108.79340362548828,-94.34418177984298,-228.1904411315918,-193.85086423770966
1788557518.7680721,-66.46916198730469,-56.80746422588373,-69.16460418701172,-58.100242776570724,-60.856109619140625,-52.316084950772265,-65.18156433105469,-57.27896145898291,-135.6337661743164,-114.90770700245446,-126.03767395019531,-109.59504640975518,-261.6714401245117,-224.50275341220964
1788557518.933072,-76.76542663574219,-65.95640566584682,-80.44830322265625,-68.58238064748161,-71.76889038085938,-65.60272266802593,-75.22400665283203,-68.03905482385254,-157.21372985839844,-134.53878631332844,-146.9928970336914,-133.64177749187849,-304.20662689208984,-268.18056380520693
1788557519.098072,-86.23088073730469,-74.04814827542396,-90.27985382080078,-76.89867791725922,-77.56082153320312,-70.55861871067002,-80.43855285644531,-71.25705999497677,-176.51073455810547,-150.94682619268318,-157.99937438964844,-141.8156787056468,-334.5101089477539,-292.76250489833
1788557519.263072,-101.04959106445312,-86.9061913128684,-105.77845764160156,-90.07970718396717,-95.15332794189453,-87.40358354130315,-99.91328430175781,-90.90687286686762,-206.8280487060547,-176.98589849683557,-195.06661224365234,-178.31045640817075,-401.89466094970703,-355.2963549050063
1788557519.428072,-126.76834869384766,-114.03990359301147,-132.89556884765625,-118.37246407952641,-115.71773529052734,-107.95374163309432,-121.6533203125,-112.58618607339365,-259.6639175415039,-232.41236767253787,-237.37105560302734,-220.53992770648796,-497.03497314453125,-452.9522953790258
1788557519.593072,-148.85325622558594,-133.6859431402349,-154.9732208251953,-136.77947973135912,-140.01756286621094,-132.86933273099413,-146.58953857421875,-137.15893706369675,-303.82647705078125,-270.465422871594,-286.6071014404297,-270.0282697946909,-590.4335784912109,-540.4936926662849
1788557519.7580721,-182.5677490234375,-166.5397371538349,-190.37843322753906,-170.98836180507803,-164.4169921875,-156.48412854981237,-171.92210388183594,-161.16743982229062,-372.94618225097656,-337.5280989589129,-336.33909606933594,-317.651568372103,-709.2852783203125,-655.1796673310159
1788557519.923072,-212.8088836669922,-196.1915171468189,-221.86570739746094,-201.61971577547118,-192.63299560546875,-184.51448478475234,-198.79981994628906,-185.10102519293662,-434.6745910644531,-397.81123292229006,-391.4328155517578,-369.61550997768893,-826.1074066162109,-767.426742899979
1788557520.088072,-239.83482360839844,-225.65770132801248,-248.4024200439453,-228.43682624343458,-216.66851806640625,-210.4705884866239,-224.92898559570312,-213.54063788172903,-488.23724365234375,-454.0945275714471,-441.5975036621094,-424.01122636835294,-929.8347473144531,-878.1057539398
1788557520.253072,-262.8949279785156,-245.1981714412285,-277.32080078125,-258.02051716801884,-239.50657653808594,-228.27296829070485,-252.3358154296875,-239.11358893950344,-540.2157287597656,-503.21868860924735,-491.84239196777344,-467.38655723020827,-1032.058120727539,-970.6052458394556
1788557520.418072,-293.9305725097656,-284.2622681996542,-305.4307556152344,-289.51491664562474,-262.74749755859375,-255.60002158194945,-275.01959228515625,-263.9962598157117,-599.361328125,-573.777184845279,-537.76708984375,-519.5962813976612,-1137.12841796875,-1093.3734662429401
1788557520.583072,-301.9391784667969,-292.0480728111876,-310.5719909667969,-291.73111208286605,-275.96600341796875,-273.07201080976716,-284.55059814453125,-273.19887783110323,-612.5111694335938,-583.7791848940536,-560.5166015625,-546.2708886408705,-1173.0277709960938,-1130.0500735349242
1788557520.748072,-305.8649597167969,-295.7169162721267,-319.5000305175781,-304.4444694450128,-288.9151306152344,-288.91670440448246,-299.5286865234375,-291.426739446058,-625.364990234375,-600.1613857171395,-588.4438171386719,-580.3434438505404,-1213.8088073730469,-1180.50482956768
1788557520.913072,-308.75177001953125,-299.0536535458986,-323.7780456542969,-310.60279566066544,-290.6269836425781,-287.57770715999163,-305.7680358886719,-299.8699418656885,-632.5298156738281,-609.656449206564,-596.39501953125,-587.4476490256801,-1228.9248352050781,-1197.1040982322443
1788557521.078072,-298.7835693359375,-283.9848217879363,-309.65411376953125,-288.62885621048366,-283.93731689453125,-279.83286866172705,-296.2353515625,-287.0172640955146,-608.4376831054688,-572.6136779984199,-580.1726684570312,-566.8501327572417,-1188.6103515625,-1139.4638107556616
1788557521.243072,-291.8511962890625,-274.8183907825308,-306.0924987792969,-285.9721715798243,-279.99603271484375,-275.5346045297575,-293.08447265625,-284.2518940463392,-597.9436950683594,-560.7905623623551,-573.0805053710938,-559.7864985760966,-1171.0242004394531,-1120.5770609384517
1788557521.408072,-280.3919982910156,-267.900135840107,-290.08319091796875,-270.8764378771754,-275.36138916015625,-276.55110844218234,-286.1259765625,-280.80054329574085,-570.4751892089844,-538.7765737172824,-561.4873657226562,-557.3516517379232,-1131.9625549316406,-1096.1282254552057
1788557521.573072,-264.50274658203125,-253.03768161073944,-273.09393310546875,-254.52654604024056,-253.68260192871094,-249.75253561739314,-262.0069580078125,-250.95068174865122,-537.5966796875,-507.56422765098,-515.6895599365234,-500.7032173660443,-1053.2862396240234,-1008.2674450170243
1788557521.738072,-244.2205047607422,-226.42663383332683,-251.87913513183594,-227.95792741984735,-240.42056274414062,-234.2865962761867,-248.89566040039062,-236.72438785171406,-496.0996398925781,-454.3845612531742,-489.31622314453125,-471.01098412790077,-985.4158630371094,-925.395545381075
1788557521.903072,-243.6768035888672,-228.75029148920424,-256.2872619628906,-239.3620578391937,-231.6399383544922,-223.46765189528884,-244.0210418701172,-234.05964484258266,-499.9640655517578,-468.11234932839795,-475.6609802246094,-457.5272967378715,-975.6250457763672,-925.6396460662695
1788557522.068072,-222.20875549316406,-208.5595734951755,-230.38121032714844,-211.65629687077822,-211.12220764160156,-204.74568862603272,-219.3546142578125,-208.32330898338125,-452.5899658203125,-420.2158703659537,-430.47682189941406,-413.06899760941394,-883.0667877197266,-833.2848679753677
1788557522.233072,-211.57896423339844,-197.22497461359382,-223.03709411621094,-207.2249405607064,-206.86215209960938,-200.83242267375,-217.97293090820312,-210.20818444818394,-434.6160583496094,-404.4499151743002,-424.8350830078125,-411.04060712193393,-859.4511413574219,-815.4905222962341
1788557522.398072,-200.63754272460938,-186.3266572096549,-211.86138916015625,-196.39842198082766,-199.2958221435547,-193.66993021443605,-210.87637329101562,-204.40351101573626,-412.4989318847656,-382.7250791904826,-410.1721954345703,-398.0734412301723,-822.6711273193359,-780.7985204206549
1788557522.563072,-177.85357666015625,-162.99640949457103,-185.17015075683594,-166.9099458737778,-184.99923706054688,-179.5702183705468,-193.30633544921875,-184.68440552782297,-363.0237274169922,-329.90635536834884,-378.3055725097656,-364.2546238983698,-741.3292999267578,-694.1609792667186
1788557522.728072,-166.71157836914062,-152.74222036184472,-174.2213134765625,-157.63882924078013,-166.92657470703125,-160.80607234016992,-173.45884704589844,-163.725356634838,-340.9328918457031,-310.38104960262484,-340.3854217529297,-324.5314289750079,-681.3183135986328,-634.9124785776328
1788557522.8930721,-146.74752807617188,-133.9839143007739,-153.01080322265625,-137.53519307454076,-149.28085327148438,-144.41657512394755,-156.1471710205078,-148.7736752763442,-299.7583312988281,-271.51910737531466,-305.4280242919922,-293.19025040029175,-605.1863555908203,-564.7093577756063
1788557523.058072,-122.74212646484375,-111.97476071807321,-128.0153350830078,-114.93730642737785,-130.4054718017578,-126.3206702220847,-136.4397735595703,-130.1170220053874,-250.75746154785156,-226.91206714545106,-266.8452453613281,-256.4376922274721,-517.6027069091797,-483.34975937292313
