scenario,series,alpha_rad_or_coefficient,value
ours_mu_0.7,rear,0.041206030150753775,552.5299199591151
ours_mu_0.7,rear,0.043216080402010054,577.2188219394252
ours_mu_0.7,rear,0.04522613065326633,601.5671133908885
ours_mu_0.7,rear,0.04723618090452264,625.5574257365477
ours_mu_0.7,rear,0.04924623115577892,649.1728111915698
ours_mu_0.7,rear,0.0512562814070352,672.3968459915576
ours_mu_0.7,rear,0.05326633165829148,695.2137316044457
ours_mu_0.7,rear,0.055276381909547756,717.608392334822
ours_mu_0.7,rear,0.057286432160804035,739.5665678254464
ours_mu_0.7,rear,0.059296482412060314,761.0748990870702
ours_mu_0.7,rear,0.06130653266331659,782.1210068402866
ours_mu_0.7,rear,0.06331658291457287,802.6935611272353
ours_mu_0.7,rear,0.06532663316582915,822.7823413412833
ours_mu_0.7,rear,0.06733668341708543,842.3782860236952
ours_mu_0.7,rear,0.06934673366834171,861.4735319821577
ours_mu_0.7,rear,0.07135678391959799,880.0614424912857
ours_mu_0.7,rear,0.07336683417085427,898.1366245347227
ours_mu_0.7,rear,0.07537688442211055,915.6949352374284
ours_mu_0.7,rear,0.07738693467336683,932.7334778111475
ours_mu_0.7,rear,0.07939698492462316,949.2505874924955
ours_mu_0.7,rear,0.08140703517587944,965.245808089032
ours_mu_0.7,rear,0.08341708542713572,980.7198598623592
ours_mu_0.7,rear,0.085427135678392,995.6745995676976
ours_mu_0.7,rear,0.08743718592964828,1010.1129735364469
ours_mu_0.7,rear,0.08944723618090455,1024.0389647323352
ours_mu_0.7,rear,0.09145728643216083,1037.4575347341042
ours_mu_0.7,rear,0.09346733668341711,1050.3745615998066
ours_mu_0.7,rear,0.09547738693467339,1062.7967745517528
ours_mu_0.7,rear,0.09748743718592967,1074.7316863891795
ours_mu_0.7,rear,0.09949748743718595,1086.1875244903101
ours_mu_0.7,rear,0.10150753768844223,1097.173161209106
ours_mu_0.7,rear,0.10351758793969851,1107.6980444072053
ours_mu_0.7,rear,0.10552763819095479,1117.7721287907025
ours_mu_0.7,rear,0.10753768844221107,1127.4058086467624
ours_mu_0.7,rear,0.10954773869346734,1136.6098524986683
ours_mu_0.7,rear,0.11155778894472362,1145.3953401215485
ours_mu_0.7,rear,0.1135678391959799,1153.7736022862784
ours_mu_0.7,rear,0.11557788944723618,1161.756163527221
ours_mu_0.7,rear,0.11758793969849246,1169.3546881615573
ours_mu_0.7,rear,0.11959798994974874,1176.580929724794
ours_mu_0.7,rear,0.12160804020100507,1183.4466839291442
ours_mu_0.7,rear,0.12361809045226135,1189.9637451992578
ours_mu_0.7,rear,0.12562814070351763,1196.1438667933608
ours_mu_0.7,rear,0.1276381909547739,1201.9987244772838
ours_mu_0.7,rear,0.1296482412060302,1207.539883684027
ours_mu_0.7,rear,0.13165829145728647,1212.7787700621423
ours_mu_0.7,rear,0.13366834170854275,1217.726643292094
ours_mu_0.7,rear,0.13567839195979903,1222.3945740304478
ours_mu_0.7,rear,0.1376884422110553,1226.793423826895
ours_mu_0.7,rear,0.13969849246231159,1230.9338278482776
ours_mu_0.7,rear,0.14170854271356786,1234.8261802365464
ours_mu_0.7,rear,0.14371859296482414,1238.4806219234795
ours_mu_0.7,rear,0.14572864321608042,1241.907030723647
ours_mu_0.7,rear,0.1477386934673367,1245.1150135280898
ours_mu_0.7,rear,0.14974874371859298,1248.1139004241213
ours_mu_0.7,rear,0.15175879396984926,1250.912740571236
ours_mu_0.7,rear,0.15376884422110554,1253.5202996689547
ours_mu_0.7,rear,0.15577889447236182,1255.9450588593254
ours_mu_0.7,rear,0.1577889447236181,1258.1952149144245
ours_mu_0.7,rear,0.15979899497487438,1260.2786815673815
ours_mu_0.7,rear,0.16180904522613065,1262.203091853957
ours_mu_0.7,rear,0.16381909547738693,1263.975801340407
ours_mu_0.7,rear,0.16582914572864327,1265.603892122087
ours_mu_0.7,rear,0.16783919597989955,1267.0941774859043
ours_mu_0.7,rear,0.16984924623115583,1268.4532071382048
ours_mu_0.7,rear,0.1718592964824121,1269.6872729079003
ours_mu_0.7,rear,0.17386934673366838,1270.8024148425618
ours_mu_0.7,rear,0.17587939698492466,1271.804427622764
ours_mu_0.7,rear,0.17788944723618094,1272.6988672271398
ours_mu_0.7,rear,0.17989949748743722,1273.491057787368
ours_mu_0.7,rear,0.1819095477386935,1274.1860985786684
ours_mu_0.7,rear,0.18391959798994978,1274.7888710972998
ours_mu_0.7,rear,0.18592964824120606,1275.304046182057
ours_mu_0.7,rear,0.18793969849246234,1275.7360911418568
ours_mu_0.7,rear,0.18994974874371862,1276.0892768561869
ours_mu_0.7,rear,0.1919597989949749,1276.3676848194862
ours_mu_0.7,rear,0.19396984924623117,1276.5752141044645
ours_mu_0.7,rear,0.19597989949748745,1276.715588222933
ours_mu_0.7,rear,0.19798994974874373,1276.7923618659672
ours_mu_0.7,rear,0.2,1276.8089275081536
Baseline-NN-MSE_mu_0.7,rear,-0.2,-1127.0978408550827
Baseline-NN-MSE_mu_0.7,rear,-0.19798994974874373,-1126.3724989083496
Baseline-NN-MSE_mu_0.7,rear,-0.19597989949748745,-1125.588049880108
Baseline-NN-MSE_mu_0.7,rear,-0.19396984924623117,-1124.7419388643268
Baseline-NN-MSE_mu_0.7,rear,-0.1919597989949749,-1123.8315085289794
Baseline-NN-MSE_mu_0.7,rear,-0.18994974874371862,-1122.853995477906
Baseline-NN-MSE_mu_0.7,rear,-0.1879396984924623,-1121.806526540661
Baseline-NN-MSE_mu_0.7,rear,-0.18592964824120603,-1120.6861149959652
Baseline-NN-MSE_mu_0.7,rear,-0.18391959798994975,-1119.4896567354222
Baseline-NN-MSE_mu_0.7,rear,-0.18190954773869347,-1118.213926375303
Baseline-NN-MSE_mu_0.7,rear,-0.1798994974874372,-1116.855573325454
Baseline-NN-MSE_mu_0.7,rear,-0.17788944723618091,-1115.4111178257579
Baseline-NN-MSE_mu_0.7,rear,-0.17587939698492464,-1113.87694696207
Baseline-NN-MSE_mu_0.7,rear,-0.17386934673366836,-1112.2493106751926
Baseline-NN-MSE_mu_0.7,rear,-0.17185929648241208,-1110.5243177782024
Baseline-NN-MSE_mu_0.7,rear,-0.1698492462311558,-1108.6979319993738
Baseline-NN-MSE_mu_0.7,rear,-0.1678391959798995,-1106.7659680699956
Baseline-NN-MSE_mu_0.7,rear,-0.1658291457286432,-1104.7240878786035
Baseline-NN-MSE_mu_0.7,rear,-0.16381909547738693,-1102.567796715525
Baseline-NN-MSE_mu_0.7,rear,-0.16180904522613065,-1100.2924396341753
Baseline-NN-MSE_mu_0.7,rear,-0.15979899497487438,-1097.8931979582512
Baseline-NN-MSE_mu_0.7,rear,-0.1577889447236181,-1095.36508596683
Baseline-NN-MSE_mu_0.7,rear,-0.15577889447236182,-1092.7029477924134
Baseline-NN-MSE_mu_0.7,rear,-0.15376884422110554,-1089.9014545701284
Baseline-NN-MSE_mu_0.7,rear,-0.15175879396984926,-1086.9551018796337
Baseline-NN-MSE_mu_0.7,rear,-0.14974874371859298,-1083.8582075247302
Baseline-NN-MSE_mu_0.7,rear,-0.1477386934673367,-1080.6049096992547
Baseline-NN-MSE_mu_0.7,rear,-0.14572864321608042,-1077.1891655915044
Baseline-NN-MSE_mu_0.7,rear,-0.14371859296482414,-1073.6047504831886
Baseline-NN-MSE_mu_0.7,rear,-0.14170854271356784,-1069.845257402672
Baseline-NN-MSE_mu_0.7,rear,-0.13969849246231156,-1065.9040973960653
Baseline-NN-MSE_mu_0.7,rear,-0.13768844221105528,-1061.7745004834396
Baseline-NN-MSE_mu_0.7,rear,-0.135678391959799,-1057.4495173710845
Baseline-NN-MSE_mu_0.7,rear,-0.13366834170854272,-1052.9220219941915
Baseline-NN-MSE_mu_0.7,rear,-0.13165829145728644,-1048.1847149675946
Baseline-NN-MSE_mu_0.7,rear,-0.12964824120603013,-1043.2301280251222
Baseline-NN-MSE_mu_0.7,rear,-0.12763819095477386,-1038.0506295306468
Baseline-NN-MSE_mu_0.7,rear,-0.12562814070351758,-1032.638431145958
Baseline-NN-MSE_mu_0.7,rear,-0.12361809045226131,-1026.985595741999
Baseline-NN-MSE_mu_0.7,rear,-0.12160804020100503,-1021.0840466407268
Baseline-NN-MSE_mu_0.7,rear,-0.11959798994974874,-1014.9255782746992
Baseline-NN-MSE_mu_0.7,rear,-0.11758793969849246,-1008.5018683503816
Baseline-NN-MSE_mu_0.7,rear,-0.11557788944723618,-1001.8044915989126
Baseline-NN-MSE_mu_0.7,rear,-0.1135678391959799,-994.8249351945764
Baseline-NN-MSE_mu_0.7,rear,-0.11155778894472362,-987.5546159163094
Baseline-NN-MSE_mu_0.7,rear,-0.10954773869346734,-979.9848991211206
Baseline-NN-MSE_mu_0.7,rear,-0.10753768844221105,-972.1071195901529
Baseline-NN-MSE_mu_0.7,rear,-0.10552763819095477,-963.9126042981617
Baseline-NN-MSE_mu_0.7,rear,-0.1035175879396985,-955.3926971452923
Baseline-NN-MSE_mu_0.7,rear,-0.10150753768844221,-946.5387856761349
Baseline-NN-MSE_mu_0.7,rear,-0.09949748743718594,-937.342329795021
Baseline-NN-MSE_mu_0.7,rear,-0.09748743718592964,-927.7948924684075
Baseline-NN-MSE_mu_0.7,rear,-0.09547738693467336,-917.8881723849217
Baseline-NN-MSE_mu_0.7,rear,-0.09346733668341708,-907.6140385213147
Baseline-NN-MSE_mu_0.7,rear,-0.0914572864321608,-896.964566538249
Baseline-NN-MSE_mu_0.7,rear,-0.08944723618090453,-885.9320769037257
Baseline-NN-MSE_mu_0.7,rear,-0.08743718592964825,-874.5091746142323
Baseline-NN-MSE_mu_0.7,rear,-0.08542713567839195,-862.6887903546814
Baseline-NN-MSE_mu_0.7,rear,-0.08341708542713568,-850.4642229082841
Baseline-NN-MSE_mu_0.7,rear,-0.0814070351758794,-837.8291825970821
Baseline-NN-MSE_mu_0.7,rear,-0.07939698492462312,-824.7778355034975
Baseline-NN-MSE_mu_0.7,rear,-0.07738693467336684,-811.304848193521
Baseline-NN-MSE_mu_0.7,rear,-0.07537688442211055,-797.4054326337007
Baseline-NN-MSE_mu_0.7,rear,-0.07336683417085427,-783.0753909676297
Baseline-NN-MSE_mu_0.7,rear,-0.07135678391959799,-768.3111597939004
Baseline-NN-MSE_mu_0.7,rear,-0.06934673366834171,-753.1098535672656
Baseline-NN-MSE_mu_0.7,rear,-0.06733668341708543,-737.4693067287778
Baseline-NN-MSE_mu_0.7,rear,-0.06532663316582915,-721.3881141597369
Baseline-NN-MSE_mu_0.7,rear,-0.06331658291457287,-704.8656695490133
Baseline-NN-MSE_mu_0.7,rear,-0.06130653266331659,-687.9022012643653
Baseline-NN-MSE_mu_0.7,rear,-0.059296482412060286,-670.4988053262199
Baseline-NN-MSE_mu_0.7,rear,-0.05728643216080401,-652.6574750973834
Baseline-NN-MSE_mu_0.7,rear,-0.05527638190954773,-634.3811273244711
Baseline-NN-MSE_mu_0.7,rear,-0.05326633165829145,-615.6736241964838
Baseline-NN-MSE_mu_0.7,rear,-0.05125628140703517,-596.5397911226764
Baseline-NN-MSE_mu_0.7,rear,-0.04924623115577889,-576.985429975174
Baseline-NN-MSE_mu_0.7,rear,-0.04723618090452261,-557.017327591043
Baseline-NN-MSE_mu_0.7,rear,-0.04522613065326633,-536.6432593827273
Baseline-NN-MSE_mu_0.7,rear,-0.043216080402010054,-515.8719879638096
Baseline-NN-MSE_mu_0.7,rear,-0.041206030150753775,-494.713256757598
Baseline-NN-MSE_mu_0.7,rear,-0.03919597989949747,-473.17777861757367
Baseline-NN-MSE_mu_0.7,rear,-0.03718592964824119,-451.27721954967944
Baseline-NN-MSE_mu_0.7,rear,-0.03517587939698491,-429.0241776851093
Baseline-NN-MSE_mu_0.7,rear,-0.03316582914572863,-406.43215770706064
Baseline-NN-MSE_mu_0.7,rear,-0.031155778894472352,-383.5155409842367
Baseline-NN-MSE_mu_0.7,rear,-0.029145728643216073,-360.2895517063498
Baseline-NN-MSE_mu_0.7,rear,-0.027135678391959794,-336.7702193512419
Baseline-NN-MSE_mu_0.7,rear,-0.025125628140703515,-312.97433783858105
Baseline-NN-MSE_mu_0.7,rear,-0.023115577889447236,-288.9194217407924
Baseline-NN-MSE_mu_0.7,rear,-0.021105527638190957,-264.623659927674
Baseline-NN-MSE_mu_0.7,rear,-0.01909547738693468,-240.10586701716832
Baseline-NN-MSE_mu_0.7,rear,-0.01708542713567837,-215.38543299151388
Baseline-NN-MSE_mu_0.7,rear,-0.015075376884422093,-190.48227131638131
Baseline-NN-MSE_mu_0.7,rear,-0.013065326633165814,-165.41676587184537
Baseline-NN-MSE_mu_0.7,rear,-0.011055276381909535,-140.20971696970085
Baseline-NN-MSE_mu_0.7,rear,-0.009045226130653256,-114.88228669345146
Baseline-NN-MSE_mu_0.7,rear,-0.0070351758793969765,-89.45594375723583
Baseline-NN-MSE_mu_0.7,rear,-0.0050251256281406975,-63.95240803999828
Baseline-NN-MSE_mu_0.7,rear,-0.0030150753768844185,-38.39359491334262
Baseline-NN-MSE_mu_0.7,rear,-0.0010050251256281395,-12.801559447603541
Baseline-NN-MSE_mu_0.7,rear,0.0010050251256281395,12.801559447603541
Baseline-NN-MSE_mu_0.7,rear,0.0030150753768844185,38.39359491334262
Baseline-NN-MSE_mu_0.7,rear,0.005025125628140725,63.95240803999863
Baseline-NN-MSE_mu_0.7,rear,0.007035175879397004,89.45594375723617
Baseline-NN-MSE_mu_0.7,rear,0.009045226130653283,114.88228669345179
Baseline-NN-MSE_mu_0.7,rear,0.011055276381909562,140.2097169697012
Baseline-NN-MSE_mu_0.7,rear,0.013065326633165841,165.41676587184566
Baseline-NN-MSE_mu_0.7,rear,0.01507537688442212,190.48227131638166
Baseline-NN-MSE_mu_0.7,rear,0.0170854271356784,215.3854329915142
Baseline-NN-MSE_mu_0.7,rear,0.01909547738693468,240.10586701716832
Baseline-NN-MSE_mu_0.7,rear,0.021105527638190957,264.623659927674
Baseline-NN-MSE_mu_0.7,rear,0.023115577889447236,288.9194217407924
Baseline-NN-MSE_mu_0.7,rear,0.025125628140703515,312.97433783858105
Baseline-NN-MSE_mu_0.7,rear,0.027135678391959822,336.77021935124225
Baseline-NN-MSE_mu_0.7,rear,0.0291457286432161,360.2895517063502
Baseline-NN-MSE_mu_0.7,rear,0.03115577889447238,383.5155409842371
Baseline-NN-MSE_mu_0.7,rear,0.03316582914572866,406.4321577070609
Baseline-NN-MSE_mu_0.7,rear,0.03517587939698494,429.02417768510963
Baseline-NN-MSE_mu_0.7,rear,0.03718592964824122,451.2772195496796
Baseline-NN-MSE_mu_0.7,rear,0.039195979899497496,473.1777786175739
Baseline-NN-MSE_mu_0.7,rear,0.041206030150753775,494.713256757598
Baseline-NN-MSE_mu_0.7,rear,0.043216080402010054,515.8719879638096
Baseline-NN-MSE_mu_0.7,rear,0.04522613065326633,536.6432593827273
Baseline-NN-MSE_mu_0.7,rear,0.04723618090452264,557.0173275910433
Baseline-NN-MSE_mu_0.7,rear,0.04924623115577892,576.9854299751743
Baseline-NN-MSE_mu_0.7,rear,0.0512562814070352,596.5397911226768
Baseline-NN-MSE_mu_0.7,rear,0.05326633165829148,615.6736241964841
Baseline-NN-MSE_mu_0.7,rear,0.055276381909547756,634.3811273244712
Baseline-NN-MSE_mu_0.7,rear,0.057286432160804035,652.6574750973837
Baseline-NN-MSE_mu_0.7,rear,0.059296482412060314,670.4988053262202
Baseline-NN-MSE_mu_0.7,rear,0.06130653266331659,687.9022012643653
Baseline-NN-MSE_mu_0.7,rear,0.06331658291457287,704.8656695490133
Baseline-NN-MSE_mu_0.7,rear,0.06532663316582915,721.3881141597369
Baseline-NN-MSE_mu_0.7,rear,0.06733668341708543,737.4693067287778
Baseline-NN-MSE_mu_0.7,rear,0.06934673366834171,753.1098535672656
Baseline-NN-MSE_mu_0.7,rear,0.07135678391959799,768.3111597939004
Baseline-NN-MSE_mu_0.7,rear,0.07336683417085427,783.0753909676297
Baseline-NN-MSE_mu_0.7,rear,0.07537688442211055,797.4054326337007
Baseline-NN-MSE_mu_0.7,rear,0.07738693467336683,811.3048481935209
Baseline-NN-MSE_mu_0.7,rear,0.07939698492462316,824.7778355034976
Baseline-NN-MSE_mu_0.7,rear,0.08140703517587944,837.8291825970824
Baseline-NN-MSE_mu_0.7,rear,0.08341708542713572,850.4642229082845
Baseline-NN-MSE_mu_0.7,rear,0.085427135678392,862.6887903546816
Baseline-NN-MSE_mu_0.7,rear,0.08743718592964828,874.5091746142324
Baseline-NN-MSE_mu_0.7,rear,0.08944723618090455,885.9320769037259
Baseline-NN-MSE_mu_0.7,rear,0.09145728643216083,896.9645665382491
Baseline-NN-MSE_mu_0.7,rear,0.09346733668341711,907.6140385213149
Baseline-NN-MSE_mu_0.7,rear,0.09547738693467339,917.888172384922
Baseline-NN-MSE_mu_0.7,rear,0.09748743718592967,927.7948924684076
Baseline-NN-MSE_mu_0.7,rear,0.09949748743718595,937.3423297950211
Baseline-NN-MSE_mu_0.7,rear,0.10150753768844223,946.5387856761349
Baseline-NN-MSE_mu_0.7,rear,0.10351758793969851,955.3926971452923
Baseline-NN-MSE_mu_0.7,rear,0.10552763819095479,963.9126042981617
Baseline-NN-MSE_mu_0.7,rear,0.10753768844221107,972.107119590153
Baseline-NN-MSE_mu_0.7,rear,0.10954773869346734,979.9848991211206
Baseline-NN-MSE_mu_0.7,rear,0.11155778894472362,987.5546159163094
Baseline-NN-MSE_mu_0.7,rear,0.1135678391959799,994.8249351945764
Baseline-NN-MSE_mu_0.7,rear,0.11557788944723618,1001.8044915989126
Baseline-NN-MSE_mu_0.7,rear,0.11758793969849246,1008.5018683503816
Baseline-NN-MSE_mu_0.7,rear,0.11959798994974874,1014.9255782746992
Baseline-NN-MSE_mu_0.7,rear,0.12160804020100507,1021.0840466407269
Baseline-NN-MSE_mu_0.7,rear,0.12361809045226135,1026.985595741999
Baseline-NN-MSE_mu_0.7,rear,0.12562814070351763,1032.638431145958
Baseline-NN-MSE_mu_0.7,rear,0.1276381909547739,1038.050629530647
Baseline-NN-MSE_mu_0.7,rear,0.1296482412060302,1043.2301280251222
Baseline-NN-MSE_mu_0.7,rear,0.13165829145728647,1048.1847149675948
Baseline-NN-MSE_mu_0.7,rear,0.13366834170854275,1052.9220219941915
Baseline-NN-MSE_mu_0.7,rear,0.13567839195979903,1057.4495173710845
Baseline-NN-MSE_mu_0.7,rear,0.1376884422110553,1061.7745004834399
Baseline-NN-MSE_mu_0.7,rear,0.13969849246231159,1065.9040973960655
Baseline-NN-MSE_mu_0.7,rear,0.14170854271356786,1069.8452574026721
Baseline-NN-MSE_mu_0.7,rear,0.14371859296482414,1073.6047504831886
Baseline-NN-MSE_mu_0.7,rear,0.14572864321608042,1077.1891655915044
Baseline-NN-MSE_mu_0.7,rear,0.1477386934673367,1080.6049096992547
Baseline-NN-MSE_mu_0.7,rear,0.14974874371859298,1083.8582075247302
Baseline-NN-MSE_mu_0.7,rear,0.15175879396984926,1086.9551018796337
Baseline-NN-MSE_mu_0.7,rear,0.15376884422110554,1089.9014545701284
Baseline-NN-MSE_mu_0.7,rear,0.15577889447236182,1092.7029477924134
Baseline-NN-MSE_mu_0.7,rear,0.1577889447236181,1095.36508596683
Baseline-NN-MSE_mu_0.7,rear,0.15979899497487438,1097.8931979582512
Baseline-NN-MSE_mu_0.7,rear,0.16180904522613065,1100.2924396341753
Baseline-NN-MSE_mu_0.7,rear,0.16381909547738693,1102.567796715525
Baseline-NN-MSE_mu_0.7,rear,0.16582914572864327,1104.7240878786035
Baseline-NN-MSE_mu_0.7,rear,0.16783919597989955,1106.7659680699956
Baseline-NN-MSE_mu_0.7,rear,0.16984924623115583,1108.6979319993738
Baseline-NN-MSE_mu_0.7,rear,0.1718592964824121,1110.5243177782024
Baseline-NN-MSE_mu_0.7,rear,0.17386934673366838,1112.2493106751926
Baseline-NN-MSE_mu_0.7,rear,0.17587939698492466,1113.87694696207
Baseline-NN-MSE_mu_0.7,rear,0.17788944723618094,1115.4111178257579
Baseline-NN-MSE_mu_0.7,rear,0.17989949748743722,1116.855573325454
Baseline-NN-MSE_mu_0.7,rear,0.1819095477386935,1118.213926375303
Baseline-NN-MSE_mu_0.7,rear,0.18391959798994978,1119.4896567354222
Baseline-NN-MSE_mu_0.7,rear,0.18592964824120606,1120.6861149959652
Baseline-NN-MSE_mu_0.7,rear,0.18793969849246234,1121.806526540661
Baseline-NN-MSE_mu_0.7,rear,0.18994974874371862,1122.853995477906
Baseline-NN-MSE_mu_0.7,rear,0.1919597989949749,1123.8315085289794
Baseline-NN-MSE_mu_0.7,rear,0.19396984924623117,1124.7419388643268
Baseline-NN-MSE_mu_0.7,rear,0.19597989949748745,1125.588049880108
Baseline-NN-MSE_mu_0.7,rear,0.19798994974874373,1126.3724989083496
Baseline-NN-MSE_mu_0.7,rear,0.2,1127.0978408550827
ours_mu_0.7,front_B,7.076000213623047
ours_mu_0.7,front_C,1.3459999561309814
ours_mu_0.7,front_D,1.0089999437332153
ours_mu_0.7,front_E,-2.0
ours_mu_0.7,rear_B,7.873000144958496
ours_mu_0.7,rear_C,1.3830000162124634
ours_mu_0.7,rear_D,1.0019999742507935
ours_mu_0.7,rear_E,-1.0240000486373901
Baseline-NN-MSE_mu_0.7,front_B,9.235300064086914
Baseline-NN-MSE_mu_0.7,front_C,2.1561999320983887
Baseline-NN-MSE_mu_0.7,front_D,0.7516000270843506
Baseline-NN-MSE_mu_0.7,front_E,-2.1888999938964844
Baseline-NN-MSE_mu_0.7,rear_B,8.235099792480469
Baseline-NN-MSE_mu_0.7,rear_C,1.3659000396728516
Baseline-NN-MSE_mu_0.7,rear_D,0.888700008392334
Baseline-NN-MSE_mu_0.7,rear_E,-0.35249999165534973
