scenario,signal,series,t_s,value
ours,omega,ground_truth,870.077995,-0.019474937061591147
ours,omega,ground_truth,870.209995,-0.011510653176855156
ours,omega,ground_truth,870.341995,-0.008372014837972784
ours,omega,ground_truth,870.473995,-0.006748088310190823
ours,omega,ground_truth,870.605995,-0.012592889344704563
ours,omega,ground_truth,870.737995,-0.023153229935901916
ours,omega,ground_truth,870.869995,-0.03912496665111541
ours,omega,ground_truth,871.001995,-0.0422834462654794
ours,omega,ground_truth,871.067995,-0.04258813848324426
ours,omega,ground_truth,871.199995,-0.03381645712562148
ours,omega,ground_truth,871.265995,-0.028500957440110226
ours,omega,ground_truth,871.397995,-0.020123436579223202
ours,omega,ground_truth,871.463995,-0.0164813260198183
ours,omega,ground_truth,871.595995,-0.011133300335925352
ours,omega,ground_truth,871.727995,-0.008196602220765903
ours,omega,ground_truth,871.826995,-0.0070353086389918894
ours,omega,ground_truth,871.925995,-0.007518921794141856
ours,omega,ground_truth,872.057995,-0.010415428928721188
ours,omega,ground_truth,872.189995,-0.012335431025712789
ours,omega,ground_truth,872.321995,-0.013352497927931705
ours,omega,ground_truth,872.387995,-0.013856809535858028
ours,omega,ground_truth,872.519995,-0.014759947456384653
ours,omega,ground_truth,872.585995,-0.01418395751468379
ours,omega,ground_truth,872.750995,-0.013959301534030587
ours,omega,ground_truth,872.849995,-0.012117982904549749
ours,omega,ground_truth,872.948995,-0.01047909863730884
ours,omega,ground_truth,873.113995,-0.009840070698849502
ours,omega,ground_truth,873.245995,-0.00893538125484085
ours,omega,ground_truth,873.443995,-0.00602280793380643
ours,omega,ground_truth,873.641995,-0.006119575712006411
ours,omega,ground_truth,873.773995,-0.005734366936188877
ours,omega,ground_truth,873.905995,-0.00576758790326985
ours,omega,ground_truth,874.037995,-0.005758530295948153
ours,omega,ground_truth,874.103995,-0.005176011558654144
ours,omega,ground_truth,874.268995,-0.004304821366690593
ours,omega,ground_truth,874.367995,-0.0031911553922052568
ours,omega,ground_truth,874.499995,-0.0027273041371210136
ours,omega,ground_truth,874.631995,-0.001610628553111522
ours,omega,ground_truth,874.763995,-0.00048752465767538396
ours,omega,ground_truth,874.895995,-0.0007785134380133648
ours,omega,ground_truth,875.027995,0.0005526937061009132
ours,omega,ground_truth,875.159995,0.0026811482900979387
ours,omega,ground_truth,875.225995,0.003443222392367707
ours,omega,ground_truth,875.357995,0.005041477613942819
ours,omega,ground_truth,875.423995,0.006759130956722674
ours,omega,ground_truth,875.555995,0.008384506407116986
ours,omega,ground_truth,875.621995,0.014369078341317782
ours,omega,ground_truth,875.753995,0.024712182779049314
ours,omega,ground_truth,875.885995,0.03322180459909489
ours,omega,ground_truth,876.017995,0.04009170972439297
ours,omega,ground_truth,876.149995,0.04348019901360284
ours,omega,ground_truth,876.281995,0.04668970317216581
ours,omega,ground_truth,876.347995,0.04795187339155629
ours,omega,ground_truth,876.479995,0.04891734044924703
ours,omega,ground_truth,876.545995,0.049908343764798475
ours,omega,ground_truth,876.677995,0.05036048926839333
ours,omega,ground_truth,876.743995,0.05068250147682883
ours,omega,ground_truth,876.875995,0.052506903250327815
ours,omega,ground_truth,876.941995,0.054086504842463135
ours,omega,ground_truth,877.073995,0.05722713356185508
ours,omega,ground_truth,877.271995,0.07189213313221546
ours,omega,ground_truth,877.469995,0.09614344991148835
ours,omega,ground_truth,877.601995,0.10395195349469752
ours,omega,ground_truth,877.667995,0.10430717190695375
ours,omega,ground_truth,877.799995,0.1053141625393512
ours,omega,ground_truth,877.865995,0.10520269938176624
ours,omega,ground_truth,878.030995,0.10000758107988432
ours,omega,ground_truth,878.195995,0.11008553034557736
ours,omega,ground_truth,878.261995,0.10793196677067458
ours,omega,ground_truth,878.393995,0.10261014272249806
ours,omega,ground_truth,878.525995,0.09955678718931925
ours,omega,ground_truth,878.723995,0.10026096629658317
ours,omega,ground_truth,878.921995,0.10951334127692525
ours,omega,ground_truth,878.987995,0.11858570675569095
ours,omega,ground_truth,879.152995,0.13638275106067566
ours,omega,ground_truth,879.251995,0.15258734222319364
ours,omega,ground_truth,879.350995,0.16663435379281188
ours,omega,ground_truth,879.449995,0.1528434123051693
ours,omega,ground_truth,879.647995,0.12138165570401135
ours,omega,ground_truth,879.845995,0.08763359350504908
ours,omega,ground_truth,879.977995,0.054888069925004876
ours,omega,ground_truth,880.109995,0.02259148557220294
ours,omega,ground_truth,880.241995,-0.00013225436657204274
ours,omega,ground_truth,880.373995,-0.0017389393642145187
ours,omega,ground_truth,880.472995,0.0009225173592906478
ours,omega,ground_truth,880.571995,0.0011163795357686053
ours,omega,ground_truth,880.670995,0.0008811797956946687
ours,omega,ground_truth,880.769995,-0.00902769256189383
ours,omega,ground_truth,880.868995,-0.016143849059427094
ours,omega,ground_truth,880.967995,-0.033519674980378875
ours,omega,ground_truth,881.099995,-0.045569757703820525
ours,omega,ground_truth,881.231995,-0.058417462648770346
ours,omega,ground_truth,881.363995,-0.059061133889968954
ours,omega,ground_truth,881.495995,-0.059383224203560604
ours,omega,ground_truth,881.627995,-0.06118509830854636
ours,omega,ground_truth,881.759995,-0.06388083312396338
ours,omega,ground_truth,881.891995,-0.07463714000522073
ours,omega,ground_truth,882.023995,-0.08987042044230133
ours,omega,ground_truth,882.155995,-0.10529489589768366
ours,omega,ground_truth,882.287995,-0.1220121887738803
ours,omega,ground_truth,882.419995,-0.13831994623648577
ours,omega,ground_truth,882.551995,-0.15745524199643854
ours,omega,ground_truth,882.749995,-0.17310024270038615
ours,omega,ground_truth,882.914995,-0.18888324141817273
ours,omega,ground_truth,883.013995,-0.20799920679471764
ours,omega,ground_truth,883.145995,-0.22358310175555463
ours,omega,ground_truth,883.277995,-0.22334118762789595
ours,omega,ground_truth,883.343995,-0.22871657589917974
ours,omega,ground_truth,883.475995,-0.22984516714766648
ours,omega,ground_truth,883.673995,-0.24732431179122386
ours,omega,ground_truth,883.871995,-0.2343218350477112
ours,omega,ground_truth,884.003995,-0.22592441321493978
ours,omega,ground_truth,884.135995,-0.20570223762977488
ours,omega,ground_truth,884.234995,-0.20034530605669526
ours,omega,ground_truth,884.399995,-0.17470064155963574
ours,omega,ground_truth,884.465995,-0.17713089654793887
ours,omega,ground_truth,884.597995,-0.1596110038119676
ours,omega,ground_truth,884.663995,-0.14734119339564905
ours,omega,ground_truth,884.795995,-0.13176177953095072
ours,omega,ground_truth,884.927995,-0.12886168322522332
ours,omega,ground_truth,885.059995,-0.1288895960257606
ours,omega,ground_truth,885.191995,-0.1248079125776418
ours,omega,ground_truth,885.323995,-0.12802473341736184
ours,omega,ground_truth,885.455995,-0.12885343333303026
ours,omega,ground_truth,885.587995,-0.12483758964461898
ours,omega,ground_truth,885.719995,-0.11582869057159118
ours,omega,ground_truth,885.851995,-0.09780530387767267
ours,omega,ground_truth,885.983995,-0.07206154206380484
ours,omega,ground_truth,886.115995,-0.055319869981608746
ours,omega,ground_truth,886.247995,-0.04208165826964949
ours,omega,ground_truth,886.379995,-0.03260380097426272
ours,omega,ground_truth,886.511995,-0.026263658386955182
ours,omega,ground_truth,886.643995,-0.02196146401316928
ours,omega,ground_truth,886.841995,-0.0157181328874602
ours,omega,ground_truth,886.973995,-0.011391351905579095
ours,omega,ground_truth,887.072995,-0.008808134554356873
ours,omega,ground_truth,887.237995,-0.0019174703225136888
ours,omega,ground_truth,887.369995,0.0061285931175544565
ours,omega,ground_truth,887.501995,0.011745027236565569
ours,omega,ground_truth,887.699995,0.02274755293587342
ours,omega,ground_truth,887.897995,0.03248684266906569
ours,omega,ground_truth,888.029995,0.04005182233645646
ours,omega,ground_truth,888.161995,0.05024107853226481
ours,omega,ground_truth,888.293995,0.05973570553396996
ours,omega,ground_truth,888.425995,0.06967147471880773
ours,omega,ground_truth,888.590995,0.0818777485562637
ours,omega,ground_truth,888.689995,0.08840992157232616
ours,omega,ground_truth,888.821995,0.0994272866096963
ours,omega,ground_truth,888.953995,0.108917009459592
ours,omega,ground_truth,889.019995,0.11447807582586539
ours,omega,ground_truth,889.151995,0.12212857521126255
ours,omega,ground_truth,889.349995,0.13380483816959607
ours,omega,ground_truth,889.514995,0.1414820207373782
ours,omega,ground_truth,889.613995,0.14456680602650077
ours,omega,ground_truth,889.712995,0.13986031324076864
ours,omega,ground_truth,889.811995,0.1495335771294244
ours,omega,ground_truth,889.910995,0.15446054870910808
ours,omega,ground_truth,890.075995,0.15289324555701542
ours,omega,ground_truth,890.141995,0.15592441278036692
ours,omega,ground_truth,890.306995,0.17177292887139828
ours,omega,ground_truth,890.405995,0.17263805052349512
ours,omega,ground_truth,890.504995,0.17590133506323596
ours,omega,ground_truth,890.603995,0.17633155808200127
ours,omega,ground_truth,890.735995,0.18840411168026636
ours,omega,ground_truth,890.834995,0.19226930082103963
ours,omega,ground_truth,890.933995,0.19939766819892302
ours,omega,ground_truth,891.032995,0.20799882052990348
ours,omega,ground_truth,891.131995,0.2145865455446642
ours,omega,ground_truth,891.230995,0.22146917053843432
ours,omega,ground_truth,891.329995,0.23737559921794976
ours,omega,ground_truth,891.428995,0.23489246294559926
ours,omega,ground_truth,891.527995,0.2315550962598132
ours,omega,ground_truth,891.626995,0.2407110457782761
ours,omega,ground_truth,891.725995,0.24025873150548313
ours,omega,ground_truth,891.857995,0.2615835845388219
ours,omega,ground_truth,891.989995,0.2660192791371027
ours,omega,ground_truth,892.121995,0.2513023455324919
ours,omega,ground_truth,892.187995,0.2647111015398846
ours,omega,ground_truth,892.319995,0.2441458674105328
ours,omega,ground_truth,892.385995,0.23046796785631543
ours,omega,ground_truth,892.517995,0.20463676755899776
ours,omega,ground_truth,892.583995,0.1813741102884783
ours,omega,ground_truth,892.715995,0.16901757277310483
ours,omega,ground_truth,892.847995,0.1400066577000476
ours,omega,ground_truth,892.979995,0.11802009578537113
ours,omega,ground_truth,893.111995,0.10313891152936053
ours,omega,ground_truth,893.243995,0.08704901276086476
ours,omega,ground_truth,893.441995,0.07138718398268708
ours,omega,ground_truth,893.573995,0.06110424285682685
ours,omega,ground_truth,893.705995,0.054629207186760495
ours,omega,ground_truth,893.837995,0.04705737085757484
ours,omega,ground_truth,893.969995,0.0371830932503378
ours,omega,ground_truth,894.101995,0.029973496746386892
ours,omega,ground_truth,894.299995,0.012565332042920548
ours,omega,ground_truth,894.431995,0.0007404367624503432
ours,omega,ground_truth,894.563995,-0.01480843743072759
ours,omega,ground_truth,894.695995,-0.028663614561608593
ours,omega,ground_truth,894.827995,-0.04477997147176188
ours,omega,ground_truth,894.959995,-0.0574444240046268
ours,omega,ground_truth,895.091995,-0.07163552071484378
ours,omega,ground_truth,895.223995,-0.08951224826731305
ours,omega,ground_truth,895.355995,-0.10413788078803585
ours,omega,ground_truth,895.421995,-0.11401581640092207
ours,omega,ground_truth,895.619995,-0.13570813011111632
ours,omega,ground_truth,895.751995,-0.14967271969892187
ours,omega,ground_truth,895.949995,-0.1703558107655457
ours,omega,ground_truth,896.114995,-0.19042721738055837
ours,omega,ground_truth,896.213995,-0.20410526369954715
ours,omega,ground_truth,896.312995,-0.2181056384494002
ours,omega,ground_truth,896.477995,-0.2386228180538072
ours,omega,ground_truth,896.609995,-0.24438651455492277
ours,omega,ground_truth,896.807995,-0.28257887315156627
ours,omega,ground_truth,896.906995,-0.28018234430012434
ours,omega,ground_truth,897.005995,-0.27684369519260554
ours,omega,ground_truth,897.137995,-0.260769646433348
ours,omega,ground_truth,897.269995,-0.2193903055933359
ours,omega,ground_truth,897.434995,-0.2218256640375794
ours,omega,ground_truth,897.599995,-0.20766245310267228
ours,omega,ground_truth,897.665995,-0.20779673859861053
ours,omega,ground_truth,897.797995,-0.21253192975282761
ours,omega,ground_truth,897.863995,-0.21420917529778868
ours,omega,ground_truth,897.995995,-0.22294764416813825
ours,omega,ground_truth,898.193995,-0.236689691291281
ours,omega,ground_truth,898.391995,-0.25677683907861615
ours,omega,ground_truth,898.523995,-0.2676231461137542
ours,omega,ground_truth,898.655995,-0.273951367261258
ours,omega,ground_truth,898.754995,-0.2757235450662168
ours,omega,ground_truth,898.853995,-0.27342302661219614
ours,omega,ground_truth,898.952995,-0.26804077241882046
ours,omega,ground_truth,899.051995,-0.26267124036006284
ours,omega,ground_truth,899.150995,-0.25377125126200095
ours,omega,ground_truth,899.249995,-0.25082890096459975
ours,omega,ground_truth,899.381995,-0.25824431415964055
ours,omega,ground_truth,899.513995,-0.2502151657256835
ours,omega,ground_truth,899.645995,-0.2628505986871079
ours,omega,ground_truth,899.777995,-0.2574491316795169
ours,omega,ground_truth,899.909995,-0.2582428628508088
ours,omega,ground_truth,900.041995,-0.2551290981246431
ours,omega,ground_truth,900.107995,-0.24889964582843618
ours,omega,ground_truth,900.239995,-0.23691698107798181
ours,omega,ground_truth,900.305995,-0.22747590466790077
ours,omega,ground_truth,900.437995,-0.22698220108848005
ours,omega,ground_truth,900.503995,-0.21124564574157698
ours,omega,ground_truth,900.635995,-0.19578829435485068
ours,omega,ground_truth,900.701995,-0.1884234550299339
ours,omega,ground_truth,900.833995,-0.17461113694236202
ours,omega,ground_truth,900.965995,-0.16614229699907576
ours,omega,ground_truth,901.097995,-0.16773235577340914
ours,omega,ground_truth,901.229995,-0.16777937945101348
ours,omega,ground_truth,901.361995,-0.17426612226683852
ours,omega,ground_truth,901.493995,-0.16889431204465288
ours,omega,ground_truth,901.625995,-0.1589474805948055
ours,omega,ground_truth,901.757995,-0.15666097102697468
ours,omega,ground_truth,901.889995,-0.14651098991888134
ours,omega,ground_truth,902.021995,-0.13749013261288393
ours,omega,ground_truth,902.153995,-0.1182653159401968
ours,omega,ground_truth,902.285995,-0.10242844735065271
ours,omega,ground_truth,902.417995,-0.07773527127930077
ours,omega,ground_truth,902.549995,-0.06502239256110233
ours,omega,ground_truth,902.681995,-0.06144163031763482
ours,omega,ground_truth,902.747995,-0.04854269613434209
ours,omega,ground_truth,902.912995,-0.04583928892688764
ours,omega,ground_truth,903.011995,-0.04554002013740279
ours,omega,ground_truth,903.110995,-0.04723345756201331
ours,omega,ground_truth,903.209995,-0.04622254789686617
ours,omega,ground_truth,903.308995,-0.045093629748173464
ours,omega,ground_truth,903.473995,-0.037188893978904146
ours,omega,ground_truth,903.605995,-0.024348938199131854
ours,omega,ground_truth,903.803995,-0.005524101109995995
ours,omega,ground_truth,903.935995,0.007839999715807526
ours,omega,ground_truth,904.067995,0.02223552283714192
ours,omega,ground_truth,904.232995,0.03342650912177826
ours,omega,ground_truth,904.331995,0.03740151065556946
ours,omega,ground_truth,904.430995,0.04248703129614533
ours,omega,ground_truth,904.595995,0.048919072512232896
ours,omega,ground_truth,904.727995,0.05541675545111517
ours,omega,ground_truth,904.826995,0.06562917439875125
ours,omega,ground_truth,904.925995,0.07232781442641309
ours,omega,ground_truth,905.057995,0.08814616462168336
ours,omega,ground_truth,905.189995,0.10606810962911782
ours,omega,ground_truth,905.321995,0.12256447935045009
ours,omega,ground_truth,905.453995,0.1365294458059166
ours,omega,ground_truth,905.585995,0.15785156991029944
ours,omega,ground_truth,905.717995,0.1776981915787108
ours,omega,ground_truth,905.849995,0.18928220730048864
ours,omega,ground_truth,905.981995,0.2091072671064142
ours,omega,ground_truth,906.113995,0.21481950671761182
ours,omega,ground_truth,906.245995,0.20490575144645296
ours,omega,ground_truth,906.377995,0.18580025660077365
ours,omega,ground_truth,906.509995,0.16014159014584867
ours,omega,ground_truth,906.641995,0.1316150783841989
ours,omega,ground_truth,906.773995,0.09707287344446427
ours,omega,ground_truth,906.905995,0.10178066506293065
ours,omega,ground_truth,907.070995,0.09413569599307117
ours,omega,ground_truth,907.169995,0.09506044774627723
ours,omega,estimate,0.0,0.007537731964793673
ours,omega,estimate,0.165,0.02443441112878494
ours,omega,estimate,0.231,0.008542010195438304
ours,omega,estimate,0.363,0.014487791742134855
ours,omega,estimate,0.495,0.01732844643181902
ours,omega,estimate,0.693,0.03015174397985581
ours,omega,estimate,0.759,0.010447976704663142
ours,omega,estimate,0.924,0.008675227158587293
ours,omega,estimate,1.023,0.022038395991554632
ours,omega,estimate,1.122,0.010452270860434966
ours,omega,estimate,1.221,0.02183069070010082
ours,omega,estimate,1.32,0.010852196074366239
ours,omega,estimate,1.419,0.02117318722524853
ours,omega,estimate,1.617,0.02034070784127499
ours,omega,estimate,1.815,0.017753219654136457
ours,omega,estimate,1.947,0.008022848153409323
ours,omega,estimate,2.145,0.024763824121420266
ours,omega,estimate,2.244,0.004371675574173553
ours,omega,estimate,2.409,0.014190837424114429
ours,omega,estimate,2.541,0.01772216470381041
ours,omega,estimate,2.64,0.0045131212507088445
ours,omega,estimate,2.805,0.019699619344758154
ours,omega,estimate,2.937,0.022887249693880368
ours,omega,estimate,3.036,0.008655974475127932
ours,omega,estimate,3.201,0.023548369865703946
ours,omega,estimate,3.333,0.031607989999962026
ours,omega,estimate,3.531,0.03150881402399164
ours,omega,estimate,3.663,0.025487401186425014
ours,omega,estimate,3.795,0.019165231309007574
ours,omega,estimate,3.96,0.00915917714701257
ours,omega,estimate,4.059,0.0054454925028285285
ours,omega,estimate,4.257,-0.002416932137262691
ours,omega,estimate,4.389,-0.005316098951161614
ours,omega,estimate,4.521,-0.006335581504381717
ours,omega,estimate,4.686,-0.009215792390473036
ours,omega,estimate,4.785,-0.00906804908506636
ours,omega,estimate,4.917,-0.005125923733528007
ours,omega,estimate,5.049,-0.00563185909310248
ours,omega,estimate,5.115,-0.004115225268735676
ours,omega,estimate,5.247,0.0020536991589743614
ours,omega,estimate,5.313,0.0008510317344279907
ours,omega,estimate,5.445,0.030378531250461794
ours,omega,estimate,5.511,0.020363205104181884
ours,omega,estimate,5.709,0.04499864151860779
ours,omega,estimate,5.907,0.06647364446420395
ours,omega,estimate,6.006,0.06328600583672062
ours,omega,estimate,6.105,0.06398660475241563
ours,omega,estimate,6.204,0.06515917238265032
ours,omega,estimate,6.369,0.05506818771424862
ours,omega,estimate,6.435,0.057341219544446195
ours,omega,estimate,6.6,0.0629786633735424
ours,omega,estimate,6.699,0.041717951931528066
ours,omega,estimate,6.831,0.06291730502094026
ours,omega,estimate,6.963,0.07939749374796401
ours,omega,estimate,7.161,0.10998086201684469
ours,omega,estimate,7.326,0.09737010525296978
ours,omega,estimate,7.491,0.16756525255861082
ours,omega,estimate,7.557,0.13220788715116802
ours,omega,estimate,7.689,0.15522407334982827
ours,omega,estimate,7.755,0.1455705211112725
ours,omega,estimate,7.887,0.16999872567698243
ours,omega,estimate,8.085,0.18643011542921467
ours,omega,estimate,8.283,0.20187346650298615
ours,omega,estimate,8.415,0.2055106712214246
ours,omega,estimate,8.547,0.2176413797534678
ours,omega,estimate,8.745,0.2676888896917965
ours,omega,estimate,8.844,0.21824788390751212
ours,omega,estimate,9.009,0.2787509590918512
ours,omega,estimate,9.141,0.2617838764756943
ours,omega,estimate,9.273,0.2881092949520877
ours,omega,estimate,9.438,0.40704384828889684
ours,omega,estimate,9.537,0.35317351122839913
ours,omega,estimate,9.735,0.33004584491705
ours,omega,estimate,9.933,0.26504675250450277
ours,omega,estimate,10.065,0.22230500180371712
ours,omega,estimate,10.164,0.22490491163119541
ours,omega,estimate,10.329,0.23631071041017174
ours,omega,estimate,10.461,0.27005392796813066
ours,omega,estimate,10.56,0.267227500492917
ours,omega,estimate,10.725,0.26317438818685995
ours,omega,estimate,10.923,0.30429053278809015
ours,omega,estimate,11.121,0.2520046316112336
ours,omega,estimate,11.286,0.25250428198485636
ours,omega,estimate,11.451,0.27956726471535326
ours,omega,estimate,11.517,0.2507077729464474
ours,omega,estimate,11.682,0.2630697741125865
ours,omega,estimate,11.847,0.27297555333072304
ours,omega,estimate,11.913,0.25751643448818157
ours,omega,estimate,12.111,0.2781704353806243
ours,omega,estimate,12.309,0.2558801680975192
ours,omega,estimate,12.507,0.24099329928109653
ours,omega,estimate,12.639,0.24338217607204138
ours,omega,estimate,12.804,0.31700510201663934
ours,omega,estimate,12.903,0.30604989415287215
ours,omega,estimate,13.035,0.290123922245183
ours,omega,estimate,13.2,0.42209456183955835
ours,omega,estimate,13.299,0.3798898672380118
ours,omega,estimate,13.497,0.417682835234805
ours,omega,estimate,13.695,0.5454451446614896
ours,omega,estimate,13.893,0.5432404352997778
ours,omega,estimate,13.959,0.36879938415523794
ours,omega,estimate,14.091,0.39801245011104935
ours,omega,estimate,14.157,0.35188077860761935
ours,omega,estimate,14.289,0.36400040242649073
ours,omega,estimate,14.421,0.3885838602669287
ours,omega,estimate,14.619,0.3630279028177948
ours,omega,estimate,14.751,0.2917702870789887
ours,omega,estimate,14.883,0.26863187029835695
ours,omega,estimate,15.015,0.2554940410970533
ours,omega,estimate,15.213,0.23841530303782335
ours,omega,estimate,15.345,0.24711205106480916
ours,omega,estimate,15.444,0.2003126551543677
ours,omega,estimate,15.609,0.22099987398397247
ours,omega,estimate,15.741,0.2204743366979456
ours,omega,estimate,15.873,0.21723711823571726
ours,omega,estimate,16.071,0.30281451452551567
ours,omega,estimate,16.269,0.20494055353026952
ours,omega,estimate,16.401,0.16480931619686134
ours,omega,estimate,16.533,0.1467768234505657
ours,omega,estimate,16.665,0.10675338495075466
ours,omega,estimate,16.797,0.08890240011320776
ours,omega,estimate,16.962,0.02211695883447809
ours,omega,estimate,17.061,0.021813932451260377
ours,omega,estimate,17.16,0.021994811352955678
ours,omega,estimate,17.259,-0.0056246070488685865
ours,omega,estimate,17.391,-0.02984740104127835
ours,omega,estimate,17.589,-0.09534276404854805
ours,omega,estimate,17.787,-0.11431116881376592
ours,omega,estimate,17.985,-0.1348005067346762
ours,omega,estimate,18.084,-0.09229470498346982
ours,omega,estimate,18.249,-0.13484107708692258
ours,omega,estimate,18.381,-0.16387576239717913
ours,omega,estimate,18.579,-0.205620094202042
ours,omega,estimate,18.777,-0.228502329947842
ours,omega,estimate,18.975,-0.24926867338156294
ours,omega,estimate,19.173,-0.27739181375062705
ours,omega,estimate,19.371,-0.31613705065501163
ours,omega,estimate,19.437,-0.23279549365428653
ours,omega,estimate,19.602,-0.2337558242673879
ours,omega,estimate,19.701,-0.3169831911667542
ours,omega,estimate,19.8,-0.27246478039192035
ours,omega,estimate,19.899,-0.3343149907199081
ours,omega,estimate,19.998,-0.3005395836226684
ours,omega,estimate,20.163,-0.37354313486830837
ours,omega,estimate,20.361,-0.38146750916672
ours,omega,estimate,20.493,-0.3784772643992953
ours,omega,estimate,20.559,-0.34860663138556447
ours,omega,estimate,20.691,-0.3648282570101255
ours,omega,estimate,20.823,-0.39745988280314165
ours,omega,estimate,20.922,-0.34692684980828853
ours,omega,estimate,21.087,-0.3974198782827478
ours,omega,estimate,21.219,-0.4157270732244683
ours,omega,estimate,21.351,-0.38650491645357804
ours,omega,estimate,21.483,-0.3593838836001588
ours,omega,estimate,21.615,-0.3563004468364795
ours,omega,estimate,21.813,-0.3457073897778454
ours,omega,estimate,21.945,-0.3317225478793416
ours,omega,estimate,22.077,-0.32085860848604525
ours,omega,estimate,22.209,-0.33552348850603936
ours,omega,estimate,22.275,-0.31198377399715865
ours,omega,estimate,22.407,-0.3382099057782458
ours,omega,estimate,22.473,-0.3036015867999728
ours,omega,estimate,22.671,-0.31964350762023225
ours,omega,estimate,22.803,-0.3293980066022144
ours,omega,estimate,23.001,-0.35673675914192227
ours,omega,estimate,23.133,-0.3620196578103737
ours,omega,estimate,23.265,-0.4464813717895921
ours,omega,estimate,23.364,-0.36193099794153605
ours,omega,estimate,23.529,-0.39842567794410705
ours,omega,estimate,23.595,-0.3756024020326526
ours,omega,estimate,23.793,-0.4039732464446134
ours,omega,estimate,23.958,-0.3573020641316652
ours,omega,estimate,24.123,-0.4454098211589166
ours,omega,estimate,24.321,-0.39994111758999
ours,omega,estimate,24.486,-0.38374804705130705
ours,omega,estimate,24.585,-0.3714802872122736
ours,omega,estimate,24.717,-0.33887694980417005
ours,omega,estimate,24.882,-0.3949638816737822
ours,omega,estimate,24.981,-0.3932860023152714
ours,omega,estimate,25.179,-0.42143066801342177
ours,omega,estimate,25.377,-0.4363222968422241
ours,omega,estimate,25.575,-0.42452450827669636
ours,omega,estimate,25.773,-0.3907466719363849
ours,omega,estimate,25.971,-0.36332787778482745
ours,omega,estimate,26.103,-0.35951162720031354
ours,omega,estimate,26.202,-0.32211643687723
ours,omega,estimate,26.367,-0.32844200975841853
ours,omega,estimate,26.499,-0.34890301631774134
ours,omega,estimate,26.598,-0.2939541601618871
ours,omega,estimate,26.763,-0.3146467502470668
ours,omega,estimate,26.961,-0.32676302523553924
ours,omega,estimate,27.159,-0.34471401520949524
ours,omega,estimate,27.324,-0.3103217278713204
ours,omega,estimate,27.489,-0.43222080998005064
ours,omega,estimate,27.555,-0.33604315694633224
ours,omega,estimate,27.687,-0.3739138026322107
ours,omega,estimate,27.753,-0.34732339543066554
ours,omega,estimate,27.918,-0.34720660348565224
ours,omega,estimate,28.017,-0.409813770769201
ours,omega,estimate,28.215,-0.4836419483352883
ours,omega,estimate,28.347,-0.3766217492255743
ours,omega,estimate,28.446,-0.33279901489032754
ours,omega,estimate,28.545,-0.3420222194846591
ours,omega,estimate,28.644,-0.3088311431408058
ours,omega,estimate,28.809,-0.2949855978025227
ours,omega,estimate,28.941,-0.29494974198981044
ours,omega,estimate,29.073,-0.2749420925562602
ours,omega,estimate,29.205,-0.24487911867577938
ours,omega,estimate,29.403,-0.23264007892878527
ours,omega,estimate,29.601,-0.1866275270273788
ours,omega,estimate,29.766,-0.174317240556368
ours,omega,estimate,29.865,-0.16906360152119265
ours,omega,estimate,29.997,-0.17906783859852732
ours,omega,estimate,30.129,-0.14084886331126364
ours,omega,estimate,30.195,-0.15188641536761993
ours,omega,estimate,30.327,-0.14022308042152767
ours,omega,estimate,30.393,-0.14064144317684713
ours,omega,estimate,30.591,-0.12195155711928633
ours,omega,estimate,30.789,-0.10350901863692359
ours,omega,estimate,30.921,-0.11781743459749983
ours,omega,estimate,31.053,-0.09709393194812876
ours,omega,estimate,31.119,-0.10523800354980882
ours,omega,estimate,31.284,-0.07703739963804124
ours,omega,estimate,31.449,-0.003492861952570314
ours,omega,estimate,31.515,-0.0567269264030157
ours,omega,estimate,31.68,-0.04591108185472052
ours,omega,estimate,31.845,0.03728425548424377
ours,omega,estimate,32.043,0.07844025147362027
ours,omega,estimate,32.241,0.02777017608579717
ours,omega,estimate,32.406,0.011700370693734355
ours,omega,estimate,32.505,0.0007574672105705692
ours,omega,estimate,32.637,-0.00964307025306441
ours,omega,estimate,32.802,-0.01785176673202974
ours,omega,estimate,32.901,-0.015450005741223955
ours,omega,estimate,33.033,-0.02343120645168346
ours,omega,estimate,33.198,-0.02935247308955674
ours,omega,estimate,33.297,-0.02732734577575293
ours,omega,estimate,33.495,-0.025696138719512693
ours,omega,estimate,33.693,-0.024652655244372247
ours,omega,estimate,33.825,-0.02114811886086606
ours,omega,estimate,33.924,-0.03300448606443919
ours,omega,estimate,34.089,-0.033607827222128336
ours,omega,estimate,34.221,-0.028263331474818867
ours,omega,estimate,34.32,-0.04085266341642625
ours,omega,estimate,34.485,-0.041973708582903266
ours,omega,estimate,34.683,-0.04162270392640998
ours,omega,estimate,34.881,-0.04399961197240839
ours,omega,estimate,35.046,-0.051376464840708715
ours,omega,estimate,35.211,-0.04776094289851424
ours,omega,estimate,35.277,-0.05603505949082924
ours,omega,estimate,35.442,-0.05875409923332523
ours,omega,estimate,35.607,-0.051731036098764845
ours,omega,estimate,35.739,-0.054429775450513175
ours,omega,estimate,35.838,-0.06677285302399731
ours,omega,estimate,35.937,-0.06820232231132202
ours,omega,estimate,36.069,-0.08602869227625876
ours,omega,estimate,36.267,-0.08292564826766685
ours,omega,estimate,36.399,-0.09520571304864082
ours,omega,estimate,36.531,-0.06459847056366977
ours,omega,estimate,36.597,-0.07647002210260541
ours,omega,estimate,36.729,-0.05753871866030998
