scenario,controller,abs_e_y_m
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.313674617659636
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.313887723133675
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31405207357417
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3143944356325
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3146016921305
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.314946093582805
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31530800387886
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31563462728154
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31584265331282
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316065648466484
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31634832707249
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316372954752964
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625181766021
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31636406572815
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316374224613654
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616827606067
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31640216154879
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3163691451709
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316315310694606
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31617081578205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625689710296
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31634451749043
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3164008916881
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31638184377778
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31639658177863
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316282794644124
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31627009603724
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316286604226185
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621372183957
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316209912257506
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316275175479994
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625231798761
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31627136589793
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623276974989
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614615001724
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31624392929021
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31618832462581
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625054779952
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615757876343
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316171547230994
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31617916639512
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31627821552878
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316294223390315
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31632266065286
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31613853085311
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316200754026816
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316177896534434
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316184245837874
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616138834549
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621853207645
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316183745510465
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31632596990751
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31633358907164
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316287874086875
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625993715174
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316283294971534
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3162535878483
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316216261560946
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31635821675212
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31622107179783
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316198214305444
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3161398007138
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316177896534434
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31624596868417
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616419727274
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316217262215766
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625993715174
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3163290099563
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31624469882348
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316195174256656
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316190864347185
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316268826176554
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31633535925974
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625562724227
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316294723717725
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31626678678259
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316278985062056
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31630284320926
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623884984746
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31605625911427
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316196944444755
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616773764893
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623884984746
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31626247687311
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620025369941
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3161398007138
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615503904205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316182475649775
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316099165171785
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316124562385546
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316073767958024
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3160445611622
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316070458703365
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316083157310246
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316283294971534
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623403961058
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31618197532237
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31631123190667
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31617943560099
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621676188835
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31619263453528
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316103475081256
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616292741205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3164242495079
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316202293093376
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31624392929021
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316170777697714
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31612533191882
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316171046903584
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607149744252
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614361029586
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316195174256656
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316305113724766
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316275906928944
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31613168122226
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625077892105
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31617943560099
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31628483403809
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31603136222791
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616900750962
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31633559038127
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316279716511005
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316272097346875
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3162253817073
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625281831502
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31630792265201
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316266017249305
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31626220766724
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31635463829159
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31622996082264
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31626678678259
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31632393051355
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615757876343
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621495361592
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614892086015
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31613241267121
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623808031417
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316283795298936
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31634574926678
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620887351835
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316277176789626
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316277176789626
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3162479699938
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623681045349
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621014337904
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621472249439
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615045992671
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616569825496
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316366067037784
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31608850595887
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31622003305867
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621876319799
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31629495483926
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316182206443905
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316217262215766
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31610755386919
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31633101126593
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623808031417
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3162558583638
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316085966237495
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3161398007138
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31608138712215
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31630307433079
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623273166555
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316083157310246
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625789775778
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316072729218874
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31625304943656
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31634244001212
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316267017904124
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31628783600254
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621522282179
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31621395296111
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31622157212523
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31619998449354
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620583346957
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31608138712215
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31624289055105
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31622157212523
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31601789408776
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31606868851527
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607503781871
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615122945999
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315997576316754
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31601966427585
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615019072083
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316245930599834
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31611109424538
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31610093535988
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620352486973
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607426828543
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31613599113174
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31627082748619
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31633228112661
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620987417317
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31624720046052
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614792020533
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616442839427
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316169507837024
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3161403010412
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31610728466332
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31619717556629
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316092815868345
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31616442839427
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316168237976335
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316078077867495
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31606918884268
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31606283953924
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31602220399723
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31609812643263
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315977758873146
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31605472004771
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31605395051442
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31605395051442
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607249809734
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607249809734
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614511127808
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31613649145914
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31610728466332
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316083157310246
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31604760121098
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31612125313089
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316175857140465
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316103475081256
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3161976758937
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31601812520929
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31599553692278
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614511127808
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31611082503951
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316066649121304
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31612860308914
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31603109302204
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31602601357929
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316005695808286
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31612098392501
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31623373232036
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620071594248
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31618928719628
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31610420653019
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31602701423411
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3160384429803
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614003183533
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31614892086015
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316169238631154
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31613903118051
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31615045992671
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316063840194055
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31612098392501
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31612098392501
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31611717434295
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31603259400426
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607880931644
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316157271473216
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315981299249344
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316064340521464
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31601989539738
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31589140834637
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31594982193801
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3161125952276
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31604656247183
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31609658736607
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316054181635955
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31608515861988
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31605926107871
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31603767344701
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31620171659729
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31608642848056
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31595309310833
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31597341087934
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315984339298126
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316039443635105
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31604783233252
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31602116525807
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31603132414357
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31617250980147
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31590410695325
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31605926107871
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31609785722675
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31608642848056
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31590433807478
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31588833021325
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31600388753585
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3159873793469
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592719556716
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316049602520614
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.316136953702205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315997037905
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592542537907
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31603463339823
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315997807438286
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31596987050315
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315986378692095
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31604148302908
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607119015231
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31604452307786
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315847694671234
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315833726203664
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592261645182
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3160089669786
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31611409620982
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315958172551085
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3159132270996
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31591576682097
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592261645182
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31598560915881
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31599957762638
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31600719679051
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31607372987368
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315972910551935
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315971640691245
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315956402362986
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31597418041262
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31594878319886
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315958172551085
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31597925985537
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315972910551935
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31599626837172
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31593100514923
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592592570648
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315840845040384
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31586293299949
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31587055216362
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31590483840219
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592261645182
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31586801244224
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315963251993836
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592211612441
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315878940861026
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31588909974653
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31582941629419
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3159909197231
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31591068737822
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31594878319886
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31590687779616
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315862432672084
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31590991784494
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315893409656
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31598584028035
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31582483717885
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315762113677735
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315937585574204
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31586801244224
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31583449573695
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31591245756631
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315930466737484
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31571004938953
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315776082145305
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31592542537907
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31593404519801
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31582814643351
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315854043974674
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31584896453192
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31586039327811
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31595790334521
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31582229745747
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31580705912922
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315861162811395
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31600996763341
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31587817132774
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31587055216362
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31586139393293
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315749915398264
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31589671891066
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31578647215234
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31591980752457
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31597999130431
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31573290688191
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31589821989288
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31586647337568
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315845154949855
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315831417603825
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31571131925022
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315857853556736
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3158299166216
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.31579967108662
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315641977239785
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.315866242254145
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3157801228489
