scenario,signal,series,t_s,value
Baseline-NN-MSE,rear_sum_fy,estimate,779.921996,552.9576169332038
Baseline-NN-MSE,rear_sum_fy,estimate,780.086996,538.9539675042374
Baseline-NN-MSE,rear_sum_fy,estimate,780.251996,527.4892834913146
Baseline-NN-MSE,rear_sum_fy,estimate,780.416996,497.78666145894795
Baseline-NN-MSE,rear_sum_fy,estimate,780.581996,447.96266800339833
Baseline-NN-MSE,rear_sum_fy,estimate,780.746996,427.7769955087576
Baseline-NN-MSE,rear_sum_fy,estimate,780.911996,413.50992021934815
Baseline-NN-MSE,rear_sum_fy,estimate,781.076996,394.0436031622823
Baseline-NN-MSE,rear_sum_fy,estimate,781.241996,372.0067514221336
Baseline-NN-MSE,rear_sum_fy,estimate,781.406996,358.9245489690268
Baseline-NN-MSE,rear_sum_fy,estimate,781.736996,266.89368441754607
Baseline-NN-MSE,rear_sum_fy,estimate,781.901996,245.68415506392412
Baseline-NN-MSE,rear_sum_fy,estimate,782.066996,201.9394609579105
Baseline-NN-MSE,rear_sum_fy,estimate,782.231996,156.25924916884227
Baseline-NN-MSE,rear_sum_fy,estimate,782.396996,100.52521678165492
Baseline-NN-MSE,rear_sum_fy,estimate,782.561996,48.654849045892455
Baseline-NN-MSE,rear_sum_fy,estimate,782.726996,19.8621357103774
Baseline-NN-MSE,rear_sum_fy,estimate,782.891996,11.409667169681494
Baseline-NN-MSE,rear_sum_fy,estimate,783.056996,19.76259326786316
Baseline-NN-MSE,rear_sum_fy,estimate,783.221996,55.18115038138024
Baseline-NN-MSE,rear_sum_fy,estimate,783.386996,58.51506565495848
Baseline-NN-MSE,rear_sum_fy,estimate,783.551996,58.28410159200074
Baseline-NN-MSE,rear_sum_fy,estimate,783.716996,86.93377021640015
Baseline-NN-MSE,rear_sum_fy,estimate,783.881996,111.08800383075317
Baseline-NN-MSE,rear_sum_fy,estimate,784.046996,116.1741898921043
Baseline-NN-MSE,rear_sum_fy,estimate,784.211996,128.2582610971053
Baseline-NN-MSE,rear_sum_fy,estimate,784.376996,145.1365859117339
Baseline-NN-MSE,rear_sum_fy,estimate,784.541996,152.09705486455732
Baseline-NN-MSE,rear_sum_fy,estimate,784.706996,189.23201783200244
Baseline-NN-MSE,rear_sum_fy,estimate,784.871996,210.93748625143496
Baseline-NN-MSE,rear_sum_fy,estimate,785.036996,223.1390433366804
Baseline-NN-MSE,rear_sum_fy,estimate,785.201996,201.89170736898853
Baseline-NN-MSE,rear_sum_fy,estimate,785.366996,176.42070291493107
Baseline-NN-MSE,rear_sum_fy,estimate,785.531996,160.4787053600357
Baseline-NN-MSE,rear_sum_fy,estimate,785.597996,160.8903219755982
Baseline-NN-MSE,rear_sum_fy,estimate,785.762996,188.56270904853525
Baseline-NN-MSE,rear_sum_fy,estimate,785.927996,226.84248494145982
Baseline-NN-MSE,rear_sum_fy,estimate,786.092996,267.7182588632439
Baseline-NN-MSE,rear_sum_fy,estimate,786.257996,300.1405609373798
Baseline-NN-MSE,rear_sum_fy,estimate,786.422996,331.3549892822557
Baseline-NN-MSE,rear_sum_fy,estimate,786.587996,354.78604502407245
Baseline-NN-MSE,rear_sum_fy,estimate,786.752996,388.330873628886
Baseline-NN-MSE,rear_sum_fy,estimate,786.917996,389.3507440455034
Baseline-NN-MSE,rear_sum_fy,estimate,787.082996,356.4868777660592
Baseline-NN-MSE,rear_sum_fy,estimate,787.247996,360.0522334745743
Baseline-NN-MSE,rear_sum_fy,estimate,787.412996,320.9199121654393
Baseline-NN-MSE,rear_sum_fy,estimate,787.577996,315.81181528530584
Baseline-NN-MSE,rear_sum_fy,estimate,787.742996,285.99039955680115
Baseline-NN-MSE,rear_sum_fy,estimate,787.907996,284.65117590735196
Baseline-NN-MSE,rear_sum_fy,estimate,788.072996,310.88595385853216
Baseline-NN-MSE,rear_sum_fy,estimate,788.237996,353.1712911894473
Baseline-NN-MSE,rear_sum_fy,estimate,788.402996,389.39908895044186
Baseline-NN-MSE,rear_sum_fy,estimate,788.567996,446.5799443512655
Baseline-NN-MSE,rear_sum_fy,estimate,788.732996,488.1471639609008
Baseline-NN-MSE,rear_sum_fy,estimate,788.897996,550.2646791011066
Baseline-NN-MSE,rear_sum_fy,estimate,789.062996,599.6440714363448
Baseline-NN-MSE,rear_sum_fy,estimate,789.227996,659.5545718703822
Baseline-NN-MSE,rear_sum_fy,estimate,789.392996,723.2659854607972
Baseline-NN-MSE,rear_sum_fy,estimate,789.557996,723.3973593242158
Baseline-NN-MSE,rear_sum_fy,estimate,789.722996,737.6972805502464
Baseline-NN-MSE,rear_sum_fy,estimate,789.887996,649.7661984895155
Baseline-NN-MSE,rear_sum_fy,estimate,790.052996,543.7452710492615
Baseline-NN-MSE,rear_sum_fy,estimate,790.217996,432.5017829474588
Baseline-NN-MSE,rear_sum_fy,estimate,790.382996,364.68016305182397
Baseline-NN-MSE,rear_sum_fy,estimate,790.547996,304.2580420941851
Baseline-NN-MSE,rear_sum_fy,estimate,790.679996,284.5493607442793
Baseline-NN-MSE,rear_sum_fy,estimate,790.745996,278.9440985882401
Baseline-NN-MSE,rear_sum_fy,estimate,790.811996,288.35812912779386
Baseline-NN-MSE,rear_sum_fy,estimate,790.976996,264.1118535601851
Baseline-NN-MSE,rear_sum_fy,estimate,791.141996,257.12080977250514
Baseline-NN-MSE,rear_sum_fy,estimate,791.306996,265.0438152725914
Baseline-NN-MSE,rear_sum_fy,estimate,791.471996,240.12704891793166
Baseline-NN-MSE,rear_sum_fy,estimate,791.636996,237.15015134197637
Baseline-NN-MSE,rear_sum_fy,estimate,791.966996,151.15816559347854
Baseline-NN-MSE,rear_sum_fy,estimate,792.131996,115.17339658524925
Baseline-NN-MSE,rear_sum_fy,estimate,792.296996,80.91836483147574
Baseline-NN-MSE,rear_sum_fy,estimate,792.461996,24.159312350437446
Baseline-NN-MSE,rear_sum_fy,estimate,792.626996,-21.95310550854981
Baseline-NN-MSE,rear_sum_fy,estimate,792.791996,-48.71570552538887
Baseline-NN-MSE,rear_sum_fy,estimate,792.956996,-49.95626256635793
Baseline-NN-MSE,rear_sum_fy,estimate,793.121996,-47.839296862290674
Baseline-NN-MSE,rear_sum_fy,estimate,793.286996,-33.66791819720194
Baseline-NN-MSE,rear_sum_fy,estimate,793.451996,-19.27539764847782
Baseline-NN-MSE,rear_sum_fy,estimate,793.616996,-13.052672594445873
Baseline-NN-MSE,rear_sum_fy,estimate,793.781996,-3.423903345397564
Baseline-NN-MSE,rear_sum_fy,estimate,793.946995,-1.2646777447137785
Baseline-NN-MSE,rear_sum_fy,estimate,794.111996,2.640646606284741
Baseline-NN-MSE,rear_sum_fy,estimate,794.210996,2.7352519637314896
Baseline-NN-MSE,rear_sum_fy,estimate,794.276996,3.0894895850222373
Baseline-NN-MSE,rear_sum_fy,estimate,794.309996,2.47331003681606
Baseline-NN-MSE,rear_sum_fy,estimate,794.342996,2.9252920439066354
Baseline-NN-MSE,rear_sum_fy,estimate,794.408996,1.9129446702233182
Baseline-NN-MSE,rear_sum_fy,estimate,794.441996,-0.2588224232508407
Baseline-NN-MSE,rear_sum_fy,estimate,794.474996,0.9996700746355971
Baseline-NN-MSE,rear_sum_fy,estimate,794.507996,0.8465519954243215
Baseline-NN-MSE,rear_sum_fy,estimate,794.540996,-0.14101122287542667
Baseline-NN-MSE,rear_sum_fy,estimate,794.606996,-1.5943747095596987
Baseline-NN-MSE,rear_sum_fy,estimate,794.639996,-3.1238720764215047
Baseline-NN-MSE,rear_sum_fy,estimate,794.672996,-3.898829426476651
Baseline-NN-MSE,rear_sum_fy,estimate,794.705996,-6.424263929536712
Baseline-NN-MSE,rear_sum_fy,estimate,794.738996,-7.218236512582536
Baseline-NN-MSE,rear_sum_fy,estimate,794.804996,-10.475217795838855
Baseline-NN-MSE,rear_sum_fy,estimate,794.837996,-12.984883534009288
Baseline-NN-MSE,rear_sum_fy,estimate,795.002995,-20.576850291783934
Baseline-NN-MSE,rear_sum_fy,estimate,795.167996,-24.469295750131174
Baseline-NN-MSE,rear_sum_fy,estimate,795.332996,-24.473885721856604
Baseline-NN-MSE,rear_sum_fy,estimate,795.497996,-24.873462143458674
Baseline-NN-MSE,rear_sum_fy,estimate,795.662996,-21.332255069060892
Baseline-NN-MSE,rear_sum_fy,estimate,795.827996,-16.1169861524197
Baseline-NN-MSE,rear_sum_fy,estimate,795.992996,-9.950292622268012
Baseline-NN-MSE,rear_sum_fy,estimate,796.157996,-0.9129045075620885
Baseline-NN-MSE,rear_sum_fy,estimate,796.322996,6.6938891442492
Baseline-NN-MSE,rear_sum_fy,estimate,796.487996,12.366620885639879
Baseline-NN-MSE,rear_sum_fy,estimate,796.652996,13.187519300629003
Baseline-NN-MSE,rear_sum_fy,estimate,796.784996,10.936795782370606
Baseline-NN-MSE,rear_sum_fy,estimate,796.850996,9.754269805260423
Baseline-NN-MSE,rear_sum_fy,estimate,796.883996,8.187673850745488
Baseline-NN-MSE,rear_sum_fy,estimate,796.916996,6.590052427413792
Baseline-NN-MSE,rear_sum_fy,estimate,796.982996,3.39740143898773
Baseline-NN-MSE,rear_sum_fy,estimate,797.015996,1.6493768962826905
Baseline-NN-MSE,rear_sum_fy,estimate,797.048995,-2.5085257938648775
Baseline-NN-MSE,rear_sum_fy,estimate,797.081995,-2.4196656116031097
Baseline-NN-MSE,rear_sum_fy,estimate,797.114995,-5.2413943009077375
Baseline-NN-MSE,rear_sum_fy,estimate,797.180996,-6.959181452822477
Baseline-NN-MSE,rear_sum_fy,estimate,797.213996,-8.566548280056136
Baseline-NN-MSE,rear_sum_fy,estimate,797.246996,-10.260339436707884
Baseline-NN-MSE,rear_sum_fy,estimate,797.312996,-14.00104852807064
Baseline-NN-MSE,rear_sum_fy,estimate,797.378996,-16.993846087322204
Baseline-NN-MSE,rear_sum_fy,estimate,797.411996,-16.887765646273323
Baseline-NN-MSE,rear_sum_fy,estimate,797.444996,-19.366636284434783
Baseline-NN-MSE,rear_sum_fy,estimate,797.510996,-24.162826164750875
Baseline-NN-MSE,rear_sum_fy,estimate,797.576996,-26.72986111274031
Baseline-NN-MSE,rear_sum_fy,estimate,797.642996,-27.57625075947213
Baseline-NN-MSE,rear_sum_fy,estimate,797.708996,-28.15806402093741
Baseline-NN-MSE,rear_sum_fy,estimate,797.774996,-29.997703991817964
Baseline-NN-MSE,rear_sum_fy,estimate,797.840996,-31.40594321754179
Baseline-NN-MSE,rear_sum_fy,estimate,797.906996,-29.780968657284966
Baseline-NN-MSE,rear_sum_fy,estimate,797.972996,-29.380804848807173
Baseline-NN-MSE,rear_sum_fy,estimate,798.038996,-30.145945416367795
Baseline-NN-MSE,rear_sum_fy,estimate,798.104995,-27.71942195554167
Baseline-NN-MSE,rear_sum_fy,estimate,798.137995,-27.010853268383414
Baseline-NN-MSE,rear_sum_fy,estimate,798.170995,-25.801022606680615
Baseline-NN-MSE,rear_sum_fy,estimate,798.203995,-24.985605308322988
Baseline-NN-MSE,rear_sum_fy,estimate,798.236996,-22.980615501085587
Baseline-NN-MSE,rear_sum_fy,estimate,798.302996,-20.675154128882998
Baseline-NN-MSE,rear_sum_fy,estimate,798.335996,-19.693801943710028
Baseline-NN-MSE,rear_sum_fy,estimate,798.368996,-19.068740199782873
Baseline-NN-MSE,rear_sum_fy,estimate,798.434996,-16.24956809164676
Baseline-NN-MSE,rear_sum_fy,estimate,798.500996,-10.539280686785526
Baseline-NN-MSE,rear_sum_fy,estimate,798.533996,-9.608138371756521
Baseline-NN-MSE,rear_sum_fy,estimate,798.566996,-6.232132058170711
Baseline-NN-MSE,rear_sum_fy,estimate,798.632996,-3.3282757962624876
Baseline-NN-MSE,rear_sum_fy,estimate,798.698996,-2.0995343277057863
Baseline-NN-MSE,rear_sum_fy,estimate,798.731996,-4.340461762091961
Baseline-NN-MSE,rear_sum_fy,estimate,798.764996,-4.0821410485860525
Baseline-NN-MSE,rear_sum_fy,estimate,798.830996,-1.9034903605069555
Baseline-NN-MSE,rear_sum_fy,estimate,798.896996,0.05045224826710433
Baseline-NN-MSE,rear_sum_fy,estimate,798.929996,0.32997135978930325
Baseline-NN-MSE,rear_sum_fy,estimate,798.962996,2.116269132485124
Baseline-NN-MSE,rear_sum_fy,estimate,799.028996,3.9675393925333955
Baseline-NN-MSE,rear_sum_fy,estimate,799.094995,6.3770812546499425
Baseline-NN-MSE,rear_sum_fy,estimate,799.160995,9.01805629708657
Baseline-NN-MSE,rear_sum_fy,estimate,799.226995,7.69604450323378
Baseline-NN-MSE,rear_sum_fy,estimate,799.292996,7.73456293047142
Baseline-NN-MSE,rear_sum_fy,estimate,799.358996,9.03203510068913
Baseline-NN-MSE,rear_sum_fy,estimate,799.424996,6.690447733588537
Baseline-NN-MSE,rear_sum_fy,estimate,799.457996,3.7219972520661404
Baseline-NN-MSE,rear_sum_fy,estimate,799.490996,2.402878877287198
Baseline-NN-MSE,rear_sum_fy,estimate,799.556996,0.042250181385141417
Baseline-NN-MSE,rear_sum_fy,estimate,799.622996,-3.062959069018815
Baseline-NN-MSE,rear_sum_fy,estimate,799.655996,-6.507920348989179
Baseline-NN-MSE,rear_sum_fy,estimate,799.688996,-5.923250656548403
Baseline-NN-MSE,rear_sum_fy,estimate,799.754996,-7.541296932954481
Baseline-NN-MSE,rear_sum_fy,estimate,799.820996,-9.614297042573615
Baseline-NN-MSE,rear_sum_fy,estimate,799.853996,-11.535944722960373
Baseline-NN-MSE,rear_sum_fy,estimate,799.886996,-12.75936841628646
Baseline-NN-MSE,rear_sum_fy,estimate,799.952996,-16.50072702022863
Baseline-NN-MSE,rear_sum_fy,estimate,800.018996,-17.144752831738153
Baseline-NN-MSE,rear_sum_fy,estimate,800.051996,-19.03225067656001
Baseline-NN-MSE,rear_sum_fy,estimate,800.084996,-18.99331756898403
Baseline-NN-MSE,rear_sum_fy,estimate,800.150995,-23.694021065449704
Baseline-NN-MSE,rear_sum_fy,estimate,800.216995,-25.594047780419757
Baseline-NN-MSE,rear_sum_fy,estimate,800.282995,-24.200113006105006
Baseline-NN-MSE,rear_sum_fy,estimate,800.348996,-24.774455620272786
Baseline-NN-MSE,rear_sum_fy,estimate,800.414996,-27.105840748482322
Baseline-NN-MSE,rear_sum_fy,estimate,800.480996,-26.940214796071082
Baseline-NN-MSE,rear_sum_fy,estimate,800.546996,-27.475432289559357
Baseline-NN-MSE,rear_sum_fy,estimate,800.612996,-26.000665632303168
Baseline-NN-MSE,rear_sum_fy,estimate,800.678996,-25.926416333501834
Baseline-NN-MSE,rear_sum_fy,estimate,800.744996,-23.20755240024539
Baseline-NN-MSE,rear_sum_fy,estimate,800.777996,-23.097621823585328
Baseline-NN-MSE,rear_sum_fy,estimate,800.810996,-20.895458419167653
Baseline-NN-MSE,rear_sum_fy,estimate,800.876996,-24.122730453812274
Baseline-NN-MSE,rear_sum_fy,estimate,800.942996,-21.94581046520493
Baseline-NN-MSE,rear_sum_fy,estimate,800.975996,-19.28684829846668
Baseline-NN-MSE,rear_sum_fy,estimate,801.008996,-17.95482742889805
Baseline-NN-MSE,rear_sum_fy,estimate,801.074996,-15.85639624719796
Baseline-NN-MSE,rear_sum_fy,estimate,801.140996,-14.607965928793984
Baseline-NN-MSE,rear_sum_fy,estimate,801.173995,-14.048195980186023
Baseline-NN-MSE,rear_sum_fy,estimate,801.206995,-13.246497384878712
Baseline-NN-MSE,rear_sum_fy,estimate,801.272995,-11.324837861494881
Baseline-NN-MSE,rear_sum_fy,estimate,801.338995,-10.69220341760056
Baseline-NN-MSE,rear_sum_fy,estimate,801.371995,-10.88275351278996
Baseline-NN-MSE,rear_sum_fy,estimate,801.404996,-10.48473869342084
Baseline-NN-MSE,rear_sum_fy,estimate,801.470996,-10.662365479841295
Baseline-NN-MSE,rear_sum_fy,estimate,801.536996,-11.429049688296027
Baseline-NN-MSE,rear_sum_fy,estimate,801.569996,-12.277403678464893
Baseline-NN-MSE,rear_sum_fy,estimate,801.602996,-14.481339806570748
Baseline-NN-MSE,rear_sum_fy,estimate,801.668996,-14.794408698244137
Baseline-NN-MSE,rear_sum_fy,estimate,801.734996,-14.035480227309119
Baseline-NN-MSE,rear_sum_fy,estimate,801.800996,-15.287286902017254
Baseline-NN-MSE,rear_sum_fy,estimate,801.866996,-16.70815029354629
Baseline-NN-MSE,rear_sum_fy,estimate,801.932996,-18.811629459836457
Baseline-NN-MSE,rear_sum_fy,estimate,801.998996,-22.531507865003285
Baseline-NN-MSE,rear_sum_fy,estimate,802.064996,-24.67813790207832
Baseline-NN-MSE,rear_sum_fy,estimate,802.097996,-24.822157201180154
Baseline-NN-MSE,rear_sum_fy,estimate,802.130996,-26.29256629245105
Baseline-NN-MSE,rear_sum_fy,estimate,802.196995,-24.361493564744798
Baseline-NN-MSE,rear_sum_fy,estimate,802.262995,-24.805430929247493
Baseline-NN-MSE,rear_sum_fy,estimate,802.295995,-25.773604301057027
Baseline-NN-MSE,rear_sum_fy,estimate,802.328995,-26.773920480278736
Baseline-NN-MSE,rear_sum_fy,estimate,802.394995,-26.890303194663076
Baseline-NN-MSE,rear_sum_fy,estimate,802.460996,-25.87496539709874
Baseline-NN-MSE,rear_sum_fy,estimate,802.493996,-25.66364176672935
Baseline-NN-MSE,rear_sum_fy,estimate,802.526996,-26.0218395268465
Baseline-NN-MSE,rear_sum_fy,estimate,802.592996,-25.041738748314607
Baseline-NN-MSE,rear_sum_fy,estimate,802.658996,-23.224753354837993
Baseline-NN-MSE,rear_sum_fy,estimate,802.691996,-22.26792144070266
Baseline-NN-MSE,rear_sum_fy,estimate,802.724996,-20.52590323105267
Baseline-NN-MSE,rear_sum_fy,estimate,802.790996,-16.964675653978155
Baseline-NN-MSE,rear_sum_fy,estimate,802.856996,-16.1576674816423
Baseline-NN-MSE,rear_sum_fy,estimate,802.922996,-15.361920038678718
Baseline-NN-MSE,rear_sum_fy,estimate,802.988996,-13.595083528756241
Baseline-NN-MSE,rear_sum_fy,estimate,803.054996,-13.246287666784355
Baseline-NN-MSE,rear_sum_fy,estimate,803.120996,-12.670282410691067
Baseline-NN-MSE,rear_sum_fy,estimate,803.186996,-13.001295057821917
Baseline-NN-MSE,rear_sum_fy,estimate,803.252995,-15.43577118729459
Baseline-NN-MSE,rear_sum_fy,estimate,803.318995,-17.754643604490305
Baseline-NN-MSE,rear_sum_fy,estimate,803.384995,-21.027122362704233
Baseline-NN-MSE,rear_sum_fy,estimate,803.417995,-22.425509496819345
Baseline-NN-MSE,rear_sum_fy,estimate,803.450995,-23.319152409104504
Baseline-NN-MSE,rear_sum_fy,estimate,803.516996,-24.245149480360922
Baseline-NN-MSE,rear_sum_fy,estimate,803.582996,-25.705745554264322
Baseline-NN-MSE,rear_sum_fy,estimate,803.615996,-28.670869488579346
Baseline-NN-MSE,rear_sum_fy,estimate,803.648996,-27.54281017526124
Baseline-NN-MSE,rear_sum_fy,estimate,803.714996,-29.93054142388912
Baseline-NN-MSE,rear_sum_fy,estimate,803.780996,-31.407219371364427
Baseline-NN-MSE,rear_sum_fy,estimate,803.813996,-31.79078169212228
Baseline-NN-MSE,rear_sum_fy,estimate,803.846996,-31.943393634919744
Baseline-NN-MSE,rear_sum_fy,estimate,803.912996,-31.885493531085075
Baseline-NN-MSE,rear_sum_fy,estimate,803.978996,-32.292543012276965
Baseline-NN-MSE,rear_sum_fy,estimate,804.011996,-30.64829309522019
Baseline-NN-MSE,rear_sum_fy,estimate,804.044996,-30.766590686116785
Baseline-NN-MSE,rear_sum_fy,estimate,804.110996,-27.621470605309412
Baseline-NN-MSE,rear_sum_fy,estimate,804.176996,-24.593657696819292
Baseline-NN-MSE,rear_sum_fy,estimate,804.209996,-23.96659826147347
Baseline-NN-MSE,rear_sum_fy,estimate,804.242996,-22.237522019747843
Baseline-NN-MSE,rear_sum_fy,estimate,804.308995,-19.14709775771834
Baseline-NN-MSE,rear_sum_fy,estimate,804.374995,-15.526312892824699
Baseline-NN-MSE,rear_sum_fy,estimate,804.407995,-14.033863271318994
Baseline-NN-MSE,rear_sum_fy,estimate,804.440995,-12.236382313174891
Baseline-NN-MSE,rear_sum_fy,estimate,804.506995,-8.131372840008408
Baseline-NN-MSE,rear_sum_fy,estimate,804.572996,-4.646497268330912
Baseline-NN-MSE,rear_sum_fy,estimate,804.605996,-3.462730921534167
Baseline-NN-MSE,rear_sum_fy,estimate,804.638996,-1.8196728878347321
Baseline-NN-MSE,rear_sum_fy,estimate,804.671996,-1.4787672129417042
Baseline-NN-MSE,rear_sum_fy,estimate,804.737996,-0.27681893342710007
Baseline-NN-MSE,rear_sum_fy,estimate,804.803996,0.13319582077954334
Baseline-NN-MSE,rear_sum_fy,estimate,804.869996,-0.2701546142394007
Baseline-NN-MSE,rear_sum_fy,estimate,804.935996,-1.0040071587109267
Baseline-NN-MSE,rear_sum_fy,estimate,804.968996,-1.5120417822825227
Baseline-NN-MSE,rear_sum_fy,estimate,805.034996,-4.161436164337877
Baseline-NN-MSE,rear_sum_fy,estimate,805.067996,-2.9863354590592537
Baseline-NN-MSE,rear_sum_fy,estimate,805.100996,-6.334047878269263
Baseline-NN-MSE,rear_sum_fy,estimate,805.166996,-9.52238978907526
Baseline-NN-MSE,rear_sum_fy,estimate,805.232996,-13.234220054364826
Baseline-NN-MSE,rear_sum_fy,estimate,805.265996,-16.150040439376454
Baseline-NN-MSE,rear_sum_fy,estimate,805.298995,-15.465238006770786
Baseline-NN-MSE,rear_sum_fy,estimate,805.364995,-17.111863141404534
Baseline-NN-MSE,rear_sum_fy,estimate,805.397995,-17.868328112128058
Baseline-NN-MSE,rear_sum_fy,estimate,805.430995,-16.586963673993274
Baseline-NN-MSE,rear_sum_fy,estimate,805.463995,-18.77075900887892
Baseline-NN-MSE,rear_sum_fy,estimate,805.496995,-18.81421287807941
Baseline-NN-MSE,rear_sum_fy,estimate,805.562995,-22.60486818177513
Baseline-NN-MSE,rear_sum_fy,estimate,805.595995,-21.941659356188772
Baseline-NN-MSE,rear_sum_fy,estimate,805.628996,-21.787870672828888
Baseline-NN-MSE,rear_sum_fy,estimate,805.661996,-20.334880730405533
Baseline-NN-MSE,rear_sum_fy,estimate,805.694996,-19.21417480031842
Baseline-NN-MSE,rear_sum_fy,estimate,805.760996,-13.249386689570859
Baseline-NN-MSE,rear_sum_fy,estimate,805.793996,-9.28269752063397
Baseline-NN-MSE,rear_sum_fy,estimate,805.826996,-5.272208307696022
Baseline-NN-MSE,rear_sum_fy,estimate,805.892996,2.846645712872294
Baseline-NN-MSE,rear_sum_fy,estimate,805.958996,12.366039186688562
Baseline-NN-MSE,rear_sum_fy,estimate,805.991996,17.232649974472345
Baseline-NN-MSE,rear_sum_fy,estimate,806.024996,21.937511743125427
Baseline-NN-MSE,rear_sum_fy,estimate,806.090996,27.593393648269533
Baseline-NN-MSE,rear_sum_fy,estimate,806.156996,31.57739728365133
Baseline-NN-MSE,rear_sum_fy,estimate,806.189996,29.800236652063617
Baseline-NN-MSE,rear_sum_fy,estimate,806.222996,28.984449112111328
Baseline-NN-MSE,rear_sum_fy,estimate,806.288996,25.128418710347418
Baseline-NN-MSE,rear_sum_fy,estimate,806.354995,15.858990954005908
Baseline-NN-MSE,rear_sum_fy,estimate,806.420995,6.190916690076387
Baseline-NN-MSE,rear_sum_fy,estimate,806.486995,-7.9818382193560335
Baseline-NN-MSE,rear_sum_fy,estimate,806.552995,-21.752695634005903
Baseline-NN-MSE,rear_sum_fy,estimate,806.618995,-32.16910475105065
Baseline-NN-MSE,rear_sum_fy,estimate,806.684996,-41.05763087649741
Baseline-NN-MSE,rear_sum_fy,estimate,806.717996,-43.888281511790986
Baseline-NN-MSE,rear_sum_fy,estimate,806.750996,-47.822874577067864
Baseline-NN-MSE,rear_sum_fy,estimate,806.816996,-51.883277944443726
Baseline-NN-MSE,rear_sum_fy,estimate,806.882996,-52.250996872761775
Baseline-NN-MSE,rear_sum_fy,estimate,806.915996,-51.61192310047504
Baseline-NN-MSE,rear_sum_fy,estimate,806.948996,-51.069395019394705
Baseline-NN-MSE,rear_sum_fy,estimate,807.014996,-53.851913482326296
Baseline-NN-MSE,rear_sum_fy,estimate,807.080996,-48.7797197081149
Baseline-NN-MSE,rear_sum_fy,estimate,807.113996,-43.976687292281895
Baseline-NN-MSE,rear_sum_fy,estimate,807.146996,-40.40878913091491
Baseline-NN-MSE,rear_sum_fy,estimate,807.212996,-33.4444238324448
Baseline-NN-MSE,rear_sum_fy,estimate,807.278996,-27.227073538166536
Baseline-NN-MSE,rear_sum_fy,estimate,807.311996,-23.98876351354005
Baseline-NN-MSE,rear_sum_fy,estimate,807.344995,-20.51282661682754
Baseline-NN-MSE,rear_sum_fy,estimate,807.410995,-13.386319318918108
Baseline-NN-MSE,rear_sum_fy,estimate,807.476995,-9.30230281964898
Baseline-NN-MSE,rear_sum_fy,estimate,807.509995,-10.974640772394311
Baseline-NN-MSE,rear_sum_fy,estimate,807.542995,-8.3679201926366
Baseline-NN-MSE,rear_sum_fy,estimate,807.608995,-6.522483220196605
Baseline-NN-MSE,rear_sum_fy,estimate,807.674995,-7.310499048267895
Baseline-NN-MSE,rear_sum_fy,estimate,807.740996,-5.955517328059912
Baseline-NN-MSE,rear_sum_fy,estimate,807.806996,-4.362195622875038
Baseline-NN-MSE,rear_sum_fy,estimate,807.872996,-4.559198104440586
Baseline-NN-MSE,rear_sum_fy,estimate,807.938996,-5.307921965205012
Baseline-NN-MSE,rear_sum_fy,estimate,808.004996,-4.933057837710383
Baseline-NN-MSE,rear_sum_fy,estimate,808.037996,-4.841650940149378
Baseline-NN-MSE,rear_sum_fy,estimate,808.070996,-5.111693155150727
Baseline-NN-MSE,rear_sum_fy,estimate,808.136996,-6.939459127255466
Baseline-NN-MSE,rear_sum_fy,estimate,808.202996,-7.683751000160766
Baseline-NN-MSE,rear_sum_fy,estimate,808.235996,-6.677167272167885
Baseline-NN-MSE,rear_sum_fy,estimate,808.268996,-7.276611676176303
Baseline-NN-MSE,rear_sum_fy,estimate,808.334996,-8.032519747031582
Baseline-NN-MSE,rear_sum_fy,estimate,808.400995,-8.913255003029356
Baseline-NN-MSE,rear_sum_fy,estimate,808.433995,-9.078865328175002
Baseline-NN-MSE,rear_sum_fy,estimate,808.466995,-8.87395911700777
Baseline-NN-MSE,rear_sum_fy,estimate,808.532995,-8.126096918263237
Baseline-NN-MSE,rear_sum_fy,estimate,808.598995,-9.390653870780909
Baseline-NN-MSE,rear_sum_fy,estimate,808.631995,-12.899929105259627
Baseline-NN-MSE,rear_sum_fy,estimate,808.664995,-11.410813614466628
Baseline-NN-MSE,rear_sum_fy,estimate,808.730995,-11.395162652695156
Baseline-NN-MSE,rear_sum_fy,estimate,808.796996,-11.28903011063175
Baseline-NN-MSE,rear_sum_fy,estimate,808.862996,-11.90236916492161
Baseline-NN-MSE,rear_sum_fy,estimate,808.928996,-12.105925526663
Baseline-NN-MSE,rear_sum_fy,estimate,808.994996,-11.27304191186002
Baseline-NN-MSE,rear_sum_fy,estimate,809.060996,-11.57140328070461
Baseline-NN-MSE,rear_sum_fy,estimate,809.126996,-11.819605029916781
Baseline-NN-MSE,rear_sum_fy,estimate,809.192996,-11.907474598919451
Baseline-NN-MSE,rear_sum_fy,estimate,809.258996,-11.560841768442643
Baseline-NN-MSE,rear_sum_fy,estimate,809.324996,-11.51053683115423
Baseline-NN-MSE,rear_sum_fy,estimate,809.357996,-13.391202150229944
Baseline-NN-MSE,rear_sum_fy,estimate,809.390996,-11.144522869933619
Baseline-NN-MSE,rear_sum_fy,estimate,809.456995,-10.193481763640445
Baseline-NN-MSE,rear_sum_fy,estimate,809.522995,-7.034105633638766
Baseline-NN-MSE,rear_sum_fy,estimate,809.555995,-7.265675945362265
