scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,omega,421.937998,0.03897687095753344
Baseline-NN-MSE,omega,422.069998,0.009221017089984726
Baseline-NN-MSE,omega,422.201998,-0.02155834111897592
Baseline-NN-MSE,omega,422.333997,-0.0760855018005839
Baseline-NN-MSE,omega,422.399998,-0.013941268465697265
Baseline-NN-MSE,omega,422.531998,-0.07749590148812696
Baseline-NN-MSE,omega,422.597998,-0.014291518400023628
Baseline-NN-MSE,omega,422.729998,0.012711976097228739
Baseline-NN-MSE,omega,422.795998,0.029372611207021337
Baseline-NN-MSE,omega,422.927998,0.1275008209381824
Baseline-NN-MSE,omega,422.993998,0.06361017775843641
Baseline-NN-MSE,omega,423.125998,0.16983249630359254
Baseline-NN-MSE,omega,423.257998,0.22100730814445196
Baseline-NN-MSE,omega,423.389997,0.1613760924599489
Baseline-NN-MSE,omega,423.521998,0.1583806799691364
Baseline-NN-MSE,omega,423.653998,0.16043693681068158
Baseline-NN-MSE,omega,423.719998,0.05812537573714596
Baseline-NN-MSE,omega,423.851998,0.0732140278837785
Baseline-NN-MSE,omega,423.917998,0.019827958791095543
Baseline-NN-MSE,omega,424.049998,0.0004927005787067756
Baseline-NN-MSE,omega,424.115998,-0.006094949127590954
Baseline-NN-MSE,omega,424.247998,-0.0334549540286094
Baseline-NN-MSE,omega,424.379997,-0.03715752032588804
Baseline-NN-MSE,omega,424.511998,-0.013649417697465416
Baseline-NN-MSE,omega,424.643998,-0.012467750450935039
Baseline-NN-MSE,omega,424.775998,-0.01406581375387661
Baseline-NN-MSE,omega,424.907998,0.01783670739160026
Baseline-NN-MSE,omega,425.039998,0.03182463291904275
Baseline-NN-MSE,omega,425.171998,0.056251909807229716
Baseline-NN-MSE,omega,425.303998,0.08301050748379296
Baseline-NN-MSE,omega,425.435997,0.10763940170075548
Baseline-NN-MSE,omega,425.567998,0.12383676997502041
Baseline-NN-MSE,omega,425.699998,0.1830082855375611
Baseline-NN-MSE,omega,425.897998,0.22729010170833228
Baseline-NN-MSE,omega,426.029998,0.11654514668790261
Baseline-NN-MSE,omega,426.161998,0.14350782977938364
Baseline-NN-MSE,omega,426.293998,0.10664498799004252
Baseline-NN-MSE,omega,426.425997,0.1163026510551462
Baseline-NN-MSE,omega,426.491997,0.07480258846225682
Baseline-NN-MSE,omega,426.623998,0.05281379262024423
Baseline-NN-MSE,omega,426.722998,0.08992338916209655
Baseline-NN-MSE,omega,427.547997,-0.0882379313630984
Baseline-NN-MSE,omega,427.679998,-0.26224649250751336
Baseline-NN-MSE,omega,427.745998,-0.06501844378918378
Baseline-NN-MSE,omega,427.877998,-0.11312907105669712
Baseline-NN-MSE,omega,427.943998,-0.035985694371428734
Baseline-NN-MSE,omega,428.075998,-0.028481496271618334
Baseline-NN-MSE,omega,428.141998,-0.023976464112816537
Baseline-NN-MSE,omega,428.273998,-0.015555568945297055
Baseline-NN-MSE,omega,428.438998,-0.011558260822838173
Baseline-NN-MSE,omega,428.537997,-0.009821647571429393
Baseline-NN-MSE,omega,428.669997,0.049875554414867296
Baseline-NN-MSE,omega,428.801998,0.11470695603428108
Baseline-NN-MSE,omega,428.966998,0.30555096050498964
Baseline-NN-MSE,omega,429.065998,0.18928389017592434
Baseline-NN-MSE,omega,429.197998,0.03870842314338643
Baseline-NN-MSE,omega,429.329998,-0.01730178342831283
Baseline-NN-MSE,omega,429.395998,-0.018592039041760572
Baseline-NN-MSE,omega,429.527997,-0.16735368424781707
Baseline-NN-MSE,omega,429.593997,-0.05473128286656852
Baseline-NN-MSE,omega,429.725997,0.06169884174097071
Baseline-NN-MSE,omega,429.857998,0.24848465747032084
Baseline-NN-MSE,omega,429.989998,0.14064758671157213
Baseline-NN-MSE,omega,430.121998,0.06680524431943792
Baseline-NN-MSE,omega,430.253998,0.060967014443956004
Baseline-NN-MSE,omega,430.319998,0.030012944290661113
Baseline-NN-MSE,omega,430.451998,0.0541156553545098
Baseline-NN-MSE,omega,430.517998,0.023313137213389887
Baseline-NN-MSE,omega,430.649997,0.04908497450748979
Baseline-NN-MSE,omega,430.715997,0.025292573517102665
Baseline-NN-MSE,omega,430.847998,0.052223496519682513
Baseline-NN-MSE,omega,430.913998,0.030465063989865655
Baseline-NN-MSE,omega,431.045998,0.0629924342841436
Baseline-NN-MSE,omega,431.177998,0.05979386564269927
Baseline-NN-MSE,omega,431.276998,0.024396604825037603
Baseline-NN-MSE,omega,431.375998,0.055732905380098334
Baseline-NN-MSE,omega,431.474998,0.02709870894122246
Baseline-NN-MSE,omega,431.573997,0.05773182895163144
Baseline-NN-MSE,omega,431.705997,0.058664049186144214
Baseline-NN-MSE,omega,431.804997,0.029936416608893818
Baseline-NN-MSE,omega,431.969998,0.0794367298069218
Baseline-NN-MSE,omega,432.068998,0.0370581601286995
Baseline-NN-MSE,omega,432.167998,0.10665689109906791
Baseline-NN-MSE,omega,432.266998,0.05963832292139349
Baseline-NN-MSE,omega,432.398998,0.20729071883458677
Baseline-NN-MSE,omega,432.497998,0.14048762343281165
Baseline-NN-MSE,omega,432.629997,0.08088161112848506
Baseline-NN-MSE,omega,432.827997,0.06347776930625464
Baseline-NN-MSE,omega,432.926997,-0.0025469043713717415
Baseline-NN-MSE,omega,433.091998,-0.04537281954770655
Baseline-NN-MSE,omega,433.157998,-0.02016035332506627
Baseline-NN-MSE,omega,433.322998,-0.02393485225733749
Baseline-NN-MSE,omega,433.421998,-0.0306392208819321
Baseline-NN-MSE,omega,433.520998,-0.020232274822790323
Baseline-NN-MSE,omega,433.685997,-0.03153137546927936
Baseline-NN-MSE,omega,433.817997,-0.020498685462002217
Baseline-NN-MSE,omega,433.949997,-0.004974288295208126
Baseline-NN-MSE,omega,434.081998,0.008570623246574992
Baseline-NN-MSE,omega,434.213998,-0.0025792329456954047
Baseline-NN-MSE,omega,434.345998,0.020159984956193148
Baseline-NN-MSE,omega,434.444998,0.01453797670069041
Baseline-NN-MSE,omega,434.543998,0.027907914722678076
Baseline-NN-MSE,omega,434.642998,0.01949040623284054
Baseline-NN-MSE,omega,434.741997,0.03940745225933067
Baseline-NN-MSE,omega,434.840997,0.02246077613976425
Baseline-NN-MSE,omega,434.939997,0.035611751218715626
Baseline-NN-MSE,omega,435.038997,0.013654269309155816
Baseline-NN-MSE,omega,435.137998,0.01248420319747414
Baseline-NN-MSE,omega,435.236998,-0.0011654207504331049
Baseline-NN-MSE,omega,435.335998,-0.017117646623307656
Baseline-NN-MSE,omega,435.467998,-0.03469580139360127
Baseline-NN-MSE,omega,435.599998,-0.04408986426537509
Baseline-NN-MSE,omega,435.731997,-0.06388750956781807
Baseline-NN-MSE,omega,435.797997,-0.020244823662399207
Baseline-NN-MSE,omega,435.929997,-0.0244187290904322
Baseline-NN-MSE,omega,435.995997,-0.005309000928450208
Baseline-NN-MSE,omega,436.160998,0.0037571086690081548
Baseline-NN-MSE,omega,436.325998,0.05515268896171707
Baseline-NN-MSE,omega,436.391998,0.007786868517217681
Baseline-NN-MSE,omega,436.589998,0.003208287337884464
Baseline-NN-MSE,omega,436.721997,-0.014024162682756922
Baseline-NN-MSE,omega,436.853997,-0.026302975169451247
Baseline-NN-MSE,omega,437.051997,-0.07679454345154738
Baseline-NN-MSE,omega,437.117997,-0.023495979534993584
Baseline-NN-MSE,omega,437.282998,-0.016365262536616833
Baseline-NN-MSE,omega,437.381998,-0.04658134266250767
Baseline-NN-MSE,omega,437.480998,-0.0189361438677115
Baseline-NN-MSE,omega,437.579998,-0.03884629445521576
Baseline-NN-MSE,omega,437.645998,-0.017323879911649992
Baseline-NN-MSE,omega,437.744998,-0.013992673561951992
Baseline-NN-MSE,omega,437.810997,-0.01435199059910492
Baseline-NN-MSE,omega,437.909997,-0.023648342310019138
Baseline-NN-MSE,omega,437.975997,-0.008348542622509784
Baseline-NN-MSE,omega,438.107997,-0.008834216064654921
Baseline-NN-MSE,omega,438.173997,-0.003119308966302286
Baseline-NN-MSE,omega,438.239998,-0.0020594127291738915
Baseline-NN-MSE,omega,438.371998,-0.0009025466531621135
Baseline-NN-MSE,omega,438.437998,-0.0008458995598349178
Baseline-NN-MSE,omega,438.536998,-0.002847244137917828
Baseline-NN-MSE,omega,438.635998,-0.0062824241072403
Baseline-NN-MSE,omega,438.734998,-0.005455876752158447
Baseline-NN-MSE,omega,438.800997,-0.007940687840652686
Baseline-NN-MSE,omega,438.899997,-0.02444454391565596
Baseline-NN-MSE,omega,438.998997,-0.040269841543331575
Baseline-NN-MSE,omega,439.097997,-0.058582055053911244
Baseline-NN-MSE,omega,439.163997,-0.03474064029989136
Baseline-NN-MSE,omega,439.295998,-0.11259060406906693
Baseline-NN-MSE,omega,439.361998,-0.039123452456521046
Baseline-NN-MSE,omega,439.493998,-0.06080367292574941
Baseline-NN-MSE,omega,439.592998,-0.04657545381981284
Baseline-NN-MSE,omega,439.658998,-0.019467670792079415
Baseline-NN-MSE,omega,439.790998,-0.018644927428770244
Baseline-NN-MSE,omega,439.856997,-0.010882789154972716
Baseline-NN-MSE,omega,439.922997,-0.004234076536770336
Baseline-NN-MSE,omega,440.021997,0.0014809847578610945
Baseline-NN-MSE,omega,440.087997,0.00013691987490639657
Baseline-NN-MSE,omega,440.186997,-0.0012259773079605733
Baseline-NN-MSE,omega,440.285997,-0.002678740041962153
Baseline-NN-MSE,omega,440.384998,-0.003959695443373452
Baseline-NN-MSE,omega,440.549998,-0.022343913943114965
Baseline-NN-MSE,omega,440.615998,-0.010399697557699171
Baseline-NN-MSE,omega,440.780998,-0.03746555055063412
Baseline-NN-MSE,omega,440.879997,-0.029172516504677337
Baseline-NN-MSE,omega,440.978997,-0.01703306324744726
Baseline-NN-MSE,omega,441.077997,-0.033010948090492334
Baseline-NN-MSE,omega,441.143997,-0.018197404172334494
Baseline-NN-MSE,omega,441.209997,-0.017647235445355562
Baseline-NN-MSE,omega,441.341997,-0.037068767244121975
Baseline-NN-MSE,omega,441.407998,-0.017558960319810572
Baseline-NN-MSE,omega,441.473998,-0.018466216223223808
Baseline-NN-MSE,omega,441.539998,-0.018061452177229695
Baseline-NN-MSE,omega,441.671998,-0.03684804905179877
Baseline-NN-MSE,omega,441.737998,-0.018145472420687044
Baseline-NN-MSE,omega,441.836998,-0.034809774702170476
Baseline-NN-MSE,omega,441.902997,-0.01708876307786575
Baseline-NN-MSE,omega,442.034997,-0.050093837625958725
Baseline-NN-MSE,omega,442.100997,-0.015462342624833264
Baseline-NN-MSE,omega,442.166997,-0.01584544923761257
Baseline-NN-MSE,omega,442.265997,-0.02797146947737935
Baseline-NN-MSE,omega,442.364997,-0.015421737805439949
Baseline-NN-MSE,omega,442.463998,-0.028223474401543918
Baseline-NN-MSE,omega,442.529998,-0.014373235587734179
Baseline-NN-MSE,omega,442.595998,-0.01547022629578834
Baseline-NN-MSE,omega,442.694998,-0.028507819945009297
Baseline-NN-MSE,omega,442.793998,-0.014794307119943687
Baseline-NN-MSE,omega,442.892998,-0.028703325784154875
Baseline-NN-MSE,omega,442.958997,-0.015685920981033774
Baseline-NN-MSE,omega,443.057997,-0.031188971220776195
Baseline-NN-MSE,omega,443.189997,-0.032547489485696864
Baseline-NN-MSE,omega,443.255997,-0.01641890086006652
Baseline-NN-MSE,omega,443.387997,-0.017100900224579003
Baseline-NN-MSE,omega,443.453997,-0.016959747327705547
Baseline-NN-MSE,omega,443.552998,-0.030164356159182282
Baseline-NN-MSE,omega,443.684998,-0.018108696612926845
Baseline-NN-MSE,omega,443.783998,0.002839906062402635
Baseline-NN-MSE,omega,443.882998,0.03197984737009209
Baseline-NN-MSE,omega,443.981997,0.031186245223992378
Baseline-NN-MSE,omega,444.146997,0.3007927430483649
Baseline-NN-MSE,omega,444.212997,0.11600900981784872
Baseline-NN-MSE,omega,444.344997,0.2603727208064063
Baseline-NN-MSE,omega,444.476997,0.30701424309787984
Baseline-NN-MSE,omega,444.608998,0.46235069630797015
Baseline-NN-MSE,omega,444.707998,0.11509894411349059
Baseline-NN-MSE,omega,444.872998,0.5864784741408359
Baseline-NN-MSE,omega,444.938998,0.18179346810154143
Baseline-NN-MSE,omega,445.070997,0.3593330906706346
Baseline-NN-MSE,omega,445.136997,0.16816373682436095
Baseline-NN-MSE,omega,445.334997,0.7244683656449555
Baseline-NN-MSE,omega,445.466997,0.4187853535649041
Baseline-NN-MSE,omega,445.664998,0.888410741842868
Baseline-NN-MSE,omega,445.829998,0.7973780764569693
Baseline-NN-MSE,omega,445.928998,0.43484331160530465
Baseline-NN-MSE,omega,446.060997,0.2394113351270068
Baseline-NN-MSE,omega,446.225997,0.8882273876005213
Baseline-NN-MSE,omega,446.324997,0.4906153754306245
Baseline-NN-MSE,omega,446.456997,0.2732942766676083
Baseline-NN-MSE,omega,446.621997,1.0190556257871606
Baseline-NN-MSE,omega,446.720998,0.5296181164923504
Baseline-NN-MSE,omega,446.918998,0.5146643812126106
Baseline-NN-MSE,omega,447.116997,0.5724668270307784
Baseline-NN-MSE,omega,447.248997,1.2240026234889814
Baseline-NN-MSE,omega,447.347997,0.44368206117951814
Baseline-NN-MSE,omega,447.512997,0.680886172410176
Baseline-NN-MSE,omega,447.578997,0.3261246559893043
Baseline-NN-MSE,omega,447.710997,0.5759409637463406
Baseline-NN-MSE,omega,447.842998,0.43772723133712266
Baseline-NN-MSE,omega,448.040998,0.5713532007593167
Baseline-NN-MSE,omega,448.172997,0.18281600286898347
Baseline-NN-MSE,omega,448.304997,0.2159598269904351
Baseline-NN-MSE,omega,448.436997,0.27473859358716585
Baseline-NN-MSE,omega,448.502997,0.17639991400491495
Baseline-NN-MSE,omega,448.634997,0.2380713528296418
Baseline-NN-MSE,omega,448.766997,0.33582295541857643
Baseline-NN-MSE,omega,448.865998,0.10015780661737261
Baseline-NN-MSE,omega,449.030998,0.0387086553273302
Baseline-NN-MSE,omega,449.162997,0.061173420941480594
Baseline-NN-MSE,omega,449.294997,0.01980770051415301
Baseline-NN-MSE,omega,449.492997,-0.27848910405333893
Baseline-NN-MSE,omega,449.690997,-0.38552417616433693
Baseline-NN-MSE,omega,449.822997,-0.21455677212443947
Baseline-NN-MSE,omega,449.954998,-0.18682846168223896
Baseline-NN-MSE,omega,450.086998,-0.12105720563360434
Baseline-NN-MSE,omega,450.218997,-0.10983217956512491
Baseline-NN-MSE,omega,450.383997,-0.30482917334841675
Baseline-NN-MSE,omega,450.482997,-0.18890334626949923
Baseline-NN-MSE,omega,450.680997,-0.2658937624612952
Baseline-NN-MSE,omega,450.812997,-0.19726876233948826
Baseline-NN-MSE,omega,450.944998,-0.32017061394079205
Baseline-NN-MSE,omega,451.142998,-0.6779266340124853
Baseline-NN-MSE,omega,451.307997,-0.6013734307494241
Baseline-NN-MSE,omega,451.406997,-0.3794093869611883
Baseline-NN-MSE,omega,451.505997,-0.1733546949569345
Baseline-NN-MSE,omega,451.604997,-0.40666707727866386
Baseline-NN-MSE,omega,451.703997,-0.21218453381564656
Baseline-NN-MSE,omega,451.868997,-0.5477916743530555
Baseline-NN-MSE,omega,452.066998,-0.6392414280172181
Baseline-NN-MSE,omega,452.264997,-0.5874625570065717
Baseline-NN-MSE,omega,452.462997,-0.4914326670676061
Baseline-NN-MSE,omega,452.627997,-0.21202286970561568
Baseline-NN-MSE,omega,452.792997,-0.761011415959173
Baseline-NN-MSE,omega,452.858997,-0.18113701373067492
Baseline-NN-MSE,omega,453.023998,-0.12590074271586182
Baseline-NN-MSE,omega,453.188998,-0.4080206581562967
Baseline-NN-MSE,omega,453.386997,-0.1056660117012525
Baseline-NN-MSE,omega,453.584997,-0.02768248338818796
Baseline-NN-MSE,omega,453.716997,-0.13360619652156291
Baseline-NN-MSE,omega,453.782997,-0.04780021683543767
Baseline-NN-MSE,omega,453.947997,-0.04839361213152982
Baseline-NN-MSE,omega,454.046997,-0.10358598465549573
Baseline-NN-MSE,omega,454.145998,-0.04973564690431426
Baseline-NN-MSE,omega,454.310997,-0.11078448539287461
Baseline-NN-MSE,omega,454.442997,-0.12899324071658874
Baseline-NN-MSE,omega,454.640997,-0.12111993850258448
Baseline-NN-MSE,omega,454.838997,-0.15081133966882088
Baseline-NN-MSE,omega,454.970997,-0.17382200614212762
Baseline-NN-MSE,omega,455.102997,-0.06182029352759549
Baseline-NN-MSE,omega,455.234998,-0.12356958558084766
Baseline-NN-MSE,omega,455.300997,-0.06891112207291064
Baseline-NN-MSE,omega,455.465997,-0.08210444493068272
Baseline-NN-MSE,omega,455.564997,-0.1147406668958687
Baseline-NN-MSE,omega,455.696997,-0.04041357965387188
Baseline-NN-MSE,omega,455.894997,0.04393403339228963
Baseline-NN-MSE,omega,456.092997,0.11230835003850373
Baseline-NN-MSE,omega,456.224998,0.13857215439751924
Baseline-NN-MSE,omega,456.356997,0.15080765916063738
Baseline-NN-MSE,omega,456.488997,0.09908267938180339
Baseline-NN-MSE,omega,456.620997,0.11957167259922746
Baseline-NN-MSE,omega,456.785997,0.1308505839152554
Baseline-NN-MSE,omega,456.884997,0.06909305111371496
Baseline-NN-MSE,omega,457.016997,0.031471458322553145
Baseline-NN-MSE,omega,457.148997,0.058717036452442195
Baseline-NN-MSE,omega,457.214997,0.028452059137229806
Baseline-NN-MSE,omega,457.280998,0.02185497721109296
Baseline-NN-MSE,omega,457.412997,0.019350944811658485
Baseline-NN-MSE,omega,457.511997,0.03374006952543506
Baseline-NN-MSE,omega,457.577997,0.011593112791475249
Baseline-NN-MSE,omega,457.643997,0.010037568232765817
Baseline-NN-MSE,omega,457.775997,0.0383018239448622
Baseline-NN-MSE,omega,457.841997,0.010162950165569437
Baseline-NN-MSE,omega,457.907997,0.010619234123643462
Baseline-NN-MSE,omega,458.006997,0.009854479828352379
Baseline-NN-MSE,omega,458.072997,0.0027316451699296238
Baseline-NN-MSE,omega,458.171997,-0.012532707949950914
Baseline-NN-MSE,omega,458.270997,-0.024458493670432777
Baseline-NN-MSE,omega,458.336998,-0.037484595625830536
Baseline-NN-MSE,omega,458.402997,-0.05096439667132417
Baseline-NN-MSE,omega,458.501997,-0.04617273923658967
Baseline-NN-MSE,omega,458.600997,-0.1458194315037789
Baseline-NN-MSE,omega,458.699997,-0.15503696403178802
Baseline-NN-MSE,omega,458.765997,-0.07296141777338849
Baseline-NN-MSE,omega,458.831997,-0.06511920128853003
Baseline-NN-MSE,omega,458.963997,-0.17451862053654177
Baseline-NN-MSE,omega,459.029997,-0.05719114366079109
Baseline-NN-MSE,omega,459.128997,-0.08759111644489084
Baseline-NN-MSE,omega,459.227997,-0.039005673804167085
Baseline-NN-MSE,omega,459.326997,-0.0656426246453562
Baseline-NN-MSE,omega,459.425997,-0.03602699074761054
Baseline-NN-MSE,omega,459.524997,-0.0255458254292574
Baseline-NN-MSE,omega,459.656997,-0.033377423684703006
Baseline-NN-MSE,omega,459.722997,-0.02528073837823419
Baseline-NN-MSE,omega,459.788997,-0.028069419911322224
Baseline-NN-MSE,omega,459.920997,-0.023865160718161083
Baseline-NN-MSE,omega,460.019997,-0.039931899058112064
Baseline-NN-MSE,omega,460.085997,-0.01366648993693434
Baseline-NN-MSE,omega,460.217997,-0.04432685019000032
Baseline-NN-MSE,omega,460.283997,-0.025454037567456858
Baseline-NN-MSE,omega,460.415998,-0.07058344474036515
Baseline-NN-MSE,omega,460.481997,-0.029350871705460108
Baseline-NN-MSE,omega,460.580997,-0.0406690272926617
Baseline-NN-MSE,omega,460.679997,-0.07511802447526808
Baseline-NN-MSE,omega,460.778997,-0.04847827177383618
Baseline-NN-MSE,omega,460.877997,-0.08971758433912716
Baseline-NN-MSE,omega,460.976997,-0.05543354492465821
Baseline-NN-MSE,omega,461.042997,-0.055870893668672206
Baseline-NN-MSE,omega,461.108997,-0.04976057272812695
Baseline-NN-MSE,omega,461.207997,-0.10530557546559605
Baseline-NN-MSE,omega,461.273997,-0.043480729326505096
Baseline-NN-MSE,omega,461.372997,-0.06643811897290647
Baseline-NN-MSE,omega,461.471997,-0.1225385263242991
Baseline-NN-MSE,omega,461.537997,-0.06642381773552172
Baseline-NN-MSE,omega,461.603997,-0.06175656347198161
Baseline-NN-MSE,omega,461.669997,-0.07584497634369369
Baseline-NN-MSE,omega,461.768997,-0.05437218772807614
Baseline-NN-MSE,omega,461.834997,-0.06842246562872908
Baseline-NN-MSE,omega,461.933997,-0.1130717555542533
Baseline-NN-MSE,omega,462.032997,-0.06474853275300402
Baseline-NN-MSE,omega,462.098997,-0.059073908733058844
Baseline-NN-MSE,omega,462.197997,-0.06362712194983916
Baseline-NN-MSE,omega,462.263997,-0.055344041511583925
Baseline-NN-MSE,omega,462.395997,-0.15378051523786423
Baseline-NN-MSE,omega,462.461997,-0.059520936990460266
Baseline-NN-MSE,omega,462.527997,-0.060340902440107314
Baseline-NN-MSE,omega,462.626997,-0.061656604290269895
Baseline-NN-MSE,omega,462.725997,-0.12414096693105764
Baseline-NN-MSE,omega,462.824997,-0.07345543790894449
Baseline-NN-MSE,omega,462.923997,-0.05476704419432912
Baseline-NN-MSE,omega,463.055997,-0.16186309566303508
Baseline-NN-MSE,omega,463.121997,-0.042099260583486564
Baseline-NN-MSE,omega,463.253997,-0.18582462042643969
Baseline-NN-MSE,omega,463.319997,-0.059319975950649195
Baseline-NN-MSE,omega,463.418997,-0.06972955138896034
Baseline-NN-MSE,omega,463.484997,-0.04358673997069512
Baseline-NN-MSE,omega,463.583997,-0.15513152074969738
Baseline-NN-MSE,omega,463.715997,-0.1599627828285909
Baseline-NN-MSE,omega,463.814997,-0.12471807077559247
Baseline-NN-MSE,omega,463.946997,-0.2594610606320076
Baseline-NN-MSE,omega,464.012997,-0.023151898762083567
Baseline-NN-MSE,omega,464.111997,-0.02034376881743638
Baseline-NN-MSE,omega,464.210997,0.01233065984123119
Baseline-NN-MSE,omega,464.309997,0.07541214373567587
Baseline-NN-MSE,omega,464.375997,0.0650851851743881
Baseline-NN-MSE,omega,464.507997,0.11126481474474792
Baseline-NN-MSE,omega,464.573997,0.08315507978239926
Baseline-NN-MSE,omega,464.639997,0.08657112526143702
Baseline-NN-MSE,omega,464.738997,0.048394369628393455
Baseline-NN-MSE,omega,464.804997,0.06497291436938883
Baseline-NN-MSE,omega,464.903997,0.10031968602168756
Baseline-NN-MSE,omega,465.002997,0.03247613781403064
Baseline-NN-MSE,omega,465.101997,0.046233858107217814
Baseline-NN-MSE,omega,465.167997,0.006490355174700729
Baseline-NN-MSE,omega,465.266997,0.010377867667046889
Baseline-NN-MSE,omega,465.365997,0.0011014396320477293
Baseline-NN-MSE,omega,465.464997,0.006773544258465811
Baseline-NN-MSE,omega,465.530997,0.0007785535885150158
Baseline-NN-MSE,omega,465.662997,0.011133175622284622
Baseline-NN-MSE,omega,465.728997,0.009062995302252727
Baseline-NN-MSE,omega,465.860997,0.04281731493771877
Baseline-NN-MSE,omega,465.926997,0.02498125380000442
Baseline-NN-MSE,omega,466.025997,0.05803096105287334
Baseline-NN-MSE,omega,466.124997,0.07215819029718273
Baseline-NN-MSE,omega,466.223997,0.09484299944469772
Baseline-NN-MSE,omega,466.289997,0.05121035085216677
Baseline-NN-MSE,omega,466.421997,0.1430457974684417
Baseline-NN-MSE,omega,466.487997,0.07623337093275132
Baseline-NN-MSE,omega,466.619997,0.15118702480063478
Baseline-NN-MSE,omega,466.685997,0.07631561292887426
Baseline-NN-MSE,omega,466.817997,0.2128067011116534
Baseline-NN-MSE,omega,466.883997,0.05713269523683388
Baseline-NN-MSE,omega,467.015997,0.1405587262336672
Baseline-NN-MSE,omega,467.081997,0.03543525594519896
Baseline-NN-MSE,omega,467.147997,0.02612348179462303
Baseline-NN-MSE,omega,467.246997,0.02414511645323584
Baseline-NN-MSE,omega,467.312997,0.018512184502932617
Baseline-NN-MSE,omega,467.378997,0.010900814774508959
Baseline-NN-MSE,omega,467.477997,0.0025089786548105897
Baseline-NN-MSE,omega,467.576997,0.0006624126295884034
Baseline-NN-MSE,omega,467.675997,-0.006842916892252525
Baseline-NN-MSE,omega,467.741997,-0.006370813325750509
Baseline-NN-MSE,omega,467.840997,-0.005367854631466591
Baseline-NN-MSE,omega,467.939997,-0.0053738338109852605
Baseline-NN-MSE,omega,468.038997,-0.014533029004689533
Baseline-NN-MSE,omega,468.104997,-0.0023339683154400557
Baseline-NN-MSE,omega,468.203997,0.005538935203359503
Baseline-NN-MSE,omega,468.302997,0.0036650818080170384
Baseline-NN-MSE,omega,468.368997,0.005460148163526489
Baseline-NN-MSE,omega,468.500997,0.01749546911159744
Baseline-NN-MSE,omega,468.566997,0.00625028281367907
Baseline-NN-MSE,omega,468.665997,0.012454154507265428
Baseline-NN-MSE,omega,468.764997,0.03068360808402404
Baseline-NN-MSE,omega,468.863997,0.0334977692726509
Baseline-NN-MSE,omega,468.929997,0.017343788338613615
Baseline-NN-MSE,omega,469.028997,0.016530547779270783
Baseline-NN-MSE,omega,469.127997,0.01886230073311239
Baseline-NN-MSE,omega,469.226997,0.056828750690122075
Baseline-NN-MSE,omega,469.325997,0.053331527148766524
Baseline-NN-MSE,omega,469.391997,0.0313595038203068
Baseline-NN-MSE,omega,469.457997,0.027704040139669872
Baseline-NN-MSE,omega,469.589997,0.017977152329638972
Baseline-NN-MSE,omega,469.655997,0.010689878347259412
Baseline-NN-MSE,omega,469.754997,0.004037722022528088
Baseline-NN-MSE,omega,469.853997,-0.003798836033276253
Baseline-NN-MSE,omega,469.952997,-0.010478210010997883
Baseline-NN-MSE,omega,470.051997,-0.011773810771721871
Baseline-NN-MSE,omega,470.150997,-0.016349007139817975
Baseline-NN-MSE,omega,470.216997,-0.007436856991110626
Baseline-NN-MSE,omega,470.315997,-0.0018393237899854875
Baseline-NN-MSE,omega,470.414997,-0.00403831055115082
Baseline-NN-MSE,omega,470.513997,0.00030662800640492843
Baseline-NN-MSE,omega,470.612997,0.0010321644163685706
Baseline-NN-MSE,omega,470.711997,0.003830674181013075
Baseline-NN-MSE,omega,470.810997,0.012656677946110965
Baseline-NN-MSE,omega,470.909997,0.01445010200481709
Baseline-NN-MSE,omega,470.975997,0.012256691327162682
Baseline-NN-MSE,omega,471.107997,0.025472043603498692
Baseline-NN-MSE,omega,471.173997,0.015284988174369943
Baseline-NN-MSE,omega,471.272997,0.012367710605048357
Baseline-NN-MSE,omega,471.371997,0.027832577537236523
Baseline-NN-MSE,omega,471.437997,0.012991552884545014
Baseline-NN-MSE,omega,471.503997,0.013309747598683074
Baseline-NN-MSE,omega,471.569997,0.011893868294004115
Baseline-NN-MSE,omega,471.701997,0.02285819451755694
Baseline-NN-MSE,omega,471.767997,0.009370097780669776
Baseline-NN-MSE,omega,471.899997,0.024345777840107705
Baseline-NN-MSE,omega,471.965997,0.006787834735354274
Baseline-NN-MSE,omega,472.031997,0.006743483866532891
Baseline-NN-MSE,omega,472.163997,0.004052729040792356
Baseline-NN-MSE,omega,472.229997,0.00455502831631544
Baseline-NN-MSE,omega,472.361997,0.006334962295543049
Baseline-NN-MSE,omega,472.427997,0.0038148225969337297
Baseline-NN-MSE,omega,472.493997,0.004278863661202932
Baseline-NN-MSE,omega,472.625997,0.00451184077740816
Baseline-NN-MSE,omega,472.691997,0.0046610931942323046
Baseline-NN-MSE,omega,472.823997,0.014073888907617212
Baseline-NN-MSE,omega,472.889997,0.006893356611680701
Baseline-NN-MSE,omega,472.988997,0.00586455659511733
Baseline-NN-MSE,omega,473.087997,0.006273580359139031
Baseline-NN-MSE,omega,473.186997,0.014348240813179636
Baseline-NN-MSE,omega,473.252997,0.007956765789553729
Baseline-NN-MSE,omega,473.318997,0.007585145633696274
Baseline-NN-MSE,omega,473.450997,0.008617153234913353
Baseline-NN-MSE,omega,473.516997,0.007748857467968564
Baseline-NN-MSE,omega,473.648997,0.00894104847910347
Baseline-NN-MSE,omega,473.714997,0.008105993051845044
