scenario,e_y_m
Baseline-NN-MSE,0.12575140343165025
Baseline-NN-MSE,0.11079857406666804
Baseline-NN-MSE,0.09712204067829987
Baseline-NN-MSE,0.08757941165055816
Baseline-NN-MSE,0.07534666075447788
Baseline-NN-MSE,0.0721840332203183
Baseline-NN-MSE,0.06971827917021461
Baseline-NN-MSE,0.06850501849103448
Baseline-NN-MSE,0.06478715405553634
Baseline-NN-MSE,0.06176000011749627
Baseline-NN-MSE,0.05811167078429838
Baseline-NN-MSE,0.051146397438349964
Baseline-NN-MSE,0.043167439874254726
Baseline-NN-MSE,0.03983531789005959
Baseline-NN-MSE,0.03243516276887476
Baseline-NN-MSE,0.030379041612226584
Baseline-NN-MSE,0.02739336706268261
Baseline-NN-MSE,0.026465504471848006
Baseline-NN-MSE,0.02581596964262307
Baseline-NN-MSE,0.02413275433806253
Baseline-NN-MSE,0.023526944036944192
Baseline-NN-MSE,0.021619746817676477
Baseline-NN-MSE,0.020787239267232
Baseline-NN-MSE,0.0178022687838488
Baseline-NN-MSE,0.015698218295013326
Baseline-NN-MSE,0.012531881502249861
Baseline-NN-MSE,0.010543496364599177
Baseline-NN-MSE,0.00903138789533342
Baseline-NN-MSE,0.007016428541962022
Baseline-NN-MSE,0.004405622209336324
Baseline-NN-MSE,0.0018243122147904578
Baseline-NN-MSE,-0.0009655000135360414
Baseline-NN-MSE,-0.003566540945794061
Baseline-NN-MSE,-0.00623344129675127
Baseline-NN-MSE,-0.008675733216717506
Baseline-NN-MSE,-0.008092655962283729
Baseline-NN-MSE,-0.012012685631579006
Baseline-NN-MSE,-0.016901145247060045
Baseline-NN-MSE,-0.019130202479776787
Baseline-NN-MSE,-0.021922712523397725
Baseline-NN-MSE,-0.027352746810820075
Baseline-NN-MSE,-0.03118728894202974
Baseline-NN-MSE,-0.035042676018637156
Baseline-NN-MSE,-0.03679737471465652
Baseline-NN-MSE,-0.0369137431322038
Baseline-NN-MSE,-0.044979769078744236
Baseline-NN-MSE,-0.051785201436228834
Baseline-NN-MSE,-0.06150768326492162
Baseline-NN-MSE,-0.0713701931835173
Baseline-NN-MSE,-0.07868883917571011
Baseline-NN-MSE,-0.08522953419256421
Baseline-NN-MSE,-0.09184851038895156
Baseline-NN-MSE,-0.09071792943055107
Baseline-NN-MSE,-0.1039697382574305
Baseline-NN-MSE,-0.10867713586225053
Baseline-NN-MSE,-0.12354821289480877
Baseline-NN-MSE,-0.13644797090720207
Baseline-NN-MSE,-0.14780465838097165
Baseline-NN-MSE,-0.15222872003132332
Baseline-NN-MSE,-0.14729357442653784
Baseline-NN-MSE,-0.1891830643132927
Baseline-NN-MSE,-0.22445797523764058
Baseline-NN-MSE,-0.265352537093985
Baseline-NN-MSE,-0.27648734509101236
Baseline-NN-MSE,-0.27358286073043536
Baseline-NN-MSE,-0.2522176805729511
Baseline-NN-MSE,-0.24240557341883043
Baseline-NN-MSE,-0.2324444556570629
Baseline-NN-MSE,-0.21550043606704938
Baseline-NN-MSE,-0.2040324360859982
Baseline-NN-MSE,-0.20710465732838843
Baseline-NN-MSE,-0.22061850555111392
Baseline-NN-MSE,-0.23042191813110716
Baseline-NN-MSE,-0.24318278508245006
Baseline-NN-MSE,-0.2559826228362459
Baseline-NN-MSE,-0.27863967722951377
Baseline-NN-MSE,-0.29178477169915057
Baseline-NN-MSE,-0.289103784628165
Baseline-NN-MSE,-0.27315720090721696
Baseline-NN-MSE,-0.26458560066961073
Baseline-NN-MSE,-0.257632363611416
Baseline-NN-MSE,-0.23676177739417656
Baseline-NN-MSE,-0.21435905849413944
Baseline-NN-MSE,-0.189378903460795
Baseline-NN-MSE,-0.17477393221198262
Baseline-NN-MSE,-0.15854611315520897
Baseline-NN-MSE,-0.14278966136664858
Baseline-NN-MSE,-0.13099840385496378
Baseline-NN-MSE,-0.1171858601693323
Baseline-NN-MSE,-0.10162469133954405
Baseline-NN-MSE,-0.09740951683616467
Baseline-NN-MSE,-0.09724937627149592
Baseline-NN-MSE,-0.0923539532339929
Baseline-NN-MSE,-0.08316916144303471
Baseline-NN-MSE,-0.08047183440128775
Baseline-NN-MSE,-0.07859466787610725
Baseline-NN-MSE,-0.07120073659790171
Baseline-NN-MSE,-0.06199732421323362
Baseline-NN-MSE,-0.060810017491026463
Baseline-NN-MSE,-0.05603072859002241
Baseline-NN-MSE,-0.048715195452639415
Baseline-NN-MSE,-0.04071241143087628
Baseline-NN-MSE,-0.03562368558253101
Baseline-NN-MSE,-0.028458086249780606
Baseline-NN-MSE,-0.021079674870542103
Baseline-NN-MSE,-0.01322737195039123
Baseline-NN-MSE,-0.006761730453807874
Baseline-NN-MSE,-0.00011209359953454068
Baseline-NN-MSE,0.004246139190027809
Baseline-NN-MSE,0.004536668697862019
Baseline-NN-MSE,0.004217469948128133
Baseline-NN-MSE,0.0020782942453996464
Baseline-NN-MSE,0.001006591601137058
Baseline-NN-MSE,-0.002707102833435948
Baseline-NN-MSE,-0.003933510060333545
Baseline-NN-MSE,-0.006256839046261717
Baseline-NN-MSE,-0.0074435000845294655
Baseline-NN-MSE,-0.00687701557051551
Baseline-NN-MSE,-0.006849264327265153
Baseline-NN-MSE,-0.00697606338243173
Baseline-NN-MSE,-0.006781240352118651
Baseline-NN-MSE,-0.005724375171685225
Baseline-NN-MSE,-0.004637716311639256
Baseline-NN-MSE,-0.005426016992531039
Baseline-NN-MSE,-0.005215506721022806
Baseline-NN-MSE,-0.0042099973472692065
Baseline-NN-MSE,-0.00507347708820946
Baseline-NN-MSE,-0.0052026269011039294
Baseline-NN-MSE,-0.00523864997711425
Baseline-NN-MSE,-0.004730234815923773
Baseline-NN-MSE,-0.004759889301568954
Baseline-NN-MSE,-0.004362724656962275
Baseline-NN-MSE,-0.00427263562865067
Baseline-NN-MSE,-0.004034354388805644
Baseline-NN-MSE,-0.005069407832915637
Baseline-NN-MSE,-0.006042098140839058
Baseline-NN-MSE,-0.006409694776315686
Baseline-NN-MSE,-0.00725266373447106
Baseline-NN-MSE,-0.007924938280462313
Baseline-NN-MSE,-0.009301396614638385
Baseline-NN-MSE,-0.010824907672468978
Baseline-NN-MSE,-0.010987462529482704
Baseline-NN-MSE,-0.009992463963264225
Baseline-NN-MSE,-0.009600424093561793
Baseline-NN-MSE,-0.009124384878116638
Baseline-NN-MSE,-0.0073813673845786465
Baseline-NN-MSE,-0.005465972892080673
Baseline-NN-MSE,-0.003900513591942212
Baseline-NN-MSE,-0.004644584351120397
Baseline-NN-MSE,-0.005491555191037917
Baseline-NN-MSE,-0.005308715538823838
Baseline-NN-MSE,-0.007984087964097105
Baseline-NN-MSE,-0.011387640023489562
Baseline-NN-MSE,-0.014379262642347915
Baseline-NN-MSE,-0.017120242506904026
Baseline-NN-MSE,-0.019274462043041778
Baseline-NN-MSE,-0.01963530638633646
Baseline-NN-MSE,-0.01998541586191452
Baseline-NN-MSE,-0.020528639824555904
Baseline-NN-MSE,-0.022717430698898408
Baseline-NN-MSE,-0.025576971289508255
Baseline-NN-MSE,-0.026561604043906242
Baseline-NN-MSE,-0.028154192770290198
Baseline-NN-MSE,-0.02764316894444932
Baseline-NN-MSE,-0.027492204428062418
Baseline-NN-MSE,-0.02895094033161611
Baseline-NN-MSE,-0.030747235376469038
Baseline-NN-MSE,-0.028775111299224283
Baseline-NN-MSE,-0.02861843033840464
Baseline-NN-MSE,-0.03191347814400328
Baseline-NN-MSE,-0.03310179001644543
Baseline-NN-MSE,-0.03216011474543936
Baseline-NN-MSE,-0.03198153113977799
Baseline-NN-MSE,-0.034708172493813874
Baseline-NN-MSE,-0.03157815771786959
Baseline-NN-MSE,-0.03558165611672377
Baseline-NN-MSE,-0.03375452486313224
Baseline-NN-MSE,-0.03791897924549406
Baseline-NN-MSE,-0.03976124555574724
Baseline-NN-MSE,-0.04184464154602718
Baseline-NN-MSE,-0.0434408050833565
Baseline-NN-MSE,-0.04007771894931769
Baseline-NN-MSE,-0.043397221196940144
Baseline-NN-MSE,-0.04764715194236155
Baseline-NN-MSE,-0.05116470642875551
Baseline-NN-MSE,-0.054164917474937506
Baseline-NN-MSE,-0.056539547487127716
Baseline-NN-MSE,-0.05843292915973341
Baseline-NN-MSE,-0.05979669908387339
Baseline-NN-MSE,-0.05825920057548434
Baseline-NN-MSE,-0.0616886192020826
Baseline-NN-MSE,-0.06540443397905488
Baseline-NN-MSE,-0.0655221009597464
Baseline-NN-MSE,-0.06390026695720369
Baseline-NN-MSE,-0.07101349566300336
Baseline-NN-MSE,-0.07441227475653282
Baseline-NN-MSE,-0.07362092886946514
Baseline-NN-MSE,-0.07428923815998134
Baseline-NN-MSE,-0.0784209460189643
Baseline-NN-MSE,-0.07923891536961254
Baseline-NN-MSE,-0.07500269079906705
Baseline-NN-MSE,-0.06842758346707595
Baseline-NN-MSE,-0.0645266952697946
Baseline-NN-MSE,-0.059929007705961074
Baseline-NN-MSE,-0.057401592443049626
Baseline-NN-MSE,-0.052548229196665505
Baseline-NN-MSE,-0.048874150480088
Baseline-NN-MSE,-0.045919329806102305
Baseline-NN-MSE,-0.04337010378078604
Baseline-NN-MSE,-0.04115916537377301
Baseline-NN-MSE,-0.04381295775702016
Baseline-NN-MSE,-0.042091130222441486
Baseline-NN-MSE,-0.041169469181872684
Baseline-NN-MSE,-0.03812587802150941
Baseline-NN-MSE,-0.03630019870559853
Baseline-NN-MSE,-0.03308728766277608
Baseline-NN-MSE,-0.03279720687906226
Baseline-NN-MSE,-0.03072048332566296
Baseline-NN-MSE,-0.027272445577180282
Baseline-NN-MSE,-0.025888876595251464
Baseline-NN-MSE,-0.02535755545262587
Baseline-NN-MSE,-0.02361478382500054
Baseline-NN-MSE,-0.021027368348290554
Baseline-NN-MSE,-0.02164721674859768
Baseline-NN-MSE,-0.020777614678639422
Baseline-NN-MSE,-0.019254825954180224
Baseline-NN-MSE,-0.017146674766000347
Baseline-NN-MSE,-0.01472814511404441
Baseline-NN-MSE,-0.014613321839042348
Baseline-NN-MSE,-0.013649820148482206
Baseline-NN-MSE,-0.012491646584985729
Baseline-NN-MSE,-0.011157768841650983
Baseline-NN-MSE,-0.009003295313889326
Baseline-NN-MSE,-0.006601914770381578
Baseline-NN-MSE,-0.0025781635619047116
Baseline-NN-MSE,-4.280636111289593e-05
Baseline-NN-MSE,0.0025708340727672585
Baseline-NN-MSE,0.004086129160078215
Baseline-NN-MSE,0.004433974600302343
Baseline-NN-MSE,0.004231550631800252
Baseline-NN-MSE,0.0039966617011081285
Baseline-NN-MSE,0.0034647146309749882
Baseline-NN-MSE,0.002451140600485069
Baseline-NN-MSE,0.0019147722436090309
Baseline-NN-MSE,0.0014436542823474952
Baseline-NN-MSE,0.0010253935631476807
Baseline-NN-MSE,0.0007281253496283224
Baseline-NN-MSE,-0.0003306286338266018
Baseline-NN-MSE,-0.0010740070471306762
Baseline-NN-MSE,-0.002364054417750394
Baseline-NN-MSE,-0.003578166342949163
Baseline-NN-MSE,-0.005224715962137194
Baseline-NN-MSE,-0.00701980571913291
Baseline-NN-MSE,-0.009288768760343069
Baseline-NN-MSE,-0.01117505444271849
Baseline-NN-MSE,-0.014112392686317254
Baseline-NN-MSE,-0.01621062011957125
Baseline-NN-MSE,-0.0182980327561711
Baseline-NN-MSE,-0.020276927871959144
Baseline-NN-MSE,-0.022071440210752247
Baseline-NN-MSE,-0.023681762597643985
Baseline-NN-MSE,-0.026213052388406474
Baseline-NN-MSE,-0.02704848532651516
Baseline-NN-MSE,-0.029855695468626986
Baseline-NN-MSE,-0.03224269482158364
Baseline-NN-MSE,-0.033717428719442666
Baseline-NN-MSE,-0.034859712273331595
Baseline-NN-MSE,-0.035177651946091515
Baseline-NN-MSE,-0.03698962091844965
Baseline-NN-MSE,-0.039896849363220965
Baseline-NN-MSE,-0.043112879300777895
Baseline-NN-MSE,-0.04476947910878515
Baseline-NN-MSE,-0.046727350718720057
Baseline-NN-MSE,-0.04759096464804634
Baseline-NN-MSE,-0.0489303285218769
Baseline-NN-MSE,-0.04966457938266883
Baseline-NN-MSE,-0.04938718203535519
Baseline-NN-MSE,-0.04847370079369401
Baseline-NN-MSE,-0.04779534760656446
Baseline-NN-MSE,-0.04666665394472813
Baseline-NN-MSE,-0.046407875815573506
Baseline-NN-MSE,-0.04935172784435615
Baseline-NN-MSE,-0.05222144922779594
Baseline-NN-MSE,-0.05401374642084428
Baseline-NN-MSE,-0.05500392061724363
Baseline-NN-MSE,-0.053789726122832615
Baseline-NN-MSE,-0.052571215343516164
Baseline-NN-MSE,-0.047059168200813545
Baseline-NN-MSE,-0.039394022762123476
Baseline-NN-MSE,-0.03210543206990757
Baseline-NN-MSE,-0.028895488195354924
Baseline-NN-MSE,-0.027149949724099565
Baseline-NN-MSE,-0.027537885774549686
Baseline-NN-MSE,-0.02832388202681385
Baseline-NN-MSE,-0.030705586155338308
Baseline-NN-MSE,-0.031770225556463
Baseline-NN-MSE,-0.03353850173427819
Baseline-NN-MSE,-0.031849089323757684
Baseline-NN-MSE,-0.02626823854011462
Baseline-NN-MSE,-0.01932962550257522
Baseline-NN-MSE,-0.013958441914392106
Baseline-NN-MSE,-0.008464475357007895
Baseline-NN-MSE,-0.007770109099509426
Baseline-NN-MSE,-0.009723449338408435
Baseline-NN-MSE,-0.012812772991673882
Baseline-NN-MSE,-0.017510858751179872
Baseline-NN-MSE,-0.021640164090760278
Baseline-NN-MSE,-0.02389400463961984
Baseline-NN-MSE,-0.024504500290862263
Baseline-NN-MSE,-0.022943949996199253
Baseline-NN-MSE,-0.01979360017724527
Baseline-NN-MSE,-0.018245032773474917
Baseline-NN-MSE,-0.015318348538396004
Baseline-NN-MSE,-0.014889884969189637
Baseline-NN-MSE,-0.01608955544166979
Baseline-NN-MSE,-0.01964714720951205
Baseline-NN-MSE,-0.02280004208407602
Baseline-NN-MSE,-0.026020240260106353
Baseline-NN-MSE,-0.02613435834631045
Baseline-NN-MSE,-0.023638996750794006
Baseline-NN-MSE,-0.01901572148837194
Baseline-NN-MSE,-0.011045260138779475
Baseline-NN-MSE,-0.005610892825568675
Baseline-NN-MSE,-0.006191581750337349
Baseline-NN-MSE,-0.013207550557676737
Baseline-NN-MSE,-0.020265599080953794
Baseline-NN-MSE,-0.03723799886954103
Baseline-NN-MSE,-0.05059029783986818
Baseline-NN-MSE,-0.05309104123973296
Baseline-NN-MSE,-0.04372670534494777
Baseline-NN-MSE,-0.03357962103512757
Baseline-NN-MSE,-0.006636285939822406
Baseline-NN-MSE,0.013659176937653061
Baseline-NN-MSE,0.023356696777004526
Baseline-NN-MSE,0.01628242078469455
Baseline-NN-MSE,0.007568680618163542
Baseline-NN-MSE,-0.02788078791957412
Baseline-NN-MSE,-0.05052935761133487
Baseline-NN-MSE,-0.04566756112508922
Baseline-NN-MSE,-0.025543581990425723
Baseline-NN-MSE,-0.015635821864264432
Baseline-NN-MSE,0.012054077539536412
Baseline-NN-MSE,0.016691778952675068
Baseline-NN-MSE,0.008091764399813628
Baseline-NN-MSE,-0.006998719083013416
Baseline-NN-MSE,-0.023701560115504894
Baseline-NN-MSE,-0.04082468136662171
Baseline-NN-MSE,-0.04756080445267691
Baseline-NN-MSE,-0.046990154954120594
Baseline-NN-MSE,-0.03935339906964631
Baseline-NN-MSE,-0.023168185867073254
Baseline-NN-MSE,-0.005751776046400148
Baseline-NN-MSE,0.006856618630046385
Baseline-NN-MSE,0.01009692159668224
Baseline-NN-MSE,0.004259062489250398
Baseline-NN-MSE,-0.002870918337124745
Baseline-NN-MSE,-0.019428102407824166
Baseline-NN-MSE,-0.029052293254836825
Baseline-NN-MSE,-0.035306917845588204
Baseline-NN-MSE,-0.03225870491697269
Baseline-NN-MSE,-0.021085691162879033
Baseline-NN-MSE,-0.004467495525677202
Baseline-NN-MSE,0.013591589806800919
Baseline-NN-MSE,0.02863689344273712
Baseline-NN-MSE,0.03771652937481307
Baseline-NN-MSE,0.03726414419527507
Baseline-NN-MSE,0.030399554498720782
Baseline-NN-MSE,0.013478546508172456
Baseline-NN-MSE,0.004715294717813845
Baseline-NN-MSE,-0.006882390697671381
Baseline-NN-MSE,-0.010262976903535531
Baseline-NN-MSE,-0.0027278120763724045
Baseline-NN-MSE,0.018020566915854963
Baseline-NN-MSE,0.04649768503334337
Baseline-NN-MSE,0.07390673596413129
Baseline-NN-MSE,0.09267106898211885
Baseline-NN-MSE,0.09921013185688393
Baseline-NN-MSE,0.09394677462605543
Baseline-NN-MSE,0.08923942645834082
Baseline-NN-MSE,0.0706124248013244
Baseline-NN-MSE,0.05316447525717943
Baseline-NN-MSE,0.042966950838358275
Baseline-NN-MSE,0.04018798145607411
Baseline-NN-MSE,0.03878984452077462
Baseline-NN-MSE,0.03772277236463075
Baseline-NN-MSE,0.03348013114399098
Baseline-NN-MSE,0.027624638062506646
Baseline-NN-MSE,0.021943932234002927
Baseline-NN-MSE,0.014767740908283533
Baseline-NN-MSE,0.009023855259701175
Baseline-NN-MSE,0.0021630240128814038
Baseline-NN-MSE,-0.0033542368810620116
Baseline-NN-MSE,-0.005110404662041768
Baseline-NN-MSE,-0.01022391549108187
Baseline-NN-MSE,-0.014194865692139014
Baseline-NN-MSE,-0.01675046715293267
Baseline-NN-MSE,-0.014614789286574892
Baseline-NN-MSE,-0.012213472166582306
Baseline-NN-MSE,-0.0026593283799917766
Baseline-NN-MSE,0.010447189340288154
Baseline-NN-MSE,0.035795538416539846
Baseline-NN-MSE,0.05730612967002047
Baseline-NN-MSE,0.07977688401859506
Baseline-NN-MSE,0.11786261341821222
Baseline-NN-MSE,0.15219700875759923
Baseline-NN-MSE,0.18628581582570292
Baseline-NN-MSE,0.2001245693032827
Baseline-NN-MSE,0.20611711959209444
Baseline-NN-MSE,0.20051977609198302
Baseline-NN-MSE,0.15776688452847232
Baseline-NN-MSE,0.12741983309924657
Baseline-NN-MSE,0.09988017556444918
Baseline-NN-MSE,0.07343072582173471
Baseline-NN-MSE,0.06450644724809529
Baseline-NN-MSE,0.06684167891249891
Baseline-NN-MSE,0.06334667767755671
Baseline-NN-MSE,0.05660491139329264
Baseline-NN-MSE,0.047144229043607266
Baseline-NN-MSE,0.03877066788886902
Baseline-NN-MSE,0.03163694865515012
Baseline-NN-MSE,0.03573018672264941
Baseline-NN-MSE,0.057887782212465516
Baseline-NN-MSE,0.07778677719286192
Baseline-NN-MSE,0.09991530688797151
Baseline-NN-MSE,0.1113198151393929
Baseline-NN-MSE,0.11422318226803385
Baseline-NN-MSE,0.09813468355307434
Baseline-NN-MSE,0.0789114184122066
Baseline-NN-MSE,0.04125347699883386
Baseline-NN-MSE,0.01157326098221996
Baseline-NN-MSE,-0.02532796604731039
Baseline-NN-MSE,-0.0611299894091699
Baseline-NN-MSE,-0.06637201080112781
Baseline-NN-MSE,-0.10962957400827752
Baseline-NN-MSE,-0.14508055959356153
Baseline-NN-MSE,-0.16978652089535923
Baseline-NN-MSE,-0.19174978636581125
Baseline-NN-MSE,-0.20751112780474318
Baseline-NN-MSE,-0.22767628688696717
Baseline-NN-MSE,-0.24179694886964243
Baseline-NN-MSE,-0.25765987074007574
Baseline-NN-MSE,-0.2504434475955326
Baseline-NN-MSE,-0.22465560726639794
Baseline-NN-MSE,-0.14387968550389055
Baseline-NN-MSE,-0.07474082796618331
Baseline-NN-MSE,0.04102435065472698
Baseline-NN-MSE,0.11595919201775289
Baseline-NN-MSE,0.1953825725248441
Baseline-NN-MSE,0.21892113368102642
Baseline-NN-MSE,0.22082845777552756
Baseline-NN-MSE,0.1949758231468603
Baseline-NN-MSE,0.1828593060865851
Baseline-NN-MSE,0.12599351115966856
Baseline-NN-MSE,0.08671515986037981
Baseline-NN-MSE,0.07674718335112467
Baseline-NN-MSE,0.08030862143528111
Baseline-NN-MSE,0.08390211622805986
Baseline-NN-MSE,0.10095268863136135
Baseline-NN-MSE,0.11202002657129564
Baseline-NN-MSE,0.10826548308233414
Baseline-NN-MSE,0.09838137025549207
Baseline-NN-MSE,0.07593803023456461
Baseline-NN-MSE,0.06308583918855638
Baseline-NN-MSE,0.037770830978045
Baseline-NN-MSE,0.019543050138409977
Baseline-NN-MSE,0.0071647686190340655
Baseline-NN-MSE,-0.006400744170469392
Baseline-NN-MSE,-0.011234064932241779
Baseline-NN-MSE,-0.018339334493366114
Baseline-NN-MSE,-0.027157954531594593
Baseline-NN-MSE,-0.033948581217111466
Baseline-NN-MSE,-0.0432295955926931
Baseline-NN-MSE,-0.043149025587116835
Baseline-NN-MSE,-0.04876800241419439
Baseline-NN-MSE,-0.05171298397767049
Baseline-NN-MSE,-0.034153596612758526
Baseline-NN-MSE,-0.01975296281071573
Baseline-NN-MSE,0.0003186403318228559
Baseline-NN-MSE,0.03438937669483777
Baseline-NN-MSE,0.04911613652917593
Baseline-NN-MSE,0.09162558837932744
Baseline-NN-MSE,0.10351577267057718
Baseline-NN-MSE,0.10639802244715063
Baseline-NN-MSE,0.10604558026348856
Baseline-NN-MSE,0.09474962599615254
Baseline-NN-MSE,0.06581942992901485
Baseline-NN-MSE,0.04602965701569395
Baseline-NN-MSE,0.00033709963217976036
Baseline-NN-MSE,-0.022140940419752064
Baseline-NN-MSE,-0.07497957305669439
Baseline-NN-MSE,-0.1042731084853904
Baseline-NN-MSE,-0.14005497229061087
Baseline-NN-MSE,-0.15965666348153715
Baseline-NN-MSE,-0.16180511154025476
Baseline-NN-MSE,-0.14406859376201808
Baseline-NN-MSE,-0.12077441169642461
Baseline-NN-MSE,-0.08863273396991486
Baseline-NN-MSE,-0.04956392954274233
Baseline-NN-MSE,0.009825266581743514
Baseline-NN-MSE,0.0791130724320631
Baseline-NN-MSE,0.11621640833764392
Baseline-NN-MSE,0.16122467351198033
Baseline-NN-MSE,0.17502743048697283
Baseline-NN-MSE,0.17499398831994686
Baseline-NN-MSE,0.1726079292859887
Baseline-NN-MSE,0.14114914304478451
Baseline-NN-MSE,0.11772715312663093
Baseline-NN-MSE,0.09134015481060712
Baseline-NN-MSE,0.048692480326196635
Baseline-NN-MSE,0.0361582664339436
Baseline-NN-MSE,-0.005222553890914389
Baseline-NN-MSE,-0.0402658649730398
Baseline-NN-MSE,-0.060054353121011456
Baseline-NN-MSE,-0.0985336198187799
Baseline-NN-MSE,-0.12348437561253456
Baseline-NN-MSE,-0.13897739583407687
Baseline-NN-MSE,-0.15519888658331898
Baseline-NN-MSE,-0.1599255657072464
Baseline-NN-MSE,-0.14538476151575713
Baseline-NN-MSE,-0.1387434203901376
Baseline-NN-MSE,-0.09269069512544918
Baseline-NN-MSE,-0.04360824666939944
Baseline-NN-MSE,0.0060576692667113075
Baseline-NN-MSE,0.049307236416743325
Baseline-NN-MSE,0.07286542616488025
Baseline-NN-MSE,0.08556686872371966
Baseline-NN-MSE,0.08921158203891527
Baseline-NN-MSE,0.08478624921098732
Baseline-NN-MSE,0.07496228588241168
Baseline-NN-MSE,0.035322288753494684
Baseline-NN-MSE,-0.013419404421037652
Baseline-NN-MSE,-0.0668873428460857
Baseline-NN-MSE,-0.15002161551195964
Baseline-NN-MSE,-0.20328434375597337
Baseline-NN-MSE,-0.2570832137322734
Baseline-NN-MSE,-0.26863150081859
Baseline-NN-MSE,-0.25953540077344567
Baseline-NN-MSE,-0.23524660936579594
Baseline-NN-MSE,-0.18096953591354212
Baseline-NN-MSE,-0.13638665017347276
Baseline-NN-MSE,-0.09437271960622376
Baseline-NN-MSE,-0.07339649484982316
Baseline-NN-MSE,-0.06510759702350871
Baseline-NN-MSE,-0.06778717314507629
Baseline-NN-MSE,-0.0828989885569782
Baseline-NN-MSE,-0.10654484006746401
Baseline-NN-MSE,-0.12564301550961496
Baseline-NN-MSE,-0.16503554613318636
Baseline-NN-MSE,-0.186541815476394
Baseline-NN-MSE,-0.20224387647549563
Baseline-NN-MSE,-0.2172747293178561
Baseline-NN-MSE,-0.22527645890991116
Baseline-NN-MSE,-0.22001351795320773
Baseline-NN-MSE,-0.2059619422736281
Baseline-NN-MSE,-0.189390322478859
Baseline-NN-MSE,-0.17205497975571019
Baseline-NN-MSE,-0.15659399399920373
Baseline-NN-MSE,-0.1406841677074364
Baseline-NN-MSE,-0.12641752788418778
Baseline-NN-MSE,-0.11515131402187045
Baseline-NN-MSE,-0.09994804779171841
Baseline-NN-MSE,-0.09219506302693928
Baseline-NN-MSE,-0.0881905645589551
Baseline-NN-MSE,-0.08457863000677729
Baseline-NN-MSE,-0.08424697026325104
Baseline-NN-MSE,-0.08466230975032135
Baseline-NN-MSE,-0.08415817572370488
Baseline-NN-MSE,-0.0827854218024171
Baseline-NN-MSE,-0.0797180731052565
Baseline-NN-MSE,-0.07735129550257541
Baseline-NN-MSE,-0.075406167891473
Baseline-NN-MSE,-0.07867363059700247
Baseline-NN-MSE,-0.08575059923459295
Baseline-NN-MSE,-0.09341156697380726
Baseline-NN-MSE,-0.10349732271378631
Baseline-NN-MSE,-0.11406387669886736
Baseline-NN-MSE,-0.11987339168499633
Baseline-NN-MSE,-0.1273200423867861
Baseline-NN-MSE,-0.13263210092299987
Baseline-NN-MSE,-0.1442325925651977
Baseline-NN-MSE,-0.14711289009766387
Baseline-NN-MSE,-0.14340473254779157
Baseline-NN-MSE,-0.1410128963970908
Baseline-NN-MSE,-0.14012622288271198
Baseline-NN-MSE,-0.15576003267111613
Baseline-NN-MSE,-0.17378029963269565
Baseline-NN-MSE,-0.20643804677071856
Baseline-NN-MSE,-0.2254263897731518
Baseline-NN-MSE,-0.2385778505716304
Baseline-NN-MSE,-0.2362313418048437
Baseline-NN-MSE,-0.22639129400307006
Baseline-NN-MSE,-0.2011318113124284
Baseline-NN-MSE,-0.186315664574298
Baseline-NN-MSE,-0.17697386244496913
Baseline-NN-MSE,-0.17247718325967953
Baseline-NN-MSE,-0.17200108200225514
Baseline-NN-MSE,-0.17475748573243732
Baseline-NN-MSE,-0.18231771662894675
Baseline-NN-MSE,-0.20327209738825225
Baseline-NN-MSE,-0.2252582947877189
Baseline-NN-MSE,-0.25260159208743493
Baseline-NN-MSE,-0.27298065755522966
Baseline-NN-MSE,-0.2964195439190157
Baseline-NN-MSE,-0.31784184873920307
Baseline-NN-MSE,-0.3170131484934905
Baseline-NN-MSE,-0.2948334225712036
Baseline-NN-MSE,-0.25629575987342673
Baseline-NN-MSE,-0.21608920454581795
Baseline-NN-MSE,-0.17707325272021954
Baseline-NN-MSE,-0.14564300312426576
Baseline-NN-MSE,-0.12876240120413032
Baseline-NN-MSE,-0.1321179311800576
Baseline-NN-MSE,-0.16679611387149235
Baseline-NN-MSE,-0.22110096565443108
Baseline-NN-MSE,-0.2946573262727566
Baseline-NN-MSE,-0.3766493429058825
Baseline-NN-MSE,-0.45411876955154584
Baseline-NN-MSE,-0.5115270330536413
Baseline-NN-MSE,-0.5335324612396299
Baseline-NN-MSE,-0.5017215729101899
Baseline-NN-MSE,-0.43593152564450627
Baseline-NN-MSE,-0.31896966207555216
Baseline-NN-MSE,-0.21251821800727316
Baseline-NN-MSE,-0.11252204636191322
Baseline-NN-MSE,-0.052270399487382366
Baseline-NN-MSE,-0.002493705429946147
Baseline-NN-MSE,-0.014536390164966773
Baseline-NN-MSE,-0.07075921415508471
Baseline-NN-MSE,-0.19003999172318903
Baseline-NN-MSE,-0.27223454602802744
Baseline-NN-MSE,-0.3770856658262149
Baseline-NN-MSE,-0.4500092401073601
Baseline-NN-MSE,-0.4713640524395357
Baseline-NN-MSE,-0.4398636541218788
Baseline-NN-MSE,-0.3609492637464855
Baseline-NN-MSE,-0.25461182672377386
Baseline-NN-MSE,-0.11752255233528888
Baseline-NN-MSE,-0.02945373160894866
Baseline-NN-MSE,0.0253432125499896
Baseline-NN-MSE,0.03924348665371159
Baseline-NN-MSE,0.022391703830443973
Baseline-NN-MSE,-0.015171793418245608
