t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
2.4589,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.4793,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.4990,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.5189,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.5389,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.5590,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.5789,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.5993,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.6188,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.6389,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.6588,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.6790,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.6987,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.7284,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.7404,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.7591,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.7804,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.7991,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.8200,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.8395,RUNNING_PP,2.63050,0.00273,0.0000,-0.26356,30.0000,,-384.32401,-234.76848,0
2.8589,RUNNING_PP,2.63050,0.00273,0.0000,-0.26356,30.0000,,-384.32401,-234.76848,0
2.8787,RUNNING_PP,2.63050,0.00273,-0.0001,-0.26356,30.0000,,-384.32401,-234.76845,0
