scenario,signal,t_s,error_est_minus_gt
ours,rear_sum_fy,286.703999,39.04494571661354
ours,rear_sum_fy,286.868999,39.10192523206567
ours,rear_sum_fy,287.033998,40.14355100301748
ours,rear_sum_fy,287.198998,38.00070709941198
ours,rear_sum_fy,287.363998,48.02084364268123
ours,rear_sum_fy,287.528998,47.90327249580969
ours,rear_sum_fy,287.693998,55.27188928330992
ours,rear_sum_fy,287.858999,56.42129935355712
ours,rear_sum_fy,288.188998,62.73808027401208
ours,rear_sum_fy,288.353998,63.35897028211002
ours,rear_sum_fy,288.518998,62.23937873776356
ours,rear_sum_fy,288.683998,57.72239117532365
ours,rear_sum_fy,289.013999,52.430725444782865
ours,rear_sum_fy,289.178998,49.512018397737904
ours,rear_sum_fy,289.343998,50.174446175723716
ours,rear_sum_fy,289.508998,50.313750127141134
ours,rear_sum_fy,289.673998,52.74441632602429
ours,rear_sum_fy,289.838998,61.16179064274206
ours,rear_sum_fy,290.003999,64.22148518880846
ours,rear_sum_fy,290.168998,64.99579005662054
ours,rear_sum_fy,290.333998,72.31763882325862
ours,rear_sum_fy,290.663998,66.8146710195698
ours,rear_sum_fy,290.828998,62.86443672192729
ours,rear_sum_fy,290.993999,59.62747383043643
ours,rear_sum_fy,291.158998,52.60224759490191
ours,rear_sum_fy,291.323998,49.62393125071131
ours,rear_sum_fy,291.488998,51.43861878220113
ours,rear_sum_fy,291.653998,50.90262724745378
ours,rear_sum_fy,291.818998,51.806272844584726
ours,rear_sum_fy,291.983999,49.16222987861522
ours,rear_sum_fy,292.148998,54.2429611592695
ours,rear_sum_fy,292.313998,55.30630773451878
ours,rear_sum_fy,292.478998,60.74159216489488
ours,rear_sum_fy,292.643998,60.47082204705009
ours,rear_sum_fy,292.808998,54.35024959758272
ours,rear_sum_fy,292.973998,42.816838456819454
ours,rear_sum_fy,293.138999,32.17978056437266
ours,rear_sum_fy,293.303998,27.35930043279687
ours,rear_sum_fy,293.468998,26.478444469942815
ours,rear_sum_fy,293.633998,31.19145669783404
ours,rear_sum_fy,293.798998,33.20555325891934
ours,rear_sum_fy,293.963998,36.277710203083245
ours,rear_sum_fy,294.128999,36.93260545371146
ours,rear_sum_fy,294.293998,35.265944801132434
ours,rear_sum_fy,294.458998,31.62871429332324
ours,rear_sum_fy,294.623998,28.868386146480873
ours,rear_sum_fy,294.788998,24.10828866266209
ours,rear_sum_fy,294.953998,19.68534045596421
ours,rear_sum_fy,295.118998,16.222775796909602
ours,rear_sum_fy,295.283998,12.67240882919225
ours,rear_sum_fy,295.448998,10.774854006480545
ours,rear_sum_fy,295.613998,9.55213171427453
ours,rear_sum_fy,295.778998,10.162245540010545
ours,rear_sum_fy,295.943998,10.221768412918024
ours,rear_sum_fy,296.108998,9.553062950596747
ours,rear_sum_fy,296.273998,8.358933303410424
ours,rear_sum_fy,296.438998,6.357015937494033
ours,rear_sum_fy,296.603998,4.5581593235883915
ours,rear_sum_fy,296.768998,4.055310446395625
ours,rear_sum_fy,296.933998,3.4441744066658977
ours,rear_sum_fy,297.098998,3.9624906861203613
ours,rear_sum_fy,297.263999,3.55802497969319
ours,rear_sum_fy,297.428998,3.905183258935036
ours,rear_sum_fy,297.593998,3.962835089991792
ours,rear_sum_fy,297.758998,2.1353783380348244
ours,rear_sum_fy,297.923998,3.2085709340506767
ours,rear_sum_fy,298.088998,3.9279428051319343
ours,rear_sum_fy,298.253998,3.396933945362459
ours,rear_sum_fy,298.418998,1.3305557275271145
ours,rear_sum_fy,298.583998,4.470881109150355
ours,rear_sum_fy,298.748998,4.916203120248891
ours,rear_sum_fy,298.913998,5.448227006902716
ours,rear_sum_fy,299.078998,4.596543412199779
ours,rear_sum_fy,299.243998,5.051842846552805
ours,rear_sum_fy,299.408998,5.195446095850368
ours,rear_sum_fy,299.573998,4.435164100867738
ours,rear_sum_fy,299.738998,3.81270135521504
ours,rear_sum_fy,299.903998,3.5960310398100805
ours,rear_sum_fy,300.068998,2.8958589398009806
ours,rear_sum_fy,300.233998,2.850825521018269
ours,rear_sum_fy,300.398998,3.4211218828361822
ours,rear_sum_fy,300.563998,3.7909324838493426
ours,rear_sum_fy,300.728998,5.699661768876929
ours,rear_sum_fy,300.893998,6.269827393741359
ours,rear_sum_fy,301.058998,6.317871943600572
ours,rear_sum_fy,301.223998,6.3757956957480815
ours,rear_sum_fy,301.388998,5.812558595899517
ours,rear_sum_fy,301.553998,5.408547429675792
ours,rear_sum_fy,301.718998,4.960464454878533
ours,rear_sum_fy,301.883998,4.173376574317816
ours,rear_sum_fy,302.048998,4.6909791833507235
ours,rear_sum_fy,302.213998,4.251398471865468
ours,rear_sum_fy,302.378998,3.0100972942498228
ours,rear_sum_fy,302.543998,5.886279544976205
ours,rear_sum_fy,302.708998,4.77946261685004
ours,rear_sum_fy,302.873998,5.390620349975961
ours,rear_sum_fy,303.038998,5.676455938502549
ours,rear_sum_fy,303.203998,6.433859711955737
ours,rear_sum_fy,303.368998,6.188426372975677
ours,rear_sum_fy,303.533998,5.940514757347053
ours,rear_sum_fy,303.698998,5.53294185398844
ours,rear_sum_fy,303.863998,5.016991547007358
ours,rear_sum_fy,304.028998,4.740399533916893
ours,rear_sum_fy,304.193998,4.284874220161917
ours,rear_sum_fy,304.358998,3.850325022319808
ours,rear_sum_fy,304.523998,3.978476255093657
ours,rear_sum_fy,304.688998,4.128573862268871
ours,rear_sum_fy,304.853998,4.893635462820228
ours,rear_sum_fy,305.018998,4.837958334823391
ours,rear_sum_fy,305.183998,5.108960760206177
ours,rear_sum_fy,305.348998,5.51461029975421
ours,rear_sum_fy,305.513998,5.723883122967255
ours,rear_sum_fy,305.678998,4.963693365367835
ours,rear_sum_fy,305.843998,5.079676391225753
ours,rear_sum_fy,306.008998,5.229749734255591
ours,rear_sum_fy,306.173998,5.247120096163812
ours,rear_sum_fy,306.338998,6.052928428738646
ours,rear_sum_fy,306.503998,6.433543767580865
ours,rear_sum_fy,306.668998,7.062650370119261
ours,rear_sum_fy,306.833998,7.001365336429007
ours,rear_sum_fy,306.998998,9.928528816503096
ours,rear_sum_fy,307.163998,16.56787777740388
ours,rear_sum_fy,307.328998,22.507272171757336
ours,rear_sum_fy,307.493998,30.577154275830168
ours,rear_sum_fy,307.658998,33.698746528738525
ours,rear_sum_fy,307.823998,36.24583938775584
ours,rear_sum_fy,307.988998,37.26077747474557
ours,rear_sum_fy,308.153998,36.919971093591556
ours,rear_sum_fy,308.318998,39.099439906011895
ours,rear_sum_fy,308.483998,42.82173186827839
ours,rear_sum_fy,308.648998,45.00814595827893
ours,rear_sum_fy,308.813998,45.69742763779041
ours,rear_sum_fy,308.978998,49.34197056967423
ours,rear_sum_fy,309.143998,50.21649279520611
ours,rear_sum_fy,309.308998,53.28015932270591
ours,rear_sum_fy,309.473998,56.53307526275432
ours,rear_sum_fy,309.638998,53.72110244419048
ours,rear_sum_fy,309.803998,55.090656821220136
ours,rear_sum_fy,309.968998,56.82047037439389
ours,rear_sum_fy,310.133998,58.78249355322248
ours,rear_sum_fy,310.298998,62.177671854008395
ours,rear_sum_fy,310.463998,70.3216322293116
ours,rear_sum_fy,310.628998,72.38261775535852
ours,rear_sum_fy,310.793998,63.576377349283575
ours,rear_sum_fy,310.958998,81.66171661585537
ours,rear_sum_fy,311.123998,76.68257625218075
ours,rear_sum_fy,311.288998,62.23561930486585
ours,rear_sum_fy,311.453998,69.77018853983452
ours,rear_sum_fy,311.618998,76.77420248286899
ours,rear_sum_fy,311.783998,67.95692297580996
ours,rear_sum_fy,311.948998,70.04720719630797
ours,rear_sum_fy,312.113998,71.0128536856729
ours,rear_sum_fy,312.146998,64.06402332234029
ours,rear_sum_fy,312.179998,65.37128323356524
ours,rear_sum_fy,312.212998,66.28692763695312
ours,rear_sum_fy,312.245998,65.44835802421267
ours,rear_sum_fy,312.311998,67.76313804421511
ours,rear_sum_fy,312.344998,66.34570477508896
ours,rear_sum_fy,312.377998,61.028289346934116
ours,rear_sum_fy,312.509998,65.13347216885558
ours,rear_sum_fy,312.542998,61.199588316451695
ours,rear_sum_fy,312.575998,59.1687569273995
ours,rear_sum_fy,312.641998,58.8817280276283
ours,rear_sum_fy,312.707998,58.925013771148826
ours,rear_sum_fy,312.740998,65.3521771357668
ours,rear_sum_fy,312.773998,62.05456500132408
ours,rear_sum_fy,312.839998,57.67669783609489
ours,rear_sum_fy,312.872998,56.672532875766365
ours,rear_sum_fy,312.905998,60.49635898375391
ours,rear_sum_fy,312.971998,56.64830489607675
ours,rear_sum_fy,313.037998,58.23123686980148
ours,rear_sum_fy,313.070998,58.6442013249507
ours,rear_sum_fy,313.103998,56.51502479633666
ours,rear_sum_fy,313.169998,59.509578208528865
ours,rear_sum_fy,313.268998,54.59008844749985
ours,rear_sum_fy,313.301998,60.96370220278607
ours,rear_sum_fy,313.367998,59.648449419748374
ours,rear_sum_fy,313.433998,55.893459815929646
ours,rear_sum_fy,313.466998,51.42272251766798
ours,rear_sum_fy,313.499998,56.12821939172977
ours,rear_sum_fy,313.565998,55.2113127960572
ours,rear_sum_fy,313.631998,54.3849179308811
ours,rear_sum_fy,313.697998,52.09188337763385
ours,rear_sum_fy,313.763998,50.99560526645922
ours,rear_sum_fy,313.829998,52.850989558953984
ours,rear_sum_fy,313.895998,52.72135293303677
ours,rear_sum_fy,313.961998,53.95402055834336
ours,rear_sum_fy,314.027998,47.490178624685086
ours,rear_sum_fy,314.093998,52.66363129849151
ours,rear_sum_fy,314.159998,47.949881681224895
ours,rear_sum_fy,314.192998,46.210772064330854
ours,rear_sum_fy,314.225998,53.579838578240185
ours,rear_sum_fy,314.291998,55.33618033335199
ours,rear_sum_fy,314.357998,46.65633403461868
ours,rear_sum_fy,314.390998,49.39752619706155
ours,rear_sum_fy,314.489998,51.44973840809121
ours,rear_sum_fy,314.555998,49.610369246914956
ours,rear_sum_fy,314.588998,54.00252114769904
ours,rear_sum_fy,314.621998,51.93678608360386
ours,rear_sum_fy,314.687998,47.78533124267676
ours,rear_sum_fy,314.753998,52.75186823975008
ours,rear_sum_fy,314.819998,52.968872303540365
ours,rear_sum_fy,314.885998,52.54221345313181
ours,rear_sum_fy,314.951998,54.30918824993739
ours,rear_sum_fy,315.017998,58.631919577830104
ours,rear_sum_fy,315.083998,56.552659899026764
ours,rear_sum_fy,315.149998,53.39944810043005
ours,rear_sum_fy,315.215998,51.8409413155465
ours,rear_sum_fy,315.281998,51.43823151265775
ours,rear_sum_fy,315.347998,54.60411514437635
ours,rear_sum_fy,315.413998,53.48936298960902
ours,rear_sum_fy,315.479998,54.717015779588564
ours,rear_sum_fy,315.512998,53.72367294295543
ours,rear_sum_fy,315.545998,52.804840778630705
ours,rear_sum_fy,315.611998,50.37018666956706
ours,rear_sum_fy,315.677998,47.31343529592283
ours,rear_sum_fy,315.710998,43.90354800020012
ours,rear_sum_fy,315.743998,42.89034697558117
ours,rear_sum_fy,315.809998,44.013203837854775
ours,rear_sum_fy,315.875998,40.92038023985094
ours,rear_sum_fy,315.908998,39.349515089401166
ours,rear_sum_fy,315.941998,37.440669001286494
ours,rear_sum_fy,316.007998,35.32737526328981
ours,rear_sum_fy,316.073998,31.033167587834228
ours,rear_sum_fy,316.139998,29.267802352281123
ours,rear_sum_fy,316.205998,28.800251768051723
ours,rear_sum_fy,316.271998,27.383504960831942
ours,rear_sum_fy,316.337998,25.889015864138116
ours,rear_sum_fy,316.403998,23.95692824425754
ours,rear_sum_fy,316.469998,26.20663977843185
ours,rear_sum_fy,316.535998,29.258576819655588
ours,rear_sum_fy,316.601998,32.74862967448945
ours,rear_sum_fy,316.667998,37.745882057399
ours,rear_sum_fy,316.733998,45.42312518496425
ours,rear_sum_fy,316.799998,50.920333659049504
ours,rear_sum_fy,316.832998,51.18353284660847
ours,rear_sum_fy,316.865998,52.166909274529075
ours,rear_sum_fy,316.931998,52.31548364788023
ours,rear_sum_fy,316.997998,51.25287368565648
ours,rear_sum_fy,317.030998,50.02972410005606
ours,rear_sum_fy,317.063998,48.11856802297302
ours,rear_sum_fy,317.129998,45.63027847200246
ours,rear_sum_fy,317.195998,45.70171768142592
ours,rear_sum_fy,317.228998,42.5798072038032
ours,rear_sum_fy,317.261998,38.521772861254135
ours,rear_sum_fy,317.327998,40.76767037688825
ours,rear_sum_fy,317.393998,29.932505132296455
ours,rear_sum_fy,317.459998,21.7286480580307
ours,rear_sum_fy,317.525998,15.834746548272562
ours,rear_sum_fy,317.591998,8.8089312448419
ours,rear_sum_fy,317.657998,6.4869127911791615
ours,rear_sum_fy,317.723998,5.747221427098893
ours,rear_sum_fy,317.789998,6.014248939368937
ours,rear_sum_fy,317.855998,5.587251808102565
ours,rear_sum_fy,317.921998,4.429257440979395
ours,rear_sum_fy,317.987998,4.086719756015743
ours,rear_sum_fy,318.053998,6.556435636654392
ours,rear_sum_fy,318.218998,12.777515676191953
ours,rear_sum_fy,318.383998,21.28437171943807
ours,rear_sum_fy,318.548998,25.247368018217088
ours,rear_sum_fy,318.713998,27.40936082460962
ours,rear_sum_fy,318.878998,27.075174254403578
ours,rear_sum_fy,319.043998,25.811717660255198
ours,rear_sum_fy,319.208998,23.99594095178719
ours,rear_sum_fy,319.373998,21.250727411435804
ours,rear_sum_fy,319.538998,19.61998965576676
ours,rear_sum_fy,319.703998,18.90450690342618
ours,rear_sum_fy,319.868998,17.50754751087294
ours,rear_sum_fy,320.033998,18.545423247012295
ours,rear_sum_fy,320.198998,19.34644924445115
ours,rear_sum_fy,320.363998,18.971058711099772
ours,rear_sum_fy,320.528998,20.385517614625627
ours,rear_sum_fy,320.693998,19.770644905170343
ours,rear_sum_fy,320.858998,19.402497759781326
ours,rear_sum_fy,321.023998,18.806343083727697
ours,rear_sum_fy,321.188998,18.46653344926287
ours,rear_sum_fy,321.353998,17.96214625846386
ours,rear_sum_fy,321.518998,18.58016647645178
ours,rear_sum_fy,321.683998,18.599114624753867
ours,rear_sum_fy,321.848998,20.41761618761153
ours,rear_sum_fy,322.013998,21.356809043857766
ours,rear_sum_fy,322.178998,21.82530526705864
ours,rear_sum_fy,322.343998,22.342102339176336
ours,rear_sum_fy,322.508998,20.961639229308403
ours,rear_sum_fy,322.673998,15.420589535379605
ours,rear_sum_fy,322.838998,9.899608656387045
ours,rear_sum_fy,323.003998,6.843307359907602
ours,rear_sum_fy,323.168998,5.991114335022662
ours,rear_sum_fy,323.333998,9.602312803534225
ours,rear_sum_fy,323.498998,17.143667935569567
ours,rear_sum_fy,323.663998,25.08596137095421
ours,rear_sum_fy,323.828998,29.532032398026274
ours,rear_sum_fy,323.993998,25.6562761326783
ours,rear_sum_fy,324.158998,19.367950780581737
ours,rear_sum_fy,324.323998,13.674526806438621
ours,rear_sum_fy,324.488998,8.757820902135432
ours,rear_sum_fy,324.653998,5.693259946789702
ours,rear_sum_fy,324.818998,5.948423554745077
ours,rear_sum_fy,324.983998,6.713685546929128
ours,rear_sum_fy,325.148998,8.214838155614984
ours,rear_sum_fy,325.313998,10.684155528395507
ours,rear_sum_fy,325.478998,10.736704645209144
ours,rear_sum_fy,325.643998,10.642168310625905
ours,rear_sum_fy,325.808998,10.108558744573145
ours,rear_sum_fy,325.973998,10.553378653861145
ours,rear_sum_fy,326.138998,9.660419672751921
ours,rear_sum_fy,326.303998,9.044385534425487
ours,rear_sum_fy,326.468998,9.69183335728367
ours,rear_sum_fy,326.633998,7.454012376365206
ours,rear_sum_fy,326.798998,6.691972380840905
ours,rear_sum_fy,326.963998,5.303026965862621
ours,rear_sum_fy,327.128998,4.546058163987869
ours,rear_sum_fy,327.293998,3.6217299187833127
ours,rear_sum_fy,327.458998,3.2396068303820353
ours,rear_sum_fy,327.623998,2.608110455131186
ours,rear_sum_fy,327.788998,2.933103145647703
ours,rear_sum_fy,327.953998,2.726286657579575
ours,rear_sum_fy,328.118998,1.9047227383999488
ours,rear_sum_fy,328.283998,2.6884428145207373
ours,rear_sum_fy,328.448998,1.9318281149998153
ours,rear_sum_fy,328.613998,-0.2491176113554141
ours,rear_sum_fy,328.778998,-4.28423500139445
ours,rear_sum_fy,328.943998,-10.645211942175294
ours,rear_sum_fy,329.108998,-16.854402733851856
ours,rear_sum_fy,329.273998,-20.973834897289606
ours,rear_sum_fy,329.438998,-22.04895060726014
ours,rear_sum_fy,329.603998,-26.225260714588174
ours,rear_sum_fy,329.768998,-26.47846462097158
ours,rear_sum_fy,329.933998,-29.74565900333525
ours,rear_sum_fy,330.098998,-30.90146313587141
ours,rear_sum_fy,330.263998,-32.308180143495605
ours,rear_sum_fy,330.428998,-33.087544044557575
ours,rear_sum_fy,330.593998,-37.10482756788147
ours,rear_sum_fy,330.758998,-38.99306915409463
ours,rear_sum_fy,330.923998,-42.63004302655591
ours,rear_sum_fy,331.088998,-46.123683478301245
ours,rear_sum_fy,331.253998,-51.19991589701644
ours,rear_sum_fy,331.418998,-51.52312622182308
ours,rear_sum_fy,331.583998,-55.72889650380796
ours,rear_sum_fy,331.748998,-56.44886386158515
ours,rear_sum_fy,331.913998,-53.482335490118544
ours,rear_sum_fy,332.078998,-55.83306463320707
ours,rear_sum_fy,332.243998,-58.3844928274558
ours,rear_sum_fy,332.408998,-68.16261926865934
ours,rear_sum_fy,332.573998,-69.91550020802856
ours,rear_sum_fy,332.738998,-63.62897116595428
ours,rear_sum_fy,332.903998,-62.372570554525396
ours,rear_sum_fy,333.068998,-53.53960314203425
ours,rear_sum_fy,333.233998,-38.648216344348384
ours,rear_sum_fy,333.398998,-17.891809730618334
ours,rear_sum_fy,333.563998,0.24157041282329694
ours,rear_sum_fy,333.728998,8.82205114947726
ours,rear_sum_fy,333.893998,8.592466607526205
ours,rear_sum_fy,334.058998,9.011014470475189
ours,rear_sum_fy,334.223998,9.211427736809078
ours,rear_sum_fy,334.388998,10.865448451277146
ours,rear_sum_fy,334.553998,14.308873991576334
ours,rear_sum_fy,334.718998,22.027279476935206
ours,rear_sum_fy,334.883998,26.07347747631451
ours,rear_sum_fy,335.048998,28.525010568928224
ours,rear_sum_fy,335.213998,32.96281151395257
ours,rear_sum_fy,335.378998,37.20757232815154
ours,rear_sum_fy,335.543998,40.74443142211737
ours,rear_sum_fy,335.708998,55.20436640498451
ours,rear_sum_fy,335.873998,54.223035300054676
ours,rear_sum_fy,336.038998,60.02205318908955
ours,rear_sum_fy,336.203998,61.705789898447506
ours,rear_sum_fy,336.368998,69.9863676231596
ours,rear_sum_fy,336.533998,75.10389825909726
ours,rear_sum_fy,336.698998,71.08934837050128
ours,rear_sum_fy,336.863998,73.09837902169102
ours,rear_sum_fy,337.028998,71.90172948910379
ours,rear_sum_fy,337.193998,77.7980549313225
ours,rear_sum_fy,337.358998,77.70686576154003
ours,rear_sum_fy,337.523998,69.12237123381982
ours,rear_sum_fy,337.688998,58.40071498417615
ours,rear_sum_fy,337.853998,70.24098750232713
ours,rear_sum_fy,338.018998,64.19800352676782
ours,rear_sum_fy,338.183998,58.16935605628555
ours,rear_sum_fy,338.348998,58.977589342023066
ours,rear_sum_fy,338.513998,55.00656173772711
ours,rear_sum_fy,338.678998,54.4277218951637
ours,rear_sum_fy,338.843998,49.23728067073455
ours,rear_sum_fy,339.008998,44.72225339858272
ours,rear_sum_fy,339.173998,38.27215818317464
ours,rear_sum_fy,339.338998,31.91833654889544
ours,rear_sum_fy,339.503998,33.95022710315783
ours,rear_sum_fy,339.668998,32.93484852111766
ours,rear_sum_fy,339.833998,31.631889922208757
ours,rear_sum_fy,339.998998,33.964304441124824
ours,rear_sum_fy,340.163998,24.294161238989176
ours,rear_sum_fy,340.328998,5.474210835301534
ours,rear_sum_fy,340.493998,-10.536654525331365
ours,rear_sum_fy,340.658998,-21.983905545226506
ours,rear_sum_fy,340.823998,-28.248201290400658
ours,rear_sum_fy,340.988998,-31.29852274897496
ours,rear_sum_fy,341.153998,-32.85535238220342
ours,rear_sum_fy,341.318998,-31.705153650690647
ours,rear_sum_fy,341.483998,-32.23487453997075
ours,rear_sum_fy,341.648998,-33.98657160115954
ours,rear_sum_fy,341.813998,-37.853233776835395
ours,rear_sum_fy,341.978998,-40.978931351569145
ours,rear_sum_fy,342.143998,-37.888400248353264
ours,rear_sum_fy,342.308998,-50.15298687338259
ours,rear_sum_fy,342.473998,-50.70755461994469
ours,rear_sum_fy,342.638998,-54.656222113626995
ours,rear_sum_fy,342.803998,-52.21846937475712
ours,rear_sum_fy,342.968998,-53.27514558830282
ours,rear_sum_fy,343.133998,-56.42629915216901
ours,rear_sum_fy,343.298998,-54.82495011197352
ours,rear_sum_fy,343.463998,-67.44929310847067
ours,rear_sum_fy,343.628998,-58.46054960314825
ours,rear_sum_fy,343.793998,-60.5614454074622
ours,rear_sum_fy,343.958998,-65.84328189247458
ours,rear_sum_fy,344.123998,-60.89044091162066
ours,rear_sum_fy,344.288998,-74.0384527910063
ours,rear_sum_fy,344.453998,-72.05872331397092
ours,rear_sum_fy,344.618998,-69.68127303483698
ours,rear_sum_fy,344.783998,-64.72407062110369
ours,rear_sum_fy,344.948998,-54.02494358619231
ours,rear_sum_fy,345.113998,-72.309626150182
ours,rear_sum_fy,345.278998,-69.93248673073344
ours,rear_sum_fy,345.443998,-73.73533298970796
ours,rear_sum_fy,345.608998,-58.62985641227817
ours,rear_sum_fy,345.773998,-48.583086428525405
ours,rear_sum_fy,345.938998,-49.893066622663895
ours,rear_sum_fy,346.103998,-53.637759547587734
ours,rear_sum_fy,346.268998,-54.17691077995838
ours,rear_sum_fy,346.433998,-44.19218742666277
ours,rear_sum_fy,346.598998,-41.06132958216108
ours,rear_sum_fy,346.763998,-31.044263672505295
ours,rear_sum_fy,346.928998,-22.829098715259533
ours,rear_sum_fy,347.093998,-11.69398364562494
ours,rear_sum_fy,347.258998,-2.144624289544243
ours,rear_sum_fy,347.423998,5.868170760623016
ours,rear_sum_fy,347.588998,12.24299084311501
ours,rear_sum_fy,347.753998,18.014183961478224
ours,rear_sum_fy,347.918998,22.595671705646083
ours,rear_sum_fy,348.083998,30.13497360223252
ours,rear_sum_fy,348.248998,35.26748759267281
ours,rear_sum_fy,348.413998,41.59902684354631
ours,rear_sum_fy,348.578998,49.428670641092424
ours,rear_sum_fy,348.743998,62.88679500400383
ours,rear_sum_fy,348.908998,65.71077290881954
ours,rear_sum_fy,349.073998,60.29728330725618
ours,rear_sum_fy,349.238998,65.56450070286542
ours,rear_sum_fy,349.403998,67.2491034378462
ours,rear_sum_fy,349.568998,69.64562594058759
ours,rear_sum_fy,349.733998,69.24071648795848
ours,rear_sum_fy,349.898998,72.14746172613411
ours,rear_sum_fy,350.063998,74.38781483827574
ours,rear_sum_fy,350.228998,68.50010740013624
ours,rear_sum_fy,350.393998,68.62414734411698
ours,rear_sum_fy,350.558998,68.27671580342133
ours,rear_sum_fy,350.723998,69.37906050977949
ours,rear_sum_fy,350.888998,73.75292884347476
ours,rear_sum_fy,351.218998,69.92617678291867
ours,rear_sum_fy,351.383998,68.74928113913086
ours,rear_sum_fy,351.548998,71.00303346881901
ours,rear_sum_fy,351.713998,69.39232444030279
ours,rear_sum_fy,351.878998,70.26723929298669
ours,rear_sum_fy,352.043998,70.52464514779979
ours,rear_sum_fy,352.208998,51.32859597417564
ours,rear_sum_fy,352.373998,62.02941410139533
ours,rear_sum_fy,352.538998,62.42346863524165
ours,rear_sum_fy,352.703998,63.44010929322201
ours,rear_sum_fy,352.868998,69.44289036069165
ours,rear_sum_fy,353.033998,72.94371796393546
ours,rear_sum_fy,353.198998,77.83517662160926
ours,rear_sum_fy,353.363998,69.58192056122937
ours,rear_sum_fy,353.528998,67.98272153370033
ours,rear_sum_fy,353.693998,71.41214084968931
ours,rear_sum_fy,353.858998,59.72941713051188
ours,rear_sum_fy,354.023998,56.128864761969
ours,rear_sum_fy,354.188998,59.15337006492746
ours,rear_sum_fy,354.353998,58.86508037488761
ours,rear_sum_fy,354.518998,53.23458959393224
ours,rear_sum_fy,354.848998,50.58212683487727
ours,rear_sum_fy,355.013998,45.91754905647224
ours,rear_sum_fy,355.178998,45.3640610694855
ours,rear_sum_fy,355.343998,46.43292807776092
ours,rear_sum_fy,355.508998,35.81868459597291
ours,rear_sum_fy,355.673998,32.36944478853468
ours,rear_sum_fy,355.838998,23.867279063168098
ours,rear_sum_fy,356.003998,26.214532739866627
ours,rear_sum_fy,356.168998,27.25654235511493
ours,rear_sum_fy,356.333998,17.5803836920731
ours,rear_sum_fy,356.498998,10.980412365261358
ours,rear_sum_fy,356.663998,-0.39771986035270235
ours,rear_sum_fy,356.828998,-19.589806674634943
ours,rear_sum_fy,356.993998,-35.965627463296244
ours,rear_sum_fy,357.158998,-53.49055096035886
ours,rear_sum_fy,357.323998,-45.456905303838425
ours,rear_sum_fy,357.488998,-51.60070008454085
ours,rear_sum_fy,357.653998,-51.977761729271066
ours,rear_sum_fy,357.818998,-49.74849542672263
ours,rear_sum_fy,357.983998,-57.6768180802423
ours,rear_sum_fy,358.148998,-52.24793735433428
ours,rear_sum_fy,358.313998,-58.7770355995018
ours,rear_sum_fy,358.478998,-63.18716583850096
ours,rear_sum_fy,358.643998,-65.39455211086329
ours,rear_sum_fy,358.808998,-65.34319109382432
ours,rear_sum_fy,358.973998,-63.70360833404817
ours,rear_sum_fy,359.138998,-65.48847766517872
ours,rear_sum_fy,359.303998,-49.43774409360071
ours,rear_sum_fy,359.468998,-51.62453561453901
ours,rear_sum_fy,359.633998,-56.89065542494973
ours,rear_sum_fy,359.798998,-51.550454209539566
ours,rear_sum_fy,359.963998,-59.38751347709302
ours,rear_sum_fy,360.128998,-54.57298331164594
ours,rear_sum_fy,360.293998,-51.104378333656484
ours,rear_sum_fy,360.458998,-52.497290938120756
ours,rear_sum_fy,360.623998,-43.15807610576249
ours,rear_sum_fy,360.788998,-28.003851752166184
ours,rear_sum_fy,360.953998,-12.605079885425326
ours,rear_sum_fy,361.118998,-7.096962736072065
ours,rear_sum_fy,361.283998,-10.977442785562651
ours,rear_sum_fy,361.448998,-14.573060181326156
ours,rear_sum_fy,361.613998,-18.94853443652306
ours,rear_sum_fy,361.778998,-20.60949081029058
ours,rear_sum_fy,361.943998,-13.773225352687419
ours,rear_sum_fy,362.108998,-7.697611126128926
ours,rear_sum_fy,362.273998,-1.9819810595677776
ours,rear_sum_fy,362.438998,0.7880829465111732
ours,rear_sum_fy,362.603998,2.929593368002749
ours,rear_sum_fy,362.768998,1.654890199927447
ours,rear_sum_fy,362.933998,-0.9643703323712787
ours,rear_sum_fy,363.098998,-2.479183564023142
ours,rear_sum_fy,363.263998,-2.9145004094214375
ours,rear_sum_fy,363.428998,-2.5840474525495942
ours,rear_sum_fy,363.593998,-1.0157922951435405
ours,rear_sum_fy,363.758998,-0.5210760553366756
ours,rear_sum_fy,363.923998,0.8479551530644707
ours,rear_sum_fy,364.088998,1.0068938617441177
ours,rear_sum_fy,364.253998,0.41419514645539923
ours,rear_sum_fy,364.418998,0.01142843376472881
ours,rear_sum_fy,364.583998,-0.8645678044579443
ours,rear_sum_fy,364.748998,-1.491228845783466
ours,rear_sum_fy,364.913998,-3.3876238068073974
ours,rear_sum_fy,365.078998,-3.9531464129311704
ours,rear_sum_fy,365.243998,-3.625611215587165
ours,rear_sum_fy,365.408998,-2.2207841678550704
ours,rear_sum_fy,365.573998,-0.25698605188687174
ours,rear_sum_fy,365.738998,1.6237692718974452
ours,rear_sum_fy,365.903998,3.3888900977144463
ours,rear_sum_fy,366.068998,3.8788830197399378
ours,rear_sum_fy,366.233998,3.761277158396023
ours,rear_sum_fy,366.398998,3.0570424916142045
ours,rear_sum_fy,366.563998,2.203930455145226
ours,rear_sum_fy,366.728998,1.2333419488341875
ours,rear_sum_fy,366.893998,-0.09237304252591627
ours,rear_sum_fy,367.058998,-0.7441177668386163
