scenario,e_y_m
ours,0.040577471515370236
ours,0.04992613560988763
ours,0.0846084343474919
ours,0.10133650545149378
ours,0.1023283308634944
ours,0.08822754454306042
ours,0.08502770141804182
ours,0.06103373108769308
ours,0.04198556727075896
ours,0.03655127987868001
ours,0.03285770933072368
ours,0.02825934024740409
ours,0.019281668345099257
ours,0.011740473339120455
ours,-0.011478269750497316
ours,-0.028948946988189114
ours,-0.05448151311963023
ours,-0.07708328697112984
ours,-0.08821417045391572
ours,-0.12221996066650125
ours,-0.14308518039271534
ours,-0.1770051154456855
ours,-0.19106105813746754
ours,-0.20046069656232052
ours,-0.21030822995569529
ours,-0.2061811205946253
ours,-0.20849589736926716
ours,-0.1978821646977531
ours,-0.17987043926667326
ours,-0.15197169859294854
ours,-0.10848542757565388
ours,-0.09058293796942368
ours,-0.07701921187871269
ours,-0.07001833171046036
ours,-0.06361350043886332
ours,-0.0625427199740207
ours,-0.06967370503326241
ours,-0.08629742044731747
ours,-0.0996693943220469
ours,-0.10843559814295807
ours,-0.10779201340682774
ours,-0.0888903407903665
ours,-0.04187855848243836
ours,-0.011915591392282623
ours,0.04916521196884638
ours,0.09120673588998315
ours,0.11515561478782362
ours,0.13218738344137637
ours,0.13320351515306333
ours,0.12489586686150297
ours,0.10627902825871421
ours,0.08568626376213087
ours,0.06626650089058735
ours,0.05976308346229492
ours,0.04173687355574573
ours,0.028056599087724836
ours,0.022127129769936128
ours,0.01947674548462656
ours,0.014243212124300936
ours,0.016794149226169307
ours,0.019153496727192007
ours,0.015740892048145272
ours,0.020874558506576824
ours,0.03077198507306958
ours,0.03293884639860917
ours,0.040186498621729384
ours,0.04148752966525808
ours,0.037087633343675125
ours,0.03291682398658319
ours,0.03102040048786142
ours,0.028728296865252884
ours,0.029192393558968355
ours,0.03436676950916079
ours,0.0403254908722081
ours,0.03723652087559376
ours,0.03400426955117061
ours,0.030035862586173995
ours,0.03057247157872714
ours,0.030550805367701328
ours,0.036254153089176705
ours,0.04744390439992904
ours,0.06783002461593371
ours,0.09010605422502131
ours,0.10665795809401424
ours,0.11945328000797659
ours,0.14553512242382152
ours,0.1603102295692148
ours,0.1765265608897141
ours,0.17904386391666255
ours,0.17372429590933347
ours,0.1693848851714013
ours,0.15644850621700943
ours,0.13836336394943727
ours,0.1259571037311822
ours,0.11823693417966308
ours,0.11011607709584367
ours,0.0933849103824203
ours,0.08673751473555613
ours,0.08134698711446012
ours,0.06985753186851537
ours,0.06997248025945857
ours,0.05589920267630083
ours,0.057527820881227855
ours,0.05110457888536829
ours,0.05289209094770442
ours,0.05746195858971356
ours,0.0647310655296138
ours,0.06652274050925028
ours,0.07601190175797068
ours,0.07224600499391064
ours,0.05452696903532578
ours,0.04546389610803911
ours,0.03554118644685899
ours,0.016062739361591083
ours,0.016955656650826795
ours,0.02261768643645025
ours,0.02058801236079605
ours,0.015193789363743077
ours,0.019132879139791288
ours,0.019975993069673362
ours,0.02141297467417512
ours,0.024025800914920487
ours,0.0297780276240166
ours,0.037569593345914656
ours,0.03611490243198428
ours,0.025613525013930744
ours,0.017046334557405077
ours,-0.004406737202486494
ours,-0.01849345237215217
ours,-0.0385954773019036
ours,-0.04902372741805938
ours,-0.06565824580867305
ours,-0.0803125791090902
ours,-0.08782914484791646
ours,-0.0989398167051651
ours,-0.10624897315744444
ours,-0.10690056487477506
ours,-0.10537263318689216
ours,-0.0970863360059957
ours,-0.09357170936440465
ours,-0.09303960081281867
ours,-0.08849298564326227
ours,-0.08477774315908404
ours,-0.07322832583074247
ours,-0.06369241852225822
ours,-0.05790286425519153
ours,-0.051464879824723725
ours,-0.04958695613901298
ours,-0.0487209581224267
ours,-0.05214783277458446
ours,-0.05614763825718183
ours,-0.059188985030738606
ours,-0.0593222257933855
ours,-0.05828547167904048
ours,-0.055660882319843785
ours,-0.051213796129729
ours,-0.046595288408326
ours,-0.043223352161238404
ours,-0.0419090980484525
ours,-0.04227734755163276
ours,-0.04480328977654463
ours,-0.05074828262832057
ours,-0.060703388601463557
ours,-0.06876945781596963
ours,-0.08312564657954469
ours,-0.09037973218968827
ours,-0.08926129233991509
ours,-0.08544302095399098
ours,-0.08387047419208492
ours,-0.09011236376471587
ours,-0.09697949444018744
ours,-0.10322650962220237
ours,-0.10879475768343953
ours,-0.10938153346786783
ours,-0.10309481776364143
ours,-0.09844370489502667
ours,-0.09275292955985266
ours,-0.08960583060118155
ours,-0.09163666491587896
ours,-0.09639606344445695
ours,-0.09755089325289239
ours,-0.09951871885894625
ours,-0.09669343233553251
ours,-0.09738785942171463
ours,-0.09825707626525432
ours,-0.10119528524495544
ours,-0.10741604593774595
ours,-0.11476954019144597
ours,-0.11919650683644395
ours,-0.12017359692796618
ours,-0.12001312088639261
ours,-0.11348958839949456
ours,-0.10685115877834983
ours,-0.09614027327345488
ours,-0.09106342326659983
ours,-0.08571279103430611
ours,-0.09453711862155975
ours,-0.10471356807087152
ours,-0.12815992969535417
ours,-0.1424125455109666
ours,-0.16038322929094953
ours,-0.16951924347316816
ours,-0.18078921462043862
ours,-0.18626463084684744
ours,-0.18799922837684002
ours,-0.18630844044828843
ours,-0.17920299666665815
ours,-0.15430148746384528
ours,-0.11891093723637439
ours,-0.09380506136713537
ours,-0.07538895146779409
ours,-0.07466222099888202
ours,-0.08142553718293002
ours,-0.09601220292359164
ours,-0.10402438464833116
ours,-0.11367610606137449
ours,-0.11896071110891762
ours,-0.11892958483214022
ours,-0.11538739371449884
ours,-0.11031502556406954
ours,-0.10197280591147503
ours,-0.09312002633516157
ours,-0.08273525409984561
ours,-0.07453131704891058
ours,-0.06924470446551576
ours,-0.06472828743480315
ours,-0.061648486674315335
ours,-0.05982594380053112
ours,-0.05896014749577087
ours,-0.058496931102401735
ours,-0.057083650284826926
ours,-0.05503002928333165
ours,-0.050999619789148895
ours,-0.046983375181724005
ours,-0.04109673676651995
ours,-0.03662771608046221
ours,-0.032391654707649584
ours,-0.02917094070575825
ours,-0.02691513310687224
ours,-0.023356764816229975
ours,-0.020277072423814324
ours,-0.016463791203677455
ours,-0.013157507255847288
ours,-0.010157124727138075
ours,-0.007570126633759187
ours,-0.0061633030947915585
ours,-0.006225121826365865
ours,-0.007573540328513456
ours,-0.00898048630143036
ours,-0.011779813598085498
ours,-0.012951513880189322
ours,-0.013670830675025353
ours,-0.01353576428634562
ours,-0.012056007392805254
ours,-0.010430170893205415
ours,-0.008560844478235553
ours,-0.007842662952561738
ours,-0.007762064106634622
ours,-0.008191062501496024
ours,-0.00963711151647792
ours,-0.01193510776770823
ours,-0.01290910789362959
ours,-0.01390451703756583
ours,-0.014525538641650557
ours,-0.014317863411061543
ours,-0.013557560425081924
ours,-0.012616765556238113
ours,-0.010495222396026613
ours,-0.009620464108474822
ours,-0.009118494267984459
ours,-0.008669335722787587
ours,-0.00857471875472085
ours,-0.008642974582120846
ours,-0.008742555606858535
ours,-0.010031741262345226
ours,-0.010907926133835219
ours,-0.011607503324847251
ours,-0.011811719268309144
ours,-0.011868953581713373
ours,-0.011126132621261518
ours,-0.010849016608612982
ours,-0.01059610545495385
ours,-0.010710878142861743
ours,-0.010993364023217485
ours,-0.011089470995555788
ours,-0.011856275198665965
ours,-0.01258347431041168
ours,-0.01326766054353059
ours,-0.013876517674692418
ours,-0.014142685105786548
ours,-0.014335044071960526
ours,-0.014249262612869892
ours,-0.013685231674203435
ours,-0.013061506035378465
ours,-0.012536509951490808
ours,-0.012394610524484283
ours,-0.0125726345046559
ours,-0.012720001405783825
ours,-0.013126340799271934
ours,-0.013530122089208271
ours,-0.014837389672842063
ours,-0.015404658057247965
ours,-0.015616373896768992
ours,-0.0152855012114948
ours,-0.014228871300623794
ours,-0.013262750077832147
ours,-0.012877546258400943
ours,-0.013275632485909808
ours,-0.012964814419790098
ours,-0.007653373649221584
ours,-0.0002685605849674696
ours,0.006379794867592034
ours,0.015289823453903926
ours,0.02071493280040914
ours,0.023918198710015718
ours,0.02408472716194511
ours,0.01834490553437717
ours,0.012103757406745255
ours,0.0005557237200044936
ours,-0.007674972491775442
ours,-0.01872233989069604
ours,-0.025349965306902426
ours,-0.02551603677447435
ours,-0.023823374428502603
ours,-0.016640161856290137
ours,-0.012805480000872907
ours,-0.007370621013736936
ours,-0.0009801102226230096
ours,0.002667738764777647
ours,0.0002860032207615826
ours,0.004374682768265692
ours,0.002962010837107565
ours,-0.004771718185103385
ours,-0.011342871471120647
ours,-0.01767278543124201
ours,-0.02648569771799278
ours,-0.04342684009496384
ours,-0.05150621319521685
ours,-0.06276139999261043
ours,-0.06798285560203432
ours,-0.06934443459780534
ours,-0.06999464572646576
ours,-0.06997328057439894
ours,-0.06313443482444617
ours,-0.06318193596044497
ours,-0.06261422526137922
ours,-0.061319072576684626
ours,-0.06778978372267974
ours,-0.06686384680336883
ours,-0.06909659739518159
ours,-0.06709680559020523
ours,-0.06305700547478321
ours,-0.061122603863436153
ours,-0.05670680024898794
ours,-0.05612732784797986
ours,-0.05567645859797454
ours,-0.05856162178233043
ours,-0.06601287611802792
ours,-0.07354340763036486
ours,-0.09039956139564065
ours,-0.10046394763252012
ours,-0.11123221281900594
ours,-0.11725473611862294
ours,-0.12423151107373831
ours,-0.1259011551268076
ours,-0.12419323830252246
ours,-0.1229803901877105
ours,-0.12729376981586799
ours,-0.13256959350903397
ours,-0.14387270982493167
ours,-0.155045691798299
ours,-0.1651636766064525
ours,-0.17506191854877734
ours,-0.18168443540603105
ours,-0.18047000312312622
ours,-0.17735818725281272
ours,-0.17514948685537682
ours,-0.15858163887880983
ours,-0.13455784953066785
ours,-0.09675272795149745
ours,-0.05356260794081081
ours,-0.028554089597073604
ours,-0.021531565898795513
ours,-0.024533057028449323
ours,-0.03541103121105377
ours,-0.045981754634826566
ours,-0.056437626892396675
ours,-0.06967562131299249
ours,-0.07672765878684833
ours,-0.0777825382463645
ours,-0.07537807281818087
ours,-0.07151837052380002
ours,-0.06252641117244553
ours,-0.05305355895081157
ours,-0.044919808288665986
ours,-0.03833022841228853
ours,-0.03401642863268692
ours,-0.031173719488645873
ours,-0.03029869900924166
ours,-0.03146433940972912
ours,-0.03280709719698364
ours,-0.035341374770301616
ours,-0.03888623341810607
ours,-0.0422069062730612
ours,-0.046220880700269855
ours,-0.04868158584044082
ours,-0.05031093447392432
ours,-0.05096066685964462
ours,-0.050026694304530266
ours,-0.04887663700426645
ours,-0.04770544040375935
ours,-0.04552866498832195
ours,-0.0432060939662655
ours,-0.04185031377378616
ours,-0.04032649076316325
ours,-0.03966923412701309
ours,-0.03866882210768104
ours,-0.037834695080948
ours,-0.03758139734940932
ours,-0.03772661250730176
ours,-0.037642343891945665
ours,-0.03788118241333656
ours,-0.038484388261274066
ours,-0.04179789585704188
ours,-0.046772977122490234
ours,-0.05157135447339216
ours,-0.055087443966157924
ours,-0.05693589072732411
ours,-0.05642353886742005
ours,-0.05203133904672051
ours,-0.04368169492353447
ours,-0.031201794914489295
ours,-0.017875444872157413
ours,-0.010087858284936711
ours,-0.010129686280061487
ours,-0.020270702567164137
ours,-0.032133811284264006
ours,-0.04192663859613726
ours,-0.04976515433030485
ours,-0.05232768047393421
ours,-0.051137253514965245
ours,-0.04688574358762102
ours,-0.04087461241469678
ours,-0.033721252194319803
ours,-0.0264594661578597
ours,-0.0217537980398837
ours,-0.019490337144260662
ours,-0.01910956710545879
ours,-0.019977085006321525
ours,-0.02179625344757722
ours,-0.023884396456377605
ours,-0.024598209643251198
ours,-0.0245204255991251
ours,-0.024437174141118897
ours,-0.02406623303638622
ours,-0.023237767331445128
ours,-0.0224146622219328
ours,-0.02170349907868695
ours,-0.02120398102543225
ours,-0.0205890601930356
ours,-0.01983375582689902
ours,-0.018864596239294276
ours,-0.017412644910604423
ours,-0.01524033161478866
ours,-0.013950559732066374
ours,-0.011943269132769566
ours,-0.009980463301176641
ours,-0.006265988467537398
ours,-0.0035158728723335003
ours,-0.0025614405981135985
ours,-0.0027778128061397844
ours,-0.002675950664314787
ours,-0.0017952983790268107
ours,0.0005552121212344932
ours,0.004966112003669164
ours,0.008457087416470034
ours,0.014437346214209341
ours,0.02091943123314295
ours,0.025882836412070134
ours,0.03068224005548448
ours,0.03582239730980398
ours,0.039012552564594356
ours,0.043211169691819665
ours,0.04730695883843651
ours,0.05003028997019097
ours,0.05443023127129588
ours,0.05875251374644816
ours,0.06140193965943112
ours,0.06308858999221352
ours,0.06604799124420714
ours,0.06855717710212364
ours,0.06858882169302027
ours,0.07007647702239786
ours,0.07557112166066396
ours,0.07687261128444645
ours,0.07992079021873105
ours,0.07173294488594668
ours,0.06037897621826542
ours,0.05187914815459882
ours,0.049368963954437406
ours,0.05884635634020935
ours,0.07741262867011826
ours,0.11686718943132225
ours,0.16537719195216555
ours,0.21418759032376133
ours,0.2450757052719903
ours,0.26981524728761175
ours,0.27069913558183306
ours,0.2524482924016918
ours,0.21875473983527513
ours,0.18903910854431516
ours,0.14872264720863249
ours,0.1129570891617474
ours,0.0913466281911221
ours,0.0687543718387268
ours,0.050400319434091845
ours,0.03929596744146424
ours,0.026643727766617165
ours,0.014922293800167089
ours,0.007746422292048208
ours,-0.0009788743024207736
ours,-0.0031027561890779043
ours,-0.004602436919100679
ours,-0.006049015751702441
ours,-0.004745173280622572
ours,-0.005643077145078501
ours,-0.0116042459920071
ours,-0.01752605434067246
ours,-0.029603519076390084
ours,-0.03660218953225973
ours,-0.04511723544835773
ours,-0.059676633655996514
ours,-0.06688595718209317
ours,-0.08269513676763458
ours,-0.08466563179575541
ours,-0.08936736447293234
ours,-0.0888942935072086
ours,-0.08634944279269846
ours,-0.08453440380245389
ours,-0.0874669585681059
ours,-0.083989790645904
ours,-0.08586346984540973
ours,-0.0862283949907158
ours,-0.08025910306423037
ours,-0.07959591653738829
ours,-0.07633078142555066
ours,-0.07671509372535792
ours,-0.07770328266848464
ours,-0.07630937202481745
ours,-0.07979808341175687
ours,-0.07885895800016693
ours,-0.07880050084449104
ours,-0.07680435591277052
ours,-0.07454610271203391
ours,-0.0737716849265437
ours,-0.07472871158763422
ours,-0.08482238128471592
ours,-0.100316708782922
ours,-0.11904189162759674
ours,-0.13143700368464123
ours,-0.14117348154065143
ours,-0.14085526684606747
ours,-0.12977502458524195
ours,-0.10836264921887276
ours,-0.07215245731935724
ours,-0.03290233544482074
ours,0.004848702599983615
ours,0.032480885996928055
ours,0.05110429366959695
ours,0.06980335299206093
ours,0.07854725107741459
ours,0.07894738411383842
ours,0.08130295055976444
ours,0.08795054254137494
ours,0.09073293576878215
ours,0.0930635353491886
ours,0.08790426353400348
ours,0.07414570479029997
ours,0.04962798687115565
ours,0.02262583068652195
ours,0.001098778979586483
ours,-0.03315854163165068
ours,-0.05762292149743488
ours,-0.07923919074716262
ours,-0.09588201483362839
ours,-0.11278771119271087
ours,-0.11582959286752176
ours,-0.12355985637178986
ours,-0.11753558624009
ours,-0.11733019862500066
ours,-0.099544371258444
ours,-0.06795301806548784
ours,-0.011326398194132975
ours,0.038416315958422265
ours,0.08923218595705751
ours,0.14620726838057618
ours,0.17130316413459779
ours,0.1796617424066278
ours,0.17509371773287113
ours,0.1615264666660881
ours,0.13823799806455261
ours,0.11331646894740968
ours,0.07807789899621292
ours,0.057317083770420024
ours,0.037785001285338904
ours,0.02426989442241944
ours,0.01720079139316341
ours,0.012117400874209677
ours,0.009562391655455329
ours,0.005664071492516576
ours,0.005096055241386593
ours,0.004792751732149408
ours,0.00470523686053069
ours,0.005069959721824835
ours,0.007052660450084625
ours,0.009219888202872978
ours,0.010389196984690152
ours,0.011760864508000568
ours,0.01585185572652094
ours,0.020349113028340304
ours,0.03191734043756633
ours,0.05265361355600216
ours,0.054940107241246594
ours,0.05113441743803433
ours,0.03450852867023996
ours,0.0010453909119304827
ours,-0.02796293416502203
ours,-0.06690725297244315
ours,-0.07911958961373089
ours,-0.08237807820524388
ours,-0.07777315768648162
ours,-0.04583149432339043
ours,-0.030010597867095923
ours,0.003585549506662824
ours,0.019920619673672924
ours,0.03725486091926528
ours,0.03443960103840188
ours,0.028569090835130123
ours,0.010462628792254847
ours,0.005661880226016269
ours,-0.00910797966306065
ours,-0.02023562034808829
ours,-0.04263086677241795
ours,-0.059572459602583616
ours,-0.06866937028981154
ours,-0.08398982330394167
ours,-0.09311127654070864
ours,-0.09460829110338004
ours,-0.0830492529325925
ours,-0.07033854864897993
ours,-0.05357086680272449
ours,-0.026512217971846413
ours,-0.006934974072251077
ours,0.0024535065322463523
ours,0.001391689837739768
ours,-0.011719633083621506
ours,-0.04037159426879339
ours,-0.06787003390373442
ours,-0.09338116252062412
ours,-0.10417911715591247
ours,-0.10953040244403167
ours,-0.10496561646950467
ours,-0.09956115192169607
ours,-0.10139676069486003
ours,-0.10905444615123007
ours,-0.12232567512600345
ours,-0.12993488429849398
ours,-0.12618697388413147
ours,-0.11054120140073864
ours,-0.07036932597325163
ours,-0.01922901461709914
ours,0.023404400531754743
ours,0.07572804070659456
ours,0.1043767962292701
ours,0.12608576369003882
ours,0.12813360871181464
ours,0.11582158090828146
ours,0.08701627854793352
ours,0.05520727797364872
ours,0.03722578941988125
ours,0.02720182664550791
ours,0.028588638901989344
ours,0.04046635227996505
ours,0.05759888790825125
ours,0.07962072175407378
ours,0.0882254666688631
ours,0.1267893240405561
ours,0.14266342532142265
ours,0.15545394727508793
ours,0.17283234511475803
ours,0.18654513556954666
ours,0.2023270326009296
ours,0.20967168236155065
ours,0.19180647913248478
ours,0.1703162207548789
ours,0.09880958514689954
ours,0.05627720078469056
ours,0.013686243921682224
ours,-0.007903094599252203
ours,-0.01178184538427901
ours,-0.0056139444199398425
ours,0.003845541287239379
ours,0.016263226084054033
ours,0.020282784041257676
ours,0.022935135599761403
ours,0.020810756168312905
ours,0.017789741573069007
ours,0.012938521147083356
ours,0.010801797763655946
ours,0.008409356159447934
ours,0.007323725910554635
ours,0.005532664376749208
ours,0.0019243786987648143
ours,-0.0015933179334672587
ours,-0.007623241052786223
ours,-0.012126228670143346
ours,-0.016613809477787372
ours,-0.01897342889981607
ours,-0.0190648375475877
ours,-0.016268357625790056
ours,-0.009985297415102512
ours,-0.0029028558354567587
ours,0.0016342585337205118
ours,0.0065701507976103635
ours,0.007913587825396085
ours,0.007956743563413804
ours,0.005370079743799133
ours,0.0021698194256064007
ours,-0.001809104906893566
ours,-0.008771341805476174
ours,-0.014074686165888445
ours,-0.016934517934764692
ours,-0.017203438793886222
ours,-0.014306055344510404
ours,-0.012741333841696678
ours,-0.007579945177874435
ours,-0.0027716450369584256
ours,0.000366346594524114
ours,0.002182777732148755
ours,0.0027173161138330237
ours,0.0022179187627993507
ours,0.0008304300138071152
ours,-0.00220787763333527
ours,-0.0034564689123289805
ours,-0.006014765930699939
ours,-0.00889781565657935
ours,-0.011410391528597604
ours,-0.014405986530024839
ours,-0.015269377721497501
ours,-0.014359316106080766
ours,-0.013681864264638466
ours,-0.010409753038896769
ours,-0.006601396824241296
ours,-0.0044296510313144855
ours,-0.002764233424521133
ours,-0.003039508311922845
ours,-0.004484607715278921
ours,-0.00590406517916349
ours,-0.007294425947334537
ours,-0.009321134436836409
ours,-0.01013709683210489
ours,-0.012007125555925535
ours,-0.013199067785370194
ours,-0.013044627190513247
ours,-0.012669955397747207
ours,-0.011047331768805402
ours,-0.009255158260307525
ours,-0.007193912922721717
ours,-0.005527672117172949
ours,-0.003574402197896176
ours,-0.0028357827552287704
ours,-0.002558546432122555
ours,-0.002978079563308797
ours,-0.004631186824801958
ours,-0.006502191977490301
ours,-0.008383050257002395
ours,-0.01032090061920575
ours,-0.011689890953369435
ours,-0.012078438818277581
ours,-0.011722657535512854
ours,-0.010938679918926275
ours,-0.010107902229604289
ours,-0.008663312025556535
ours,-0.008162820068761761
ours,-0.008388189989845201
ours,-0.009867673240685604
ours,-0.011035402343331197
ours,-0.01311742479866776
ours,-0.014906118648348288
ours,-0.01698485098639646
ours,-0.02017357129286443
ours,-0.022396301280934283
ours,-0.024345149134781245
ours,-0.024669194245464557
ours,-0.024180405205156658
ours,-0.02256547864425054
ours,-0.01978046283009738
ours,-0.016544149432131117
ours,-0.014855205682627895
ours,-0.0120258950126223
ours,-0.010516801366973416
ours,-0.010101769551622508
ours,-0.010520664998977957
ours,-0.01279699517687466
ours,-0.014415811509962045
ours,-0.01556093725561164
ours,-0.016151975379920965
ours,-0.01612208367971918
ours,-0.015379878210147718
ours,-0.014200719254696174
ours,-0.012895513029176187
ours,-0.011758820824238236
ours,-0.01147184308503063
ours,-0.01047812531094855
ours,-0.010102955701489405
ours,-0.010151598717021204
ours,-0.010486108126484206
ours,-0.011790026188565783
ours,-0.013470114299369229
ours,-0.013801916393447466
ours,-0.015820153869233564
ours,-0.01668269844050574
ours,-0.017064488616886392
ours,-0.017146894239340904
ours,-0.017626684239652524
ours,-0.017951695619796523
ours,-0.019235049102729607
ours,-0.022935999219671432
ours,-0.025329241514139518
ours,-0.027933800298509504
ours,-0.029114672758219606
ours,-0.030165981308492167
ours,-0.03157920114584023
ours,-0.03155835899350849
ours,-0.031737536095411155
ours,-0.030940836303197106
ours,-0.02971612947046448
ours,-0.028006706694911204
ours,-0.02694600793955476
ours,-0.025672551374545285
ours,-0.02407557300256971
ours,-0.025520915776611364
ours,-0.02590961370943745
ours,-0.025682388898845623
ours,-0.027212245910400334
ours,-0.02859836533823565
ours,-0.029847016722741482
ours,-0.030828632965663627
ours,-0.03460162684352569
ours,-0.03580657460198666
ours,-0.037892934692881325
ours,-0.03923578503659517
ours,-0.040523480107944376
ours,-0.04292325588196172
ours,-0.0443781909158914
ours,-0.047691540284800715
ours,-0.05004691096673303
ours,-0.053108681013060044
ours,-0.05184776162662827
ours,-0.044968226013746004
ours,-0.029646651592093343
ours,-0.014750358970210736
ours,0.006227436321474461
ours,0.018772961394705356
ours,0.02432210626530762
ours,0.02206798518594838
ours,0.014103924524664524
ours,-0.0033983469100093977
ours,-0.013283978949220059
ours,-0.025324997984946862
ours,-0.027956490002463315
ours,-0.028011358631930994
ours,-0.01933052639311865
ours,-0.011353561284062008
ours,0.0034290674715764385
ours,0.010402798254487755
ours,0.01968486969364097
ours,0.023432433513947915
ours,0.02493467952148637
ours,0.017758964647554
ours,0.011168206929761365
ours,-0.008951239597968869
ours,-0.02629369686472168
ours,-0.0525392337342413
ours,-0.06702117936089141
ours,-0.09555388346734084
ours,-0.10661196651814248
ours,-0.09688820823958519
ours,-0.06778347514577487
ours,-0.04796211005913238
ours,-0.004700634702289867
ours,0.016679786860562706
ours,0.017894768587579157
ours,0.00377562648511863
ours,-0.010585844804125881
ours,-0.030632292496494608
ours,-0.04271869272734661
ours,-0.04562374169372572
ours,-0.05520005560018333
ours,-0.06015363165054781
ours,-0.05230797479762572
ours,-0.05033707841231969
ours,-0.033501649117348806
ours,-0.02120414951569255
ours,-0.0006939994240765732
ours,0.02116924277170079
ours,0.02983172591799245
ours,0.04051749151245701
ours,0.04318733780995834
ours,0.03389049217228088
ours,0.030280153127036552
ours,0.020859519330445442
ours,0.010256343134763323
ours,-0.0033607402036437417
ours,-0.024572051491749666
ours,-0.03295774281595609
ours,-0.05178748171599984
ours,-0.06368847035453074
ours,-0.06147521247401089
ours,-0.05833335172442908
ours,-0.05075615240056719
ours,-0.04396314877884572
ours,-0.04292090754324218
ours,-0.04146631936830729
ours,-0.04398454993213341
ours,-0.042086268749765565
ours,-0.02860990990711401
ours,-0.029236377232762012
ours,-0.04593354898514601
ours,-0.0796545533136149
ours,-0.0920823681258778
ours,-0.09446762326872549
ours,-0.07418255834649647
ours,-0.10126382868095679
ours,-0.13784475413348446
ours,-0.15899013735439477
ours,-0.14725866749059144
ours,-0.13586047048965483
ours,-0.09708701636344619
ours,-0.06478484563803238
ours,-0.05052588906082156
ours,-0.04485799828537612
ours,-0.04140003866299691
ours,-0.037053509363621034
ours,-0.031228970936781952
ours,-0.017794584074991744
ours,-0.010538172863183592
ours,-0.007213933719984342
ours,-0.02113688068430379
ours,-0.046388950049214055
ours,-0.06330359633482147
ours,-0.0636787520709538
ours,-0.04341139000080918
ours,-0.0017059076327005374
ours,0.04847995441988781
ours,0.07686587687972901
ours,0.08730782654419045
ours,0.10599429783065469
ours,0.10355746250950199
ours,0.08813670713841566
ours,0.07547505705518573
ours,0.06121693007358611
ours,0.05407916277806135
ours,0.043370750552011283
ours,0.034073766294575536
ours,0.028308777701385048
ours,0.024630294365744987
ours,0.024658412408703756
ours,0.02742347332038997
ours,0.03350573460755585
ours,0.0374321365650612
ours,0.042477670499190795
ours,0.0423887929858448
ours,0.0335809550753787
ours,0.01939807049141079
ours,0.008586340152576033
ours,0.004884294272702483
ours,0.004811361999041031
ours,0.007513631839076718
ours,0.0105935733504144
ours,0.010415961214032765
ours,0.00834207798553016
ours,0.004280658424327233
ours,0.00013536038901923453
ours,-0.002530810491148408
ours,-0.004721016770077857
ours,-0.00484522221905781
ours,-0.0036597460839278145
ours,0.0010802889420277184
ours,0.004973506882080661
ours,0.010793093681245453
ours,0.01727087798378285
ours,0.029602225700121828
ours,0.03602342062309037
ours,0.04402996887082922
ours,0.0471701846513862
ours,0.04554994336299423
ours,0.035657331179912766
ours,0.02823405465737333
ours,0.018935093361943767
ours,0.01518184830976832
ours,0.013712364210173203
ours,0.013407370363961169
ours,0.015583847688282276
ours,0.018856096074571338
ours,0.02118184946784618
ours,0.02376985238269344
ours,0.025297788983957292
ours,0.025456319493267987
ours,0.025915521960269
ours,0.026095825889004443
ours,0.025749654664868518
ours,0.02509528432826494
ours,0.024133696258437365
ours,0.02360880684942096
ours,0.022606501173960347
ours,0.02150232543108857
ours,0.020601110922044863
ours,0.019571834913048924
ours,0.01928500508715527
ours,0.017893064146623283
ours,0.017037897043179165
ours,0.016113082607045415
ours,0.014615238781663431
ours,0.012374783438410017
ours,0.011105859825123132
ours,0.004858838506027696
ours,-0.0024038528004687865
ours,-0.015192878915456426
ours,-0.02806421121261611
ours,-0.0373022157387255
ours,-0.062005217189796624
ours,-0.08965770160658415
ours,-0.11692991761073143
ours,-0.1418785318969241
ours,-0.16261802865401237
ours,-0.17849164644936272
ours,-0.20553494118822604
ours,-0.22596607541309338
ours,-0.24831337753301153
ours,-0.2518792528516796
ours,-0.28045875747811466
ours,-0.30307441504095833
ours,-0.30215385512362014
ours,-0.32699349401640726
ours,-0.3533529469788551
ours,-0.37897432481796695
ours,-0.39510028643480033
ours,-0.4022925095570623
ours,-0.4305040701770985
ours,-0.47284872438943004
ours,-0.4922746792410785
ours,-0.4854982040965288
ours,-0.47112124119122933
ours,-0.4594541289487444
ours,-0.44826824798262266
ours,-0.4235334224804558
ours,-0.4076086202538806
ours,-0.37020337318951513
ours,-0.336739667590238
ours,-0.2910575522829134
ours,-0.2738940746719821
ours,-0.2031055433979988
ours,-0.1519264302364016
ours,-0.06848556970575725
ours,-0.019286174823608282
ours,0.04412612759409418
ours,0.08376055949312777
ours,0.11263253120675157
ours,0.1264149709164708
ours,0.14530511471358232
ours,0.14968568393808623
ours,0.1638419674443921
ours,0.16749103280130867
ours,0.1787582326843589
ours,0.18883659850547424
ours,0.20975648809272754
ours,0.23313244677172323
ours,0.25797352898314463
ours,0.29105523362139496
ours,0.31002769373928746
ours,0.3382551481538604
ours,0.35008911994196296
ours,0.351345111044078
ours,0.33903374491864485
ours,0.3115446330448212
ours,0.28308593940413923
ours,0.24485368638829502
ours,0.19455538286876267
ours,0.15955931139713625
ours,0.14197711602889304
ours,0.12616674734059552
ours,0.11544539616498356
ours,0.10754646376409993
ours,0.10512472345609386
ours,0.10295375874596174
ours,0.1019224480999523
ours,0.09748911122212997
ours,0.08660145083854837
ours,0.08236912633471863
ours,0.06806859605453319
ours,0.04240625495015227
ours,0.019259662570323716
ours,-0.027656892754372775
