scenario,signal,series,t_s,value
ours,omega,estimate,223.013999,0.10308532435028446
ours,omega,estimate,223.079999,0.09311550729252835
ours,omega,estimate,223.145999,0.09206648009058604
ours,omega,estimate,223.211999,0.07644912169409665
ours,omega,estimate,223.310999,0.056293707572729265
ours,omega,estimate,223.409999,0.04382212940400005
ours,omega,estimate,223.475999,0.042511060479969776
ours,omega,estimate,223.541999,0.03348502916314611
ours,omega,estimate,223.607999,0.035497662268416205
ours,omega,estimate,223.673999,0.034371496051524626
ours,omega,estimate,223.739999,0.03689019261286166
ours,omega,estimate,223.805999,0.037261514942473366
ours,omega,estimate,223.871999,0.04207076517134867
ours,omega,estimate,223.937999,0.044986299230991775
ours,omega,estimate,224.003999,0.050386604245600666
ours,omega,estimate,224.069999,0.051860752804572655
ours,omega,estimate,224.168999,0.06726664908583477
ours,omega,estimate,224.234999,0.05767052911505803
ours,omega,estimate,224.300999,0.05956277753556574
ours,omega,estimate,224.366999,0.06377955594918494
ours,omega,estimate,224.432999,0.06272499245909365
ours,omega,estimate,224.498999,0.06427763439291753
ours,omega,estimate,224.564999,0.060136033612433915
ours,omega,estimate,224.630999,0.06579706788799242
ours,omega,estimate,224.696999,0.06245784933025692
ours,omega,estimate,224.762999,0.06606642904485294
ours,omega,estimate,224.828999,0.0655436963122003
ours,omega,estimate,224.894999,0.0645478370128238
ours,omega,estimate,224.960999,0.06487366765754142
ours,omega,estimate,225.026999,0.06630526849194705
ours,omega,estimate,225.092999,0.06674733577806413
ours,omega,estimate,225.158999,0.06810410442419461
ours,omega,estimate,225.224999,0.073318041544993
ours,omega,estimate,225.290999,0.0743738570514369
ours,omega,estimate,225.356999,0.06938752176137417
ours,omega,estimate,225.422999,0.07803826585371514
ours,omega,estimate,225.488999,0.0871227285790579
ours,omega,estimate,225.554999,0.08305204051696057
ours,omega,estimate,225.620999,0.08481004403910895
ours,omega,estimate,225.686999,0.08597277276215638
ours,omega,estimate,225.752999,0.08657701744577359
ours,omega,estimate,225.818999,0.08676381666834738
ours,omega,estimate,225.884999,0.08817165019172739
ours,omega,estimate,225.950999,0.08338430560010282
ours,omega,estimate,226.016999,0.0762676463596231
ours,omega,estimate,226.082999,0.06963519879569255
ours,omega,estimate,226.148999,0.06654651766447849
ours,omega,estimate,226.214999,0.056509639339392286
ours,omega,estimate,226.280999,0.05088191724722552
ours,omega,estimate,226.346999,0.04420805615105145
ours,omega,estimate,226.412999,0.048980113368994556
ours,omega,estimate,226.478999,0.048558646061664976
ours,omega,estimate,226.544999,0.053906869995350506
ours,omega,estimate,226.610999,0.06360713725388177
ours,omega,estimate,226.676999,0.07214185954628281
ours,omega,estimate,226.775999,0.08177618141080255
ours,omega,estimate,226.841999,0.08299311280980508
ours,omega,estimate,226.907999,0.09487540493498609
ours,omega,estimate,226.973999,0.10140134130924318
ours,omega,estimate,227.039999,0.10958772099072776
ours,omega,estimate,227.105999,0.11487618293669108
ours,omega,estimate,227.171999,0.12043964539983036
ours,omega,estimate,227.237999,0.12286733148326637
ours,omega,estimate,227.303999,0.12526674955812056
ours,omega,estimate,227.369999,0.1293400025915307
ours,omega,estimate,227.435999,0.12886923225246463
ours,omega,estimate,227.501999,0.12833877001096178
ours,omega,estimate,227.567999,0.12831678632263008
ours,omega,estimate,227.633999,0.1289614111853162
ours,omega,estimate,227.699999,0.12252132216719692
ours,omega,estimate,227.765999,0.11958303921117303
ours,omega,estimate,227.831999,0.11392531016335886
ours,omega,estimate,227.897999,0.1119507038292598
ours,omega,estimate,227.963999,0.1082183198721249
ours,omega,estimate,228.029999,0.11083350487042878
ours,omega,estimate,228.095999,0.10967160729424409
ours,omega,estimate,228.161999,0.11187210149504684
ours,omega,estimate,228.227999,0.11745031223040896
ours,omega,estimate,228.293999,0.1230369114093786
ours,omega,estimate,228.359999,0.12861429404121524
ours,omega,estimate,228.425999,0.1343946186852704
ours,omega,estimate,228.491999,0.14121834395354338
ours,omega,estimate,228.557999,0.14368056536040097
ours,omega,estimate,228.623999,0.15190117096534583
ours,omega,estimate,228.689999,0.1587784307746637
ours,omega,estimate,228.755999,0.17386365980984608
ours,omega,estimate,228.821999,0.1730612460585998
ours,omega,estimate,228.887999,0.1829956874291936
ours,omega,estimate,228.953999,0.18693587759914876
ours,omega,estimate,229.019999,0.19880016904756734
ours,omega,estimate,229.085999,0.19969037519911562
ours,omega,estimate,229.151999,0.21022768412454793
ours,omega,estimate,229.217999,0.21214755156671875
ours,omega,estimate,229.283999,0.22408219530273618
ours,omega,estimate,229.349999,0.2250372551856589
ours,omega,estimate,229.415999,0.23621303904639784
ours,omega,estimate,229.481999,0.23990836231806417
ours,omega,estimate,229.547999,0.2531127075129205
ours,omega,estimate,229.679999,0.27732264733589
ours,omega,estimate,229.745999,0.27351440478492367
ours,omega,estimate,229.811999,0.2679424707897693
ours,omega,estimate,229.877999,0.27053437305165917
ours,omega,estimate,229.943999,0.280482551284983
ours,omega,estimate,230.009999,0.27801247514075245
ours,omega,estimate,230.075999,0.28413535094540093
ours,omega,estimate,230.141999,0.27703700889931904
ours,omega,estimate,230.207999,0.286013766266938
ours,omega,estimate,230.273999,0.2777632435183595
ours,omega,estimate,230.339999,0.2838120898565645
ours,omega,estimate,230.405999,0.26942246178610213
ours,omega,estimate,230.471999,0.2681699037191494
ours,omega,estimate,230.537999,0.2586928329571472
ours,omega,estimate,230.603999,0.2426933471143844
ours,omega,estimate,230.669999,0.2240943039937431
ours,omega,estimate,230.735999,0.21382667539226974
ours,omega,estimate,230.801999,0.2016922283071331
ours,omega,estimate,230.867999,0.19492763786876116
ours,omega,estimate,230.933999,0.18067852623119807
ours,omega,estimate,231.032999,0.17683752960308521
ours,omega,estimate,231.098999,0.16919170880752937
ours,omega,estimate,231.164999,0.17207755093112784
ours,omega,estimate,231.230999,0.16466684958089733
ours,omega,estimate,231.296999,0.16697101342379989
ours,omega,estimate,231.362999,0.1627401904589965
ours,omega,estimate,231.428999,0.16366242340856138
ours,omega,estimate,231.494999,0.1625693740668871
ours,omega,estimate,231.560999,0.16035394877497078
ours,omega,estimate,231.626999,0.15845455803980266
ours,omega,estimate,231.692999,0.15631002320885024
ours,omega,estimate,231.758999,0.1552290947662574
ours,omega,estimate,231.824999,0.15043773680122247
ours,omega,estimate,231.890999,0.14633867590259664
ours,omega,estimate,231.956999,0.14103949401421603
ours,omega,estimate,232.022999,0.1348153573973718
ours,omega,estimate,232.088999,0.13098888287411892
ours,omega,estimate,232.154999,0.12469176338404987
ours,omega,estimate,232.220999,0.1207486828960648
ours,omega,estimate,232.286999,0.11961974157767552
ours,omega,estimate,232.352999,0.10835447622900456
ours,omega,estimate,232.418999,0.10469022419932128
ours,omega,estimate,232.517999,0.09175989325196451
ours,omega,estimate,232.583999,0.08777130554613664
ours,omega,estimate,232.649999,0.08273139291031277
ours,omega,estimate,232.715999,0.08003171505663016
ours,omega,estimate,232.781999,0.06893554474459133
ours,omega,estimate,232.880999,0.06215352692536311
ours,omega,estimate,232.946999,0.05755565264701066
ours,omega,estimate,233.012999,0.055532398762409944
ours,omega,estimate,233.078999,0.04301668002048664
ours,omega,estimate,233.144999,0.03955829435714252
ours,omega,estimate,233.210999,0.02562760559881159
ours,omega,estimate,233.309999,0.023577909519243326
ours,omega,estimate,233.375999,0.012704004417842822
ours,omega,estimate,233.441999,0.013059803032240365
ours,omega,estimate,233.507999,0.002159784317077239
ours,omega,estimate,233.573999,0.005800754035920838
ours,omega,estimate,233.639999,-0.0009365841520261304
ours,omega,estimate,233.705999,0.0011975313071715017
ours,omega,estimate,233.771999,0.0014419729788750727
ours,omega,estimate,233.837999,0.0027830044268198064
ours,omega,estimate,233.903999,0.0032864138825533214
ours,omega,estimate,233.969999,0.004479162616354722
ours,omega,estimate,234.035999,0.007787954432711134
ours,omega,estimate,234.101999,0.0069818661575542385
ours,omega,estimate,234.167999,0.007719083643123509
ours,omega,estimate,234.233999,0.013645579247322516
ours,omega,estimate,234.299999,0.012093613285317491
ours,omega,estimate,234.365999,0.01233607040728946
ours,omega,estimate,234.431999,0.012963679975153394
ours,omega,estimate,234.497999,0.015661618676113126
ours,omega,estimate,234.563999,0.013443669499811434
ours,omega,estimate,234.629999,0.015418412015206774
ours,omega,estimate,234.695999,0.01375846262992629
ours,omega,estimate,234.761999,0.01396081730666241
ours,omega,estimate,234.827999,0.012011323149066139
ours,omega,estimate,234.926999,0.0150839211882506
ours,omega,estimate,234.992999,0.009886926040196094
ours,omega,estimate,235.058999,0.008419894372357776
ours,omega,estimate,235.124999,0.006650311990402931
ours,omega,estimate,235.190999,0.004933670799003198
ours,omega,estimate,235.256999,0.0035635806086132546
ours,omega,estimate,235.322999,0.0023058473692845333
ours,omega,estimate,235.388999,0.0013220942855529639
ours,omega,estimate,235.454999,0.001154996511589704
ours,omega,estimate,235.520999,0.00036220142638182604
ours,omega,estimate,235.586999,-0.00024234934329108734
ours,omega,estimate,235.652999,-0.001405306566340499
ours,omega,estimate,235.718999,-0.0011567623873722812
ours,omega,estimate,235.784999,-0.0016066763481464201
ours,omega,estimate,235.850999,-0.0017487686257476466
ours,omega,estimate,235.916999,-0.002790926207478114
ours,omega,estimate,235.982999,-0.0022169855203969732
ours,omega,estimate,236.048999,-0.002342479846310751
ours,omega,estimate,236.114999,-0.002005718225763788
ours,omega,estimate,236.180999,-0.001125013500961431
ours,omega,estimate,236.246999,-0.000813173869976301
ours,omega,estimate,236.345999,-0.000862337966484542
ours,omega,estimate,236.411999,9.54898963786352e-05
ours,omega,estimate,236.477999,0.0014490421338325373
ours,omega,estimate,236.543999,0.005780070745190019
ours,omega,estimate,236.609999,0.004414498583902441
ours,omega,estimate,236.675999,0.00837321974357796
ours,omega,estimate,236.741999,0.00744725310959531
ours,omega,estimate,236.807999,0.008197762874311511
ours,omega,estimate,236.873999,0.010381194011324955
ours,omega,estimate,236.939999,0.010292540433962827
ours,omega,estimate,237.005999,0.011809306687466634
ours,omega,estimate,237.104999,0.010944049111813695
ours,omega,estimate,237.170999,0.01251164319646206
ours,omega,estimate,237.236999,0.01063597065510608
ours,omega,estimate,237.302999,0.010975385860948511
ours,omega,estimate,237.401999,0.010961958620095136
ours,omega,estimate,237.467999,0.00868430533682504
ours,omega,estimate,237.533999,0.008119530242138366
ours,omega,estimate,237.599999,0.00655391032493238
ours,omega,estimate,237.665999,0.006403023442355542
ours,omega,estimate,237.731999,0.004634773936347591
ours,omega,estimate,237.797999,0.0029254889516395783
ours,omega,estimate,237.863999,0.001073750474241502
ours,omega,estimate,237.995999,-0.0021536127777474308
ours,omega,estimate,238.061999,-0.0018592927523622042
ours,omega,estimate,238.127999,-0.0032968010702503388
ours,omega,estimate,238.193999,-0.004130752982118716
ours,omega,estimate,238.259999,-0.004726328901805573
ours,omega,estimate,238.325999,-0.005281601572162733
ours,omega,estimate,238.391999,-0.005152764649724035
ours,omega,estimate,238.457999,-0.005073824015002058
ours,omega,estimate,238.523999,-0.004405311556740321
ours,omega,estimate,238.589999,-0.004142905695352268
ours,omega,estimate,238.655999,-0.0030489698187790093
ours,omega,estimate,238.721999,-0.0022745399037924358
ours,omega,estimate,238.787999,-0.0023822718524753395
ours,omega,estimate,238.853999,-0.00032517729502000436
ours,omega,estimate,238.919999,4.5062097367838845e-05
ours,omega,estimate,238.985999,0.0029269620349697614
ours,omega,estimate,239.051999,0.0028437218265566144
ours,omega,estimate,239.150999,0.003646947650214719
ours,omega,estimate,239.216999,0.0064744313589435425
ours,omega,estimate,239.282999,0.005438280249516049
ours,omega,estimate,239.348999,0.008567670991700846
ours,omega,estimate,239.414999,0.006487455893077585
ours,omega,estimate,239.480999,0.007329688171772832
ours,omega,estimate,239.546999,0.009634737380045551
ours,omega,estimate,239.612999,0.008566130176119811
ours,omega,estimate,239.678999,0.010529053977699095
ours,omega,estimate,239.744999,0.009477909551446678
ours,omega,estimate,239.810999,0.009121897063572217
ours,omega,estimate,239.876999,0.009765569491628375
ours,omega,estimate,239.942999,0.008073036739760831
ours,omega,estimate,240.008999,0.0075457009356466225
ours,omega,estimate,240.074999,0.006406687683299855
ours,omega,estimate,240.140999,0.005956815896709492
ours,omega,estimate,240.206999,0.004786016087931537
ours,omega,estimate,240.272999,0.004926619591489829
ours,omega,estimate,240.338999,0.004083842355508606
ours,omega,estimate,240.404999,0.002966789406312843
ours,omega,estimate,240.470999,0.0015344748049187932
ours,omega,estimate,240.536999,0.0008297056397058794
ours,omega,estimate,240.602999,-0.0006236177368917045
ours,omega,estimate,240.668999,-0.000433498215304628
ours,omega,estimate,240.734999,-0.0012208345986095713
ours,omega,estimate,240.800999,-0.0022108447744832484
ours,omega,estimate,240.866999,-0.002019106934224383
ours,omega,estimate,240.932999,-0.001685134431013353
ours,omega,estimate,240.998999,-0.0015310969377246024
ours,omega,estimate,241.064999,-0.0015017228722670074
ours,omega,estimate,241.163999,0.0001129878615959536
ours,omega,estimate,241.229999,0.0011029599068381373
ours,omega,estimate,241.295999,0.0027067872102977263
ours,omega,estimate,241.361999,0.0030330957963289767
ours,omega,estimate,241.460999,0.008535810153403716
ours,omega,estimate,241.526999,0.005145405806360165
ours,omega,estimate,241.592999,0.0058923563840334045
ours,omega,estimate,241.658999,0.007169867830090613
ours,omega,estimate,241.724999,0.007040902821118864
ours,omega,estimate,241.790999,0.007115512628739
ours,omega,estimate,241.856999,0.007968375876019562
ours,omega,estimate,241.922999,0.0071805179173761455
ours,omega,estimate,241.988999,0.007371361461718164
ours,omega,estimate,242.054999,0.005908067230085837
ours,omega,estimate,242.120999,0.006051999709344928
ours,omega,estimate,242.186999,0.005815556812348563
ours,omega,estimate,242.252999,0.004668350024049989
ours,omega,estimate,242.318999,0.0036727415876245282
ours,omega,estimate,242.417999,0.0014088616614643984
ours,omega,estimate,242.516999,-0.0031904273017390344
ours,omega,estimate,242.582999,-0.0010554157520542766
ours,omega,estimate,242.681999,-0.0030209238843703426
ours,omega,estimate,242.747999,-0.004235308770058669
ours,omega,estimate,242.813999,-0.0050835479666431205
ours,omega,estimate,242.879999,-0.0053179625309224855
ours,omega,estimate,242.945999,-0.005644105893367968
ours,omega,estimate,243.044999,-0.005740076299729248
ours,omega,estimate,243.110999,-0.0051607817420071395
ours,omega,estimate,243.176999,-0.00379177281764646
ours,omega,estimate,243.242999,-0.0029152725650506655
ours,omega,estimate,243.308999,-0.0016187527545491708
ours,omega,estimate,243.374999,-0.00013967578677127283
ours,omega,estimate,243.440999,0.00211780473054609
ours,omega,estimate,243.506999,0.0015627896966740338
ours,omega,estimate,243.572999,0.001987825528722666
ours,omega,estimate,243.638999,0.002446402196099714
ours,omega,estimate,243.704999,0.004306087384798125
ours,omega,estimate,243.770999,0.009655100361287621
ours,omega,estimate,243.836999,0.008158331880611516
ours,omega,estimate,243.902999,0.010993251409999568
ours,omega,estimate,244.001999,0.009201049525622253
ours,omega,estimate,244.067999,0.009616800217358232
ours,omega,estimate,244.133999,0.008230629539680007
ours,omega,estimate,244.199999,0.006783473310014117
ours,omega,estimate,244.265999,0.005207489023490637
ours,omega,estimate,244.331999,0.003536423073696308
ours,omega,estimate,244.397999,0.0010150043165046898
ours,omega,estimate,244.463999,-0.0010059354595420783
ours,omega,estimate,244.529999,-0.0019074408306569753
ours,omega,estimate,244.595999,-0.0036385758828668853
ours,omega,estimate,244.661999,-0.005311979788144109
ours,omega,estimate,244.760999,-0.0061099426412380645
ours,omega,estimate,244.859999,-0.008481579252062417
ours,omega,estimate,244.925999,-0.007608036987993441
ours,omega,estimate,244.991999,-0.007656240451875765
ours,omega,estimate,245.057999,-0.006686226860169993
ours,omega,estimate,245.123999,-0.0056963176715711964
ours,omega,estimate,245.189999,-0.004440093849664442
ours,omega,estimate,245.255999,-0.003849705755458429
ours,omega,estimate,245.321999,-0.0025354324387228595
ours,omega,estimate,245.387999,-0.0018818582106721626
ours,omega,estimate,245.453999,0.0009141626629628266
ours,omega,estimate,245.519999,0.0019838655291637263
ours,omega,estimate,245.585999,0.0038406132202827474
ours,omega,estimate,245.651999,0.004922548783875376
ours,omega,estimate,245.717999,0.007844425928181313
ours,omega,estimate,245.783999,0.007394058136221392
ours,omega,estimate,245.849999,0.007961801385533757
ours,omega,estimate,245.915999,0.008967041062908963
ours,omega,estimate,245.981999,0.007561102319514051
ours,omega,estimate,246.047999,0.008223002829838661
ours,omega,estimate,246.113999,0.006509919427317186
ours,omega,estimate,246.179999,0.006413425062305331
ours,omega,estimate,246.245999,0.006550203472140747
ours,omega,estimate,246.311999,0.005496852088007316
ours,omega,estimate,246.377999,0.005609468321101298
ours,omega,estimate,246.443999,0.0035277412032543895
ours,omega,estimate,246.509999,0.0035708910840874415
ours,omega,estimate,246.575999,0.0038778254755057803
ours,omega,estimate,246.641999,0.0030610214294397157
ours,omega,estimate,246.707999,0.006724205807629212
ours,omega,estimate,246.773999,0.007872059031803177
ours,omega,estimate,246.839999,0.010335344346253928
ours,omega,estimate,246.905999,0.01573617340423953
ours,omega,estimate,246.971999,0.018325157949442283
ours,omega,estimate,247.070999,0.02426645647017072
ours,omega,estimate,247.136999,0.01984394850048704
ours,omega,estimate,247.202999,0.019662526336137964
ours,omega,estimate,247.301999,0.012392422326490033
ours,omega,estimate,247.367999,0.0005104902709324143
ours,omega,estimate,247.433999,-0.009158119563418598
ours,omega,estimate,247.499999,-0.015272220573447773
ours,omega,estimate,247.598999,-0.02107756837467188
ours,omega,estimate,247.664999,-0.024458901270274187
ours,omega,estimate,247.730999,-0.02311879958603504
ours,omega,estimate,247.829999,-0.019770537518173387
ours,omega,estimate,247.895999,-0.016668401054133423
ours,omega,estimate,247.961999,-0.016421819646588853
ours,omega,estimate,248.027999,-0.011123197555357362
ours,omega,estimate,248.093999,-0.006995519378836565
ours,omega,estimate,248.159999,-0.0003644678603750961
ours,omega,estimate,248.225999,0.001960715226340915
ours,omega,estimate,248.291999,0.00392581970939877
ours,omega,estimate,248.357999,0.009785798277786034
ours,omega,estimate,248.456999,0.01923244989907387
ours,omega,estimate,248.522999,0.012520074074350494
ours,omega,estimate,248.621999,0.015211067291635755
ours,omega,estimate,248.687999,0.014186147051409578
ours,omega,estimate,248.753999,0.014834037136424966
ours,omega,estimate,248.819999,0.012531333335740864
ours,omega,estimate,248.885999,0.011989736974921865
ours,omega,estimate,248.951999,0.01174056593885537
ours,omega,estimate,249.050999,0.008344742784199088
ours,omega,estimate,249.116999,0.0071094880343797184
ours,omega,estimate,249.182999,0.004895906368666447
ours,omega,estimate,249.248999,0.0027180361527708893
ours,omega,estimate,249.314999,0.0015177281940142798
ours,omega,estimate,249.380999,0.0002660555842589991
ours,omega,estimate,249.479999,-0.00476838421356698
ours,omega,estimate,249.545999,-0.0029312443413218574
ours,omega,estimate,249.611999,-0.005682272657941826
ours,omega,estimate,249.677999,-0.005352667016721197
ours,omega,estimate,249.776999,-0.006259695842064841
ours,omega,estimate,249.842999,-0.005492836620373917
ours,omega,estimate,249.974999,-0.0057117269270945846
ours,omega,estimate,250.040999,-0.0038088850411805695
ours,omega,estimate,250.106999,-0.0035024427503071573
ours,omega,estimate,250.172999,-0.002603862171254327
ours,omega,estimate,250.238999,-0.0012715756716717404
ours,omega,estimate,250.304999,0.0011722251099235996
ours,omega,estimate,250.370999,0.0016215113530051502
ours,omega,estimate,250.436999,0.0027793189986638225
ours,omega,estimate,250.502999,0.006072542366548156
ours,omega,estimate,250.568999,0.0063342910945561725
ours,omega,estimate,250.667999,0.009463553108581291
ours,omega,estimate,250.733999,0.010051611523646479
ours,omega,estimate,250.799999,0.01082930939457949
ours,omega,estimate,250.865999,0.01257267858518186
ours,omega,estimate,250.931999,0.01241443510844677
ours,omega,estimate,250.997999,0.0141627041768374
ours,omega,estimate,251.096999,0.016123138814354267
ours,omega,estimate,251.162999,0.01320424669300272
ours,omega,estimate,251.228999,0.011950190490140584
ours,omega,estimate,251.294999,0.00959396125203963
ours,omega,estimate,251.360999,0.006608065070432012
ours,omega,estimate,251.426999,0.004698396112882692
ours,omega,estimate,251.492999,0.0032621157165945215
ours,omega,estimate,251.558999,-0.000644194918861498
ours,omega,estimate,251.624999,-0.0022275284731805706
ours,omega,estimate,251.690999,-0.00449503222134173
ours,omega,estimate,251.756999,-0.005955869431051059
ours,omega,estimate,251.822999,-0.0075417505308397175
ours,omega,estimate,251.888999,-0.008634103717488727
ours,omega,estimate,251.987999,-0.010788418421260987
ours,omega,estimate,252.053999,-0.009179015514987426
ours,omega,estimate,252.119999,-0.006949214530899476
ours,omega,estimate,252.185999,-0.006031843586162902
ours,omega,estimate,252.251999,-0.0051506352639924076
ours,omega,estimate,252.317999,-0.0028336360689560076
ours,omega,estimate,252.416999,0.002258010004280475
ours,omega,estimate,252.515999,0.0033007420862990098
ours,omega,estimate,252.581999,0.0041629303372439684
ours,omega,estimate,252.647999,0.00907282430319185
ours,omega,estimate,252.713999,0.010872594376323142
ours,omega,estimate,252.812999,0.021883363303834176
ours,omega,estimate,252.878999,0.015936584452636092
ours,omega,estimate,252.944999,0.017790801713984634
ours,omega,estimate,253.010999,0.0159860393317798
ours,omega,estimate,253.109999,0.015752368563776348
ours,omega,estimate,253.175999,0.01386660097805728
ours,omega,estimate,253.241999,0.010814989754235178
ours,omega,estimate,253.307999,0.007437534528588984
ours,omega,estimate,253.406999,0.004192781389894505
ours,omega,estimate,253.505999,-0.004588765167549297
ours,omega,estimate,253.571999,-0.001412903998936418
ours,omega,estimate,253.637999,-0.0026107006227818587
ours,omega,estimate,253.703999,-0.00529238290265086
ours,omega,estimate,253.769999,-0.0062146724046838134
ours,omega,estimate,253.868999,-0.01153687831472695
ours,omega,estimate,253.934999,-0.00645940594786849
ours,omega,estimate,254.000999,-0.006771186878404967
ours,omega,estimate,254.066999,-0.007431500143543778
ours,omega,estimate,254.165999,-0.006240897951817693
ours,omega,estimate,254.264999,-0.006175375390107569
ours,omega,estimate,254.330999,-0.004906947038149969
ours,omega,estimate,254.396999,-0.004574688870618252
ours,omega,estimate,254.462999,-0.0013250044882803175
ours,omega,estimate,254.561999,-0.00344676962207016
ours,omega,estimate,254.627999,0.004537342750307592
ours,omega,estimate,254.726999,0.028434027760444975
ours,omega,estimate,254.792999,0.03455550908023949
ours,omega,estimate,254.858999,0.03816266421081241
ours,omega,estimate,254.957999,0.052294652973070094
ours,omega,estimate,255.089999,0.06334098337450984
ours,omega,estimate,255.155999,0.05925984326101556
ours,omega,estimate,255.221999,0.06273272910721864
ours,omega,estimate,255.287999,0.06364290490033518
ours,omega,estimate,255.353999,0.06420269004490811
ours,omega,estimate,255.419999,0.06459945355639882
ours,omega,estimate,255.485999,0.06419768337292853
ours,omega,estimate,255.584999,0.05635689805718255
ours,omega,estimate,255.650999,0.06226963954313865
ours,omega,estimate,255.716999,0.05754744046759329
ours,omega,estimate,255.782999,0.06307539059430697
ours,omega,estimate,255.848999,0.05805166706171539
ours,omega,estimate,255.947999,0.06386304246389221
ours,omega,estimate,256.013999,0.06452836811179921
ours,omega,estimate,256.079999,0.07145863685069997
ours,omega,estimate,256.145999,0.07203039921159166
ours,omega,estimate,256.211999,0.07942770192930601
ours,omega,estimate,256.310999,0.10021062962750682
ours,omega,estimate,256.376999,0.10059806176696183
ours,omega,estimate,256.475999,0.12382320875520253
ours,omega,estimate,256.541999,0.10918574572062327
ours,omega,estimate,256.607999,0.12328817912166473
ours,omega,estimate,256.706999,0.1288342252553397
ours,omega,estimate,256.805999,0.17067366283673396
ours,omega,estimate,256.904999,0.1446210734030125
ours,omega,estimate,256.970999,0.16579279114691572
ours,omega,estimate,257.069999,0.1841705733821098
ours,omega,estimate,257.135999,0.16690842938787337
ours,omega,estimate,257.201999,0.18273291520707238
ours,omega,estimate,257.267999,0.18379723820708072
ours,omega,estimate,257.333999,0.19385682655725547
ours,omega,estimate,257.432999,0.19556934001970155
ours,omega,estimate,257.531999,0.20552171262733315
ours,omega,estimate,257.597999,0.20897402932057427
ours,omega,estimate,257.696999,0.23243024306110396
ours,omega,estimate,257.762999,0.2192648045526642
ours,omega,estimate,257.828999,0.2184650057381076
ours,omega,estimate,257.927999,0.23074877119790096
ours,omega,estimate,257.993999,0.2141189018300104
ours,omega,estimate,258.092999,0.21350952569928472
ours,omega,estimate,258.158999,0.21343667945978695
ours,omega,estimate,258.224999,0.21351002272804026
ours,omega,estimate,258.290999,0.21766099181972245
ours,omega,estimate,258.389999,0.23613134326605653
ours,omega,estimate,258.488999,0.24823111854873894
ours,omega,estimate,258.554999,0.25012629668347
ours,omega,estimate,258.620999,0.2586640378228412
ours,omega,estimate,258.686999,0.250301311350938
ours,omega,estimate,258.752999,0.25336357822801836
ours,omega,estimate,258.917999,0.2361860751181223
ours,omega,estimate,258.983999,0.2116422246563667
ours,omega,estimate,259.049999,0.20704569749190843
ours,omega,estimate,259.115999,0.20001005106078434
ours,omega,estimate,259.181998,0.1853813522687639
ours,omega,estimate,259.280999,0.17237911340806802
ours,omega,estimate,259.346999,0.17574070547117115
ours,omega,estimate,259.412999,0.1839624670513824
ours,omega,estimate,259.511999,0.2150490830711715
ours,omega,estimate,259.577999,0.2170161183258756
ours,omega,estimate,259.676999,0.22697885846611107
ours,omega,estimate,259.742999,0.24457592287015512
ours,omega,estimate,259.808999,0.24866417376938071
ours,omega,estimate,259.874999,0.2605472757989133
ours,omega,estimate,259.940999,0.25938625242061486
ours,omega,estimate,260.072999,0.2622095830652822
ours,omega,estimate,260.171999,0.2722663027540633
ours,omega,estimate,260.237998,0.261568823255869
ours,omega,estimate,260.369999,0.26172334671011804
ours,omega,estimate,260.435999,0.24793607945369306
ours,omega,estimate,260.534999,0.2215710871132186
ours,omega,estimate,260.600999,0.2175580102413189
ours,omega,estimate,260.666999,0.21186888110728866
ours,omega,estimate,260.765999,0.21125847554135194
ours,omega,estimate,260.831999,0.1999860224608332
ours,omega,estimate,260.897999,0.1978358230780824
ours,omega,estimate,260.963999,0.20081518672401535
ours,omega,estimate,261.062999,0.22370484219780964
ours,omega,estimate,261.161999,0.2296480183802827
ours,omega,estimate,261.227998,0.2166090030352225
ours,omega,estimate,261.326999,0.21696868606504932
ours,omega,estimate,261.392999,0.2311770860600616
ours,omega,estimate,262.250998,0.3268385925442975
ours,omega,estimate,262.316998,0.3417834274655519
ours,omega,estimate,262.448999,0.3961808266090849
ours,omega,estimate,262.514999,0.3637706855329908
ours,omega,estimate,262.580999,0.3708362901902791
ours,omega,estimate,262.646999,0.39355210241518945
ours,omega,estimate,262.745999,0.46322726797241787
ours,omega,estimate,262.811999,0.4031735754928807
ours,omega,estimate,262.877999,0.42913101679319066
ours,omega,estimate,262.943999,0.42404433688363585
ours,omega,estimate,263.042999,0.5136110644231398
ours,omega,estimate,263.108999,0.43512541869747057
ours,omega,estimate,263.174999,0.43641164807126737
ours,omega,estimate,263.240999,0.4375486839478977
ours,omega,estimate,263.339998,0.4215000410796399
ours,omega,estimate,263.405998,0.3941982408081221
ours,omega,estimate,263.471999,0.37601928363279036
ours,omega,estimate,263.570999,0.3261126510063689
ours,omega,estimate,263.669999,0.2944619593074719
ours,omega,estimate,263.735999,0.302656771481663
ours,omega,estimate,263.834999,0.2348161367792489
ours,omega,estimate,263.900999,0.24862577701452793
ours,omega,estimate,263.999999,0.19900994190431942
ours,omega,estimate,264.098999,0.2187875972103898
ours,omega,estimate,264.197999,0.20685327458916866
ours,omega,estimate,264.263999,0.20428116956959916
ours,omega,estimate,264.395998,0.23963063301230944
ours,omega,estimate,264.461998,0.19734533340637445
ours,omega,estimate,264.593999,0.21752843780381204
ours,omega,estimate,264.692999,0.2111712416795107
ours,omega,estimate,264.758999,0.19361923839138206
ours,omega,estimate,264.890999,0.18963605641142117
ours,omega,estimate,264.956999,0.190184149957744
ours,omega,estimate,265.055999,0.19267146987841996
