scenario,signal,series,t_s,value
ours,front_sum_fy,estimate,770.120996,441.6697176076289
ours,front_sum_fy,estimate,770.186996,457.66520088549044
ours,front_sum_fy,estimate,770.219996,460.4665360945809
ours,front_sum_fy,estimate,770.252996,471.0148366523934
ours,front_sum_fy,estimate,770.318996,484.99409710119096
ours,front_sum_fy,estimate,770.384996,490.61484806185274
ours,front_sum_fy,estimate,770.417996,509.0954719834584
ours,front_sum_fy,estimate,770.450996,524.8590714240959
ours,front_sum_fy,estimate,770.516996,522.3529209929794
ours,front_sum_fy,estimate,770.582996,537.3463176957814
ours,front_sum_fy,estimate,770.615996,539.723521794821
ours,front_sum_fy,estimate,770.648996,510.76624503527773
ours,front_sum_fy,estimate,770.714996,572.815263611687
ours,front_sum_fy,estimate,770.780996,523.1442019288268
ours,front_sum_fy,estimate,770.813996,533.0086842392575
ours,front_sum_fy,estimate,770.846996,550.6378402448031
ours,front_sum_fy,estimate,770.912996,443.9575574106002
ours,front_sum_fy,estimate,770.945996,469.7024176589185
ours,front_sum_fy,estimate,770.978996,457.4762076125259
ours,front_sum_fy,estimate,771.011996,442.95125063370153
ours,front_sum_fy,estimate,771.044996,440.737142744509
ours,front_sum_fy,estimate,771.110996,372.75261096583324
ours,front_sum_fy,estimate,771.143996,366.5321211932104
ours,front_sum_fy,estimate,771.176996,362.64943680142164
ours,front_sum_fy,estimate,771.209996,354.48989001074585
ours,front_sum_fy,estimate,771.275996,367.26982949304727
ours,front_sum_fy,estimate,771.440996,287.6494225831632
ours,front_sum_fy,estimate,771.605996,269.2249653596432
ours,front_sum_fy,estimate,771.770996,235.15440193683702
ours,front_sum_fy,estimate,771.935996,220.45300186157078
ours,front_sum_fy,estimate,772.067996,229.59734295184035
ours,front_sum_fy,estimate,772.100996,215.8967730038527
ours,front_sum_fy,estimate,772.166996,210.4917120097466
ours,front_sum_fy,estimate,772.232996,217.2335894818965
ours,front_sum_fy,estimate,772.397996,252.25023011072358
ours,front_sum_fy,estimate,772.562996,185.82856867822846
ours,front_sum_fy,estimate,772.727996,183.82781937756621
ours,front_sum_fy,estimate,772.892996,151.71457948415235
ours,front_sum_fy,estimate,773.057996,137.2184458842209
ours,front_sum_fy,estimate,773.222996,90.76563508187272
ours,front_sum_fy,estimate,773.321996,61.559373091684535
ours,front_sum_fy,estimate,773.387996,49.66519612787692
ours,front_sum_fy,estimate,773.420996,45.913282641940526
ours,front_sum_fy,estimate,773.486996,21.934847189305053
ours,front_sum_fy,estimate,773.519996,14.184836052857534
ours,front_sum_fy,estimate,773.552996,26.285608077409254
ours,front_sum_fy,estimate,773.618996,2.6723531600740564
ours,front_sum_fy,estimate,773.684996,-8.860470818467235
ours,front_sum_fy,estimate,773.717996,-12.907743987797987
ours,front_sum_fy,estimate,773.750996,-18.828877834590983
ours,front_sum_fy,estimate,773.816996,-15.326635187589169
ours,front_sum_fy,estimate,773.882996,-20.332004876225273
ours,front_sum_fy,estimate,773.948996,-20.116868033303042
ours,front_sum_fy,estimate,774.014996,-11.402484040773356
ours,front_sum_fy,estimate,774.047996,-11.77613565608645
ours,front_sum_fy,estimate,774.080996,-10.031059981045113
ours,front_sum_fy,estimate,774.146996,-9.38165694921449
ours,front_sum_fy,estimate,774.212996,-5.323396375568659
ours,front_sum_fy,estimate,774.245996,-4.695901614896186
ours,front_sum_fy,estimate,774.278996,-3.197411834684174
ours,front_sum_fy,estimate,774.344996,1.4113584926462486
ours,front_sum_fy,estimate,774.410996,2.623223062751145
ours,front_sum_fy,estimate,774.443996,4.53029974411195
ours,front_sum_fy,estimate,774.476996,5.224888117283445
ours,front_sum_fy,estimate,774.542996,8.96258184110717
ours,front_sum_fy,estimate,774.608996,7.170134439134646
ours,front_sum_fy,estimate,774.641996,8.708138243177451
ours,front_sum_fy,estimate,774.674996,8.988148918915627
ours,front_sum_fy,estimate,774.740996,9.263359407984954
ours,front_sum_fy,estimate,774.806996,10.404086249521711
ours,front_sum_fy,estimate,774.872996,9.8144333052559
ours,front_sum_fy,estimate,774.938996,7.725709606593707
ours,front_sum_fy,estimate,775.004996,6.6277886731906595
ours,front_sum_fy,estimate,775.070996,1.0173483959051
ours,front_sum_fy,estimate,775.136996,1.154771962147429
ours,front_sum_fy,estimate,775.202996,-1.7403693598601118
ours,front_sum_fy,estimate,775.268996,-8.739237935762507
ours,front_sum_fy,estimate,775.334996,-7.609818368659881
ours,front_sum_fy,estimate,775.367996,-7.745886233431428
ours,front_sum_fy,estimate,775.400996,-9.253281457784944
ours,front_sum_fy,estimate,775.466996,-14.11507684454461
ours,front_sum_fy,estimate,775.532996,-13.564519961669701
ours,front_sum_fy,estimate,775.565996,-13.527351274530364
ours,front_sum_fy,estimate,775.598996,-14.268332247653127
ours,front_sum_fy,estimate,775.664996,-14.861391565485386
ours,front_sum_fy,estimate,775.730996,-15.968119311387746
ours,front_sum_fy,estimate,775.763996,-15.90708526670559
ours,front_sum_fy,estimate,775.796996,-17.337105007493403
ours,front_sum_fy,estimate,775.895996,-15.815604507763393
ours,front_sum_fy,estimate,776.060996,-12.966970259641217
ours,front_sum_fy,estimate,776.225996,-9.5239725782966
ours,front_sum_fy,estimate,776.390996,-4.6637973824265115
ours,front_sum_fy,estimate,776.555996,-2.3014153876109518
ours,front_sum_fy,estimate,776.720996,2.3416692070559035
ours,front_sum_fy,estimate,776.885996,3.982864082427171
ours,front_sum_fy,estimate,777.050996,5.914298203070226
ours,front_sum_fy,estimate,777.215996,6.450670130873221
ours,front_sum_fy,estimate,777.380996,5.534154198347121
ours,front_sum_fy,estimate,777.545996,5.324786925540854
ours,front_sum_fy,estimate,777.710996,1.137871529460703
ours,front_sum_fy,estimate,777.875996,-3.385318521025524
ours,front_sum_fy,estimate,778.040996,-8.732366819346637
ours,front_sum_fy,estimate,778.106996,-8.627746571152645
ours,front_sum_fy,estimate,778.139996,-10.46927607393501
ours,front_sum_fy,estimate,778.172996,-11.87549088895905
ours,front_sum_fy,estimate,778.238996,-11.854136145559838
ours,front_sum_fy,estimate,778.271996,-12.23761259614978
ours,front_sum_fy,estimate,778.304996,-11.423642689399102
ours,front_sum_fy,estimate,778.337996,-12.14910511729111
ours,front_sum_fy,estimate,778.370996,-12.002639026365229
ours,front_sum_fy,estimate,778.436996,-12.594996789511754
ours,front_sum_fy,estimate,778.469996,-12.617677943959755
ours,front_sum_fy,estimate,778.502996,-12.337891496464106
ours,front_sum_fy,estimate,778.568996,-11.082530042481782
ours,front_sum_fy,estimate,778.601996,-12.22703508052587
ours,front_sum_fy,estimate,778.634996,-12.665961900436372
ours,front_sum_fy,estimate,778.700996,-13.558060351723135
ours,front_sum_fy,estimate,778.766996,-10.561109082354271
ours,front_sum_fy,estimate,778.799996,-10.073463441229302
ours,front_sum_fy,estimate,778.832996,-11.237941521886336
ours,front_sum_fy,estimate,778.898996,-10.234331348402502
ours,front_sum_fy,estimate,778.964996,-7.445695249571863
ours,front_sum_fy,estimate,778.997996,-6.923052192391361
ours,front_sum_fy,estimate,779.030996,-6.641319047789736
ours,front_sum_fy,estimate,779.096996,-6.11351733771259
ours,front_sum_fy,estimate,779.162996,-6.437923765809169
ours,front_sum_fy,estimate,779.195996,-5.0111596903608175
ours,front_sum_fy,estimate,779.228996,-4.965820545089977
ours,front_sum_fy,estimate,779.294996,-3.2377721348834907
ours,front_sum_fy,estimate,779.360996,0.271568128847121
ours,front_sum_fy,estimate,779.426996,0.5409239052855899
ours,front_sum_fy,estimate,779.492996,-1.9926605262025883
ours,front_sum_fy,estimate,779.558996,1.7761631387681656
ours,front_sum_fy,estimate,779.624996,2.0951602283853177
ours,front_sum_fy,estimate,779.690996,-0.6225135969423365
ours,front_sum_fy,estimate,779.756996,2.559916927662833
ours,front_sum_fy,estimate,779.822996,0.24796507116786387
ours,front_sum_fy,estimate,779.888996,0.27584420691350586
ours,front_sum_fy,estimate,779.921996,0.523697022678032
ours,front_sum_fy,estimate,779.954996,-4.223306262575745
ours,front_sum_fy,estimate,780.020996,-3.2585018731941617
ours,front_sum_fy,estimate,780.086996,0.35943751059736884
ours,front_sum_fy,estimate,780.119996,-0.2371348970984651
ours,front_sum_fy,estimate,780.152996,0.09135720695814681
ours,front_sum_fy,estimate,780.218996,-1.5079749667460685
ours,front_sum_fy,estimate,780.284996,0.2605231727718794
ours,front_sum_fy,estimate,780.317996,-0.03844026497495584
ours,front_sum_fy,estimate,780.350996,-0.4736636523799307
ours,front_sum_fy,estimate,780.416996,-2.128325714914226
ours,front_sum_fy,estimate,780.482996,-1.6832989223794836
ours,front_sum_fy,estimate,780.515996,-1.9871354771047138
ours,front_sum_fy,estimate,780.548996,-3.260433037526224
ours,front_sum_fy,estimate,780.614996,-5.245437358197938
ours,front_sum_fy,estimate,780.680996,-7.486186063738482
ours,front_sum_fy,estimate,780.746996,-9.400274793200824
ours,front_sum_fy,estimate,780.812996,-8.715362764692976
ours,front_sum_fy,estimate,780.878996,-7.99721275190232
ours,front_sum_fy,estimate,780.944996,-8.72438345061908
ours,front_sum_fy,estimate,781.010996,-10.517166609437696
ours,front_sum_fy,estimate,781.076996,-7.949919080782992
ours,front_sum_fy,estimate,781.142996,-7.997286373845574
ours,front_sum_fy,estimate,781.208996,-8.329398998426626
ours,front_sum_fy,estimate,781.241996,-8.827587626010327
ours,front_sum_fy,estimate,781.274996,-10.48963049444922
ours,front_sum_fy,estimate,781.340996,-8.27741699481173
ours,front_sum_fy,estimate,781.406996,-7.737034346917953
ours,front_sum_fy,estimate,781.439996,-10.337994504965891
ours,front_sum_fy,estimate,781.472996,-10.351788139924407
ours,front_sum_fy,estimate,781.538996,-7.225496618686875
ours,front_sum_fy,estimate,781.604996,-11.264689104324937
ours,front_sum_fy,estimate,781.637996,-10.758285529138334
ours,front_sum_fy,estimate,781.670996,-10.613293494096256
ours,front_sum_fy,estimate,781.736996,-7.7992815939643005
ours,front_sum_fy,estimate,781.802996,-9.651583879433161
ours,front_sum_fy,estimate,781.835996,-7.771156053087658
ours,front_sum_fy,estimate,781.868996,-8.222417558173392
ours,front_sum_fy,estimate,781.934996,-6.5098011706193
ours,front_sum_fy,estimate,782.000996,-8.108016209787156
ours,front_sum_fy,estimate,782.033996,-6.491390270934363
ours,front_sum_fy,estimate,782.066996,-5.317350035691113
ours,front_sum_fy,estimate,782.132996,-5.361170415868623
ours,front_sum_fy,estimate,782.198996,-5.332902836511579
ours,front_sum_fy,estimate,782.231996,-5.054562368368714
ours,front_sum_fy,estimate,782.264996,-4.991877197123589
ours,front_sum_fy,estimate,782.330996,-6.005766204471167
ours,front_sum_fy,estimate,782.396996,-7.119205709731841
ours,front_sum_fy,estimate,782.462996,-8.182260740039151
ours,front_sum_fy,estimate,782.528996,-10.629992164914015
ours,front_sum_fy,estimate,782.561996,-10.651935271003897
ours,front_sum_fy,estimate,782.594996,-11.448002194968229
ours,front_sum_fy,estimate,782.660996,-13.672766745259846
ours,front_sum_fy,estimate,782.726996,-16.3728601032147
ours,front_sum_fy,estimate,782.759996,-15.385448584564763
ours,front_sum_fy,estimate,782.792996,-14.208067502096114
ours,front_sum_fy,estimate,782.858996,-15.190888356684706
ours,front_sum_fy,estimate,782.924996,-14.519154608028188
ours,front_sum_fy,estimate,782.957996,-15.905870439507492
ours,front_sum_fy,estimate,782.990996,-15.367776356180759
ours,front_sum_fy,estimate,783.056996,-18.371132412538458
ours,front_sum_fy,estimate,783.122996,-18.13956098517043
ours,front_sum_fy,estimate,783.155996,-19.76550536372995
ours,front_sum_fy,estimate,783.188996,-15.874143516956371
ours,front_sum_fy,estimate,783.254996,-15.371354989274382
ours,front_sum_fy,estimate,783.320996,-14.97892264213964
ours,front_sum_fy,estimate,783.386996,-11.661111159229222
ours,front_sum_fy,estimate,783.452996,-11.62925165273403
ours,front_sum_fy,estimate,783.518996,-11.801390454399794
ours,front_sum_fy,estimate,783.584996,-7.79816326525447
ours,front_sum_fy,estimate,783.650996,-7.403375125911213
ours,front_sum_fy,estimate,783.716996,-8.639559306666385
ours,front_sum_fy,estimate,783.782996,-4.311303564388821
ours,front_sum_fy,estimate,783.848996,-1.56640019382436
ours,front_sum_fy,estimate,783.881996,-2.058455970386685
ours,front_sum_fy,estimate,783.914996,-1.2763787753200295
ours,front_sum_fy,estimate,783.980996,-5.870364572300501
ours,front_sum_fy,estimate,784.046996,-4.9225931368443
ours,front_sum_fy,estimate,784.079996,-4.296421050628606
ours,front_sum_fy,estimate,784.112996,-5.19424929200413
ours,front_sum_fy,estimate,784.178996,-5.751753862877064
ours,front_sum_fy,estimate,784.244996,-8.666073483329075
ours,front_sum_fy,estimate,784.277996,-8.99118378820505
ours,front_sum_fy,estimate,784.310996,-10.508726957035705
ours,front_sum_fy,estimate,784.376996,-15.707273906906542
ours,front_sum_fy,estimate,784.442996,-17.432309611915365
ours,front_sum_fy,estimate,784.475996,-17.42739462660734
ours,front_sum_fy,estimate,784.508996,-18.713407024693176
ours,front_sum_fy,estimate,784.574996,-20.07846890371217
ours,front_sum_fy,estimate,784.640996,-21.111883704655423
ours,front_sum_fy,estimate,784.706996,-23.028512525873293
ours,front_sum_fy,estimate,784.772996,-23.031842760199936
ours,front_sum_fy,estimate,784.838996,-23.13313857300035
ours,front_sum_fy,estimate,784.904996,-22.681712976262006
ours,front_sum_fy,estimate,784.970996,-20.836673590353882
ours,front_sum_fy,estimate,785.036996,-20.462711021491614
ours,front_sum_fy,estimate,785.102996,-17.117111974095565
ours,front_sum_fy,estimate,785.168996,-16.60848886533702
ours,front_sum_fy,estimate,785.201996,-15.324018475254162
ours,front_sum_fy,estimate,785.234996,-14.710637684453154
ours,front_sum_fy,estimate,785.300996,-7.655187754739275
ours,front_sum_fy,estimate,785.366996,-9.637099955612626
ours,front_sum_fy,estimate,785.399996,-7.687093090586228
ours,front_sum_fy,estimate,785.432996,-6.493945862772858
ours,front_sum_fy,estimate,785.498996,2.7005570893897115
ours,front_sum_fy,estimate,785.564996,2.2153567074350367
ours,front_sum_fy,estimate,785.597996,3.8600858656944377
ours,front_sum_fy,estimate,785.630996,4.647287324574865
ours,front_sum_fy,estimate,785.696996,6.419332559709622
ours,front_sum_fy,estimate,785.762996,6.723896996397493
ours,front_sum_fy,estimate,785.795996,7.011149450303681
ours,front_sum_fy,estimate,785.828996,7.436977833724202
ours,front_sum_fy,estimate,785.894996,5.519447475578812
ours,front_sum_fy,estimate,785.960996,5.668849334663676
ours,front_sum_fy,estimate,786.026996,4.947495029140416
ours,front_sum_fy,estimate,786.092996,3.2701079352249023
ours,front_sum_fy,estimate,786.158996,-0.8413585812852193
ours,front_sum_fy,estimate,786.224996,-3.6932952889879553
ours,front_sum_fy,estimate,786.290996,-9.584564097089133
ours,front_sum_fy,estimate,786.356996,-11.266440890286873
ours,front_sum_fy,estimate,786.422996,-12.204939474859433
ours,front_sum_fy,estimate,786.488996,-13.927712367602288
ours,front_sum_fy,estimate,786.521996,-12.894088789864483
ours,front_sum_fy,estimate,786.554996,-10.880950272664549
ours,front_sum_fy,estimate,786.620996,-12.266530259766846
ours,front_sum_fy,estimate,786.686996,-11.617837305284063
ours,front_sum_fy,estimate,786.719996,-11.117581884333852
ours,front_sum_fy,estimate,786.752996,-10.840901632795864
ours,front_sum_fy,estimate,786.818996,0.9490860490161273
ours,front_sum_fy,estimate,786.884996,1.8539074174764043
ours,front_sum_fy,estimate,786.917996,3.7946464778013103
ours,front_sum_fy,estimate,786.950996,5.970358279089783
ours,front_sum_fy,estimate,787.016996,23.325125218184837
ours,front_sum_fy,estimate,787.082996,17.392825056523606
ours,front_sum_fy,estimate,787.115996,19.448333862636943
ours,front_sum_fy,estimate,787.148996,22.728603716644166
ours,front_sum_fy,estimate,787.214996,18.943077399042473
ours,front_sum_fy,estimate,787.280996,11.46591739067707
ours,front_sum_fy,estimate,787.346996,11.862841662172958
ours,front_sum_fy,estimate,787.412996,-0.7698296966597125
ours,front_sum_fy,estimate,787.478996,-9.190648482388756
ours,front_sum_fy,estimate,787.544996,-15.876441625813378
ours,front_sum_fy,estimate,787.610996,-21.48071378329515
ours,front_sum_fy,estimate,787.676996,-27.370788319753284
ours,front_sum_fy,estimate,787.742996,-32.65863222818168
ours,front_sum_fy,estimate,787.808996,-35.24347750985103
ours,front_sum_fy,estimate,787.841996,-37.42901841492061
ours,front_sum_fy,estimate,787.874996,-39.03424365077471
ours,front_sum_fy,estimate,787.940996,-33.79421655125471
ours,front_sum_fy,estimate,788.006996,-34.28173688604195
ours,front_sum_fy,estimate,788.039996,-32.17670575884955
ours,front_sum_fy,estimate,788.072996,-33.18232602465542
ours,front_sum_fy,estimate,788.138996,-21.83150956423499
ours,front_sum_fy,estimate,788.204996,-22.19059172748678
ours,front_sum_fy,estimate,788.237996,-19.532432125364245
ours,front_sum_fy,estimate,788.270996,-17.438351870963004
ours,front_sum_fy,estimate,788.336996,-6.006415566886487
ours,front_sum_fy,estimate,788.402996,0.7625738154274266
ours,front_sum_fy,estimate,788.468996,4.957487227166574
ours,front_sum_fy,estimate,788.534996,3.27770929658531
ours,front_sum_fy,estimate,788.600996,10.087558584913587
ours,front_sum_fy,estimate,788.666996,12.21861744501987
ours,front_sum_fy,estimate,788.732996,7.517921989767594
ours,front_sum_fy,estimate,788.798996,8.334524312731247
ours,front_sum_fy,estimate,788.864996,6.996172486366547
ours,front_sum_fy,estimate,788.930996,4.6702596757404935
ours,front_sum_fy,estimate,788.996996,0.7342723963592743
ours,front_sum_fy,estimate,789.062996,-0.678593784871305
ours,front_sum_fy,estimate,789.128996,-4.013076177432625
ours,front_sum_fy,estimate,789.194996,-5.490599728147931
ours,front_sum_fy,estimate,789.260996,-7.232260306174647
ours,front_sum_fy,estimate,789.326996,-10.624113407122564
ours,front_sum_fy,estimate,789.359996,-11.113576360707015
ours,front_sum_fy,estimate,789.392996,-10.77600011581341
ours,front_sum_fy,estimate,789.458996,-12.1145066957381
ours,front_sum_fy,estimate,789.524996,-13.366415710165894
ours,front_sum_fy,estimate,789.557996,-12.749430034051395
ours,front_sum_fy,estimate,789.590996,-9.022755390016492
ours,front_sum_fy,estimate,789.656996,-10.040429552239232
ours,front_sum_fy,estimate,789.722996,-13.852324017272293
ours,front_sum_fy,estimate,789.755996,-14.025054770928792
ours,front_sum_fy,estimate,789.788996,-10.374622893171653
ours,front_sum_fy,estimate,789.854996,-9.033295932762861
ours,front_sum_fy,estimate,789.920996,-9.436363920748503
ours,front_sum_fy,estimate,789.986996,-8.762616089545443
ours,front_sum_fy,estimate,790.052996,-7.26419915464275
ours,front_sum_fy,estimate,790.118996,-5.383924845442213
ours,front_sum_fy,estimate,790.151996,-5.67450533815045
ours,front_sum_fy,estimate,790.184996,-3.933296548309324
ours,front_sum_fy,estimate,790.250996,-3.3816215682118953
ours,front_sum_fy,estimate,790.316996,-2.1126096438357487
ours,front_sum_fy,estimate,790.349996,-3.505902026468255
ours,front_sum_fy,estimate,790.382996,-0.4519502698200251
ours,front_sum_fy,estimate,790.448996,-2.144753752090611
ours,front_sum_fy,estimate,790.481996,-1.8732545156903968
ours,front_sum_fy,estimate,790.514996,-1.7333057702862311
ours,front_sum_fy,estimate,790.580996,2.5414137663396907
ours,front_sum_fy,estimate,790.646996,2.6028677472253987
ours,front_sum_fy,estimate,790.679996,2.028985275968484
ours,front_sum_fy,estimate,790.712996,2.781707123242666
ours,front_sum_fy,estimate,790.778996,3.751211663992592
ours,front_sum_fy,estimate,790.844996,3.3607533264144824
ours,front_sum_fy,estimate,790.877996,3.6354447274901585
ours,front_sum_fy,estimate,790.910996,2.533509360549874
ours,front_sum_fy,estimate,790.976996,2.5944651039444606
ours,front_sum_fy,estimate,791.042996,8.740002990022134
ours,front_sum_fy,estimate,791.075996,6.309916916314975
ours,front_sum_fy,estimate,791.108996,5.612112089531267
ours,front_sum_fy,estimate,791.174996,0.20536961166009252
ours,front_sum_fy,estimate,791.240996,-0.13530571397697927
ours,front_sum_fy,estimate,791.306996,-1.2002442780423128
ours,front_sum_fy,estimate,791.372996,-2.0549716973778263
ours,front_sum_fy,estimate,791.438996,-5.295107504539749
ours,front_sum_fy,estimate,791.504996,-6.844744610528583
ours,front_sum_fy,estimate,791.570996,-10.134895304285875
ours,front_sum_fy,estimate,791.636996,-11.280911853234839
ours,front_sum_fy,estimate,791.702996,-13.154218524012698
ours,front_sum_fy,estimate,791.768996,-16.014250179644428
ours,front_sum_fy,estimate,791.801996,-17.052588416453958
ours,front_sum_fy,estimate,791.834996,-17.508339928296188
ours,front_sum_fy,estimate,791.900996,-19.50009517057378
ours,front_sum_fy,estimate,791.966996,-17.041445488130726
ours,front_sum_fy,estimate,791.999996,-15.97559312898931
ours,front_sum_fy,estimate,792.032996,-16.070809661800695
ours,front_sum_fy,estimate,792.098996,-16.131965450167055
ours,front_sum_fy,estimate,792.164996,-10.671331314185366
ours,front_sum_fy,estimate,792.197996,-10.34087528626587
ours,front_sum_fy,estimate,792.230996,-10.222147470593262
ours,front_sum_fy,estimate,792.296996,-10.97143870533709
ours,front_sum_fy,estimate,792.362996,-1.767755886579426
ours,front_sum_fy,estimate,792.395996,-1.9317951824984807
ours,front_sum_fy,estimate,792.428996,-0.20689662360459665
ours,front_sum_fy,estimate,792.494996,-3.1158063878280142
ours,front_sum_fy,estimate,792.560996,6.79533332907566
ours,front_sum_fy,estimate,792.626996,9.29824957086673
ours,front_sum_fy,estimate,792.692996,9.071779445396238
ours,front_sum_fy,estimate,792.758996,16.710701552962227
ours,front_sum_fy,estimate,792.824996,18.629204332557656
ours,front_sum_fy,estimate,792.890996,13.839722244248186
ours,front_sum_fy,estimate,792.956996,16.233759791208207
ours,front_sum_fy,estimate,793.022996,16.289929475453565
ours,front_sum_fy,estimate,793.088996,14.87864639332184
ours,front_sum_fy,estimate,793.121996,14.189046936157423
ours,front_sum_fy,estimate,793.154996,13.687933014809229
ours,front_sum_fy,estimate,793.220996,0.8114271818340508
ours,front_sum_fy,estimate,793.286996,0.29964345422981103
ours,front_sum_fy,estimate,793.319996,-2.466249323809978
ours,front_sum_fy,estimate,793.352996,-3.2557612276258694
ours,front_sum_fy,estimate,793.418996,-6.499103095151515
ours,front_sum_fy,estimate,793.484996,-12.396426399412686
ours,front_sum_fy,estimate,793.517996,-13.500903011784501
ours,front_sum_fy,estimate,793.550996,-15.089392249263756
ours,front_sum_fy,estimate,793.616996,-17.037841999964016
ours,front_sum_fy,estimate,793.682996,-20.103177347600834
ours,front_sum_fy,estimate,793.715996,-20.89884813809264
ours,front_sum_fy,estimate,793.748996,-21.357405000598533
ours,front_sum_fy,estimate,793.814996,-19.71237078370237
ours,front_sum_fy,estimate,793.880996,-20.475703413523934
ours,front_sum_fy,estimate,793.946996,-20.733525098881827
ours,front_sum_fy,estimate,794.012996,-18.05013443814575
ours,front_sum_fy,estimate,794.078996,-14.034438133973104
ours,front_sum_fy,estimate,794.144996,-12.602431155452416
ours,front_sum_fy,estimate,794.210996,-11.957664109481899
ours,front_sum_fy,estimate,794.276996,-8.709779139561437
ours,front_sum_fy,estimate,794.342996,-5.73011523075167
ours,front_sum_fy,estimate,794.408996,-1.5620429378493492
ours,front_sum_fy,estimate,794.474996,0.21625779950143262
ours,front_sum_fy,estimate,794.540996,10.12436484840114
ours,front_sum_fy,estimate,794.606996,20.015252023622185
ours,front_sum_fy,estimate,794.639996,21.55409112871805
ours,front_sum_fy,estimate,794.672996,24.066894550764303
ours,front_sum_fy,estimate,794.738996,37.63175475994302
ours,front_sum_fy,estimate,794.804996,63.31661807447776
ours,front_sum_fy,estimate,794.837996,63.86922070841521
ours,front_sum_fy,estimate,794.870996,68.81801652739009
ours,front_sum_fy,estimate,794.936996,67.23977039791765
ours,front_sum_fy,estimate,795.002996,91.53315201219364
ours,front_sum_fy,estimate,795.035996,94.91949815131815
ours,front_sum_fy,estimate,795.068996,97.82668631652427
ours,front_sum_fy,estimate,795.134996,101.14764713834916
ours,front_sum_fy,estimate,795.200996,111.20041406610216
ours,front_sum_fy,estimate,795.266996,113.8638411775712
ours,front_sum_fy,estimate,795.332996,118.47951474352291
ours,front_sum_fy,estimate,795.398996,118.28898031079835
ours,front_sum_fy,estimate,795.464996,117.98571950643512
ours,front_sum_fy,estimate,795.530996,119.73326991606575
ours,front_sum_fy,estimate,795.596996,118.28420963041336
ours,front_sum_fy,estimate,795.662996,119.91542001204635
ours,front_sum_fy,estimate,795.728996,116.14511188260646
ours,front_sum_fy,estimate,795.761996,112.98965887634756
ours,front_sum_fy,estimate,795.794996,115.63171807361712
ours,front_sum_fy,estimate,795.860996,112.38003201090362
ours,front_sum_fy,estimate,795.926996,112.1666484738044
ours,front_sum_fy,estimate,795.959996,112.10912732040455
ours,front_sum_fy,estimate,795.992996,120.15016502134633
ours,front_sum_fy,estimate,796.058996,113.15886168196998
ours,front_sum_fy,estimate,796.124996,117.09995269902413
ours,front_sum_fy,estimate,796.157996,116.74129841873807
ours,front_sum_fy,estimate,796.190996,131.80673686475436
ours,front_sum_fy,estimate,796.256996,133.07454473750013
ours,front_sum_fy,estimate,796.322996,138.99796078399953
ours,front_sum_fy,estimate,796.388996,156.76521292178822
ours,front_sum_fy,estimate,796.454996,156.1683871015818
ours,front_sum_fy,estimate,796.520996,160.66535114314465
ours,front_sum_fy,estimate,796.586996,179.71338816663234
ours,front_sum_fy,estimate,796.652996,181.92591994967918
ours,front_sum_fy,estimate,796.718996,201.7857260510985
ours,front_sum_fy,estimate,796.784996,224.6158789573587
ours,front_sum_fy,estimate,796.916996,235.84371883222522
ours,front_sum_fy,estimate,796.982996,245.33590291596886
ours,front_sum_fy,estimate,797.048996,250.0105627140942
ours,front_sum_fy,estimate,797.081996,257.6039387388457
ours,front_sum_fy,estimate,797.114996,260.7277608238792
ours,front_sum_fy,estimate,797.180996,278.41389571957217
ours,front_sum_fy,estimate,797.246996,283.7371963685613
ours,front_sum_fy,estimate,797.279996,288.68889171992663
ours,front_sum_fy,estimate,797.312996,288.47155468425126
ours,front_sum_fy,estimate,797.378996,312.90228057813044
ours,front_sum_fy,estimate,797.444996,312.85952393085154
ours,front_sum_fy,estimate,797.477996,318.1953224179397
ours,front_sum_fy,estimate,797.510996,316.4768908649593
ours,front_sum_fy,estimate,797.576996,388.520055431285
ours,front_sum_fy,estimate,797.642996,349.2288727264958
ours,front_sum_fy,estimate,797.708996,353.6999160782745
ours,front_sum_fy,estimate,797.774996,366.8856602063445
ours,front_sum_fy,estimate,797.840996,352.8837313655592
ours,front_sum_fy,estimate,797.906996,345.0016062719002
ours,front_sum_fy,estimate,797.972996,352.3229350024817
ours,front_sum_fy,estimate,798.038996,364.1612558638168
ours,front_sum_fy,estimate,798.104996,364.2729117314081
ours,front_sum_fy,estimate,798.170996,386.7173641961617
ours,front_sum_fy,estimate,798.236996,375.56434791010577
ours,front_sum_fy,estimate,798.302996,403.22338793936535
ours,front_sum_fy,estimate,798.368996,429.7915700084458
ours,front_sum_fy,estimate,798.401996,448.45062889603753
ours,front_sum_fy,estimate,798.434996,444.06241632182
ours,front_sum_fy,estimate,798.500996,443.36005084140885
ours,front_sum_fy,estimate,798.566996,469.96797400967995
ours,front_sum_fy,estimate,798.599996,470.33982572263767
ours,front_sum_fy,estimate,798.632996,478.5988054172368
ours,front_sum_fy,estimate,798.698996,455.53721921979246
ours,front_sum_fy,estimate,798.764996,441.7372079104739
ours,front_sum_fy,estimate,798.797996,455.0031932415938
ours,front_sum_fy,estimate,798.830996,438.91738716059524
ours,front_sum_fy,estimate,798.896996,421.7430025124564
ours,front_sum_fy,estimate,799.028996,413.2067074508017
ours,front_sum_fy,estimate,799.094996,401.90694651529174
ours,front_sum_fy,estimate,799.160996,355.7021177215703
ours,front_sum_fy,estimate,799.226996,344.73995365818644
