scenario,signal,t_s,error_est_minus_gt
ours,omega,18.843,-0.02064226498817716
ours,omega,18.942,-0.05039463579661918
ours,omega,19.041,-0.007548212462133774
ours,omega,19.14,-0.0322885368529402
ours,omega,19.239,-0.0039603622843009945
ours,omega,19.338,-0.011496067152492573
ours,omega,19.47,-0.005552320754581341
ours,omega,19.536,-0.005094710426514909
ours,omega,19.668,-0.014525017945686239
ours,omega,19.734,-0.0063829082929270226
ours,omega,19.866,-0.016369693336418148
ours,omega,19.932,-0.012004272830516985
ours,omega,20.031,-0.010193917770953825
ours,omega,20.097,-0.0030642147786325014
ours,omega,20.229,-0.017380897228044145
ours,omega,20.295,0.0012215109284430953
ours,omega,20.394,0.003147727598211081
ours,omega,20.46,0.00159158739415656
ours,omega,20.526,-0.0005250733974290073
ours,omega,20.625,0.0001894882211042198
ours,omega,20.691,0.0019704506618929696
ours,omega,20.823,0.0011505309056921709
ours,omega,20.889,-0.0039035493092308138
ours,omega,20.955,-0.0055904336361240065
ours,omega,21.087,-0.012838363264494793
ours,omega,21.153,-0.020619515056181245
ours,omega,21.252,-0.008115728883970386
ours,omega,21.351,-0.009174462654142707
ours,omega,21.45,0.023563195229479555
ours,omega,21.516,0.01152865395568102
ours,omega,21.582,0.01646445657977602
ours,omega,21.681,0.007418911091887775
ours,omega,21.747,0.01365720306205865
ours,omega,21.813,0.005279191200648084
ours,omega,21.945,0.004690610633290168
ours,omega,22.011,0.0010199714982561184
ours,omega,22.11,0.001242343706371711
ours,omega,22.176,-0.004634863439526099
ours,omega,22.275,-0.008579220619365127
ours,omega,22.341,-0.00852534136793369
ours,omega,22.407,-0.006664410611114668
ours,omega,22.473,-0.007375676223186758
ours,omega,22.572,-0.006793784797866714
ours,omega,22.671,-0.015762298295759557
ours,omega,22.737,-0.005514842412455027
ours,omega,22.836,-0.006181047598948081
ours,omega,22.902,-0.002957725302868329
ours,omega,22.968,-0.0023524396011338905
ours,omega,23.067,0.00016704760389563839
ours,omega,23.166,0.002633751259624416
ours,omega,23.232,0.0040413460991483435
ours,omega,23.331,0.01182371783555744
ours,omega,23.397,0.005150983724001558
ours,omega,23.463,0.003996595273835113
ours,omega,23.529,0.00840937442521518
ours,omega,23.628,0.004953627357582875
ours,omega,23.694,0.005363250115036338
ours,omega,23.76,0.00464822603648106
ours,omega,23.859,0.016396866294555168
ours,omega,23.958,0.013158438122906492
ours,omega,24.024,0.005632313853920951
ours,omega,24.09,0.006257840296877152
ours,omega,24.156,0.009645834463673127
ours,omega,24.222,0.005860925774429673
ours,omega,24.288,0.008956732750649152
ours,omega,24.354,0.004590657603624386
ours,omega,24.42,0.004275610724913346
ours,omega,24.486,0.006016672515950654
ours,omega,24.552,0.003154184036360919
ours,omega,24.618,0.004101776581861893
ours,omega,24.684,0.0006165138600077978
ours,omega,24.783,0.0005256098304295004
ours,omega,24.849,0.0005397576467633916
ours,omega,24.915,-0.0011217520532892332
ours,omega,24.981,-0.0017289708860120038
ours,omega,25.047,-0.002494308565390131
ours,omega,25.146,-0.002141569035840447
ours,omega,25.212,-0.0028747086564891574
ours,omega,25.278,-0.0024574717677990888
ours,omega,25.344,-0.003485661945522369
ours,omega,25.443,-0.001136113939326987
ours,omega,25.542,-0.0018974740088223722
ours,omega,25.641,0.0017289209918382713
ours,omega,25.707,0.0013272538537198505
ours,omega,25.773,0.002533695767414788
ours,omega,25.872,0.003108309793229463
ours,omega,25.938,0.00433403658866636
ours,omega,26.037,0.0043262539076284546
ours,omega,26.103,0.0072598149305645315
ours,omega,26.169,0.005213519164242656
ours,omega,26.268,0.014928113868211156
ours,omega,26.334,0.005440173546476761
ours,omega,26.4,0.005397632191322841
ours,omega,26.466,0.006896765072913629
ours,omega,26.565,0.012432855580502073
ours,omega,26.631,0.008922027168663492
ours,omega,26.73,0.013158460587272443
ours,omega,26.796,0.008782040917687963
ours,omega,26.862,0.006010004197315645
ours,omega,26.928,0.0063648953673142794
ours,omega,26.994,0.004845884965701017
ours,omega,27.06,0.0063815915839275355
ours,omega,27.159,0.007997971346627358
ours,omega,27.225,0.003910154492228132
ours,omega,27.291,0.003865188950022384
ours,omega,27.357,0.0027989879210757384
ours,omega,27.456,0.002216656390829408
ours,omega,27.522,5.764280947368784e-05
ours,omega,27.588,-0.0012333768461666398
ours,omega,27.654,-0.0014193627235190814
ours,omega,27.72,-0.0012157999925676726
ours,omega,27.786,-0.003177265395185035
ours,omega,27.852,-0.0021609163402095113
ours,omega,27.918,-0.002843579432974031
ours,omega,27.984,-0.0018445615418143297
ours,omega,28.05,-0.0011715192023547278
ours,omega,28.116,-0.0018026612070880764
ours,omega,28.182,-0.0005999842311082415
ours,omega,28.248,0.0006256988452385806
ours,omega,28.314,0.0007124209524554045
ours,omega,28.38,0.002859150655606729
ours,omega,28.446,0.0073094376148563935
ours,omega,28.512,0.0029263992397938424
ours,omega,28.578,0.003907205557479051
ours,omega,28.644,0.004382442684565556
ours,omega,28.71,0.006013655837370955
ours,omega,28.776,0.005392439078192559
ours,omega,28.842,0.0015897276482622817
ours,omega,28.908,0.007724418913919014
ours,omega,28.974,0.006342926183125873
ours,omega,29.04,0.006547776400415699
ours,omega,29.106,0.006832184629189139
ours,omega,29.172,0.007102232780366305
ours,omega,29.238,0.005472533853928108
ours,omega,29.304,0.006708027518640653
ours,omega,29.37,0.0048715939846103295
ours,omega,29.436,0.005070918727893553
ours,omega,29.502,0.005615324624790423
ours,omega,29.568,0.009135150454854767
ours,omega,29.634,0.004618407978479622
ours,omega,29.7,0.0013331873719293558
ours,omega,29.766,0.001974912947782617
ours,omega,29.832,0.0022053706854570565
ours,omega,29.931,0.0008514303728915048
ours,omega,29.997,0.0006515639729555809
ours,omega,30.063,-0.0002092788554595755
ours,omega,30.129,-0.0005286519849554008
ours,omega,30.195,-0.000921887891460484
ours,omega,30.261,-0.0016900434465558878
ours,omega,30.327,-0.0013776186870711952
ours,omega,30.393,-0.0009249830471945494
ours,omega,30.459,-0.0012117442599229866
ours,omega,30.558,-0.0005157480603830769
ours,omega,30.624,-0.0004246116939798511
ours,omega,30.69,0.0011291643295951257
ours,omega,30.756,0.0010730303676366642
ours,omega,30.855,0.0018935928947362455
ours,omega,30.921,0.0032677592065959195
ours,omega,30.987,0.004238376045039226
ours,omega,31.053,0.004096337531197402
ours,omega,31.119,0.003898703142165216
ours,omega,31.185,0.0048490961435346865
ours,omega,31.251,0.004720333596003739
ours,omega,31.317,0.006405011775256576
ours,omega,31.383,0.005143205526338279
ours,omega,31.449,0.005301453300425945
ours,omega,31.515,0.005897027609532238
ours,omega,31.581,0.004847119061477828
ours,omega,31.647,0.006535260171373304
ours,omega,31.713,0.00465924305476936
ours,omega,31.779,0.004317193175009271
ours,omega,31.845,0.004521638892813308
ours,omega,31.911,0.0027669608378937827
ours,omega,31.977,0.0030390527057889602
ours,omega,32.043,0.0015858538675265987
ours,omega,32.109,0.001783154841273844
ours,omega,32.175,0.001647469184705359
ours,omega,32.274,0.0006224147857647095
ours,omega,32.34,0.0002088001915291919
ours,omega,32.406,-0.0009041153393666792
ours,omega,32.472,-0.0007934471248031348
ours,omega,32.538,-0.0005452893276397123
ours,omega,32.604,-0.0014426231591312373
ours,omega,32.67,-0.0006376400953882039
ours,omega,32.736,-0.001924542664570249
ours,omega,32.802,-0.00015168301162585187
ours,omega,32.868,-0.0004737346069330342
ours,omega,32.934,0.0006183503723554461
ours,omega,33.0,0.0012194086607144935
ours,omega,33.066,0.0014149562312167482
ours,omega,33.132,0.0015875793137164994
ours,omega,33.198,0.0032363796960203552
ours,omega,33.264,0.0029122523516783554
ours,omega,33.33,0.003887798597623229
ours,omega,33.396,0.004037100679359373
ours,omega,33.462,0.00607547282244669
ours,omega,33.528,0.005179861961058755
ours,omega,33.594,0.00622445898223994
ours,omega,33.66,0.004747251596923712
ours,omega,33.726,0.004955050043130444
ours,omega,33.792,0.006754588064070765
ours,omega,33.891,0.004959615420227045
ours,omega,33.957,0.006826967218556561
ours,omega,34.023,0.003744304128275081
ours,omega,34.089,0.005262346137582803
ours,omega,34.155,0.003034320910771113
ours,omega,34.221,0.004071280104841575
ours,omega,34.287,0.0025835419832929813
ours,omega,34.353,0.0025423042307732143
ours,omega,34.419,0.0002274037536084488
ours,omega,34.485,0.0008826454392794579
ours,omega,34.551,-0.0008910974681149556
ours,omega,34.617,-0.0003818346287309856
ours,omega,34.683,-0.001157207391548525
ours,omega,34.749,-0.0006153747313379887
ours,omega,34.815,-0.0005840168250721592
ours,omega,34.914,-0.002404466300498169
ours,omega,34.98,-0.0020725141442837973
ours,omega,35.046,-0.0008707774723265924
ours,omega,35.112,-0.0004306358983674199
ours,omega,35.178,-0.0005852077327007542
ours,omega,35.277,0.0004263810451923967
ours,omega,35.343,0.0004224343358659229
ours,omega,35.409,0.0010924296878026974
ours,omega,35.475,0.0011944575812898612
ours,omega,35.541,0.0014427911075319787
ours,omega,35.607,0.0013603409588495569
ours,omega,35.673,0.0014199458319247588
ours,omega,35.739,0.000690894015464091
ours,omega,35.805,0.0008022530394418883
ours,omega,35.871,-0.0009535711903724334
ours,omega,35.97,-0.009720506324758228
ours,omega,36.036,-0.015372645352626453
ours,omega,36.102,-0.009127846294517648
ours,omega,36.168,-0.007766227220431715
ours,omega,36.234,-0.011623809525157527
ours,omega,36.333,-0.009812073817295985
ours,omega,36.399,-0.019224751714702698
ours,omega,36.465,-0.012795377845770534
ours,omega,36.531,-0.011819170183748506
ours,omega,36.63,-0.033835211627317424
ours,omega,36.696,-0.013299547474296639
ours,omega,36.762,-0.02280571670728271
ours,omega,36.828,-0.016046260728413878
ours,omega,36.894,-0.015149393574071884
ours,omega,36.993,-0.04063130549613264
ours,omega,37.059,-0.010467259371251383
ours,omega,37.125,-0.022585535669975565
ours,omega,37.191,-0.017126466341787647
ours,omega,37.257,-0.01714540338950496
ours,omega,37.323,-0.02009523838731797
ours,omega,37.455,-0.015607497619253285
ours,omega,37.521,-0.01689479655333387
ours,omega,37.587,-0.013276496884102512
ours,omega,37.653,-0.015444191239469371
ours,omega,37.752,-0.032881555587302255
ours,omega,37.851,-0.03579968268036318
ours,omega,37.917,-0.016303357969574356
ours,omega,37.983,-0.023800003911542827
ours,omega,38.082,-0.016401918727803097
ours,omega,38.148,-0.015392688156511874
ours,omega,38.214,-0.021346700790870282
ours,omega,38.313,-0.03430797445404857
ours,omega,38.412,-0.017205488962177468
ours,omega,38.478,-0.019306613893930125
ours,omega,38.544,-0.020712532266698863
ours,omega,38.61,-0.019909720624634253
ours,omega,38.676,-0.018576360001626768
ours,omega,38.775,-0.016982538953283915
ours,omega,38.841,-0.016826724653699582
ours,omega,38.907,-0.026035566082681122
ours,omega,39.006,-0.019982295870304034
ours,omega,39.072,-0.03688341769121278
ours,omega,39.171,-0.05048942672281337
ours,omega,39.237,-0.03481668217158693
ours,omega,39.303,-0.023127239425201424
ours,omega,39.402,-0.045088791442562476
ours,omega,39.468,-0.031965752097089295
ours,omega,39.534,-0.028481378746373437
ours,omega,39.6,-0.0520579386486113
ours,omega,39.732,-0.07948421144675308
ours,omega,39.798,-0.05016897418285274
ours,omega,39.864,-0.02680494662455593
ours,omega,39.93,-0.030846727643177724
ours,omega,39.996,-0.05834313965566143
ours,omega,40.095,-0.026925802506576058
ours,omega,40.161,-0.04282938672045683
ours,omega,40.227,-0.06130640589060346
ours,omega,40.326,-0.06836124554800438
ours,omega,40.392,-0.05006651600138806
ours,omega,40.458,-0.029875635069147755
ours,omega,40.524,-0.043740336363711
ours,omega,40.623,-0.0437376928919912
ours,omega,40.689,-0.0442157602693439
ours,omega,40.755,-0.023668710096194534
ours,omega,40.854,-0.02037188410478008
ours,omega,40.92,-0.013421890922699298
ours,omega,41.019,-0.025926937237759712
ours,omega,41.118,-0.005592100252173021
ours,omega,41.184,-0.015970328199791384
ours,omega,41.283,-0.017078116029663304
ours,omega,41.415,-0.03689041231553217
ours,omega,41.481,-0.018843075997532016
ours,omega,41.547,-0.022958786923653746
ours,omega,41.646,-0.020553846770221984
ours,omega,41.745,-0.030122720532061387
ours,omega,41.811,-0.014190462833294004
ours,omega,41.943,-0.027424251956082724
ours,omega,42.009,-0.022769561288405488
ours,omega,42.075,-0.015847885978545306
ours,omega,42.207,-0.009006579457271763
ours,omega,42.273,-0.017622751349603838
ours,omega,42.405,-0.02217937761443478
ours,omega,42.504,-0.02877216233926061
ours,omega,42.57,-0.015077800240887396
ours,omega,42.669,-0.009104857602544592
ours,omega,42.735,-0.005942337796247227
ours,omega,42.867,-0.016030873992838535
ours,omega,42.933,0.00011670462591242825
ours,omega,43.098,-0.004785735106498795
ours,omega,43.263,-0.020732880566610157
ours,omega,43.329,0.0022357812088357742
ours,omega,43.461,-0.0019488847022643419
ours,omega,43.527,0.003685695693366714
ours,omega,43.659,-0.0025420289091119264
ours,omega,43.857,0.00044426434738517595
ours,omega,44.022,0.0017163756016071036
ours,omega,44.121,0.003350543054138594
ours,omega,44.22,0.008563028664563224
ours,omega,44.319,0.009134352077784028
ours,omega,44.418,0.008446403592263535
ours,omega,44.517,0.011008170960589952
ours,omega,44.715,0.02530079337916527
ours,omega,44.847,0.00737377780053132
ours,omega,45.045,0.01451940542344729
ours,omega,45.177,0.001903015073528233
ours,omega,45.342,-0.006238560035729385
ours,omega,45.441,-0.022129676181252462
ours,omega,45.573,-0.015295127941772478
ours,omega,45.738,-0.10517835273584798
ours,omega,45.837,-0.029899280595191466
ours,omega,45.969,0.010640734264350929
ours,omega,46.167,0.05884350247040153
ours,omega,46.365,0.03441790820325143
ours,omega,46.563,0.011529696571573031
ours,omega,46.662,0.006588270927504823
ours,omega,46.827,0.011624332598091968
ours,omega,46.893,0.0050491068987508075
ours,omega,47.058,0.008603631913392312
ours,omega,47.157,0.004211083005448653
ours,omega,47.289,0.0017632422732686039
ours,omega,47.421,0.001993105761230879
ours,omega,47.553,0.0020503601628201473
ours,omega,47.685,-0.00046456318178943884
ours,omega,47.883,-0.002526639537314041
ours,omega,48.015,-0.0023398836505204405
ours,omega,48.147,-0.003709742764742105
ours,omega,48.213,-0.002809553113436402
ours,omega,48.345,-0.005797058049023772
ours,omega,48.411,-0.0017781877478851328
ours,omega,48.543,-0.0022641497198964203
ours,omega,48.741,0.00019452417623821994
ours,omega,48.939,0.0054544051845340155
ours,omega,49.071,0.007408891648170272
ours,omega,49.137,0.0038142622103144452
ours,omega,49.269,0.007223588548375636
ours,omega,49.335,0.005041893173139064
ours,omega,49.5,0.003114849123959096
ours,omega,49.665,0.01567919553571314
ours,omega,49.731,0.004390348565234983
ours,omega,49.863,0.004204000997888792
ours,omega,49.995,0.004493496931451402
ours,omega,50.193,0.0018661458232089104
ours,omega,50.391,-0.013265929937331906
ours,omega,50.457,-0.002259412970786221
ours,omega,50.622,-0.0026697881701351726
ours,omega,50.721,-0.004439887714469962
ours,omega,50.82,-0.00208571671311987
ours,omega,50.919,-0.0037619167916709724
ours,omega,51.117,-0.0046818708324395455
ours,omega,51.315,0.0034569462535811862
ours,omega,51.447,0.012512083247475169
ours,omega,51.579,0.011662978039858253
ours,omega,51.711,0.011808244682067719
ours,omega,51.843,0.032578734156223116
ours,omega,51.942,0.007754393216329817
ours,omega,52.107,0.012258447519063066
ours,omega,52.239,0.0063457462640429795
ours,omega,52.371,-0.007577961220961881
ours,omega,52.503,-0.004030689869303961
ours,omega,52.635,-0.02294615800294957
ours,omega,52.833,-0.0004756101634365989
ours,omega,53.064,0.016593354459134617
ours,omega,53.163,0.002064422422280207
ours,omega,53.295,0.002157859294962001
ours,omega,53.46,0.009461967718315718
ours,omega,53.559,0.004330550543123941
ours,omega,53.691,0.0028028755184498124
ours,omega,53.757,0.0028947954081358206
ours,omega,53.856,0.006720144782244765
ours,omega,53.922,0.0035414529849975805
ours,omega,53.988,0.004568118943136062
ours,omega,54.087,0.004600705900628794
ours,omega,54.153,0.004368339108612687
ours,omega,54.252,0.009448259004245832
ours,omega,54.318,0.0027379403723514287
ours,omega,54.384,0.005902835223482757
ours,omega,54.483,0.003351353253286579
ours,omega,54.549,0.004239876978163246
ours,omega,54.648,0.003941871285893682
ours,omega,54.714,0.0024752571436329578
ours,omega,54.813,0.0009258020080548874
ours,omega,54.879,0.00037028059789978585
ours,omega,54.945,-0.0005543281024690131
ours,omega,55.011,0.0002971176272368332
ours,omega,55.077,0.00018865116861258371
ours,omega,55.143,-0.0004924314669283855
ours,omega,55.275,-0.0006400367189185298
ours,omega,55.341,-0.0004819612419849949
ours,omega,55.407,-0.0007510205863907431
ours,omega,55.473,0.0002832881720325666
ours,omega,55.539,0.00028685749905656664
ours,omega,55.605,0.0003984428200461028
ours,omega,55.704,0.001238288352919106
ours,omega,55.803,0.0029704420281607274
ours,omega,55.902,0.0034893197012541687
ours,omega,55.968,0.003334985702613329
ours,omega,56.034,0.004989042570574098
ours,omega,56.133,0.006639647848443942
ours,omega,56.199,0.006592073029291532
ours,omega,56.298,0.00520945102375136
ours,omega,56.364,0.008490056830735334
ours,omega,56.43,0.002993886788156194
ours,omega,56.496,0.009957710483162623
ours,omega,56.562,0.0038219117495747836
ours,omega,56.628,0.004281085286452743
ours,omega,56.694,0.0058331451597701915
ours,omega,56.76,0.003403297001899756
ours,omega,56.826,0.004671991780622691
ours,omega,56.892,0.0021165539436722404
ours,omega,56.958,0.002200076936679364
ours,omega,57.024,0.0020140338140918245
ours,omega,57.09,0.0007397287616263057
ours,omega,57.156,0.001111210609866387
ours,omega,57.222,0.0006736068091037738
ours,omega,57.288,0.0006479037717372748
ours,omega,57.354,-0.00023745842259027296
ours,omega,57.42,0.0004799304208125618
ours,omega,57.486,0.000340724114636481
ours,omega,57.552,0.001965764501767163
ours,omega,57.618,0.0015078288530936046
ours,omega,57.684,0.004364505084493804
ours,omega,57.75,0.004133588996035638
ours,omega,57.816,0.008041493279343925
ours,omega,57.882,0.0070288930027281385
ours,omega,57.948,0.005955279124235647
ours,omega,58.014,0.009272212553683244
ours,omega,58.08,0.0069304790323033195
ours,omega,58.146,0.010733331129493817
ours,omega,58.212,0.008034585903310434
ours,omega,58.278,0.007467388165900566
ours,omega,58.344,0.009858631785792646
ours,omega,58.41,0.008294515493254787
ours,omega,58.476,0.012308673200560491
ours,omega,58.542,0.009725543389524006
ours,omega,58.641,0.01861956540022152
ours,omega,58.707,0.01199845155437114
ours,omega,58.773,0.010314154500967475
ours,omega,58.872,0.012419973150573131
ours,omega,58.938,0.010789259535578216
ours,omega,59.037,0.009191778968804534
ours,omega,59.103,0.010686772455145536
ours,omega,59.169,0.00792282049573452
ours,omega,59.235,0.008592133924737677
ours,omega,59.301,0.007378924450920754
ours,omega,59.367,0.008523938065035402
ours,omega,59.433,0.00686910751267579
ours,omega,59.499,0.006579630035609033
ours,omega,59.565,0.006976559309983282
ours,omega,59.631,0.005738890936465291
ours,omega,59.697,0.0071666588375774165
ours,omega,59.763,0.0061586981570587035
ours,omega,59.829,0.00633262283924757
ours,omega,59.895,0.008414729931420326
ours,omega,59.961,0.006899002954978514
ours,omega,60.027,0.010425128792567795
ours,omega,60.093,0.00902776546879358
ours,omega,60.159,0.013771897876420455
ours,omega,60.225,0.012193802859981631
ours,omega,60.324,0.03183151047219174
ours,omega,60.39,0.012867812864139239
ours,omega,60.456,0.015302880484638029
ours,omega,60.522,0.01785949519456105
ours,omega,60.588,0.015254471741936435
ours,omega,60.654,0.020895083540478865
ours,omega,60.72,0.01685206881196366
ours,omega,60.786,0.023461149676380938
ours,omega,60.852,0.019761067915107178
ours,omega,60.918,0.016825226803453386
ours,omega,60.984,0.021222742235010597
ours,omega,61.05,0.014840846738399416
ours,omega,61.116,0.02529154451711789
ours,omega,61.215,0.017158958210549607
ours,omega,61.281,0.023564318520078897
ours,omega,61.347,0.02275151236874956
ours,omega,61.413,0.0390999968699369
ours,omega,61.479,0.03604408823484359
ours,omega,61.545,0.031088739017197164
ours,omega,61.611,0.013287452659090121
ours,omega,61.677,0.014113465685496734
ours,omega,61.743,0.00961940513674886
ours,omega,61.809,-0.00624359449444542
ours,omega,61.875,-0.011811636685068266
ours,omega,61.941,-0.01473350449231059
ours,omega,62.007,-0.030809147700640277
ours,omega,62.073,-0.033501893067036104
ours,omega,62.139,-0.053103219042830926
ours,omega,62.205,-0.03787254594909116
ours,omega,62.271,-0.027842447930934093
ours,omega,62.337,-0.04294097910542347
ours,omega,62.403,-0.033658226818810005
ours,omega,62.469,-0.043850106431858105
ours,omega,62.535,-0.024019318726165678
ours,omega,62.601,-0.030262787174138564
ours,omega,62.667,-0.01140306041697068
ours,omega,62.733,-0.01104555468426234
ours,omega,62.799,-0.011796536692290669
ours,omega,62.865,-0.007133180614138323
ours,omega,62.931,-0.010234806359395634
ours,omega,62.997,-0.007587808537516411
ours,omega,63.063,-0.01288347644782169
ours,omega,63.129,-0.0075411392330144884
ours,omega,63.195,-0.00492972842212492
ours,omega,63.261,-0.007879073825677464
ours,omega,63.327,-0.00680361987203662
ours,omega,63.393,-0.010848544765834273
ours,omega,63.459,-0.010028560718831264
ours,omega,63.525,-0.007995389233347944
ours,omega,63.591,-0.009885927034878561
ours,omega,63.69,-0.015695406119360537
ours,omega,63.756,-0.0068134111736169525
ours,omega,63.822,-0.005915274733209783
ours,omega,63.888,-0.009069336839720554
ours,omega,63.987,-0.0113752665096453
ours,omega,64.053,-0.010051323531200716
ours,omega,64.119,-0.009376789518362696
ours,omega,64.218,-0.015166681446489319
ours,omega,64.284,-0.010578867401203382
ours,omega,64.35,-0.014315162765806619
ours,omega,64.449,-0.015828731500233423
ours,omega,64.515,-0.02261194347533052
ours,omega,64.581,-0.018496199244973074
ours,omega,64.647,-0.020932349953508594
ours,omega,64.713,-0.01648974536275699
ours,omega,64.779,-0.0235834534186809
ours,omega,64.845,-0.018475801099650718
ours,omega,64.911,-0.02839551354641537
ours,omega,64.977,-0.0222270302157479
ours,omega,65.043,-0.019780349390290913
ours,omega,65.109,-0.026727650993789792
ours,omega,65.175,-0.02625292055057868
ours,omega,65.241,-0.035512835165729034
ours,omega,65.307,-0.027644723201771082
ours,omega,65.373,-0.040333082960620575
ours,omega,65.439,-0.025955400081304536
ours,omega,65.505,-0.02602510789951104
ours,omega,65.571,-0.046919016518013945
ours,omega,65.637,-0.029902092503192063
ours,omega,65.703,-0.04620032583234818
ours,omega,65.769,-0.027777778652635476
ours,omega,65.835,-0.035840968151889696
ours,omega,65.901,-0.03499248014157247
ours,omega,65.967,-0.03622126380139751
ours,omega,66.033,-0.028916211925955837
ours,omega,66.099,-0.030403495921219048
ours,omega,66.165,-0.028926522329931703
ours,omega,66.231,-0.023636755378604796
ours,omega,66.297,-0.025159834883949267
ours,omega,66.363,-0.01777057295489451
ours,omega,66.429,-0.01929911879993873
ours,omega,66.495,-0.025933589883810115
ours,omega,66.561,-0.010848973043002974
ours,omega,66.627,-0.010378203814122411
ours,omega,66.693,-0.01676565650104489
ours,omega,66.759,-0.016942639230209583
ours,omega,66.825,-0.015734043613256393
ours,omega,66.891,-0.009062252091489004
ours,omega,66.957,-0.0073516048524956135
ours,omega,67.023,-0.005797150529365996
ours,omega,67.089,-0.011944457306188566
ours,omega,67.155,-0.015983421545088722
ours,omega,67.221,-0.012848362152738074
ours,omega,67.287,-0.01085463678520493
ours,omega,67.353,-0.004427408695015123
ours,omega,67.419,-0.0014127028357945604
ours,omega,67.485,0.0010217522564791581
ours,omega,67.551,-0.002603351942742582
ours,omega,67.617,0.0061475291961348155
ours,omega,67.683,0.003567467094089921
ours,omega,67.749,0.006223834787083771
ours,omega,67.815,0.004962589940991927
ours,omega,67.881,0.012115913122105082
ours,omega,67.947,0.008497759289207305
ours,omega,68.013,0.005889595567911118
ours,omega,68.079,0.012840564258427542
ours,omega,68.145,0.007473642386588028
ours,omega,68.211,0.011158861795743394
ours,omega,68.277,0.004651572254228853
ours,omega,68.343,0.009610672212424426
ours,omega,68.409,0.00466211963075247
ours,omega,68.475,0.0038574617731134686
ours,omega,68.541,0.006134010934014507
ours,omega,68.607,0.004707646654441053
ours,omega,68.673,0.005649830558935337
ours,omega,68.739,0.002751254582624013
ours,omega,68.805,0.005921414630634073
ours,omega,68.871,0.006617933759055915
ours,omega,68.937,0.004741166312379849
ours,omega,69.003,0.01972257704183588
ours,omega,69.102,0.01569032533679377
ours,omega,69.168,0.03385701386838854
ours,omega,69.267,0.037935809866872616
ours,omega,69.333,0.008077017310899527
ours,omega,69.399,0.029238043291575776
ours,omega,69.498,0.02084745581823524
ours,omega,69.564,0.022046861109794487
ours,omega,69.63,-1.0334682985758958e-05
ours,omega,69.696,0.016674664231272937
ours,omega,69.762,0.004099049451264311
ours,omega,69.828,0.00425858180631352
ours,omega,69.894,0.010869961351520338
ours,omega,69.96,0.0027303591228914417
ours,omega,70.026,0.0065923474113474545
ours,omega,70.092,0.0021305366589247227
ours,omega,70.158,0.0010163339927003329
ours,omega,70.224,0.0029061440896337304
ours,omega,70.29,-0.007211589773585506
ours,omega,70.356,0.0024826397448969306
ours,omega,70.422,-0.0003725147543232332
ours,omega,70.488,0.006814255021837398
ours,omega,70.554,0.005314263485887205
ours,omega,70.62,0.002873777619294235
ours,omega,70.686,0.006480489758041247
ours,omega,70.752,0.0038479961778732225
ours,omega,70.818,0.008246646372559938
ours,omega,70.884,0.007509257662536642
ours,omega,70.95,0.013189181869725009
ours,omega,71.016,0.011108136316775263
ours,omega,71.082,0.007929566913895486
ours,omega,71.148,0.010228095490831424
ours,omega,71.214,0.007917209392360042
ours,omega,71.28,0.005711151065879383
ours,omega,71.346,0.0024023094045996785
ours,omega,71.412,0.0025053933897824787
ours,omega,71.478,-0.0019865406390499607
ours,omega,71.544,0.001123322870713317
ours,omega,71.61,-0.0004864620695205768
ours,omega,71.676,0.0036727151388585566
ours,omega,71.742,0.004932643016471616
ours,omega,71.808,0.008487789555383651
ours,omega,71.907,0.0285888400337551
ours,omega,71.973,0.021199651425338056
ours,omega,72.039,0.024109458440535914
ours,omega,72.105,0.02713660927510894
ours,omega,72.171,0.01592568054121621
ours,omega,72.237,0.02606697835199895
ours,omega,72.303,0.026521309004001264
ours,omega,72.369,0.03483150865929188
ours,omega,72.435,0.02921098452402998
ours,omega,72.501,0.030569317483372965
ours,omega,72.567,0.03983210121524389
ours,omega,72.633,0.03594597072668809
ours,omega,72.699,0.045853225925445634
ours,omega,72.765,0.03524591945934119
ours,omega,72.831,0.056803185255447725
ours,omega,72.897,0.03932059659147935
ours,omega,72.963,0.03827550201662455
ours,omega,73.029,0.051815792272467465
ours,omega,73.095,0.050255908799943266
ours,omega,73.161,0.06175202558950252
ours,omega,73.227,0.05013613851218732
ours,omega,73.293,0.06015617087355446
ours,omega,73.359,0.04837017757796108
ours,omega,73.425,0.046735207325123984
ours,omega,73.491,0.06450187690870454
ours,omega,73.557,0.054085484499680536
ours,omega,73.623,0.07639742269112587
ours,omega,73.689,0.061224709290766954
ours,omega,73.755,0.07815094982067289
ours,omega,73.821,0.04776555809691985
ours,omega,73.887,0.025545269529584413
ours,omega,73.953,0.07754766518231959
ours,omega,74.019,0.03796488418114252
ours,omega,74.085,0.05198668980525928
ours,omega,74.184,0.030798871020804586
ours,omega,74.25,0.027123510334245426
ours,omega,74.316,0.008480708896458633
ours,omega,74.415,0.007960053428732017
ours,omega,74.481,-0.01633359431241535
ours,omega,74.547,-0.000495524802322872
ours,omega,74.613,0.011057369883398172
ours,omega,74.679,0.004582295430461986
ours,omega,74.745,-0.010600171079797244
ours,omega,74.811,-0.00234583224807719
ours,omega,74.877,1.909924029308563e-05
ours,omega,74.943,0.006202290042742614
ours,omega,75.009,-0.008851721965414963
ours,omega,75.075,0.00021279184490302638
ours,omega,75.141,-0.0026493365663455976
ours,omega,75.207,-0.00179969508999199
