stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1789402659.9083529,-173.5225372314453,-148.66072890107745,-181.25209045410156,-153.10409247558937,-153.2012481689453,-170.11216753391258,-160.34494018554688,-175.54121439597398,-354.7746276855469,-301.7648213766668,-313.5461883544922,-345.65338192988656,-668.3208160400391,-647.4182033065533
1789402659.9743528,-184.3441619873047,-159.56387885715833,-191.95050048828125,-163.302095369079,-162.48260498046875,-183.3785587724762,-169.59832763671875,-188.0709629643699,-376.29466247558594,-322.8659742262373,-332.0809326171875,-371.4495217368461,-708.3755950927734,-694.3154959630834
1789402660.0403528,-188.82444763183594,-163.77395135688434,-195.7409210205078,-166.2083872690846,-170.1686553955078,-192.9337180573985,-176.6929168701172,-195.878244325214,-384.56536865234375,-329.98233862596896,-346.861572265625,-388.8119623826125,-731.4269409179688,-718.7943010085814
1789402660.1063528,-197.6454315185547,-172.44035921711847,-206.51986694335938,-177.8850212463567,-175.7642059326172,-199.17472450721672,-182.86419677734375,-203.18311657002116,-404.16529846191406,-350.3253804634752,-358.62840270996094,-402.3578410772379,-762.793701171875,-752.683221540713
1789402660.1723528,-203.9082489013672,-179.18104662362234,-212.46978759765625,-183.82417238867018,-181.4619598388672,-207.29368697350958,-189.7031707763672,-213.45575312756296,-416.37803649902344,-363.0052190122925,-371.1651306152344,-420.74944010107254,-787.5431671142578,-783.754659113365
1789402660.2383528,-209.52781677246094,-185.18540899840457,-221.0281982421875,-194.71394049943723,-188.55865478515625,-215.82526014986223,-199.64089965820312,-228.07571076833932,-430.55601501464844,-379.8993494978418,-388.1995544433594,-443.90097091820155,-818.7555694580078,-823.8003204160434
1789402660.3043528,-218.04881286621094,-194.4919283867119,-229.56654357910156,-203.74371042150926,-198.49734497070312,-232.13920920234833,-209.3707275390625,-243.41379261117842,-447.6153564453125,-398.23563880822115,-407.8680725097656,-475.55300181352675,-855.4834289550781,-873.7886406217478
1789402660.3703527,-224.87286376953125,-203.11635997193702,-229.76290893554688,-200.5998187504398,-202.9940185546875,-236.38787539767847,-215.6348114013672,-251.5245053113347,-454.6357727050781,-403.7161787223768,-418.6288299560547,-487.9123807090132,-873.2646026611328,-891.6285594313899
1789402660.4033527,-226.16481018066406,-204.9887769802587,-236.18678283691406,-211.2723670836224,-202.94300842285156,-236.4557222851055,-212.58572387695312,-244.66963145462478,-462.3515930175781,-416.26114406388115,-415.5287322998047,-481.12535373973026,-877.8803253173828,-897.3864978036114
1789402660.4363527,-224.78717041015625,-202.11397145931926,-238.91397094726562,-215.87452800816598,-203.64437866210938,-236.44900247034914,-212.62527465820312,-242.77389980706388,-463.7011413574219,-417.9884994674852,-416.2696533203125,-479.222902277413,-879.9707946777344,-897.2114017448982
1789402660.5023527,-221.72808837890625,-194.2888166166194,-235.87515258789062,-207.65521432717154,-209.84791564941406,-246.21082712315751,-222.69972229003906,-261.4189848675858,-457.6032409667969,-401.94403094379095,-432.5476379394531,-507.6298119907433,-890.15087890625,-909.5738429345342
1789402660.5683527,-226.04013061523438,-201.88821821717514,-233.05735778808594,-203.6216441468804,-209.90023803710938,-246.51620208942325,-218.24205017089844,-251.60017703989513,-459.0974884033203,-405.50986236405555,-428.1422882080078,-498.1163791293184,-887.2397766113281,-903.626241493374
1789402660.6013527,-223.13955688476562,-199.79715230393316,-229.67921447753906,-200.6648711135866,-206.0132598876953,-236.9611561840718,-213.1103515625,-240.13898113974304,-452.8187713623047,-400.46202341751973,-419.1236114501953,-477.1001373238148,-871.9423828125,-877.5621607413345
1789402660.6343527,-224.44790649414062,-201.5103184502266,-231.85797119140625,-203.70756254880715,-208.20587158203125,-240.94216130639742,-215.2665557861328,-243.8599324871647,-456.3058776855469,-405.21788099903375,-423.47242736816406,-484.8020937935621,-879.7783050537109,-890.0199747925958
1789402660.7003527,-226.30726623535156,-204.52203763904555,-233.85330200195312,-206.75659704692578,-211.41085815429688,-247.5423127363634,-218.68197631835938,-250.4806530844088,-460.1605682373047,-411.2786346859713,-430.09283447265625,-498.02296582077224,-890.2534027099609,-909.3016005067436
1789402660.7663527,-216.49078369140625,-193.5213020928975,-222.75953674316406,-194.02596555427365,-211.10813903808594,-248.77190800622537,-217.59060668945312,-249.86793525550593,-439.2503204345703,-387.54726764717117,-428.69874572753906,-498.6398432617313,-867.9490661621094,-886.1871109089025
1789402660.7993526,-222.0367431640625,-203.93032453419497,-227.5669708251953,-202.15811470881428,-214.30239868164062,-258.27992511562996,-219.87135314941406,-256.2775912578346,-449.6037139892578,-406.08843924300925,-434.1737518310547,-514.5575163734645,-883.7774658203125,-920.6459556164738
1789402660.8323529,-211.44969177246094,-186.94866813991393,-214.90423583984375,-183.31011153381945,-204.6616973876953,-239.92374106396844,-208.61326599121094,-235.83650947495877,-426.3539276123047,-370.2587796737334,-413.27496337890625,-475.7602505389272,-839.6288909912109,-846.0190302126606
1789402660.8983529,-221.00576782226562,-200.70755151870995,-221.8057098388672,-191.24381671392692,-197.70477294921875,-226.54159606668523,-212.2935028076172,-247.34259579602198,-442.8114776611328,-391.95136823263687,-409.99827575683594,-473.8841918627072,-852.8097534179688,-865.8355600953441
1789402660.9643528,-217.3112335205078,-189.7989263980836,-236.5130615234375,-211.5200051228254,-215.51129150390625,-252.6661923960253,-233.92250061035156,-279.2206639929168,-453.8242950439453,-401.318931520909,-449.4337921142578,-531.8868563889421,-903.2580871582031,-933.2057879098511
1789402661.0303528,-205.47531127929688,-185.4766152804013,-213.60906982421875,-189.10219957312844,-201.14630126953125,-232.7263645279631,-211.00514221191406,-241.7938254356958,-419.0843811035156,-374.5788148535297,-412.1514434814453,-474.52018996365894,-831.2358245849609,-849.0990048171886
